t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1.0,6.5341787543183285,39.20507252590997,6.5341787543183285,0.5605369890512168,0.16605009978109098,0.9977645444322245,0.9748292380907844,0.001459858850541007,0.5940943398379014,0.9645324606024224,0.42082420348892846,0.5833098297974686,0.44668274853237666,0.6443801200322569,0.4833034359777668,0.9436379801424322,0.27469448236992366,0.9867639761658568,0.850786412635854,0.9561791441580552,0.7229316354657237,0.41810201964974103,0.9100796376587305,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.274912811400287,31.64947686840172,5.274912811400287,0.3489993557792862,0.8750100231488965,0.7565490422265827,0.7346520777716182,0.3784252688457034,0.7532249119816338,0.2811726860439666,0.4673062042305105,0.29980965148204763,0.6759492065034657,0.5779284196052563,0.5089315104376229,0.5456411669788261,0.778124089645504,0.35877349659834956,0.5357862212491448,0.25239169668152683,0.9972043353239487,0.42643978289550355,0.19923106756516118,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.598293740681634,33.58976244408981,5.598293740681634,0.40985282428709924,0.9664175545902585,0.9501467959845424,0.3775320806740028,0.7825246065587507,0.2484023745016476,0.774044430622467,0.7294364906909223,0.8106194626539533,0.30968178370120925,0.7165197929032201,0.9052006484000359,0.7829405808581922,0.7056054653918628,0.24138501150888048,0.2324851554565056,0.8217524299676792,0.5137578807461207,0.9869193023535116,0.2579105619650711,0.0,0.0,0.0,0.0,0.0,0.0
0.0,29.261090777651876,29.261090777651876,4.87684846294198,0.4530481958107677,0.8863045427622027,0.8610917168712763,0.6620158196826557,0.03601274847853053,0.6921149745775608,0.3986040047601641,0.31065420322276416,0.4190325538886557,0.18919714936571863,0.4871732417070648,0.7486529726028148,0.3638070748409359,0.04618773793904718,0.10882406635017672,0.2711740659904832,0.7847806086930285,0.8241179378248527,0.7332758183650593,0.6614895081221781,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20.44468449208674,20.44468449208674,3.40744741534779,0.9115142697098674,0.010587801553561094,0.6014308835621033,0.008502318979467516,0.6580379717564361,0.0307607591973178,0.4955775109332837,0.00935745477764105,0.5695363300709345,0.041223841751868884,0.20645502664548732,0.02897128725103193,0.4540092394301217,0.6031374678086048,0.5566575213241038,0.153405205117219,0.18100132224376508,0.20545461968810186,0.8628386653235801,0.8309000329919045,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.505806293723855,33.03483776234313,5.505806293723855,0.8077967784058773,0.4453743108013618,0.786750541727246,0.37276698059572255,0.1800518647285907,0.5268282705706437,0.8473333511365697,0.15659526806820678,0.5548068586527648,0.9078229221621441,0.5657459456408243,0.25027298481000126,0.44418338818609837,0.9617240203292354,0.3774619049631428,0.23369580949228685,0.344006230527243,0.4494915377616272,0.602443418478319,0.9644629355707484,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.448011056871827,32.688066341230964,5.448011056871827,0.6485233758941467,0.47737120950002787,0.04981701732420496,0.7608177372534259,0.3066590430724121,0.6766388040060458,0.9350719912782993,0.8298800041023136,0.26885260483895457,0.6400779722932922,0.6363439588767065,0.24891506003288888,0.9646218811598197,0.4415908279280444,0.6390474238588424,0.6974195830820596,0.10086185687073435,0.7845084936709622,0.2316822736698091,0.08300788134823311,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.976109309930034,35.8566558595802,5.976109309930034,0.7960487128626261,0.921499839571639,0.20966899663743832,0.37549858402364966,0.5332027591963916,0.7922245604372933,0.717845797979933,0.06406586271403214,0.6788989323902492,0.1891655295173893,0.8451007134079658,0.9933962789816284,0.46406471788548476,0.13304343964166188,0.693131968278712,0.8521821566528957,0.5480189825555543,0.9672942866679474,0.1617902861637206,0.10501246286281418,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.017030891841117,36.1021853510467,6.017030891841117,0.47140516747461714,0.7571041244029459,0.3712308210963621,0.3210821439349202,0.5836974768669247,0.7062263164389061,0.9330225503868481,0.9106691945954811,0.30420439890887097,0.9456302462039049,0.6739320659277211,0.7437049256095947,0.9758549087679332,0.6116104920070412,0.33454371243820613,0.7884341245088641,0.00506030998962359,0.37217807598327246,0.9641533782433958,0.3241437919173298,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24.41364735859573,24.41364735859573,4.068941226432622,0.003976614341063667,0.09800437837706577,0.8748634565147445,0.4139075114659001,0.15441040980304843,0.5624812634243557,0.27905312456576836,0.36721599367616065,0.9279062927326373,0.08705909936708256,0.3936896915675472,0.5103708085263668,0.8019260380593615,0.06849184945649556,0.6131963247572326,0.7229020540395575,0.2739478831982418,0.9375770853391713,0.6543948964689273,0.05894779490782276,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.29832298741165,25.29832298741165,4.216387164568609,0.8532768151579968,0.3307027940854286,0.9184303136164805,0.7401210460022638,0.26376375336284974,0.10504123218043393,0.06647706810121079,0.4888612205561097,0.1650710992292994,0.9241978138068837,0.34462770030212186,0.7161322596270601,0.05861265267204596,0.1619064483425139,0.9963713213823605,0.040371402692684466,0.11270153534481175,0.6048267770527581,0.486860891546008,0.14132377056719803,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.912043107294649,35.472258643767894,5.912043107294649,0.8895613206527015,0.5923245525555996,0.5452944090049607,0.2806168737353064,0.2352535105543755,0.8512856981958382,0.5311451692211822,0.031057186352222543,0.6331101123114254,0.9678145720866016,0.20568117946184494,0.5479381899672182,0.7975685621050601,0.02310245149410739,0.4263305099965644,0.4976087684317485,0.9533917167083771,0.9541060033634371,0.9463435197694706,0.21214766864887435,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.004409601008754,30.026457606052524,5.004409601008754,0.39324325384511205,0.22814728484792823,0.8390066754206764,0.18190879193423137,0.6972626410824944,0.8033952781031428,0.7297389372260197,0.42027928490208477,0.6768222744246408,0.1067726222163855,0.07561811061277357,0.4685711434426264,0.95668743539467,0.27072724654956315,0.002748229954419479,0.5675655599887273,0.927895716696382,0.7389188604047309,0.4004173334218478,0.8230605978128075,0.0,0.0,0.0,0.0,0.0,0.0
