t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12
1.0,4.177760863038127,12.533282589114382,4.177760863038127,0.659730364774903,0.9148828684491571,0.752931720541573,0.44559106762269907,0.5559804938482824,0.1298020983589412,0.5696290200403139,0.19625563910317856,0.9782617943415455,0.950282747550129,0.0,0.0,0.0
1.0,3.7148125849485734,11.14443775484572,3.7148125849485734,0.4842860231193514,0.18078360237238456,0.8441012726045868,0.8149185021656179,0.37910113861885886,0.19877062440468107,0.8487861334223786,0.1091629417642076,0.7518073861187655,0.6005629890662112,0.0,0.0,0.0
0.0,4.877737928424982,4.877737928424982,1.6259126428083273,0.097379777705767,0.268011563646518,0.348764997330533,0.29133392397144964,0.06314394446772487,0.29460913126200317,0.23584272371590764,0.45218374128599603,0.002122934374223173,0.3678144317353308,0.0,0.0,0.0
1.0,3.2000974273714475,9.600292282114342,3.2000974273714475,0.7993467301003312,0.42667772328092235,0.5303194282921626,0.6684773542346996,0.6745438071954466,0.9635931487079558,0.14628610209189374,0.7498025770147531,0.5519323718192095,0.21167343322485344,0.0,0.0,0.0
0.0,9.523597800389883,9.523597800389883,3.174532600129961,0.2043096760374341,0.3676839268681873,0.26270429714979515,0.6747014729720434,0.4446559446049453,0.8203813024731558,0.2849692092995364,0.5262453038005611,0.6951714151290007,0.9072339480631878,0.0,0.0,0.0
0.0,8.719907003081808,8.719907003081808,2.9066356676939358,0.15619456680130794,0.21110815535213767,0.5591490781622996,0.09005770606498531,0.7890690721104251,0.503148857681932,0.6592588211809031,0.8217097442111511,0.11172393729634167,0.430681005741706,0.0,0.0,0.0
1.0,3.7121361230995107,11.136408369298533,3.7121361230995107,0.09643559043864613,0.11698549647386891,0.7085972288895996,0.7894876679260873,0.621602591585361,0.6682151351009591,0.6219099670796333,0.7285610246932205,0.4767800448586773,0.7816808567744903,0.0,0.0,0.0
0.0,8.577192718840802,8.577192718840802,2.8590642396136006,0.6944801737759164,0.5102519908204419,0.4190241008378226,0.49430745308033663,0.45926922425946515,0.8064788859523762,0.28351478049543744,0.6359115818483428,0.1521515857521495,0.4113939459918611,0.0,0.0,0.0
0.0,8.867097215888627,8.867097215888627,2.9556990719628757,0.44499270238576705,0.10451390363363255,0.9600158286229056,0.9897164672756632,0.21330327135002514,0.42996634739085626,0.08840414850427614,0.6422770987057191,0.44191065047042877,0.3086587972443584,0.0,0.0,0.0
0.0,8.717969969767733,8.717969969767733,2.9059899899225776,0.3192211439581327,0.49842713051204646,0.3287322300693356,0.4807300297371371,0.37498080662544986,0.3119852662311837,0.8385468890489575,0.09275093589103922,0.33248502985656425,0.6870317199651881,0.0,0.0,0.0
0.0,9.224825135202181,9.224825135202181,3.0749417117340605,0.8163774829341962,0.24252356325864532,0.29677601512793295,0.49030607242344515,0.3078981340930298,0.24288498764320765,0.6077337950157634,0.30660470684986973,0.22019992720273607,0.8471062377930536,0.0,0.0,0.0
1.0,3.497243896210828,10.491731688632484,3.497243896210828,0.6407904451073103,0.08647106326842224,0.34488151496353747,0.44502182248117894,0.5631629821073041,0.060890562372998946,0.43317787553769294,0.9255838627226511,0.5533735472297251,0.9208371255931721,0.0,0.0,0.0
0.0,9.14544890248897,9.14544890248897,3.0484829674963234,0.14036896992849568,0.6788283462201763,0.5382730000026945,0.5877783264808752,0.7773412225761754,0.7805386663864311,0.520848754894318,0.07677509433243868,0.4180689461998791,0.6243903517375491,0.0,0.0,0.0
1.0,3.5285378317554503,10.585613495266351,3.5285378317554503,0.28574832838260944,0.45380707904076045,0.3943975821873009,0.773772998638924,0.5728016917164646,0.33255883427060395,0.48400243960317213,0.872290812297428,0.35474387679007946,0.9306355970959812,0.0,0.0,0.0
0.0,9.339052800393382,9.339052800393382,3.1130176001311276,0.8648298130168991,0.8537518612615758,0.5080524085670878,0.30454621588942443,0.3515919454631242,0.3284610132267125,0.15120862172652672,0.8310783771532345,0.862894706056522,0.1351042937394633,0.0,0.0,0.0
0.0,8.567663083088265,8.567663083088265,2.855887694362755,0.8642109829133837,0.5059207804050923,0.19664382335121733,0.648516915472882,0.09403266900157536,0.37055577471596335,0.33633713866129655,0.9872060300179308,0.07262844297183801,0.5005343818829684,0.0,0.0,0.0
0.0,9.25219903787673,9.25219903787673,3.08406634595891,0.2639644385462997,0.15369486290139445,0.6229323986361031,0.13543514978257432,0.6903971848248897,0.8955108700808745,0.48415845647276023,0.04031855547614405,0.7542244651727988,0.6462911621899744,0.0,0.0,0.0
0.0,8.794869265083689,8.794869265083689,2.9316230883612295,0.39071820789198686,0.8615703223459148,0.985035314041225,0.578775179423203,0.26673670047260367,0.1931840635352684,0.3181352148319012,0.2683723013481477,0.574481860674783,0.17264889095249558,0.0,0.0,0.0
0.0,7.794370158410526,7.794370158410526,2.5981233861368422,0.41449143801444377,0.23028696673139293,0.1990397732502266,0.8937214206973042,0.8567257203560251,0.28667158918526114,0.22346036250234236,0.36323517512627657,0.5930291692480819,0.5059841631350773,0.0,0.0,0.0
1.0,3.9731564368698415,11.919469310609525,3.9731564368698415,0.2354638410019373,0.6055349380184208,0.558820524059141,0.2716187599202494,0.6272588922272591,0.8541796328809192,0.8705848537110255,0.9134332922025767,0.01333345555741594,0.9827332589094389,0.0,0.0,0.0
1.0,3.6168468498658677,10.850540549597604,3.6168468498658677,0.7892113189472238,0.6102095130912776,0.35878665012167843,0.7379460820023787,0.31260458658836254,0.7635663122845807,0.8812045815556693,0.7024502906994478,0.7486597911545388,0.07519918633218026,0.0,0.0,0.0
1.0,4.567202273004145,13.701606819012433,4.567202273004145,0.7480506239369422,0.9584663989307488,0.8934233206720432,0.587356551948072,0.28293317315841715,0.8497745080494906,0.7450566472483,0.645496319306492,0.727121151439189,0.6221000312664763,0.0,0.0,0.0
0.0,8.550138745664643,8.550138745664643,2.850046248554881,0.7798259603594753,0.4984076791110139,0.7050623658739467,0.03872057998009171,0.09450098846672761,0.36036014502322156,0.9889585756413902,0.11491878506709485,0.0075739929818051666,0.22381635057360938,0.0,0.0,0.0
1.0,4.947961883180153,14.843885649540459,4.947961883180153,0.9063128168828034,0.7293941465380578,0.46551152413168884,0.5906590722714138,0.9538083062725453,0.5210210322363822,0.9176359860133732,0.874081656169883,0.7955376215594165,0.9158987908542224,0.0,0.0,0.0
0.0,7.957010379210914,7.957010379210914,2.6523367930703046,0.5943187746853873,0.036462441481825536,0.3245669811877404,0.48860952735460983,0.19852316973101414,0.27228176287693506,0.2476032310479711,0.9935158300490565,0.8920402458057112,0.09495771332636183,0.0,0.0,0.0
1.0,3.1881263640139963,9.564379092041989,3.1881263640139963,0.006354465002772924,0.5169806959344596,0.49708385995261517,0.24500339476412902,0.9817080792466127,0.17372923964745202,0.20237264041511915,0.8488954296990231,0.8972601409816477,0.6811893699930816,0.0,0.0,0.0
0.0,7.790321924631211,7.790321924631211,2.5967739748770704,0.34586483034525894,0.33873155807017286,0.18520330942008623,0.4762166350828252,0.7623809356875878,0.36643933309816856,0.4612784641036657,0.35333367753799394,0.8472550312156707,0.2714003546411179,0.0,0.0,0.0
0.0,8.615488440382482,8.615488440382482,2.8718294801274937,0.3851722245883653,0.28049939406446567,0.5251793501467353,0.6844268557133214,0.5654206127613131,0.9771468689304225,0.7373756656128835,0.3758285859655719,0.26199015333202313,0.09144924462072712,0.0,0.0,0.0
1.0,3.7963760524617904,11.389128157385372,3.7963760524617904,0.3145208535567018,0.1623846309754471,0.9038002108810139,0.2822485835413283,0.4740677339385281,0.1266095360869851,0.41058446198080856,0.6775368069167672,0.942532795072621,0.843827581055145,0.0,0.0,0.0
0.0,7.749833196369254,7.749833196369254,2.5832777321230846,0.3468659204049427,0.296878564026946,0.5804196196962489,0.7417527009389967,0.8010685280945175,0.9920174120522659,0.14553971020838852,0.24432488013933662,0.1299475714043189,0.43265375254847316,0.0,0.0,0.0
0.0,7.496965500316167,7.496965500316167,2.498988500105389,0.8398378256124578,0.2211884156894941,0.006567319981208186,0.6860666170056954,0.2561251318108412,0.1872772163552131,0.6698253288719307,0.6062416054029407,0.25423090216270283,0.23883650217976737,0.0,0.0,0.0
0.0,8.082240938114667,8.082240938114667,2.694080312704889,0.5948378625527925,0.9782757548346522,0.569229155695292,0.20694653714344213,0.3250435374746691,0.4082582888158861,0.03525632430776138,0.68942449203999,0.6835935671433576,0.13818284545485904,0.0,0.0,0.0
0.0,8.536637972922136,8.536637972922136,2.8455459909740455,0.5072893504531254,0.10775304237627836,0.18558532378742887,0.9788739252749727,0.3270226471355785,0.2160552574036826,0.2457404760815275,0.811770720918189,0.1344749883383103,0.9019618605685017,0.0,0.0,0.0
0.0,8.384524361857583,8.384524361857583,2.7948414539525275,0.09795003541870795,0.2854172388803624,0.7023576590227186,0.7242748153162648,0.2365826564393363,0.45123648967423957,0.0024679480275567878,0.6026959640100603,0.7788877577884105,0.5378229419873987,0.0,0.0,0.0
0.0,9.435946705747746,9.435946705747746,3.145315568582582,0.3580966153635692,0.7458902875929256,0.29539997902289006,0.32127461914917543,0.5943468141612115,0.9727260773831904,0.530630140057158,0.4639017728559681,0.5384304940576874,0.5342535952222166,0.0,0.0,0.0
0.0,6.276305675388493,6.276305675388493,2.0921018917961645,0.7497177628977884,0.14244433292032177,0.11546305827004966,0.5216080291782837,0.19330649302298564,0.49388944465620777,0.31178507758105956,0.37289803786774656,0.22148640591714674,0.31836951823066806,0.0,0.0,0.0
0.0,9.504225427946729,9.504225427946729,3.1680751426489095,0.7605631066969014,0.7514069955466326,0.2545617669684189,0.18279009962717085,0.5270155299539998,0.4319583404885433,0.8496832183870033,0.45189291907885754,0.6264472201883395,0.20683767144530574,0.0,0.0,0.0
1.0,3.5326522939864504,10.597956881959352,3.5326522939864504,0.8805510006588638,0.6590255125701475,0.25067020931998474,0.13359700763598148,0.3492905726957489,0.8612591069292364,0.6038347804804324,0.3923404733930066,0.8067193056807658,0.6240160510872376,0.0,0.0,0.0
1.0,3.264275059114638,9.792825177343914,3.264275059114638,0.7577412771831971,0.09504635382150284,0.4020953162648272,0.3630679447532176,0.29861737604501115,0.031640035319518645,0.47412629354790203,0.6266791832774127,0.8162838853498064,0.6581266487818808,0.0,0.0,0.0
0.0,7.626791107998602,7.626791107998602,2.5422637026662005,0.5539375601374388,0.08199637929242021,0.5250876221945553,0.506215238446032,0.08915861004757186,0.830585398280761,0.7317330305761676,0.525415874913167,0.02765713745555387,0.04478412620244332,0.0,0.0,0.0
0.0,7.690512839665464,7.690512839665464,2.563504279888488,0.6091040954441227,0.007820135947860019,0.018132935515652204,0.966077530172905,0.7411540725611294,0.6569199909035623,0.8973518057678772,0.0680615867978559,0.019885243210887582,0.3926616784412288,0.0,0.0,0.0
1.0,4.362574986186053,13.087724958558159,4.362574986186053,0.6588115461187265,0.363817484746389,0.7988009046155375,0.11715751810671005,0.9666847452094846,0.7553671876472341,0.8409966003484556,0.9694748796341037,0.5984122220610343,0.5039694041095446,0.0,0.0,0.0
0.0,8.290698245599645,8.290698245599645,2.763566081866548,0.0787807763724242,0.41346871959713294,0.9981538672897364,0.05840911123934167,0.4526308418606857,0.6230897569891017,0.2843684267813963,0.5254265371116689,0.7930755009891852,0.03365576825114258,0.0,0.0,0.0
0.0,8.944198810887885,8.944198810887885,2.981399603629295,0.6274505995527142,0.9020090725959576,0.5244150954966371,0.4345318973438905,0.1665639762141582,0.29733751274604303,0.3472076944405249,0.13964184681052272,0.8873104661412019,0.4066940523891568,0.0,0.0,0.0
1.0,3.288024920313996,9.864074760941989,3.288024920313996,0.7699256621824606,0.2961396165830389,0.6216119672397797,0.1504018625592396,0.6146008746293812,0.31582660874918955,0.3886994110048436,0.05157166934790458,0.6383524085233334,0.8454907278599574,0.0,0.0,0.0
0.0,8.382145256814463,8.382145256814463,2.794048418938154,0.6835535116235947,0.8077181644162061,0.2565803921225852,0.08897870428312882,0.39043159418475903,0.34732859851493914,0.022521934966196144,0.04779512304350919,0.728839186864841,0.9966685236950653,0.0,0.0,0.0
0.0,8.407655344210019,8.407655344210019,2.8025517814033396,0.3655094376891115,0.05113594059555682,0.00046081819128118706,0.34234321947065804,0.07229216177624742,0.09710527041898265,0.6507698530804693,0.963381230350396,0.9315200254630381,0.45675511704274363,0.0,0.0,0.0
0.0,9.141211013207812,9.141211013207812,3.047070337735937,0.46666984232024866,0.5484255446024306,0.20238956733927937,0.17772639655024192,0.8421438632586665,0.24531043204854341,0.5705696398957704,0.11916778014030516,0.43814546174194025,0.9869203288792637,0.0,0.0,0.0
0.0,8.94563947334916,8.94563947334916,2.98187982444972,0.668116186868738,0.12936276785968115,0.32092739735233233,0.4759345200416656,0.960336571247756,0.20164936152600343,0.45997649123114637,0.3023749813752904,0.008197432951099759,0.9594224615111203,0.0,0.0,0.0
