t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1.0,5.943875913938467,35.663255483630806,5.943875913938467,0.3512301180653825,0.5202168315962956,0.601053043378343,0.4709132183685698,0.5647706860133671,0.6552400282411032,0.4391864870534229,0.31146957571451983,0.7118333828918703,0.40018704957366724,0.553574010488615,0.1948347981899783,0.9322416749971609,0.41514603249892224,0.5746079592771246,0.34411846944824886,0.4282850252885245,0.6833967691264298,0.12720362210371894,0.870896723678711,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.952326384573717,35.713958307442304,5.952326384573717,0.8427640389113608,0.827615174085299,0.15948107366745634,0.6892292531390495,0.7264777243398564,0.6386597255770435,0.26641545572913383,0.8110113500349055,0.6481477539747234,0.23564423501707243,0.20528713502251172,0.27860165791215263,0.3594128841985551,0.4730304975644515,0.23136499846910086,0.3413984097453331,0.3503969780797519,0.9765544461769325,0.39986794725622077,0.9564550887008956,0.0,0.0,0.0,0.0,0.0,0.0
0.0,27.740570182032734,27.740570182032734,4.623428363672122,0.2132180309607421,0.3258089087941739,0.9130619778098104,0.728435306559185,0.23537426507480397,0.25320027360805974,0.89835538884972,0.2497360937270684,0.09841145596849621,0.6232088931017059,0.002307419610035999,0.1097626168370941,0.520270635327765,0.588270473551772,0.25075000874847775,0.9072361772395587,0.6145893705249934,0.32856111656827214,0.3660511936751015,0.9947618493952436,0.0,0.0,0.0,0.0,0.0,0.0
0.0,34.66530442246908,34.66530442246908,5.77755073707818,0.032326419741067314,0.2073137361048205,0.7386362779930447,0.5903947733381244,0.5656987648865128,0.4557872471238916,0.7692421147828977,0.7803794610579198,0.40008800828027047,0.23482503206415206,0.48179110703466965,0.679202178069704,0.7170350024685932,0.8456793334987484,0.11585076270152805,0.1495558410975799,0.5842053360368848,0.6900368000197034,0.8722696854482168,0.7713897842559384,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.93796228005649,41.62777368033894,6.93796228005649,0.5059581352524469,0.3789234745715093,0.44293123591860173,0.15151721162837362,0.36043818102351244,0.6158919920248688,0.7611188259615678,0.5513820869049708,0.805059859069526,0.6507811347760007,0.7697162572586822,0.8298572733447936,0.7268365603058049,0.8960127262941313,0.9392293236453148,0.4950157706516992,0.35779847232668727,0.6176665794800528,0.38455821518818156,0.03285169296298496,0.0,0.0,0.0,0.0,0.0,0.0
0.0,33.52913627455658,33.52913627455658,5.588189379092763,0.11923082464368229,0.41204832409977,0.1952609590243528,0.4623625895117225,0.551231962045974,0.30885224258150756,0.5790567267007253,0.9651938949958241,0.13957046841945953,0.41352939521193155,0.1481252202951947,0.5307756110862513,0.7202334347456854,0.8358125541246767,0.8936909790709372,0.0948953940143995,0.6105008045900343,0.8467620469093571,0.13689193988355253,0.7089770492236835,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.91787063220544,41.50722379323264,6.91787063220544,0.2761666914881773,0.9728683677143408,0.5460765552352839,0.6818701381120623,0.18793607005771507,0.2412403247923135,0.8340873461440796,0.10384811701907037,0.5666033775402192,0.7072211315888057,0.8746729700458031,0.7100966681445912,0.9279607695768343,0.5526627951668855,0.1929819301872413,0.3387355723290052,0.7970928968400189,0.7453550179124891,0.1255897099832911,0.5260934543663529,0.0,0.0,0.0,0.0,0.0,0.0
0.0,26.7845271374353,26.7845271374353,4.464087856239217,0.05443991307142548,0.7018465781377372,0.41598590074650044,0.31541468143693774,0.896936127925311,0.657394522015223,0.36580188284155746,0.7481460816610054,0.1571454529480928,0.35861455517183516,0.0575841544107496,0.4433364994310558,0.164282444606477,0.4090934683244357,0.8672518039605567,0.39210609405956975,0.10249305926088703,0.39331357577557613,0.049290391883096696,0.3075259802578356,0.0,0.0,0.0,0.0,0.0,0.0
0.0,33.31517099684368,33.31517099684368,5.552528499473947,0.8005255800726946,0.040923497148949606,0.5992479118049971,0.6634481532238834,0.8967047258952979,0.09925652117654504,0.7314553401786638,0.3498787688179572,0.49336701074689515,0.7873186546287111,0.5752308662799328,0.03752276936453269,0.17782790754100053,0.3922760786164212,0.8184362721203963,0.3684676830977278,0.9385709383228236,0.26248813061500664,0.014465922670082065,0.26159328429336426,0.0,0.0,0.0,0.0,0.0,0.0
0.0,32.195596846305946,32.195596846305946,5.365932807717658,0.07629044185750455,0.2990867039524093,0.019352959489034816,0.27887152502497614,0.17311176372804926,0.8237777757531096,0.2346846884885121,0.2134058275963977,0.11186184318122672,0.15928220781448355,0.6606035294245066,0.7577151221240275,0.968246833132937,0.9941736647371219,0.8783076185197704,0.4989502319129997,0.2814777729940262,0.6298979872623671,0.06247223574053107,0.73155083760915,0.0,0.0,0.0,0.0,0.0,0.0
