t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.0,4.874252176366206,14.62275652909862,4.874252176366206,0.6100058361727516,0.652528302464836,0.48988869392291157,0.9227322823950299,0.7683295247102023,0.876409582271073,0.1893016084899577,0.7724364924380235,0.5503590106049834,0.08559012873983418,0.914829418791765,0.6447956071419472,0.0,0.0,0.0
0.0,8.363856549107268,8.363856549107268,2.787952183035756,0.2930286274682359,0.4088872400598612,0.4743388252340267,0.3525093485280183,0.14773239526505022,0.946279825911645,0.42819886534531126,0.5521180702438346,0.3869228304925765,0.5496722201825636,0.4624958001549222,0.004544103654739229,0.0,0.0,0.0
1.0,4.990054209385338,14.970162628156015,4.990054209385338,0.7086291565578688,0.9569475722277958,0.013199073857059651,0.8661151427943752,0.9781793523051169,0.9405748550673397,0.10159615827866875,0.9448283552413129,0.017696203633622565,0.42305442093276047,0.9996817421469462,0.7401754580801927,0.0,0.0,0.0
1.0,4.221797475960789,12.665392427882367,4.221797475960789,0.834095031874585,0.822100989112932,0.019637701736779478,0.4092629491170855,0.6069799352984161,0.5191601136938339,0.3847109480824875,0.8661741424673908,0.30896770734616796,0.6305191436281357,0.42879289048209857,0.6639224059218425,0.0,0.0,0.0
1.0,4.324620484792228,12.973861454376685,4.324620484792228,0.615600149318898,0.5327144100980084,0.3009508562137142,0.3212024190106554,0.7802093868833564,0.7691360264629198,0.619143784076387,0.7604759436684719,0.3526897834467291,0.6648651637339723,0.8054743714162509,0.3788821031076166,0.0,0.0,0.0
0.0,8.881922820882465,8.881922820882465,2.960640940294155,0.1959857484814732,0.9252536596302479,0.7183647866866777,0.20195416555267287,0.07539951922839061,0.5579307783712023,0.3528091135656015,0.21388248185480996,0.8166665865105873,0.5180523650742108,0.5772172295717545,0.40788307981376615,0.0,0.0,0.0
1.0,3.8265331262969124,11.479599378890738,3.8265331262969124,0.8494550953556584,0.7302427208343788,0.5306091740167598,0.23787390268227515,0.674558549373015,0.01718482956193823,0.8190532066560201,0.5592075686938542,0.41023094906057445,0.6543510864238951,0.6612545368298445,0.11465345184387421,0.0,0.0,0.0
0.0,6.358298355476409,6.358298355476409,2.119432785158803,0.3367542439363711,0.4426367898444874,0.304740810895647,0.07004549002463378,0.22643116819099907,0.12683812170307351,0.08572635499939274,0.035046821857583677,0.11874315200892593,0.9600204521329896,0.1830368875146655,0.8383450800711648,0.0,0.0,0.0
1.0,3.839971692813488,11.519915078440464,3.839971692813488,0.7361665229869087,0.07700665246215777,0.7828746204194678,0.4775540016646356,0.7653134425638536,0.5176740616124246,0.017455464776147123,0.5996033949856078,0.2908433689197527,0.4844081691277329,0.1906426951896183,0.8565589022773058,0.0,0.0,0.0
1.0,5.203556514935299,15.610669544805896,5.203556514935299,0.5371210528421458,0.7573304442729047,0.682173607192416,0.8925575810935786,0.8741259637479684,0.17193134312728897,0.23173077314349455,0.8651903419113257,0.9898283141488281,0.3453990836705034,0.23207210911538467,0.7713904321994982,0.0,0.0,0.0
1.0,4.093273912625836,12.279821737877509,4.093273912625836,0.0982540891082162,0.05172960808627547,0.44439299510493435,0.08244372797905708,0.9909421156219332,0.6475697146287862,0.24477864924928794,0.6054695947971492,0.9588978948811324,0.7753995981038734,0.7142342201516885,0.619847819996396,0.0,0.0,0.0
