t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12
1.0,4.535193947089544,13.605581841268632,4.535193947089544,0.5229310015148583,0.5813441049396086,0.5328448199335559,0.47179218403690026,0.8917614259317365,0.2661562916197434,0.027039789753632748,0.8178691280233397,0.960454198924994,0.8916681105776456,0.0,0.0,0.0
0.0,9.167583198305966,9.167583198305966,3.0558610661019885,0.9004646531462638,0.10044511323367988,0.06364383123454509,0.8264652737106434,0.7556855581215733,0.3834164460538325,0.2151949541439574,0.48009256328407923,0.4808113553986233,0.5775318893220995,0.0,0.0,0.0
0.0,7.0605428685030684,7.0605428685030684,2.353514289501023,0.73990830008274,0.1713425031405209,0.11953725000570836,0.6823084310728887,0.021368022676222842,0.5428134617418438,0.3748950460583319,0.40208048822711695,0.11817746497209625,0.560153093302543,0.0,0.0,0.0
0.0,10.184547016535111,10.184547016535111,3.3948490055117038,0.7274056340849057,0.3602089370000393,0.016626749207157343,0.8107077943071522,0.389954477113018,0.7845093708682934,0.9687792041593811,0.9161220459156618,0.3051040199719023,0.22759361866376415,0.0,0.0,0.0
1.0,3.96695119987649,11.90085359962947,3.96695119987649,0.5086583475621718,0.62230264301544,0.8757742419289921,0.5141435805581595,0.3061710287338606,0.522970862366735,0.6800509713421685,0.121756572820513,0.4159420608864758,0.9689834381314286,0.0,0.0,0.0
0.0,7.959642547151892,7.959642547151892,2.653214182383964,0.13658228276183526,0.24711028774045363,0.055301093699398174,0.8715025051123861,0.0949016763261189,0.8905838541332974,0.17668875535288986,0.8796290492675887,0.14299954500386702,0.29104143490190504,0.0,0.0,0.0
0.0,9.71632027590278,9.71632027590278,3.2387734253009266,0.6931441893317726,0.39722501166947977,0.05298148379365042,0.5984001951982674,0.8463378220943555,0.4917433019361408,0.3923307356789799,0.4305340259942747,0.5766502443003291,0.3252942727371164,0.0,0.0,0.0
1.0,3.711073044024323,11.13321913207297,3.711073044024323,0.18125609467414194,0.04941458416229072,0.9154545349661962,0.7676274780735738,0.5613727893558588,0.7184984892541475,0.500434821322995,0.6999492811967363,0.8061263984080893,0.2027430371636978,0.0,0.0,0.0
1.0,3.7320041274871953,11.196012382461586,3.7320041274871953,0.7235976624435284,0.5799950589294984,0.14175264809169263,0.2114737391128838,0.9550306575851903,0.45194941527564225,0.24377981867656484,0.6882179866885811,0.7030409165519761,0.41406746840877673,0.0,0.0,0.0
1.0,3.951083245552354,11.853249736657062,3.951083245552354,0.08528909136807106,0.7826715471021688,0.7712591921587222,0.4693757364662928,0.6037307809923486,0.27016276826974994,0.16168572371258794,0.43179040953357606,0.5026678605952385,0.952277297279782,0.0,0.0,0.0
0.0,7.847189474181951,7.847189474181951,2.615729824727317,0.8750405046148785,0.16525853945039548,0.13928999828765132,0.518673783567727,0.6610875526355885,0.3335402684281845,0.9171598157171119,0.23179170286550765,0.3034893687603055,0.3550374442626941,0.0,0.0,0.0
1.0,3.9021962656814573,11.706588797044372,3.9021962656814573,0.9673012406458553,0.3715788582598736,0.7926266022049462,0.8466708756730661,0.9002519305656544,0.34774089197455993,0.2044441814830713,0.687584598119714,0.2009374530235496,0.7221582092292665,0.0,0.0,0.0
0.0,9.865752187917627,9.865752187917627,3.288584062639209,0.629860041291789,0.0024226038994741295,0.1414791309831791,0.44649830164467297,0.9805542489204442,0.007271891693866994,0.2167631135056095,0.8258075202672502,0.6490804746887724,0.9002080067624892,0.0,0.0,0.0
1.0,3.857293704078645,11.571881112235936,3.857293704078645,0.6020961416413718,0.9313338427986886,0.035520622332187335,0.743651616705506,0.8510561760183032,0.6570363758634106,0.7839449313790408,0.6894896107554853,0.4357499177152625,0.07256506505532756,0.0,0.0,0.0
1.0,3.60686566406808,10.82059699220424,3.60686566406808,0.11445974486506993,0.5507909078054355,0.6746329774039501,0.7836621974581534,0.2624739059643215,0.8348642066471827,0.6510791991810839,0.44498241308039954,0.17550416036978966,0.6079131444451228,0.0,0.0,0.0
0.0,9.726152744067134,9.726152744067134,3.242050914689045,0.9240480299596961,0.1937070907275369,0.1546104288135015,0.7354642634784199,0.37828526441617305,0.45736150136783293,0.8441431204727875,0.6802203160942033,0.6333069372892899,0.3143795744514988,0.0,0.0,0.0
0.0,9.111099032559595,9.111099032559595,3.0370330108531984,0.599686245949761,0.8782295252539286,0.0229132068263721,0.4616412220316728,0.798466948445262,0.10069659213664661,0.13077254133890048,0.16321561839523469,0.08500665708926691,0.9193363841553325,0.0,0.0,0.0
1.0,4.366513530642756,13.099540591928267,4.366513530642756,0.7531807761915869,0.9622108986852675,0.11376494970426188,0.9321871391706756,0.8828374803414624,0.3303159199138016,0.13031256480143194,0.24182924678183249,0.852225681757951,0.7909130856794665,0.0,0.0,0.0
0.0,7.936655446070445,7.936655446070445,2.6455518153568147,0.44348294073634875,0.409422270028282,0.08513451688055118,0.8274456210679408,0.03707407089583459,0.20568562635225995,0.7046701687093558,0.6594391791786804,0.60657774917589,0.2442347483257905,0.0,0.0,0.0
0.0,7.5430251107731845,7.5430251107731845,2.5143417035910613,0.978297436147428,0.1846205401003399,0.43354384934197887,0.19407907427179394,0.3064750104602947,0.48969884761114724,0.5473839826717427,0.6405504705024935,0.16416267384195404,0.18222659080412074,0.0,0.0,0.0
1.0,4.094532788749777,12.283598366249329,4.094532788749777,0.2586802876468315,0.38401250606930504,0.9971476563545785,0.6108266892485921,0.7912913417523452,0.540095310526876,0.8641754693006868,0.6167051700513569,0.9361139776168732,0.05298740036583138,0.0,0.0,0.0
1.0,4.269961362726254,12.809884088178762,4.269961362726254,0.9189176318638322,0.909839786339425,0.5609980973324087,0.46678724882183265,0.3444646547197079,0.8022696624821842,0.12552528478191505,0.5090378556219787,0.39901951956173487,0.7120886007376527,0.0,0.0,0.0
1.0,4.3386377847377835,13.01591335421335,4.3386377847377835,0.6673686953348031,0.980712692328242,0.2654745427290761,0.7524026228518378,0.7646688806622507,0.07599710620547018,0.09950167784472741,0.9868335938221322,0.8602245710987222,0.5706277382859201,0.0,0.0,0.0
1.0,4.136643808213219,12.409931424639657,4.136643808213219,0.5015065912555365,0.7517771952859147,0.1694037064141075,0.45038694522878,0.7893344502544438,0.6995473783674073,0.6596977556710987,0.25318986975177393,0.4700374529662944,0.8701326665949141,0.0,0.0,0.0
0.0,7.340226137072472,7.340226137072472,2.446742045690824,0.9993103229795198,0.18772431500138453,0.552190755602865,0.30595067067685666,0.08956569546053561,0.013972878900881835,0.5801939064001082,0.024482952365254107,0.21412112132118466,0.9582791614961081,0.0,0.0,0.0
1.0,3.6117016768020105,10.835105030406032,3.6117016768020105,0.7138007979039569,0.8226962739398875,0.7570253108160393,0.7774836631321076,0.4709325388919746,0.09555662778100849,0.035524057605074155,0.5306436348578478,0.7880804868685759,0.224031125621585,0.0,0.0,0.0
1.0,4.183236314125305,12.549708942375915,4.183236314125305,0.8731533839357357,0.5143100701659767,0.27768492080340035,0.8224312512790645,0.1896935421133935,0.9871223742778154,0.8574959196155296,0.4847556849240966,0.6305677744585846,0.5654531450522247,0.0,0.0,0.0
0.0,7.354199752441665,7.354199752441665,2.451399917480555,0.40068632316572605,0.5516125522918149,0.98598096412336,0.4563460438015653,0.26520687359422246,0.07273235243656795,0.33345679230088954,0.23479115258464123,0.04418059446346312,0.39539203833116576,0.0,0.0,0.0
0.0,9.994230472989791,9.994230472989791,3.3314101576632638,0.03530252297370762,0.762634587755738,0.5924153144501084,0.3933643967859155,0.4536568909653227,0.7367285844173453,0.10763670736693054,0.5274231222509665,0.018907332839096402,0.5853748918313009,0.0,0.0,0.0
1.0,3.8340200336717594,11.502060101015278,3.8340200336717594,0.41287207323337816,0.7885452538130178,0.9941107447400019,0.13480474317530888,0.015273919962816795,0.1947773234534964,0.25598606135016655,0.8325366806059258,0.8926119460817131,0.4622503208647518,0.0,0.0,0.0
1.0,4.789726689461038,14.369180068383116,4.789726689461038,0.4207592716614573,0.8965713754651736,0.5672753763899591,0.9606558563663926,0.6429646279433271,0.3300852508882888,0.8335626321575319,0.9766066767106152,0.6145646596863699,0.7522816959968122,0.0,0.0,0.0
1.0,4.067613164688459,12.202839494065376,4.067613164688459,0.24336371534360524,0.9553303103024352,0.07459840694740316,0.24128506210243006,0.7342451627571522,0.7255554724433407,0.26891637283574077,0.4017986111080939,0.6507370709787129,0.6777071403282777,0.0,0.0,0.0
1.0,4.470655760324373,13.41196728097312,4.470655760324373,0.16649656148238945,0.6133187031376617,0.5985072014068265,0.9962769126213114,0.5924058937235654,0.507684094297514,0.1771365792716767,0.7052684409135361,0.7402382182985273,0.8986570361029251,0.0,0.0,0.0
