t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,11.63544167598909,11.63544167598909,3.87848055866303,0.04589020658408516,0.29658580140009305,0.9234627695584855,0.7814391525888421,0.3696256103663845,0.09606100523956274,0.4409861191943538,0.71548468596967,0.5540064796334707,0.8868779865127058,0.013939852807797859,0.0,0.0,0.0
1.0,5.19973347257784,15.59920041773352,5.19973347257784,0.7390121928254746,0.7290063641215327,0.8013423210080264,0.5077442746416216,0.7296094003139235,0.4590433799298307,0.9172030593045513,0.6416590815281593,0.09972028236187314,0.5921484768177059,0.7797980149923436,0.0,0.0,0.0
1.0,4.725734276737138,14.177202830211415,4.725734276737138,0.6929692513478664,0.2845832002561217,0.3674047724435865,0.887335871043071,0.7180269249259232,0.10325192207734368,0.7616121580882775,0.18370273750898214,0.07591145987107095,0.9905304687187767,0.9713402865012342,0.0,0.0,0.0
1.0,5.9008338423942055,17.702501527182616,5.9008338423942055,0.9345148784935422,0.36623184028807665,0.4024871924138873,0.628672623818604,0.9358164869096981,0.8965078742078102,0.9323577983563872,0.7457906499431035,0.21452829432869824,0.8101898064938073,0.34682378992201013,0.0,0.0,0.0
1.0,4.735245553939446,14.205736661818339,4.735245553939446,0.7909214946746733,0.5131001509019303,0.5350554456117341,0.4270126403043323,0.35258982438728803,0.8810210485692436,0.5227509846853947,0.5714675780705566,0.11919326245261996,0.7073586374530133,0.6680231352646583,0.0,0.0,0.0
0.0,10.895734086608122,10.895734086608122,3.6319113622027075,0.2295586316329562,0.07913290360728886,0.9844319936280898,0.8182232769397076,0.10620363334612704,0.23416799481596862,0.48295892439437527,0.31671882114972216,0.3902040475166234,0.5004525607171945,0.8156040737357262,0.0,0.0,0.0
1.0,4.510075474407451,13.530226423222352,4.510075474407451,0.9005293538096696,0.7539217560692343,0.5583608090289301,0.6537404079640655,0.36604266725837475,0.16547430317678957,0.942881069572333,0.3477563787124861,0.6450531210148888,0.5023985295042948,0.09186084405718764,0.0,0.0,0.0
1.0,5.876489155359278,17.629467466077834,5.876489155359278,0.9697023910036068,0.858128846866126,0.3328966753551994,0.9021694080707147,0.8650490593270975,0.8499812689591075,0.9772428615472655,0.23189249708118087,0.05628075070287597,0.8016192235824313,0.35323594549249926,0.0,0.0,0.0
1.0,5.066643250025611,15.199929750076834,5.066643250025611,0.22724898767163682,0.9072254087862132,0.34729412685800287,0.5677324093971641,0.8934181946828124,0.6563942109597202,0.604243670772598,0.9142940871508815,0.9265117746644292,0.7490508058076497,0.6421694954164903,0.0,0.0,0.0
1.0,4.256656017073351,12.769968051220054,4.256656017073351,0.6926147737996757,0.6239446646766011,0.9836188471678626,0.8187730216350373,0.6826007191451755,0.3092652323348619,6.248613076875742e-05,0.7908897296775595,0.33552747841116126,0.1963783090059411,0.8449958474322407,0.0,0.0,0.0
0.0,9.237186485582445,9.237186485582445,3.079062161860815,0.4795088991379086,0.25350876197581784,0.4202645846232461,0.7258442932321053,0.47187356412136194,0.047654072114770796,0.36233133524112326,0.30160096295070404,0.7534235270983167,0.31982167310334175,0.037295154629937266,0.0,0.0,0.0
1.0,4.80064383640406,14.40193150921218,4.80064383640406,0.4603365525789399,0.44732700610905696,0.5892809963273792,0.7547756498573683,0.29823000631220564,0.8803429957339661,0.521310367709887,0.4564196590551973,0.1517167895981565,0.9109186821343211,0.5319736460719536,0.0,0.0,0.0
1.0,4.054980049148801,12.164940147446403,4.054980049148801,0.33177000169235404,0.8428740454127872,0.4777722904834901,0.5063653272255316,0.14096840105362662,0.18716568057267902,0.6003853987107354,0.7582850382637525,0.48252563942202353,0.9264170429061102,0.4291786496876233,0.0,0.0,0.0
0.0,11.971639935185856,11.971639935185856,3.990546645061952,0.7733992311542282,0.3715657650447295,0.946743203289296,0.34316614197098494,0.38021266384459573,0.011612481040459754,0.7558148657392346,0.6560500479901558,0.7910021655697314,0.30735046473515537,0.26903062040311054,0.0,0.0,0.0
1.0,4.437136011987799,13.311408035963396,4.437136011987799,0.5356061202813943,0.3854565261951074,0.9976304580067601,0.8887824816522204,0.45700823450704886,0.09294598391681863,0.47701177940471484,0.36373034031836315,0.3226341561042473,0.7445077899787149,0.7500168222981086,0.0,0.0,0.0
1.0,4.073815566050823,12.22144669815247,4.073815566050823,0.4188409656222155,0.18389830211402358,0.6663062943970067,0.20976419689927273,0.23007281541493596,0.4308471248283757,0.9088563699066796,0.29930342761475437,0.05008910743397843,0.9477178102809171,0.8480148111386926,0.0,0.0,0.0
1.0,4.050937429290422,12.152812287871267,4.050937429290422,0.9677989849628621,0.0560299041886092,0.6640308351104964,0.9244298895521431,0.07628526974329553,0.09544190311585998,0.10054985456351784,0.11400542376270761,0.9082798307525839,0.9363649584912276,0.406102723640242,0.0,0.0,0.0
0.0,11.980302102819891,11.980302102819891,3.9934340342732972,0.21349402494219305,0.5612512726476625,0.7660197907412563,0.5921928323703037,0.7363918739044665,0.5555221558885548,0.5950874611301813,0.6456881959204825,0.059725143014855986,0.2499423797703958,0.44440940372007587,0.0,0.0,0.0
