t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.0,5.444878089010113,16.33463426703034,5.444878089010113,0.48743661433903573,0.7795692367923295,0.9971922556688483,0.23967993112922414,0.6384064391107385,0.4780954022916256,0.48711536625152285,0.5860897139184532,0.6184462192929705,0.48017553434466276,0.33035011458725183,0.30803517393168534,0.0,0.0,0.0
0.0,12.192638756243039,12.192638756243039,4.064212918747679,0.8784417166322026,0.8297883451049187,0.03147282639939597,0.8627896119243786,0.06367448220626304,0.8218269151946598,0.7756654613100156,0.48088126004043863,0.08012242528311675,0.28553705707843036,0.013854527502233704,0.3522750779459328,0.0,0.0,0.0
0.0,9.586793587771194,9.586793587771194,3.195597862590398,0.13040758012110643,0.2710757755569634,0.5768373042909878,0.20771365594979085,0.5757226552071223,0.5915269234664466,0.4664037281512521,0.263772189280681,0.0563595660623305,0.012506671884484732,0.2935591484988962,0.5213138556106498,0.0,0.0,0.0
1.0,5.41369150098862,16.241074502965862,5.41369150098862,0.564881928663295,0.0077773249297369285,0.9008141026906511,0.5913775204187689,0.20456777647489288,0.6721155490460082,0.9182870612779416,0.3387887303827469,0.7213813735879843,0.6213312787555197,0.6750284160304503,0.7126745356620467,0.0,0.0,0.0
1.0,5.067913375760772,15.203740127282316,5.067913375760772,0.6817682100718387,0.8989760078531925,0.10408643012238517,0.9746670948717274,0.26882571349952666,0.8953487040202089,0.1816650427093165,0.6081204750841209,0.09208411921170823,0.7790526158687765,0.7803466837189472,0.06773468347793865,0.0,0.0,0.0
1.0,5.652591442771108,16.957774328313324,5.652591442771108,0.762400137825389,0.4758113466187426,0.36140796140999454,0.5961968910855929,0.732312016399674,0.38382605701969397,0.913328952658854,0.4956031553543522,0.8953534240391676,0.739953338984045,0.5249184741859402,0.09747221640612047,0.0,0.0,0.0
1.0,4.989840651796204,14.969521955388611,4.989840651796204,0.942240329449302,0.0022712723734212847,0.9021446896828991,0.918522790779792,0.4520524597044564,0.5636041927925276,0.8956510393967468,0.18098393525219836,0.20419815633617422,0.016537169081731196,0.573764023217059,0.8475473432634599,0.0,0.0,0.0
0.0,12.570654803949255,12.570654803949255,4.190218267983085,0.7489186519212984,0.11539821468091749,0.09082886141816948,0.463284652183258,0.45688436643172936,0.49408930157627273,0.06433826893641292,0.03701479990283729,0.9549167356618787,0.6554990084233028,0.7602188627056002,0.26170402143407046,0.0,0.0,0.0
1.0,5.899548145588898,17.698644436766692,5.899548145588898,0.6588169995239788,0.07355688347731315,0.36398073112541063,0.9592261468388421,0.9778778929221574,0.5078133052840713,0.9739136788134701,0.20689838877083422,0.9381562130953248,0.943260070562941,0.4872420391044645,0.48582563392582656,0.0,0.0,0.0
1.0,5.1385901054192855,15.415770316257857,5.1385901054192855,0.7185732718297605,0.5002972689649745,0.5577177538109942,0.8126947158414028,0.5852667402093964,0.3407290189858493,0.9911196766753267,0.008143248841969375,0.6559224843203116,0.5763068270855026,0.03126590894311654,0.851481715119153,0.0,0.0,0.0
0.0,11.461113082946863,11.461113082946863,3.8203710276489544,0.1405822654495007,0.7540300114546403,0.06371046119340784,0.7521821223301578,0.5616160457257664,0.1828222633838854,0.2543577121676238,0.4508435084506719,0.3663231789944945,0.9964745316770239,0.05150143344612479,0.2482466938919814,0.0,0.0,0.0
0.0,11.860756117898521,11.860756117898521,3.9535853726328405,0.3813323620647804,0.4900354411874476,0.9760011494900631,0.4623239394820017,0.4777993494057753,0.5471175332453779,0.14162179427758081,0.003332888740400053,0.4178205906919086,0.2339610959688444,0.13391831349757943,0.5497517148312583,0.0,0.0,0.0
0.0,13.873994402584392,13.873994402584392,4.624664800861464,0.27920431870833096,0.09517416680606716,0.6408643349513259,0.2987373607824706,0.40320920018554285,0.2534368650385348,0.5733551269471733,0.36156599170006976,0.5948402800242443,0.9818556634605399,0.31326109332879415,0.9340770910300373,0.0,0.0,0.0
