t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1.0,6.505890429482055,32.529452147410275,6.505890429482055,0.8738584435335037,0.4689221992187438,0.48699404163805116,0.27551144856354626,0.6681008346573957,0.8653645985481547,0.5755234983564055,0.4995047264871869,0.42001002574070045,0.41536864319048084,0.7852881660955378,0.7442195742983796,0.4630012132800575,0.9024073332430015,0.41717616063617236,0.5618077891492013,0.9297110766031602,0.0,0.0,0.0,0.0,0.0
1.0,5.41364980781079,27.068249039053953,5.41364980781079,0.685100501037127,0.7771248005554381,0.7014258810358075,0.979988563364703,0.5498650921963688,0.9182249349978021,0.9441800098988284,0.12629784054048654,0.07880641301935476,0.35818347340155465,0.9240377046414635,0.2383152027756522,0.23611181331687647,0.8458134362641078,0.5646944222713669,0.8427775877490108,0.5429030656195564,0.0,0.0,0.0,0.0,0.0
0.0,25.438174334941095,25.438174334941095,5.087634866988219,0.7338021800336435,0.33896344581606885,0.1382368623896818,0.2817497424423525,0.5493316368235374,0.6758287636860139,0.7460633260238426,0.7045836784325695,0.06957625212081364,0.11298417138514505,0.5598863191303556,0.13123016492275452,0.1422437599580808,0.9952279038580157,0.8051933555655416,0.48429444602113425,0.9193393205167105,0.0,0.0,0.0,0.0,0.0
0.0,21.550836197584317,21.550836197584317,4.310167239516863,0.4855627008587683,0.15808377186820155,0.11999567815543943,0.8091334177769752,0.08205906681374375,0.7376718381795677,0.20007758588650737,0.6522952653686266,0.12916695649451349,0.5393705819527301,0.5581293180180001,0.8264649258899045,0.3972951330517557,0.5229681204962936,0.13532545823615583,0.2075593316250529,0.4112231984454521,0.0,0.0,0.0,0.0,0.0
1.0,5.8022346711249515,29.011173355624756,5.8022346711249515,0.23048660797665432,0.5167669724424304,0.6166074974395457,0.24714344235803098,0.5375014754832554,0.4693876567458566,0.7207869410335844,0.3930871613352076,0.9034973749292466,0.6090550354739341,0.6613016986467555,0.7844935996691473,0.7999157794462566,0.9369980671048015,0.10071933970808755,0.11004185036770242,0.6297932213910442,0.0,0.0,0.0,0.0,0.0
0.0,24.37649365009041,24.37649365009041,4.875298730018082,0.4725014736424302,0.01660724010477166,0.1885520421536382,0.6504118240464177,0.4324648749266963,0.49518654256505923,0.5383772214232044,0.5875635485074981,0.3679042737943735,0.986351570841789,0.8063306507888671,0.3638431696536951,0.7959959004415983,0.6964840730335757,0.4476186356744807,0.11362398782720495,0.1289769611110515,0.0,0.0,0.0,0.0,0.0
1.0,5.506584604563838,27.53292302281919,5.506584604563838,0.2352147867370601,0.9138668901060752,0.36781476657327516,0.06433687939039368,0.5721747955018547,0.9161509826946924,0.6384710423545614,0.47834813630072515,0.6098521371680782,0.44458920152637826,0.7182950763864264,0.6182416643414932,0.12452803496798315,0.5181586347651247,0.6394616183481069,0.3576009952998076,0.8780501206716242,0.0,0.0,0.0,0.0,0.0
0.0,22.61171901693418,22.61171901693418,4.522343803386836,0.5807400311709882,0.5859958972541539,0.20050017373927498,0.9230513576760337,0.14489797458648868,0.8422154601964945,0.5699134940361261,0.794252952669109,0.6101902919585347,0.5125107115561987,0.7631272890232516,0.023014519559758084,0.01797421785733111,0.9251448607584578,0.023278443645287084,0.31065834704301565,0.4081789950618476,0.0,0.0,0.0,0.0,0.0
1.0,5.347249717815382,26.736248589076908,5.347249717815382,0.6646561257872438,0.9938182331157264,0.8086323465225169,0.8615450580387195,0.3183907434664657,0.002766506606446284,0.8443661050603393,0.1689778328765349,0.8087744728510619,0.8307522864504515,0.5404642917910184,0.5603737454930395,0.15128499076723256,0.5957706009949622,0.9928669954775252,0.37689312102347483,0.2611226194822348,0.0,0.0,0.0,0.0,0.0
1.0,5.469294419506772,27.346472097533862,5.469294419506772,0.6977476405715091,0.22599901167584613,0.18222185396894652,0.18247246514561355,0.7079550621646065,0.12719393659755995,0.6068101501756292,0.7533655018045624,0.7368208924370873,0.34730728351490625,0.402767323435945,0.9088832123323602,0.5484830944196771,0.5098925834221089,0.6825101050080558,0.17514195992967063,0.04829946294917298,0.0,0.0,0.0,0.0,0.0
