t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1.0,6.657435126928374,33.28717563464187,6.657435126928374,0.5573296964641298,0.7233600989215443,0.8040583037158237,0.5536870101612258,0.18426305504400642,0.21026478015922057,0.6197831304336912,0.6615253903975526,0.38652496298425953,0.6808849944101604,0.7974994390913088,0.4873026965942676,0.5970218100767594,0.7297475541587068,0.7077171676870903,0.41636747893055626,0.22101024823059146,0.8325197729602616,0.0,0.0,0.0,0.0,0.0
0.0,27.628570410889612,27.628570410889612,5.525714082177922,0.28228873106388885,0.11917401276257777,0.6900265559017623,0.4126466434385928,0.7533411008786007,0.6125548160497631,0.11487085552703102,0.9195438989345325,0.6785501979167422,0.48558722754839545,0.48934521648698603,0.3646755688352419,0.35358099362404294,0.050606430395381374,0.5657875348107761,0.3135137606434838,0.15659681589046526,0.45233499986320114,0.0,0.0,0.0,0.0,0.0
0.0,20.465954907258308,20.465954907258308,4.093190981451661,0.9554024656929633,0.8313334387944596,0.0014702741139530628,0.6839151129791544,0.08881150819869366,0.028888008418682665,0.27237740986732717,0.07689711067345095,0.5615150912148987,0.29711327164708445,0.656591766786762,0.4340646123143297,0.34206298004415836,0.700979130210867,0.05930597131326232,0.837267475039398,0.288608938287803,0.08474443716744051,0.0,0.0,0.0,0.0,0.0
0.0,25.26264539250981,25.26264539250981,5.052529078501962,0.1503849141127659,0.03602919942155847,0.21357099288672143,0.26175217821794916,0.5468212459256429,0.7606067828958555,0.64531506217365,0.7534543847922335,0.5642755068482027,0.14724029658583948,0.33454741425702694,0.2845813317909316,0.8489125962704364,0.2493518127601455,0.2522142462790353,0.18137765845817777,0.21011106683772218,0.8807833055903159,0.0,0.0,0.0,0.0,0.0
0.0,26.11944771453233,26.11944771453233,5.223889542906466,0.28745596079893543,0.23181478869160554,0.4389283755673764,0.1815236820945404,0.7766891655307495,0.38637742183374923,0.9829081866299886,0.22593820411725973,0.31032597990211386,0.25433507742625205,0.4532393691979406,0.17494659221045128,0.07373079655151049,0.5676712118389039,0.8239129561200802,0.44344186879812464,0.9984729941105231,0.22259616436148288,0.0,0.0,0.0,0.0,0.0
0.0,27.781420505776254,27.781420505776254,5.556284101155251,0.5940388751502909,0.39997540447265356,0.5379750118494931,0.07308982209762738,0.8879242561085371,0.5685147313480684,0.13235141134350303,0.8980561372012127,0.4872955390268926,0.27442834649251846,0.16564530795130583,0.5789557129796045,0.07704456064787468,0.3719821246532238,0.9407873085876977,0.4269493152728271,0.311600432454036,0.38878597863978237,0.0,0.0,0.0,0.0,0.0
0.0,26.499158798275822,26.499158798275822,5.299831759655165,0.7615124952286363,0.1575536982825949,0.6527519859945647,0.9526484712206372,0.45424584322270734,0.36542753426149177,0.07889390594058088,0.1432388755177738,0.20094329945261924,0.7798044254063076,0.1952958274880624,0.7293404244963921,0.072111237985236,0.24538798499342118,0.7537191273454111,0.3606795551902342,0.5292940427881125,0.830552896403879,0.0,0.0,0.0,0.0,0.0
1.0,7.680927875648661,38.4046393782433,7.680927875648661,0.10053249550180388,0.5564414181927727,0.5982476205365861,0.4198391282349695,0.6878505047926271,0.9764005275764757,0.9883662691086599,0.7802871718558525,0.6904794582341633,0.9484712277928172,0.9891661232665768,0.999253414662268,0.9351110423402951,0.03422177896006684,0.3758442559764149,0.05789675818536277,0.12702263226361743,0.9060113286448439,0.0,0.0,0.0,0.0,0.0
1.0,6.72013839626035,33.60069198130175,6.72013839626035,0.18716667597117853,0.4505145936776913,0.9799438860456757,0.15223201568110933,0.8314934318182065,0.2113039644518221,0.7395612438153565,0.5986467374662361,0.6016893230111726,0.6707513986292502,0.4324453567914395,0.04235591601508837,0.45441043532155834,0.4423433650395583,0.9653378887945498,0.14105164467307862,0.531376599176271,0.9752515681135241,0.0,0.0,0.0,0.0,0.0
1.0,6.26230945570774,31.3115472785387,6.26230945570774,0.13703100998605788,0.9156925352876735,0.8351687576730679,0.5626185621042792,0.9265170236493427,0.38672629673734515,0.8602678380932408,0.396996536701285,0.7143487089683875,0.7228519708869512,0.6979026516459895,0.1714473404457777,0.026673692058137077,0.7629059540594284,0.40170829142208186,0.19534071442575995,0.08832848443703034,0.9999478657271411,0.0,0.0,0.0,0.0,0.0
1.0,7.47220737271933,37.36103686359665,7.47220737271933,0.09707888480276083,0.4127050579060052,0.880175050915607,0.5091033250820471,0.3728030024624057,0.5715075688335645,0.5031779905764373,0.49751521164225343,0.058448749698039704,0.8132244352316186,0.45553419466895273,0.44623853889087206,0.9348591547917965,0.7819160245256956,0.9387435594607683,0.21974686391676834,0.9684964160297752,0.9107472171191563,0.0,0.0,0.0,0.0,0.0
1.0,6.839082030237412,34.19541015118706,6.839082030237412,0.2581082765049908,0.3936560586525619,0.5550525745265801,0.6861375577379023,0.8889855182998678,0.21243416444409058,0.47209352635719404,0.5426993070926383,0.7020515111452399,0.6572252356981069,0.4299993618118272,0.7530222399174318,0.9967027304002762,0.28762769708718505,0.2485019989520001,0.9493412549254172,0.6964235872071437,0.6452828728517034,0.0,0.0,0.0,0.0,0.0
0.0,27.756683282376894,27.756683282376894,5.551336656475379,0.6898046599076405,0.6197538138145586,0.3806504706172247,0.17433118979677653,0.7035547627173981,0.06393635844768109,0.5323810931673262,0.35705803979803397,0.92648196129829,0.20957241611169974,0.8365711068629058,0.9522475085806094,0.9414691654780679,0.07583708489052665,0.1783877754276827,0.7258474874539401,0.24856341440203333,0.60562113396587,0.0,0.0,0.0,0.0,0.0
0.0,28.041153819619236,28.041153819619236,5.608230763923848,0.8546736753921493,0.14292137141224293,0.0012828969222591358,0.5962012920345136,0.6314871202821278,0.8362011968690187,0.17143484355672367,0.12816934340072383,0.24306194078658327,0.9651963126182707,0.29955988446843795,0.7588212766157488,0.2733948384461755,0.8244217379410145,0.7852374814606932,0.668445554883205,0.4794550398093128,0.2579862708938996,0.0,0.0,0.0,0.0,0.0
0.0,30.11933319164081,30.11933319164081,6.023866638328162,0.8682833045590231,0.30696611938645213,0.21806149994014767,0.08388222210927021,0.7397482608159286,0.6172615418417372,0.8590818018737604,0.19916336749454422,0.4706633690376505,0.7403430034919783,0.2679779055208007,0.7752419896769718,0.604876586583249,0.39370045183108615,0.28936133071627035,0.19096521117733944,0.8811361045217325,0.6525437367336331,0.0,0.0,0.0,0.0,0.0
0.0,26.52829027724505,26.52829027724505,5.30565805544901,0.9840844628373148,0.4485685937819436,0.390235690638741,0.692236742889456,0.48168824508634467,0.1677198912597586,0.6578374525611781,0.3474395505998771,0.044584306940552265,0.432214115466404,0.5004464067572031,0.17511735957545316,0.43733196333999147,0.896525063866529,0.8613611432552738,0.40935173154315185,0.15846069634006255,0.5754851106133019,0.0,0.0,0.0,0.0,0.0
1.0,6.16230115295574,30.8115057647787,6.16230115295574,0.533316877533747,0.7940890336658287,0.02337582211800393,0.3926304966162816,0.3522348136233874,0.6861594614287353,0.32218169932634155,0.8327638289627222,0.5983746451100703,0.5500568292147331,0.5773816060312021,0.6475889532374479,0.18979692472436782,0.9431640446716013,0.12925025572972892,0.7122175403287316,0.7225380186629533,0.6465612395906023,0.0,0.0,0.0,0.0,0.0
0.0,22.45843751982106,22.45843751982106,4.491687503964212,0.8258037960291049,0.47017305848983215,0.9751503258944088,0.2713768787489914,0.673547251858132,0.6308454615259027,0.0743518475832946,0.879678286467937,0.05824337946871061,0.13665593074148263,0.7719053545313607,0.38855742479720146,0.006796597627742873,0.09294329329815243,0.10831101104958607,0.03139763079559155,0.04067403965069705,0.8035505808067278,0.0,0.0,0.0,0.0,0.0
0.0,25.40300652984721,25.40300652984721,5.080601305969442,0.8875615692652882,0.30444079274325286,0.04861284642921271,0.2668913712412795,0.9616836562857227,0.11857289421950556,0.43167751453940895,0.34706154447666604,0.9280543915403271,0.26293570907856834,0.3168822425578023,0.08195747547941756,0.9416453820820309,0.5195264190072914,0.0795444831448282,0.4090915481255486,0.6546887261131187,0.21057178846975166,0.0,0.0,0.0,0.0,0.0
0.0,19.69464599097095,19.69464599097095,3.9389291981941903,0.48986778594531144,0.04302571867029403,0.4189537558740145,0.865594831409406,0.9041006403351082,0.6880510487003043,0.5084225887895197,0.11873055071646432,0.05986423926032258,0.37303085916358536,0.28857631963032526,0.37602591352563175,0.11500249309354516,0.6342355922765112,0.31185615541936496,0.031424222128220936,0.03359558945710028,0.5456182757418918,0.0,0.0,0.0,0.0,0.0
1.0,6.542774493330342,32.71387246665171,6.542774493330342,0.8749667610679284,0.5655334197807546,0.09547273198224826,0.6122175545515502,0.5334167928752108,0.723139784250843,0.9316155732469421,0.6594274288027292,0.29026124548238164,0.5764838500239193,0.19919648120028555,0.1130191729059683,0.5744628187545577,0.8556571457771054,0.9061449385077559,0.013925552239323347,0.12376039357739199,0.9410914963298332,0.0,0.0,0.0,0.0,0.0
1.0,8.102689397240345,40.51344698620173,8.102689397240345,0.04387689198586964,0.8303172582666873,0.9083271485062143,0.8347718084563388,0.655094611987482,0.9679209874360698,0.85866189993242,0.8570840940254093,0.3101449965235267,0.7918752561728724,0.6269126024380888,0.0651044794703931,0.5470550609913001,0.868269378762464,0.13989743713249714,0.888850588029407,0.6916816989087334,0.8470838357860889,0.0,0.0,0.0,0.0,0.0
1.0,6.858528262533556,34.29264131266778,6.858528262533556,0.24097494690528365,0.49128678564429806,0.1290779228666884,0.4090970074627549,0.8398050929862635,0.9704583910400489,0.7935883774998573,0.9884032702939248,0.8723764268229849,0.020796389463848763,0.08194435171541115,0.0006128194419845467,0.2417837057427712,0.45723497877010666,0.6880478188091405,0.9833933864027762,0.6421253164134221,0.8980601847339158,0.0,0.0,0.0,0.0,0.0
1.0,6.6466164912641235,33.233082456320616,6.6466164912641235,0.8312413037380729,0.9028067928003229,0.8115743632266441,0.42936033403316254,0.42036771449562893,0.678747539287178,0.738495748141235,0.6049490602054931,0.2195056129716071,0.047857936089200526,0.03463228374650451,0.8978504361379627,0.7203517869108981,0.30120023647967575,0.47307762162207256,0.559990995202128,0.4674998003251728,0.6359293177834626,0.0,0.0,0.0,0.0,0.0
0.0,25.72492513034645,25.72492513034645,5.14498502606929,0.3832463829637095,0.1746758654281797,0.44419848516456817,0.29036528119780713,0.30079188748106667,0.7985743952365907,0.13523076226978636,0.90182414669663,0.8894978700887576,0.016067041775979396,0.2266997683135077,0.3757217691709587,0.20571307475862688,0.4584887685600254,0.8160648548884518,0.03910575432270358,0.164081779675872,0.6105737155246339,0.0,0.0,0.0,0.0,0.0
0.0,28.783808790196687,28.783808790196687,5.756761758039337,0.2873814150295607,0.47301258645495414,0.9657102411020471,0.8949628504432773,0.4936779894637441,0.686460665068801,0.4220250350356506,0.2570678029035637,0.1504355437846162,0.611029698935138,0.7516581802531445,0.6012991174559781,0.3191094855784289,0.27855558340475695,0.3720522807987723,0.9904464864795923,0.24545985570734752,0.1863877269592752,0.0,0.0,0.0,0.0,0.0
1.0,7.225084350562443,36.125421752812215,7.225084350562443,0.612826213814831,0.9923934290755263,0.3992854811680149,0.4901237094838332,0.19866263810941975,0.5668718734783608,0.5081496491905717,0.8626447619994533,0.9042267867537701,0.7721643965224331,0.5766795371102441,0.1282216805092855,0.6242730736396371,0.43952373115553955,0.23658649170512258,0.6143842950482966,0.5993596956770584,0.32445637594687193,0.0,0.0,0.0,0.0,0.0
0.0,23.68982199003539,23.68982199003539,4.737964398007078,0.2577616580638761,0.9045508933565451,0.6439051064563456,0.27281453422620217,0.37925319420911585,0.0199081783238505,0.39188398154802295,0.3698947016848301,0.41829142623551874,0.17800722684492043,0.9506522831683462,0.12152186203108206,0.18056862880744295,0.37949470672534413,0.8329941289055669,0.2468215907625414,0.28250721603558027,0.19272185207787051,0.0,0.0,0.0,0.0,0.0
