t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1.0,3.357849030060727,10.073547090182181,3.357849030060727,0.9768934493311704,0.6832723344311441,0.7846590654994766,0.49489900842254775,0.16997664334170925,0.5751712225460742,0.9044045942199381,0.10621969276874643,0.500437061902837,0.7557341835490915,0.39163285610441856,0.0,0.0,0.0
1.0,3.2038984254272265,9.61169527628168,3.2038984254272265,0.34002502461898154,0.5764956515456777,0.9492840047517483,0.6577317784720962,0.05660592447439494,0.7331766064583964,0.9942739338911952,0.06171448198605223,0.46653841085854464,0.13129220969927768,0.4136039838935873,0.0,0.0,0.0
0.0,7.77500163504067,7.77500163504067,2.5916672116802233,0.9608934471843356,0.6047222047722228,0.70483222762133,0.0340605684892854,0.07579299425119257,0.6746621568554702,0.28544099725459826,0.2044257628462689,0.786361839191914,0.4689698520117017,0.7403539507554674,0.0,0.0,0.0
0.0,6.354418362428929,6.354418362428929,2.1181394541429763,0.08459163539653725,0.054778501628060305,0.09003726859469607,0.05522482585613242,0.9558756508133577,0.08855984440538078,0.5485700796190267,0.2769473362435724,0.8473399674204904,0.5447405061368856,0.24544508535291254,0.0,0.0,0.0
1.0,3.6551351143767365,10.96540534313021,3.6551351143767365,0.9037397060645638,0.8221590377208315,0.31653143686673113,0.7057098947057581,0.19882562778676927,0.8296069869545891,0.6318954071878764,0.5569804638678011,0.20179561395368417,0.9693831169594979,0.44425727641684754,0.0,0.0,0.0
0.0,7.663465484459189,7.663465484459189,2.5544884948197297,0.41311554591859245,0.9947922988461364,0.01164560803997039,0.2262640896602044,0.7641199425138699,0.4426019897245361,0.24559650888920803,0.1882395617945425,0.5528233654699407,0.7300143412876083,0.5392316411184739,0.0,0.0,0.0
1.0,3.9204564784801224,11.761369435440367,3.9204564784801224,0.5318220245682309,0.4399282438908454,0.04971459938260481,0.6036479744465666,0.17806427580412731,0.973566427621086,0.8545651584363897,0.9339135441099601,0.8334123580600713,0.532886159113114,0.4579597035317645,0.0,0.0,0.0
0.0,5.001749580301544,5.001749580301544,1.6672498601005146,0.3637287607251456,0.9116038536066476,0.40067973909131793,0.094902543608257,0.5818732055567907,0.02180237422875786,0.3039918826135132,0.021016804950899748,0.31491284031711453,0.4949303147062595,0.1429261930963509,0.0,0.0,0.0
1.0,3.1996701696705796,9.59901050901174,3.1996701696705796,0.9205771010920052,0.8752225654666074,0.12755559173173414,0.5462998715462521,0.8264820751417836,0.24002012158360508,0.7118261210110153,0.02410970399143475,0.8048919138634716,0.2383479806195793,0.9830933270955403,0.0,0.0,0.0
1.0,3.171433562042694,9.514300686128083,3.171433562042694,0.5707524560555064,0.4338491663552443,0.03894557228088302,0.7090863663563032,0.03783328729244351,0.41527773811878743,0.898936835015701,0.7569664662168807,0.2751346919822568,0.6443453228473388,0.6008575174721339,0.0,0.0,0.0
