t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,6.814023075616526,6.814023075616526,2.271341025205509,0.49372995071730175,0.0029832378682435046,0.5660464597146847,0.36732869170045035,0.12381860900980135,0.6773032239886994,0.13683871230793654,0.7035835864437874,0.46423403299094124,0.21312320011505925,0.5860953180554284,0.42205360643899226,0.0,0.0,0.0
1.0,3.441502247321031,10.324506741963093,3.441502247321031,0.7693222580108549,0.6443335638497463,0.924462167631911,0.13135156608098553,0.8863675177297462,0.6335850356000055,0.2565832669149457,0.9870971197580146,0.3372367832389107,0.18867834168586628,0.44790314701635037,0.10830082525750973,0.0,0.0,0.0
0.0,8.787709299792994,8.787709299792994,2.929236433264331,0.9361875449818887,0.826343221249181,0.9056761984052347,0.6495748750423588,0.2577228849280806,0.06137446912326294,0.20334059100428914,0.7275429497898286,0.017723205985916812,0.015667501441744558,0.7573402056467529,0.5510904536189088,0.0,0.0,0.0
1.0,4.0693058176424906,12.207917452927472,4.0693058176424906,0.8140339230505309,0.36028123284448177,0.8827563519800856,0.30632099626283704,0.6703499444018255,0.11975170860695616,0.4572636672751159,0.4653010432323198,0.6441882805068743,0.6925077503917013,0.5999460416228902,0.8254988433814558,0.0,0.0,0.0
0.0,9.560454981464215,9.560454981464215,3.186818327154738,0.5832584585727898,0.15104973252938203,0.24018056171346813,0.8909799842387202,0.9924612894713866,0.8220543646101586,0.7674543023004077,0.2965301345504986,0.14204754139030462,0.040771512479534144,0.6998995924259253,0.4954730853936611,0.0,0.0,0.0
1.0,4.194928255592658,12.584784766777974,4.194928255592658,0.8080256862042272,0.07033569662600236,0.12092512829186397,0.6817212193661671,0.7313174632904851,0.7488381430665711,0.9518510030779975,0.6501404419551778,0.724189580730919,0.6682693088313926,0.5511290982557837,0.7381587446382404,0.0,0.0,0.0
1.0,4.485849897403414,13.457549692210241,4.485849897403414,0.8162412011769076,0.5587318139507759,0.2625804313690312,0.573237324663325,0.5856316820344675,0.39528065519141653,0.9015950392086988,0.11940509057280912,0.7547400194042839,0.806947331981617,0.9124979556983608,0.9278950421972054,0.0,0.0,0.0
1.0,3.7218372449963417,11.165511734989025,3.7218372449963417,0.5331048813852564,0.5594605936180264,0.4896591308105127,0.584676431582693,0.5339671964948616,0.8724455852629196,0.4710636653260599,0.2534024101174497,0.16701757799949235,0.7815003560236793,0.6081255168181846,0.7102851157550171,0.0,0.0,0.0
0.0,9.752984656785705,9.752984656785705,3.250994885595235,0.38049873379628885,0.8201658533899493,0.051470097000898773,0.6435402420531471,0.36169611004714997,0.74960856681283,0.9386549433879683,0.4576970762651744,0.14318768699948348,0.8059722211112903,0.5782378608481491,0.07153316428538647,0.0,0.0,0.0
0.0,9.908321377896044,9.908321377896044,3.302773792632015,0.568838203170166,0.43101701352011124,0.5958906431542345,0.4024881238094169,0.6608646552007538,0.3957653752555691,0.6550460298593176,0.6558908603686346,0.40881501050628255,0.11360303161050411,0.14678984519292304,0.9578534927145278,0.0,0.0,0.0
