t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.0,4.258046938395502,12.774140815186506,4.258046938395502,0.7723879728390886,0.22524880261816127,0.9434253017193108,0.3425577043079663,0.5357816883673585,0.3961837990242295,0.20433308963508112,0.9843444179086281,0.25139050262053864,0.6214445269810561,0.8427949050541601,0.9091957990144529,0.0,0.0,0.0
1.0,4.108751261857671,12.326253785573014,4.108751261857671,0.29923636173123624,0.8814421013417469,0.9174083867297556,0.2169800845008173,0.030123961622998463,0.8011968030928275,0.24335769165401377,0.7742813169458457,0.5959678403364934,0.22995527360595802,0.9967349896102715,0.9606147089638138,0.0,0.0,0.0
1.0,4.5741524356364165,13.722457306909249,4.5741524356364165,0.7853914992701727,0.9515241671642483,0.8787349987665709,0.6721128936597354,0.9364286013665493,0.4762473641978483,0.24522181752983507,0.8646807734189949,0.2595333324701241,0.4957407444346167,0.49627530676884835,0.05337841294594747,0.0,0.0,0.0
1.0,4.3502100967553465,13.050630290266039,4.3502100967553465,0.6390620385122157,0.8649396681038475,0.6677283850508298,0.09245161156105919,0.8040622799056519,0.17493116676040965,0.38485856698745213,0.30575016371061137,0.8500208631966915,0.4242402391114378,0.8756602016648223,0.015419530548977711,0.0,0.0,0.0
0.0,10.849922139436726,10.849922139436726,3.6166407131455753,0.062349887379774316,0.5918093341457391,0.6373420346613526,0.3011362163661949,0.6427544283866844,0.6040779165955757,0.13365191818662225,0.4286709700397615,0.16166221791814317,0.88756918981913,0.4868007552294681,0.41168329364558265,0.0,0.0,0.0
0.0,11.028216713581106,11.028216713581106,3.6760722378603687,0.46138574231319474,0.437254651473424,0.2129509139506255,0.17221070524311144,0.8143727179766747,0.9085713271759353,0.4533185194740388,0.5584262941087148,0.17537903091795637,0.7127909176748114,0.01093541011919641,0.5403826030396084,0.0,0.0,0.0
0.0,11.364848489936946,11.364848489936946,3.788282829978982,0.6706390325710815,0.6521986310586548,0.08549914033580475,0.6484817756814382,0.9426807501753849,0.07792303777025489,0.4877615764150637,0.7352131131196674,0.33957721632386806,0.049303576186305764,0.8096722359429558,0.1349412141314037,0.0,0.0,0.0
1.0,3.9123980309776454,11.737194092932937,3.9123980309776454,0.8544219023491004,0.12120887571701056,0.004293038477741762,0.9714093538732486,0.05207320620292433,0.18406314264230772,0.8540239423903673,0.8206381275004281,0.9936173998389,0.8648371666158403,0.24302405397253257,0.37612904386504176,0.0,0.0,0.0
0.0,7.899939878040937,7.899939878040937,2.6333132926803122,0.9013491284866734,0.11780732519722292,0.21049024432043406,0.29547856150137486,0.218492379068849,0.048184774225509264,0.11399020536867355,0.06944981759500224,0.7010047096647091,0.740817862722338,0.053187081137812675,0.2529607650588248,0.0,0.0,0.0
0.0,11.294094624749576,11.294094624749576,3.764698208249859,0.30685474170228344,0.8266605314186045,0.966002892686904,0.6158764910079909,0.6310432683922971,0.36867905239413423,0.652314015097033,0.21906285391297686,0.4811969829756507,0.1722454055835767,0.23925435851768884,0.437692760989412,0.0,0.0,0.0
0.0,9.292280074365273,9.292280074365273,3.097426691455091,0.13104217533456441,0.490848984272638,0.9285310441076717,0.8276930209913004,0.4127708946798505,0.34073300777288906,0.21841016163781668,0.20531662516495863,0.17281920947633223,0.7876101144872394,0.2348955914701395,0.20099106008578171,0.0,0.0,0.0
1.0,4.605642196694975,13.816926590084925,4.605642196694975,0.834321299463586,0.0965642192420243,0.8483360386141552,0.7803730603688959,0.8186011021480166,0.14437438764243393,0.6219480230450282,0.827979214348436,0.8344396068459777,0.8360966686374162,0.6210756017019212,0.06925442845780383,0.0,0.0,0.0
0.0,9.458873308789299,9.458873308789299,3.152957769596433,0.38408515784550334,0.2343774578804989,0.0506369225548533,0.546052312766736,0.037384373551337835,0.04938566704721714,0.6680372796616014,0.9122992091189487,0.2669139627631594,0.7975170765079653,0.2069535742963734,0.8203412621744309,0.0,0.0,0.0
0.0,9.228648253676909,9.228648253676909,3.0762160845589697,0.2536493155717393,0.425231657983824,0.2710107379712271,0.19258698663792495,0.10782031906318656,0.502346438537572,0.31116576557937836,0.28480857602038756,0.8993543956558564,0.7798946001813911,0.06705393429014328,0.48830448031517804,0.0,0.0,0.0
1.0,4.983704826042302,14.951114478126904,4.983704826042302,0.7271902274020678,0.3658978307247326,0.6433722389407149,0.010022781455236274,0.8516473795005798,0.8272048562581941,0.7844175433739318,0.29798118178749433,0.5993628959938267,0.7804004735116451,0.6041292400412838,0.8742482774260854,0.0,0.0,0.0
1.0,3.8581896530403306,11.574568959120992,3.8581896530403306,0.5821913986815439,0.08837603034978536,0.2637179711452988,0.908822136652106,0.3563907995350585,0.4675327577866152,0.9878691815675218,0.6068341615930606,0.8736898928140706,0.6245401189401838,0.02921664568578608,0.586903423985492,0.0,0.0,0.0
1.0,4.017020585649914,12.051061756949743,4.017020585649914,0.6140911054232568,0.796601001391736,0.014924972728380004,0.48339850353114333,0.8059808423651287,0.8042378403944765,0.8172408317160077,0.34466452010912274,0.1574827411476316,0.509942299191269,0.1770155369437808,0.26730153044043303,0.0,0.0,0.0
0.0,11.435800540705273,11.435800540705273,3.8119335135684245,0.6746521355320291,0.010604923006895639,0.13644314435981153,0.3887412791039534,0.5164568134470856,0.28062320719754863,0.9541831147689015,0.5365209351133133,0.7361690394784391,0.41552696917623144,0.8352860904826144,0.4325625487580199,0.0,0.0,0.0
1.0,4.086827105227081,12.260481315681242,4.086827105227081,0.6914379321974782,0.4586190383637868,0.015491800124007082,0.2102138402047936,0.641244729378,0.8134615720331279,0.8397486661240413,0.41721415717372246,0.6313861253333285,0.4334319555742906,0.3425575541087532,0.5969761103350776,0.0,0.0,0.0
