t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.0,18.73887547586294,18.73887547586294,4.684718868965735,0.3077661750787275,0.43285523228042344,0.9385282258952214,0.5729435459211586,0.009647988645379857,0.6823533975630999,0.6956968230046181,0.29082796763269003,0.06945447061246124,0.5018871343186064,0.40220878446290986,0.8419181475254673,0.260353083772934,0.674288491086378,0.09850652431039553,0.0,0.0,0.0,0.0
0.0,18.730588504958234,18.730588504958234,4.682647126239559,0.3373811806964685,0.753014312373374,0.5809350666552938,0.04833485197274823,0.05172892596619527,0.5699442626356488,0.4154096836634943,0.7544786429693385,0.07552438578066667,0.23171987780963543,0.8258297210614514,0.6255940292187752,0.0676577520448246,0.7253837175120903,0.47998028232496937,0.0,0.0,0.0,0.0
0.0,21.088313352242587,21.088313352242587,5.272078338060647,0.687068175142104,0.11550649122124645,0.7302425974091235,0.55128274861516,0.5714210046865039,0.5886295376926489,0.7043179976912832,0.10841953005345495,0.03161555512148617,0.8950265010690177,0.7405997311456776,0.6799899977658771,0.8032207473973348,0.05162019025877451,0.0034552635569132795,0.0,0.0,0.0,0.0
0.0,20.228200504978638,20.228200504978638,5.057050126244659,0.05449442679181005,0.9985851857627959,0.23042779849027217,0.4579373464086489,0.9467049726019834,0.026759629422152376,0.12921901959047033,0.43678726424585423,0.449286333907872,0.9152298119553528,0.17455294931931187,0.8953046916589216,0.1368794573394232,0.14580930614847498,0.6001121695109799,0.0,0.0,0.0,0.0
0.0,22.125432115556027,22.125432115556027,5.531358028889007,0.4013757720151129,0.8532308795863602,0.9074891743690245,0.879645196524558,0.7255195595463603,0.42542554501618857,0.3117703521283107,0.5646264683246403,0.8445093090922883,0.1329472696338836,0.3224330525373075,0.5407876685377975,0.4610624032012499,0.048088521582433374,0.5130180822295504,0.0,0.0,0.0,0.0
0.0,17.41566848763256,17.41566848763256,4.35391712190814,0.07889330258483429,0.6049287361989992,0.10935924908689298,0.6206540588432731,0.9836819919071668,0.4507362068605223,0.1811408714119227,0.144496508634951,0.10413890638160772,0.15255959934998875,0.34192554654146423,0.42800013280859794,0.015149863128410157,0.7946239729097009,0.5962697493801523,0.0,0.0,0.0,0.0
1.0,5.985621161975119,23.942484647900475,5.985621161975119,0.9299917674567068,0.9666089572564133,0.41023820271435885,0.10224697617310485,0.46283204185024196,0.051282176313807826,0.5369715958539414,0.5719905911653631,0.3109286756272912,0.31122001198510296,0.7178133945190136,0.9809500536666116,0.6497893727483249,0.49891513475831617,0.7103348346032898,0.0,0.0,0.0,0.0
0.0,17.970569227993533,17.970569227993533,4.492642306998383,0.763359725565008,0.9121971128075139,0.45211928814376035,0.48142051393181673,0.4462450999574046,0.2898752533577531,0.16895066597202923,0.1899058186750272,0.6735900327091079,0.7192330402884332,0.0637458489782019,0.2106811619627793,0.056036514722370256,0.4860446998357635,0.07152234712262939,0.0,0.0,0.0,0.0
1.0,6.710380554925497,26.84152221970199,6.710380554925497,0.7943475204520257,0.6472936415187199,0.7579288436164096,0.6841825908996408,0.5386464453094572,0.8408517887999519,0.7398498543736612,0.13869320086513737,0.003020759787882743,0.6731929529593844,0.21238268705311092,0.8931088236299923,0.6263876510689905,0.7501852506908608,0.7724795110159958,0.0,0.0,0.0,0.0
1.0,6.1452361044855195,24.580944417942078,6.1452361044855195,0.3890606138036108,0.1698871090719476,0.7599834056361248,0.26800580607129865,0.6704371402127709,0.5899953237436913,0.7445668244124198,0.9200060628813398,0.5307668536371714,0.8642780424300301,0.08495542316709404,0.45037148629494905,0.14684832525013447,0.636798747267256,0.7922485013452966,0.0,0.0,0.0,0.0
0.0,21.434304577497837,21.434304577497837,5.358576144374459,0.6937431434660304,0.8476484757328375,0.5883765909492036,0.020338483799793083,0.719238375331721,0.872264117672796,0.33694275557316544,0.11077412699157974,0.8328541284438294,0.15767011228189343,0.9368385586638461,0.5546335066206788,0.36419644997149025,0.18653824320958812,0.048150321629610415,0.0,0.0,0.0,0.0
1.0,5.850445457662158,23.40178183064863,5.850445457662158,0.8553854322682134,0.9509794237450584,0.12017042226198849,0.0386871112240188,0.49287953295464093,0.04573900219512128,0.6513506501073216,0.4082045240424941,0.24105065181772634,0.5550103502897545,0.7490145480877647,0.7539395687102949,0.06244399313848714,0.9616822354899721,0.6065936444189065,0.0,0.0,0.0,0.0
0.0,21.127544668971726,21.127544668971726,5.281886167242932,0.3645023197816205,0.507879747358982,0.29935575260317104,0.4134011113267353,0.9551981814283308,0.8797205065669816,0.35938370315705404,0.16326981324653456,0.7597290529645392,0.01997366656522359,0.28127912038437275,0.5812230174391074,0.39614039258433853,0.7062248846892611,0.3961338486830618,0.0,0.0,0.0,0.0
0.0,17.952396369928984,17.952396369928984,4.488099092482246,0.3391235118914473,0.2438303031765665,0.31818889647428406,0.0008639004805994777,0.920071634413333,0.5865413508811355,0.25016152184550866,0.4946848206236846,0.5458770785627443,0.00011182858768110648,0.9104212109172561,0.8518274790190294,0.1279544295694175,0.3501133476317978,0.18906424225650487,0.0,0.0,0.0,0.0
0.0,22.28999676055845,22.28999676055845,5.572499190139612,0.4203655862586698,0.176295866819852,0.7935007691709549,0.8970135110685076,0.42958411687659903,0.6076463972172584,0.7010694168801542,0.02167015879999079,0.06122153875135694,0.35764062183699763,0.3346170140160969,0.8972328304237083,0.8635751004513371,0.6426307336042136,0.6656259970880246,0.0,0.0,0.0,0.0
0.0,17.634362368692916,17.634362368692916,4.408590592173229,0.6065648277180707,0.41385443578364023,0.14515459923451646,0.30298281093610135,0.49738158705122115,0.14213817838038767,0.375902319789047,0.5558536814537185,0.2970183828276355,0.43244166700254927,0.254295235614852,0.2480277539569017,0.6895006276942232,0.3983295120011996,0.5479548524483413,0.0,0.0,0.0,0.0
