t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1.0,5.2827651357183765,26.413825678591884,5.2827651357183765,0.15630281234573784,0.9556412254223711,0.20657214917398148,0.676576908951721,0.9247971827140691,0.4569832186826228,0.36504354627789315,0.3475374118303932,0.9831039098570403,0.830083498705418,0.10857058054493907,0.15558571933850185,0.38357268442009673,0.19095568299057075,0.7847198943072374,0.8474974400634638,0.7930902496228192,0.0,0.0,0.0,0.0,0.0
1.0,5.806383494624162,29.031917473120814,5.806383494624162,0.4434483545461595,0.803129604872881,0.6342523749877934,0.8498175273498965,0.4450049473767467,0.22564025789566877,0.964661888685128,0.44510578508566945,0.965533171303281,0.0649795206782956,0.5673986812133125,0.5444149493049303,0.8598919488857583,0.316252204535986,0.6814566151791621,0.00544389902329645,0.5497262031450342,0.0,0.0,0.0,0.0,0.0
0.0,23.698220395106347,23.698220395106347,4.73964407902127,0.09269739689826284,0.6353387572267092,0.8318093616557404,0.49881126858729086,0.9819590462300051,0.5244167563578659,0.46771961429047704,0.965732240337916,0.4886932044603828,0.6072961008434871,0.45937435023902373,0.054448376119263564,0.037963891419991236,0.9087043353292626,0.5113143635734636,0.02617539304484695,0.32864797921792377,0.0,0.0,0.0,0.0,0.0
0.0,24.69111623636804,24.69111623636804,4.938223247273608,0.08452483835395619,0.6354395243808839,0.35325857137946026,0.6912028374807639,0.4300706298015987,0.655023167684709,0.8921478397276436,0.7478785645078592,0.3636679833990927,0.951683846883619,0.3306637807165034,0.2201640321765449,0.31878855238114734,0.7005110346488946,0.2948611302713524,0.2975559252511282,0.5687514467033901,0.0,0.0,0.0,0.0,0.0
0.0,18.953532364562207,18.953532364562207,3.7907064729124413,0.3637060951550072,0.31904972482667904,0.07519456604836694,0.9255375326518575,0.25578566278986437,0.42010588633445933,0.06125902338494926,0.2656138188153404,0.15816491311750325,0.13606951031225034,0.3645229972490034,0.34209591049591626,0.5898688360536755,0.6697317343345397,0.027257153449989024,0.4109069117460997,0.43182791265440734,0.0,0.0,0.0,0.0,0.0
0.0,20.919477700294227,20.919477700294227,4.183895540058845,0.6993481186005841,0.7589996538828013,0.25789100797360687,0.1766296787789533,0.31803987556460367,0.27960913421787736,0.567556785387006,0.6237713786619139,0.7531958810591513,0.2569569680840116,0.20889542160465846,0.38838503875078045,0.164926150838534,0.5509215147889183,0.8074449063238737,0.04205385060719391,0.8590499499216296,0.0,0.0,0.0,0.0,0.0
0.0,22.19029538690487,22.19029538690487,4.4380590773809745,0.07214019180457332,0.33149995643234087,0.20431974570554823,0.6253819413244652,0.5354130569058166,0.6111776798843237,0.0684734373992183,0.08361886387988193,0.18183862538101103,0.8826962512855949,0.5171100425384547,0.825257621973904,0.28029381903528783,0.3191794057144335,0.5205515507729431,0.6943455067574638,0.2682476645533358,0.0,0.0,0.0,0.0,0.0
0.0,22.931154285943677,22.931154285943677,4.586230857188736,0.8785889908674185,0.4875475316047847,0.013375900483638348,0.2751579218371113,0.14182294979832388,0.6594410909583053,0.4229660591697294,0.9306312166414628,0.16503268323621512,0.16269696477857887,0.24548212510337275,0.2449917320057925,0.759695879769574,0.38172679399591736,0.21252613633835538,0.7874884687149043,0.7877773301863132,0.0,0.0,0.0,0.0,0.0
0.0,20.236179825384834,20.236179825384834,4.0472359650769665,0.7827790354530656,0.08155175822446448,0.5498829656712018,0.814683350747048,0.22365508620184538,0.5986831326084924,0.2647120089015971,0.5423286911529063,0.09938885554064891,0.816602532443895,0.4105520155098048,0.44562372388691673,0.2722980851701122,0.15662815700603905,0.0407641837387307,0.2066920050323794,0.4698778933459091,0.0,0.0,0.0,0.0,0.0
0.0,23.25422649112095,23.25422649112095,4.65084529822419,0.05458073282795284,0.3974613340573142,0.66036096955135,0.7378008589924693,0.9677707163609961,0.1865035875472042,0.32426989333292466,0.1654977009960773,0.3598306110899665,0.44226358597356674,0.8512564417027915,0.4387817911830951,0.3812202505367429,0.7800915190929629,0.07581769433963881,0.5008928213918674,0.042379542189826536,0.0,0.0,0.0,0.0,0.0
0.0,20.149592463073606,20.149592463073606,4.029918492614721,0.583256060505843,0.6940029659193756,0.15418540577563478,0.03677070990893028,0.5164941891333751,0.34466166572443835,0.17643779360029133,0.9537155305130184,0.7811020002208164,0.09259453645573135,0.08107021408888948,0.46850670403342887,0.1821879736347667,0.8546943406833444,0.36025973729187044,0.30277004034525024,0.10721392372348848,0.0,0.0,0.0,0.0,0.0
0.0,18.03523391843663,18.03523391843663,3.607046783687326,0.47239631642420343,0.03124097915523194,0.020943049234617317,0.5046222800651592,0.3765629226314703,0.4441229621939382,0.11144486127130093,0.6314220815536193,0.060716432738289416,0.9042158902744993,0.13408924187631976,0.13644501906530304,0.7228761784086297,0.3962464967012457,0.008293431816822294,0.7612618718544426,0.12158747739223608,0.0,0.0,0.0,0.0,0.0
0.0,24.56291830062818,24.56291830062818,4.912583660125636,0.1343734246640158,0.7624763768291403,0.44034338177876897,0.29884174985389056,0.6856872762232155,0.6804679377647733,0.43520192519055,0.16772618376157877,0.04561581939379733,0.6877548776890384,0.6182748194428533,0.6002340939610096,0.6325286009314904,0.7595645143373687,0.7542967807562082,0.21178928887488602,0.4272786553326481,0.0,0.0,0.0,0.0,0.0
