t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0,8.69315729688335,8.69315729688335,2.8977190989611166,0.7440433532984437,0.24531329905735166,0.4320150937608931,0.034654546394917385,0.6934631602024537,0.14820816444842733,0.40722323443276653,0.5321912422591134,0.8434758898076605,0.5659526292553716,0.4966595602799574,0.38321579915826187,0.13418460191513126,0.0,0.0,0.0
0.0,7.938419335240783,7.938419335240783,2.6461397784135943,0.5540784816384999,0.1591140319335832,0.1614712837021114,0.535959714179316,0.17853036798591382,0.03574696416065515,0.6704326488606378,0.679991675267378,0.1998434350717474,0.7030393673736361,0.045771220295634296,0.28310214243849474,0.5079674152492608,0.0,0.0,0.0
0.0,10.45037052980161,10.45037052980161,3.4834568432672035,0.20389022975773308,0.4881935988535149,0.7054943774811223,0.9707058121283032,0.08863822089622786,0.19324557091769234,0.7507061574681178,0.7085790512734539,0.6840396936540903,0.25875900988624034,0.6412429061757171,0.3732483065671709,0.13138740756610345,0.0,0.0,0.0
1.0,4.5819847998154986,13.745954399446497,4.5819847998154986,0.47411423221711013,0.09007748345031918,0.5194572841469712,0.21760608735908127,0.9585368435112893,0.9968286585967465,0.024046760714052207,0.793475285010349,0.3725774812400078,0.7170319212736281,0.9875570260790317,0.5774116490640827,0.8258068336127895,0.0,0.0,0.0
1.0,4.303463994567007,12.910391983701022,4.303463994567007,0.21819337466717148,0.7859299214742578,0.6756733672288621,0.5882754650661722,0.26217885633692717,0.3056617781588308,0.28926074050718287,0.139812586034318,0.8501385220521501,0.899583889469153,0.8768699241019202,0.44938690160764705,0.6684424158509167,0.0,0.0,0.0
0.0,11.704051377927215,11.704051377927215,3.9013504593090715,0.43210778182760756,0.07795261072073223,0.49515278695096043,0.19626658404360586,0.9187977035013433,0.8981805862818834,0.6063531784198506,0.2478732904706038,0.11830998619889166,0.650035391217238,0.09974507923133713,0.6465500991845579,0.6492775182273605,0.0,0.0,0.0
1.0,4.014666361723793,12.043999085171379,4.014666361723793,0.009119009179559323,0.881815580532704,0.7392262264517674,0.6315905848149082,0.20238570006093748,0.542987508629734,0.9707022913150953,0.45988047277752286,0.37876662857240706,0.4486238429645636,0.5945661870818455,0.1094363363541182,0.5421613483189558,0.0,0.0,0.0
0.0,10.53102677844384,10.53102677844384,3.51034225948128,0.031920297493951755,0.11514584547918327,0.8683737815528979,0.1897827449468148,0.03190521742676544,0.2579742064960463,0.9212901587304523,0.8117531836556132,0.5382327164611952,0.2705110997217588,0.6091471622574737,0.5017125180868756,0.8478452940056455,0.0,0.0,0.0
0.0,11.30600782165856,11.30600782165856,3.768669273886187,0.34526690119593584,0.08909175599580188,0.05559978260459886,0.21181584696168398,0.5768047142958689,0.5235763510615317,0.8405379161186421,0.5828788718192481,0.5450681238170871,0.4489167346910913,0.8128820827024889,0.48059449599142456,0.9979221691811412,0.0,0.0,0.0
0.0,10.414818893626231,10.414818893626231,3.4716062978754105,0.6912895787996609,0.24213931455627324,0.14265808554061865,0.1327896036027606,0.3667030548102955,0.6970293579115997,0.981893523255424,0.7480769933827977,0.6102064077523243,0.2289384075374773,0.7454046298142811,0.6151204613894654,0.04575131320517889,0.0,0.0,0.0
0.0,11.21704103377908,11.21704103377908,3.73901367792636,0.5567955791152106,0.9822469006602211,0.4287166626427914,0.5057834837826171,0.0031827309726576436,0.5323353723332628,0.5846171704189248,0.6616054561452557,0.6602502841243564,0.08917479909481851,0.3747794553956738,0.281115443765691,0.15791551208954346,0.0,0.0,0.0
1.0,4.7940998206301755,14.382299461890526,4.7940998206301755,0.7138306335007855,0.17497900405414113,0.18324788331102537,0.9899607936690463,0.605812539288382,0.9308058991377473,0.6048101840507035,0.041289891829354275,0.91452310779648,0.5554986853519116,0.7767983004911483,0.3925372111233981,0.8715072630583243,0.0,0.0,0.0
0.0,10.736811854996388,10.736811854996388,3.578937284998796,0.271177858890271,0.16479263735982552,0.29967127878714317,0.05636199833863831,0.8128476953290853,0.37758146500921597,0.5155076217040624,0.6956557768286529,0.6626034854140842,0.6936731294322299,0.3443627538511671,0.6367763549463699,0.7400959161529225,0.0,0.0,0.0
0.0,10.566822308490089,10.566822308490089,3.5222741028300297,0.6644170368949365,0.3126581319323313,0.423442505010748,0.5424520792609002,0.44029203170357645,0.35746057669076126,0.39732967606945013,0.12217535737363683,0.2927189817101904,0.5414180078491586,0.18044547295987745,0.5011391093439055,0.606015361530012,0.0,0.0,0.0
1.0,4.534537051731605,13.603611155194816,4.534537051731605,0.9021536895700726,0.9333952131879939,0.13602479359227715,0.48607187725622314,0.9581570746890158,0.5663230883354056,0.40862825740055175,0.8666874993575926,0.8881837744106457,0.6764082308184004,0.4241889814870474,0.5190793713158084,0.09215453255893069,0.0,0.0,0.0
1.0,4.447657011902277,13.342971035706832,4.447657011902277,0.13915102358383213,0.8152478385864997,0.8988056241817133,0.09851273608297473,0.836512012314185,0.6719351757927972,0.7332104347728746,0.20770193297739092,0.6419513467671256,0.8990110219655861,0.7779389002567542,0.3807429392212164,0.4566429193847783,0.0,0.0,0.0
0.0,9.380534678757297,9.380534678757297,3.126844892919099,0.41636817921081404,0.1966683191621047,0.017668544002944042,0.6834922506857828,0.8926645508097909,0.18122398205770174,0.5950926993268467,0.6936683863422441,0.8595959148471951,0.41032185837341495,0.7312926214228063,0.22440013709419127,0.38532112829797416,0.0,0.0,0.0
0.0,10.977743667411358,10.977743667411358,3.6592478891371196,0.544791787343551,0.9119358562074744,0.05750517924277332,0.5437514858031989,0.09644308904097387,0.949628813976083,0.08925013000751614,0.23381205097662816,0.22564051641417926,0.7487945513986972,0.7858471139928334,0.11894548001692229,0.18810962006668153,0.0,0.0,0.0
1.0,4.24971346292227,12.749140388766811,4.24971346292227,0.6600751591933789,0.31140480031898643,0.8966492986389817,0.8921728273705959,0.9317926630731161,0.43316348368971913,0.6662580176662091,0.5603425649621028,0.515161073345161,0.09133940309399669,0.9885139936251447,0.6062876641928192,0.015123419330197008,0.0,0.0,0.0
0.0,11.520638813217486,11.520638813217486,3.840212937739162,0.38179844454956813,0.8669357702211201,0.5089866977133858,0.0838274117532769,0.05522027309020883,0.13360072434503711,0.28985245694943107,0.15994865436463235,0.8626633431102589,0.82074696788903,0.9763617073877136,0.6734398094275803,0.46156379680417936,0.0,0.0,0.0
