t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,16.058200762256885,16.058200762256885,4.014550190564221,0.6544010481456255,0.5211701014704736,0.2788949160131623,0.3120745176452224,0.6074650669297297,0.14039843577224698,0.9815264535659567,0.0012089074816550305,0.7473151166329213,0.8614931512914145,0.8842786697337848,0.8020040197182637,0.13997373456236517,0.6420784923370835,0.4806405816275151,0.1425742419306879,0.0,0.0,0.0,0.0
1.0,4.796274517400346,19.185098069601384,4.796274517400346,0.14218224063797646,0.1549185047923617,0.24649088718177403,0.0535411075022687,0.2010619214336875,0.6466748182283221,0.7996959980852165,0.7348519661342058,0.6588510692229942,0.014526747510163474,0.5386712422030044,0.8409719540689491,0.8319195339323051,0.8478295158175525,0.05895572104315294,0.6500830545631259,0.0,0.0,0.0,0.0
0.0,11.400854853113408,11.400854853113408,2.850213713278352,0.44934004175154996,0.07425557094062818,0.8387964005980598,0.0027995562980260846,0.04549521238139287,0.2015286312720579,0.10343392064962742,0.09868235943960812,0.16853215963659351,0.6261309534317323,0.88183123186764,0.07382489254947977,0.03842051543888558,0.1612504323165561,0.8117436593848985,0.42590213790783626,0.0,0.0,0.0,0.0
0.0,15.618002535007733,15.618002535007733,3.9045006337519332,0.892210280724128,0.1781117328570827,0.11659828283199314,0.07179424209510366,0.9695517661446525,0.048797454017530995,0.2397075596941587,0.3324215178991211,0.5427053223621816,0.49175046922048293,0.40950741610709596,0.6043164898532483,0.7009386185162652,0.6952221869646227,0.8991574167912673,0.7179127381967092,0.0,0.0,0.0,0.0
1.0,4.702543913541575,18.8101756541663,4.702543913541575,0.5833142263167745,0.266937555639601,0.011486430598681707,0.9575457438956575,0.7791773545520071,0.5872618000432652,0.8845607595250363,0.4735205451876725,0.6299406639638344,0.048128278310835215,0.8999899951973671,0.974776411788596,0.8460141557537091,0.28913711152848953,0.33878739921118384,0.6335065151617266,0.0,0.0,0.0,0.0
1.0,4.796968604180647,19.18787441672259,4.796968604180647,0.8560736537143213,0.6174461536032084,0.6007851934740628,0.2262243999080752,0.7146723088869521,0.6999649258277102,0.4502625269810907,0.021046723495661612,0.18263539454398225,0.12312061354447534,0.35142076750334417,0.6915966915495154,0.5860340327790321,0.8129104699121465,0.46575675099031055,0.8427198976242518,0.0,0.0,0.0,0.0
0.0,17.029972597319823,17.029972597319823,4.257493149329956,0.4824047970785953,0.04457334431160476,0.8754860602907845,0.20420131978823453,0.9047969454731956,0.17997198837900885,0.4711951227944159,0.44337421836762814,0.05360779506274238,0.7180203735417909,0.5956758134810086,0.8329289503063111,0.6480244868612217,0.2755808852666177,0.7799835225218179,0.6393928657259854,0.0,0.0,0.0,0.0
0.0,14.800441908180337,14.800441908180337,3.7001104770450843,0.9037637576825486,0.1527255650215893,0.18376639837478137,0.5532925345330778,0.5827597854032067,0.254550651436647,0.6889761574113805,0.3044162769256912,0.4838276422849208,0.35535327138101447,0.14091053295843992,0.69393983049368,0.49373170710923,0.6011497527526057,0.6330321529339453,0.21560899169206527,0.0,0.0,0.0,0.0
1.0,5.329798041925614,21.319192167702457,5.329798041925614,0.2277474614537014,0.7924726895966422,0.2845341800522232,0.33276348910946674,0.10141060344212804,0.609004462072836,0.6516217824615776,0.6434476779864897,0.6517726449419735,0.533780531243785,0.4693107919519123,0.6560571702131849,0.6785030927346742,0.9355254570508524,0.6823130057781526,0.9880873060355745,0.0,0.0,0.0,0.0
0.0,11.657123321060187,11.657123321060187,2.9142808302650467,0.9819567013757753,0.6460663745941639,0.06319063946918346,0.5459734619733587,0.41636544383364305,0.050102951294868525,0.31209051399940735,0.5147948115215267,0.09884193782426831,0.11544099222035764,0.06422706310066095,0.416532875215317,0.07348449563043413,0.1820699925021253,0.9588361198277983,0.8195924493019201,0.0,0.0,0.0,0.0
