t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12
1.0,3.721862720780892,11.165588162342676,3.721862720780892,0.9915888281032891,0.28179501799893847,0.3375039669776352,0.43987349943873455,0.543557006996372,0.7822503005872771,0.8952687787878314,0.3776686204955104,0.7619842691660124,0.012489592054479082,0.0,0.0,0.0
0.0,8.59268560078323,8.59268560078323,2.86422853359441,0.16370126763491555,0.19775118906686395,0.7251417650375118,0.34322433887226667,0.9220073827443324,0.6215024584763126,0.18484673143858188,0.7292138819658271,0.4815126623488031,0.7545893935989058,0.0,0.0,0.0
1.0,3.5492870766027376,10.647861229808212,3.5492870766027376,0.7688711191455412,0.12036972767450216,0.7482800375833213,0.9442544644477358,0.03500303824015827,0.8729308570393501,0.342835371902936,0.8956286150976972,0.4864722794686618,0.16123828696188014,0.0,0.0,0.0
1.0,3.347191682682144,10.041575048046433,3.347191682682144,0.9405605504894508,0.7491617531810386,0.4071646947389632,0.8853784417722151,0.1861747017539651,0.7022145564993436,0.13625513395987487,0.07137050707685955,0.38197387962654483,0.8386916373677151,0.0,0.0,0.0
0.0,7.110830599361328,7.110830599361328,2.370276866453776,0.32783413177205867,0.4802757570256214,0.08096254432352212,0.9271838350448777,0.38285237484978607,0.1404152394734084,0.11192714516541302,0.4019663230729764,0.6733335323250227,0.23825137560348408,0.0,0.0,0.0
0.0,6.785985949629145,6.785985949629145,2.2619953165430484,0.5382181270526593,0.07366949556597446,0.011037492908923419,0.1946499510087456,0.3919353463288675,0.1393951761922697,0.036924545234939155,0.6060963357524694,0.6611990968620635,0.8593736476907543,0.0,0.0,0.0
1.0,3.2047630938681646,9.614289281604494,3.2047630938681646,0.542868979108568,0.23720311478692657,0.4469461881121882,0.8978946372583904,0.14085868668227952,0.7651535830647546,0.8136943578143816,0.40561350862790513,0.49518416679115307,0.4234687466408581,0.0,0.0,0.0
0.0,8.75913695120387,8.75913695120387,2.9197123170679564,0.6503048250722778,0.510280744213832,0.9047346549008266,0.9897225625361379,0.22629020336471206,0.7334573986219369,0.002239922333188149,0.09814881570676182,0.23860387320155374,0.9135839871102193,0.0,0.0,0.0
0.0,7.151952631132879,7.151952631132879,2.3839842103776263,0.6729649836961069,0.4270911434682202,0.3078087390859783,0.3122191612369072,0.3662597348616945,0.726313991976365,0.10191965794688784,0.15187436919470876,0.3428516686004993,0.0677028698236859,0.0,0.0,0.0
0.0,8.78549092034108,8.78549092034108,2.9284969734470265,0.5851113919287284,0.3582213511198977,0.6198157890713882,0.4669740455662563,0.31557560928487394,0.813873221785124,0.21542416594239278,0.170381011563293,0.6245544561767552,0.7342805247742586,0.0,0.0,0.0
0.0,6.809366195559308,6.809366195559308,2.2697887318531027,0.3467693557469971,0.187474634880046,0.7801768712249176,0.21331838858679908,0.5490179894077581,0.9359533525336065,0.04087539013471386,0.3922234400712984,0.17887561117027462,0.1760419465676204,0.0,0.0,0.0
0.0,7.961123388481518,7.961123388481518,2.653707796160506,0.5615049510900989,0.21835585070325358,0.9663860543653954,0.047647005366211026,0.532665295615099,0.11964272003910581,0.2861024271248138,0.8907784322975225,0.1206697135557443,0.3496776094228584,0.0,0.0,0.0
