t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,24.857251679018308,24.857251679018308,4.971450335803661,0.001056215944528871,0.5020652732083896,0.4019424938652384,0.4072105512817541,0.2773283299428029,0.9207970671983376,0.1282177671933472,0.14484772669877188,0.17387502789073028,0.8318158255588177,0.9700755790019088,0.48450983053364916,0.0641980081565624,0.2657605405131659,0.2022696774688324,0.6009067030135101,0.27075026844630634,0.0,0.0,0.0,0.0,0.0
1.0,6.809123722667387,34.045618613336934,6.809123722667387,0.07347133699773256,0.8749880301684684,0.5912887661323798,0.6537089863640452,0.8950365619304017,0.23913373664385607,0.8178016691760492,0.8666762871325197,0.831479986105645,0.7334589050213824,0.21490769984613123,0.3572460695933033,0.0885708328415109,0.741276947332513,0.1871393883910668,0.1550648781755427,0.8020309178064283,0.0,0.0,0.0,0.0,0.0
1.0,6.8969148549893955,34.48457427494698,6.8969148549893955,0.6532673759742943,0.2825535553806703,0.41798076647429727,0.591019006954642,0.11309321886283441,0.8202243902306925,0.4943317130677155,0.30122456244234785,0.5904205752801194,0.9080594776443114,0.6340085321198757,0.50956743377933,0.5100547685172241,0.03878148978512297,0.44969051997975507,0.9748470508044778,0.54281608042884,0.0,0.0,0.0,0.0,0.0
1.0,7.7280893014812975,38.64044650740649,7.7280893014812975,0.08606470174588021,0.08759070899730081,0.815960729798128,0.20561208349231952,0.3923964552161032,0.9636059322562625,0.5527989494215224,0.9208225595724299,0.6855189131839081,0.6145745195970254,0.7160501683109932,0.37764315564127193,0.21004621440196114,0.7158935796972896,0.9033106608552915,0.8786871496384444,0.772631059027678,0.0,0.0,0.0,0.0,0.0
0.0,29.482839927262376,29.482839927262376,5.896567985452475,0.15956438450263877,0.5956340071283905,0.5728928472056288,0.03963070889540621,0.10012775810906815,0.5273538118094123,0.7210675640269077,0.6580302474665435,0.8962737421030746,0.08223019076610316,0.3004617973790734,0.5086555696166387,0.7517632596360585,0.7064270555020671,0.5331863198654825,0.7330156522142723,0.6562311591033285,0.0,0.0,0.0,0.0,0.0
0.0,29.940296374974565,29.940296374974565,5.988059274994913,0.3794377089101386,0.740552874608294,0.34988325284464694,0.6973148622771136,0.49060419519780063,0.11446846157466128,0.28659114010998776,0.5375725254160294,0.904350446719511,0.06272708829228768,0.5317990813805827,0.09516416530952532,0.4297023450121117,0.09986748139320112,0.697526700114598,0.805293307921513,0.6577856915932001,0.0,0.0,0.0,0.0,0.0
1.0,6.650000810659522,33.25000405329761,6.650000810659522,0.5000590902773803,0.9264901751937124,0.5663140996579388,0.5758145799087332,0.2171038020369337,0.8347081213578232,0.4361263041965018,0.32546777466200194,0.688696166054376,0.7029513435458621,0.2100163666049184,0.745067482894893,0.3102213230241626,0.7324844612762077,0.5401739819765172,0.8475310639045688,0.22833035800409796,0.0,0.0,0.0,0.0,0.0
1.0,6.937483991658698,34.68741995829349,6.937483991658698,0.441203679531215,0.7185891835243736,0.26511576967726225,0.9188108072228369,0.6525151959625654,0.19482219226331687,0.4625967875945991,0.6890555066880784,0.7313237754029182,0.5886224155429299,0.31588350990977043,0.6439997038351137,0.9228714119555793,0.8880679025731043,0.7412680891052046,0.38749996822784183,0.1297627237182527,0.0,0.0,0.0,0.0,0.0
1.0,9.355866258335737,46.77933129167869,9.355866258335737,0.5679272628327882,0.7404464344826301,0.9925113441662281,0.686785805023734,0.47191698606443544,0.7787148841013419,0.6419834403128398,0.8785064503588909,0.9711566467495371,0.9233548525888604,0.8892898644617685,0.43505230455339106,0.923983553641766,0.4371168608323145,0.8611640955638504,0.6427008081555142,0.7738085772693107,0.0,0.0,0.0,0.0,0.0
1.0,6.433051869999241,32.165259349996205,6.433051869999241,0.7652596330151626,0.7193534333740917,0.04790550922672676,0.458580434659136,0.08834318611184655,0.28543769596841273,0.793583068211404,0.38431813901977296,0.6987429647886026,0.9342508818365088,0.9001537980355433,0.7015994950162189,0.8681302948778923,0.2474300320577839,0.010856037394664453,0.7856568190887082,0.4114398125147878,0.0,0.0,0.0,0.0,0.0
0.0,30.743474326856504,30.743474326856504,6.148694865371301,0.958541330756834,0.9324160156714387,0.09071351669177163,0.312261532816147,0.11146556477313707,0.09451735328944955,0.04634605207274556,0.8629203185838555,0.8414703682043632,0.6249110373365463,0.3598967737713681,0.8400890285615052,0.12979482020435906,0.0883682518135096,0.3349469408511554,0.8309731624140838,0.8460873872723959,0.0,0.0,0.0,0.0,0.0
