t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,16.94818700192556,16.94818700192556,4.23704675048139,0.1258252139826267,0.6453675377432236,0.4342291287160548,0.522628544397945,0.40754817368065444,0.6791342842203734,0.051798429587493144,0.33604696795244804,0.18801704455033352,0.2485244586332137,0.4150516169542262,0.8880222986506763,0.6444012116562137,0.2374438566984608,0.0,0.0,0.0,0.0
0.0,18.49529568758261,18.49529568758261,4.623823921895652,0.5662694060783661,0.564844613716078,0.7592437949397857,0.0014927917709631755,0.9796716147807041,0.42840756382884515,0.4301491978131444,0.18470009031994328,0.6679538925150482,0.08246172112132544,0.42017440280869844,0.6567703541041118,0.38003309561836984,0.25574750544116986,0.0,0.0,0.0,0.0
0.0,17.046694100718902,17.046694100718902,4.2616735251797255,0.05891866149638647,0.3258150221888225,0.6074720299781445,0.5180625291757649,0.07540222637902327,0.3168600245327361,0.6339888781731648,0.7712134106796227,0.31348254284498234,0.674265694179274,0.5192334181160659,0.08342826979268658,0.6905554856777385,0.5609802681856669,0.0,0.0,0.0,0.0
1.0,5.087432970331898,20.349731881327592,5.087432970331898,0.016324267789160962,0.10285406983715095,0.5345917276894302,0.8339397027129493,0.08683418520182495,0.5867139708589886,0.9624798394855153,0.5853417436946315,0.36516772229432715,0.9325398871283225,0.35072384607796114,0.4305290755011548,0.81184143030247,0.7469087007087456,0.0,0.0,0.0,0.0
0.0,16.01218014722558,16.01218014722558,4.003045036806395,0.5500236910189125,0.9205408731822272,0.02039790310171552,0.4861376312356258,0.8908466407085536,0.2097376834221618,0.2087485077005029,0.6162689856797269,0.24031828515030929,0.1327644649668257,0.10407206669834035,0.3004560596712529,0.29672228144759993,0.19294255618366618,0.0,0.0,0.0,0.0
0.0,13.81418580706657,13.81418580706657,3.4535464517666425,0.13056534606662096,0.05211943367332039,0.023821171518978,0.46391843721252946,0.8146556885814104,0.33435340198936947,0.3887024708383632,0.9008976768787083,0.6853749787363205,0.348717300588297,0.06473583755457823,0.07672454987882649,0.46886204875666027,0.05711938987061038,0.0,0.0,0.0,0.0
1.0,5.240944335205736,20.963777340822944,5.240944335205736,0.928123118722769,0.26064695435322116,0.0665350191960784,0.21391781836217838,0.10093437603179567,0.8045840650134815,0.8466942986725035,0.8297616195718548,0.3347560599646001,0.5437478486134212,0.8250614282221098,0.9018136263431658,0.04759536569964151,0.4241146638755867,0.0,0.0,0.0,0.0
1.0,5.7643170664142325,23.05726826565693,5.7643170664142325,0.21365735895104576,0.3045709125321092,0.3285478971444442,0.5696315854424407,0.7115706317530341,0.7456174415595026,0.9415449016720779,0.5093962021342051,0.9007157238624801,0.9209038702916085,0.04944234587838625,0.9500310979903411,0.38911187095666366,0.7677631581995489,0.0,0.0,0.0,0.0
0.0,18.71331723121351,18.71331723121351,4.678329307803377,0.7696854967379438,0.7833808567569628,0.6039651063315398,0.22848615265435768,0.17843442458719727,0.16400311697368564,0.7956127417438635,0.1267684173892477,0.5177786687418475,0.24205263743034133,0.5599857801266952,0.42441365302468725,0.4259942674936231,0.1517252472056254,0.0,0.0,0.0,0.0
1.0,5.340161386126713,21.360645544506852,5.340161386126713,0.425182340883529,0.5494420312750322,0.2961665449949791,0.6568900111687251,0.7561906184745721,0.42179261220210007,0.8143252319764924,0.37769087950069213,0.5116089293253686,0.8281523757819909,0.9031206470291826,0.07605706615511532,0.7016352863433354,0.2635397453789162,0.0,0.0,0.0,0.0
0.0,17.741380214322522,17.741380214322522,4.4353450535806305,0.24909234228433608,0.3365851161523197,0.24250363768324634,0.20862133344299272,0.4203727480057683,0.8523882082660377,0.2696354732459849,0.5339678849129464,0.5712568838119606,0.7868100721281868,0.5403298039755073,0.8426319852839017,0.30384508929506127,0.44246339590048467,0.0,0.0,0.0,0.0
1.0,5.727243230267516,22.908972921070063,5.727243230267516,0.2946185617178396,0.19942341491063076,0.9619128245114472,0.7231918568539084,0.9126309807970562,0.8347676037632469,0.435887813582562,0.15259190037258663,0.9636229412709104,0.23827176141803397,0.2069146574485239,0.6756269832135178,0.6966342990533396,0.9760620103289888,0.0,0.0,0.0,0.0
1.0,5.124765718512356,20.499062874049425,5.124765718512356,0.19644810018273107,0.9705099856017833,0.2881618438096557,0.07253440853366255,0.34033262936879816,0.7700835455875277,0.5779759219557221,0.99992474901368,0.9328927458745471,0.9509509985890815,0.20323300731557192,0.0029211565933530137,0.33181582121823094,0.6212938909150557,0.0,0.0,0.0,0.0
1.0,6.480583929975562,25.922335719902247,6.480583929975562,0.9144124612778268,0.6422155735231512,0.9444152085547395,0.89360031657341,0.9490680805108419,0.05262290585619378,0.913579534648568,0.7629252870691159,0.5796498444109408,0.6998113117228295,0.7922437336875281,0.38072712936538944,0.43338705888195095,0.11405769976102964,0.0,0.0,0.0,0.0
1.0,5.14129883710448,20.56519534841792,5.14129883710448,0.43594097980681457,0.8189394015158006,0.9911817856369147,0.009846702086492964,0.421203081657194,0.0513968429431354,0.7051362282503609,0.5592076612038134,0.7414658412262101,0.5059511361949857,0.38573867589774946,0.29408458141962623,0.8622892100183142,0.10288448041811282,0.0,0.0,0.0,0.0
1.0,5.425485800259776,21.701943201039104,5.425485800259776,0.16556278175979455,0.8427518951761168,0.5996541876824597,0.5909714965558487,0.7685478462775358,0.19632523094765242,0.6582805662088475,0.5387553527966205,0.8350051802561974,0.36882054050111535,0.04743167602031806,0.7731961181962568,0.6706942773391357,0.17496851119202694,0.0,0.0,0.0,0.0
0.0,18.32217119865828,18.32217119865828,4.58054279966457,0.7990412220122156,0.5460375621767889,0.22875232148500813,0.818007034231793,0.6772726839592579,0.2545614362324602,0.08701169913132312,0.4067585288504486,0.457126714100311,0.028576402043996585,0.007637382818115657,0.48373167547716633,0.6512743973284552,0.4361271654089247,0.0,0.0,0.0,0.0
0.0,18.78579080415947,18.78579080415947,4.696447701039867,0.10359172411648077,0.9524728585470876,0.18909881206506773,0.563629022461031,0.7172767498362406,0.4936766512268612,0.535280086556427,0.1762314681390641,0.6293170068327667,0.9299967571595389,0.07609326942683403,0.09339767753014216,0.5817801288418657,0.6648008567633028,0.0,0.0,0.0,0.0
1.0,5.42237627383005,21.6895050953202,5.42237627383005,0.8811202710658942,0.6295557148300785,0.3531056649567976,0.2988984278809187,0.48163589990927547,0.7841186426049478,0.6482544735628641,0.3361676369871731,0.1238973218592363,0.4923418639541123,0.8828106503173307,0.4467566151090604,0.503396600692725,0.5716173135345115,0.0,0.0,0.0,0.0
0.0,19.257795534234386,19.257795534234386,4.814448883558597,0.043537832960699796,0.2139668617022089,0.8342692938375728,0.910523030361088,0.09547789063553092,0.5348200375545668,0.6694915392401757,0.8612898872325703,0.5406538502334888,0.6463541973043747,0.8822786890170893,0.09873129883096321,0.5461301451884494,0.12841488047273086,0.0,0.0,0.0,0.0
0.0,17.945378901983947,17.945378901983947,4.486344725495987,0.7097051913519143,0.14935540094152455,0.693842318966291,0.17660602771712464,0.23039606671049806,0.9976369249158448,0.46619943749022197,0.6712778821671951,0.9196188667520178,0.4870373970755574,0.12146631067942293,0.26307707578169925,0.16148724238018175,0.1676463457694738,0.0,0.0,0.0,0.0
0.0,18.023995870036458,18.023995870036458,4.5059989675091146,0.6338974779584464,0.5601987671835624,0.970499861324158,0.012452351619438029,0.49777176851204363,0.3402187823709356,0.35345332282606745,0.2886262995281337,0.2197781571760944,0.19480353967432595,0.9797397698100461,0.9314168046117849,0.013818381168222538,0.6551102743026405,0.0,0.0,0.0,0.0
1.0,5.258903244901865,21.03561297960746,5.258903244901865,0.03440206647008803,0.3246760055230593,0.9631376499901667,0.9578097602740296,0.4924444604121929,0.5588881124269574,0.942531810570716,0.09208086860132547,0.7813390950133318,0.10683296868631487,0.9016551209351759,0.22287982255597671,0.37851843071040947,0.8273996592670616,0.0,0.0,0.0,0.0
0.0,11.18402971015289,11.18402971015289,2.7960074275382225,0.0751691752876823,0.18033579013037393,0.01035759550552684,0.0697425642581857,0.8012807320993601,0.8546635373223426,0.35282488725690486,0.20264469135417884,0.5290469399892738,0.5019289757782194,0.12565386721988925,0.0004898058801480198,0.30481703939243987,0.09258308002156412,0.0,0.0,0.0,0.0
0.0,18.709759981226178,18.709759981226178,4.677439995306544,0.0020374827307400034,0.01898210183631932,0.9597622348341752,0.9910100682745633,0.45536636136883013,0.651857034035525,0.15726331133863236,0.21859952817617856,0.675194679426476,0.7475521152908957,0.4440022873919607,0.5808716070247879,0.941056040090905,0.206995801973184,0.0,0.0,0.0,0.0
