t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12
1.0,4.148109028630384,12.444327085891153,4.148109028630384,0.6792514713229859,0.6260163316563317,0.5447528735469664,0.6926776055864462,0.9367331710751012,0.6131691253006842,0.10820128852821809,0.242908224367135,0.4604164028308082,0.8330739134684693,0.0,0.0,0.0
1.0,4.480169802607217,13.440509407821652,4.480169802607217,0.45039738682431063,0.5295886735263405,0.39015869135940173,0.7313828384387429,0.8235773706991786,0.7333018583177461,0.005281560423554432,0.31211466326582793,0.9939414851621339,0.8657847930021598,0.0,0.0,0.0
1.0,4.780160522974596,14.340481568923787,4.780160522974596,0.7806079917962896,0.8952838482152956,0.6277160972813193,0.2248922482781227,0.8166977605728774,0.21969898607090654,0.868826923670799,0.6609113602107621,0.8113485531513037,0.7713880839263674,0.0,0.0,0.0
0.0,8.09524252985873,8.09524252985873,2.698414176619577,0.29215723917136815,0.1899032321196037,0.030939735595073237,0.3651830385355731,0.35273475610793736,0.14811018420795685,0.8426020028754182,0.5480217658668851,0.4618141351214873,0.458373595811539,0.0,0.0,0.0
0.0,10.311621909858879,10.311621909858879,3.437207303286293,0.5096287899861904,0.9448094798029985,0.49847059798941207,0.6356926299183964,0.811778070083155,0.45627286408551626,0.47209272386502477,0.3358191322580424,0.07672605478516081,0.3692734585078552,0.0,0.0,0.0
1.0,4.912636190902542,14.737908572707624,4.912636190902542,0.9723450931598122,0.4620163155682274,0.9886896719629645,0.5816664282405758,0.34606559412397864,0.7023594179852269,0.9853757146218126,0.2866717371027393,0.9338882406433467,0.30985669379522074,0.0,0.0,0.0
1.0,3.9889754230004777,11.966926269001434,3.9889754230004777,0.9966537208447472,0.5695133132869225,0.15377798209676186,0.5015327217791642,0.49442984028871795,0.9462947065892435,0.9849561339777984,0.08597674894863461,0.24695101061329372,0.43597934507901526,0.0,0.0,0.0
1.0,3.9586087255104783,11.875826176531435,3.9586087255104783,0.5434288287883899,0.7974537816450541,0.9276065809644675,0.46014466775834173,0.7258160658006144,0.09181610434993714,0.007215026568176519,0.41215159670805857,0.6250345804828558,0.9011523637891545,0.0,0.0,0.0
0.0,8.088678163085223,8.088678163085223,2.696226054361741,0.042412077957145744,0.7113867542108055,0.4758129293871556,0.2538146881474478,0.2083171976258702,0.09328232580565399,0.4952914199704379,0.9546952340227047,0.060383908388199736,0.5175120184954662,0.0,0.0,0.0
1.0,3.966445072007302,11.899335216021907,3.966445072007302,0.6194087602205339,0.4068873197582943,0.14023066958141583,0.9840011101713334,0.10846253577083698,0.4896110776240904,0.04615214484313224,0.5495979711327015,0.7749699571958829,0.8348578747921086,0.0,0.0,0.0
0.0,10.966198072582483,10.966198072582483,3.6553993575274943,0.40108033423862577,0.36780507292167997,0.5931571474154713,0.7345487684139221,0.06714425833392457,0.2903804951842791,0.257920795967704,0.9972469754734989,0.9506627916621561,0.1574685882824831,0.0,0.0,0.0
0.0,8.88408152527002,8.88408152527002,2.96136050842334,0.2536742296471104,0.19914838286621173,0.36285636239896646,0.9298513608948298,0.4780768537480248,0.7427503927531652,0.3841461507877948,0.41120991505785587,0.010782697789413431,0.3545441988629069,0.0,0.0,0.0
0.0,7.894255725331022,7.894255725331022,2.6314185751103407,0.14084493511416396,0.04477528433202116,0.5576513214585069,0.16448845704467974,0.1360868675022051,0.6432324695335988,0.13670316636678403,0.7986362186958383,0.29705992100844203,0.41703097339290196,0.0,0.0,0.0
1.0,4.7470194929360625,14.241058478808188,4.7470194929360625,0.29367291122702965,0.2838033773832308,0.766340384699805,0.9945901120126525,0.67226255780165,0.9701875359596832,0.2485142555509262,0.24818242595046947,0.790151645519559,0.872523814306862,0.0,0.0,0.0
0.0,10.071557881042981,10.071557881042981,3.3571859603476604,0.4994482866139307,0.26436434467504377,0.8350405364680924,0.6738805504279508,0.508133355125415,0.7180665585513915,0.3004720657955423,0.33084694538043613,0.4506029639842061,0.08310349986292642,0.0,0.0,0.0
0.0,10.326090203052487,10.326090203052487,3.4420300676841626,0.4863765248562849,0.5301087686642708,0.9558528069490401,0.31724178549197535,0.6802024618062656,0.10390186466599394,0.7237817157745655,0.3983701762631411,0.3923788066530558,0.44452739043017186,0.0,0.0,0.0
0.0,7.343561119200361,7.343561119200361,2.4478537064001205,0.11665813270064063,0.7624275975742026,0.34725723976666467,0.8687943959884902,0.17906915311825067,0.10229889445244722,0.06150299936993686,0.5760406156224753,0.34847777731325635,0.11559999624672634,0.0,0.0,0.0
0.0,9.47690030800662,9.47690030800662,3.15896676933554,0.8337686929922287,0.13869817706189702,0.49255785585628187,0.1022054785886064,0.2777409001290717,0.4751824707475243,0.563824462538053,0.5099882723048573,0.13591094878850052,0.6945977568618753,0.0,0.0,0.0
0.0,10.794877184873904,10.794877184873904,3.598292394957968,0.5176120837015528,0.009032461618018517,0.4606084991971846,0.6353326730957896,0.8152732543897596,0.44484421528116935,0.7296366647890236,0.37113925133147263,0.9220099041151363,0.1441061016097147,0.0,0.0,0.0
0.0,10.116667162865392,10.116667162865392,3.372222387621797,0.10628402214554089,0.7135714626278902,0.45313835041044537,0.7490036710172484,0.3193033893605213,0.699584496033846,0.044093537472673305,0.6441135187234357,0.27712237205108126,0.48227801481854027,0.0,0.0,0.0
0.0,9.27836483728866,9.27836483728866,3.09278827909622,0.08459569527820998,0.3906099955068443,0.1458090594576743,0.5926998368796238,0.27000781988858336,0.8629890867453252,0.7533182111534169,0.010365670804617255,0.017394774590766438,0.8041361650770096,0.0,0.0,0.0
0.0,9.794047682840805,9.794047682840805,3.264682560946935,0.024809459400067513,0.8087370834992349,0.16755562567015803,0.519188919029975,0.6947636293629501,0.49851060771501177,0.9382026333497773,0.009702848489663851,0.2944424476898826,0.5946772494618064,0.0,0.0,0.0
1.0,4.732574959161859,14.197724877485577,4.732574959161859,0.2794974444900986,0.940736317338651,0.8874122870440649,0.7300529395570718,0.5022146727586865,0.9367985001513877,0.3893973970628426,0.4391585468760584,0.46790730670941416,0.7162943064689701,0.0,0.0,0.0
0.0,9.879500882526482,9.879500882526482,3.2931669608421608,0.0326934869023372,0.1467387291487089,0.35888951842742134,0.6723742078307494,0.7110895156097581,0.2593945592232203,0.8224859407847206,0.8937477087157574,0.5845344160233643,0.2609217525191935,0.0,0.0,0.0
1.0,4.722905618433757,14.16871685530127,4.722905618433757,0.34405191339252794,0.7997825586651458,0.5932464255695445,0.3048948778479035,0.08266418288624533,0.48546266952060735,0.870493835609033,0.5028561828507153,0.9722509192493204,0.9607534394118334,0.0,0.0,0.0
0.0,10.573327865150166,10.573327865150166,3.5244426217167217,0.7194036839796988,0.4902352973999117,0.10985691309940382,0.8616704729993188,0.14574985332189672,0.4350459056994045,0.7819341660088003,0.23227660552404006,0.1876960571503945,0.7228659484188419,0.0,0.0,0.0
