t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,15.453692502845943,15.453692502845943,3.8634231257114857,0.49327173398896085,0.6890962046624829,0.35840889850578905,0.5713364328760279,0.65555594243301,0.20107918618822485,0.23007105124286265,0.6451383514888547,0.9206834889703165,0.3077287372954932,0.4132834900783169,0.1164832816190905,0.4982482115461644,0.8829227545537279,0.0,0.0,0.0,0.0
1.0,4.2013124461456055,16.805249784582422,4.2013124461456055,0.6878864681204202,0.3275637147317776,0.9013907427490302,0.018866116810905553,0.05056793651714009,0.6117580743947213,0.154657308103628,0.8303620179299287,0.21881031101084947,0.9487725128148738,0.7509804476532743,0.8068221347597578,0.6264197993623901,0.19029075099622816,0.0,0.0,0.0,0.0
1.0,3.969927665055249,15.879710660220995,3.969927665055249,0.029778327257874437,0.5693514734075334,0.897538304974456,0.3744156274128786,0.6301802426253938,0.6205322947603569,0.2010366420295432,0.5821692329062622,0.4106600117066098,0.6324210415759668,0.08304124200531726,0.6086002160795232,0.34473267601217406,0.5587325864553125,0.0,0.0,0.0,0.0
1.0,4.853209633753478,19.41283853501391,4.853209633753478,0.7078363407365191,0.4379185397447213,0.5822900518215447,0.7363274786351484,0.9541737429684531,0.23577777546209366,0.04766077933929702,0.7086211105186969,0.9745396468544951,0.8160395573309683,0.2870580070770061,0.7364679308830516,0.8052034075284467,0.6377361107050962,0.0,0.0,0.0,0.0
0.0,14.849171447526242,14.849171447526242,3.7122928618815605,0.7039476931616069,0.1906030317102545,0.8708952269878166,0.4283087182763221,0.5633325986700574,0.20792872562443532,0.3295105046608774,0.4334189269414045,0.7752400393624362,0.7517923717324156,0.3005342165202829,0.543245831790944,0.383362395939455,0.1878108219971102,0.0,0.0,0.0,0.0
1.0,4.277166783595302,17.108667134381207,4.277166783595302,0.7506487064984773,0.3052702433462462,0.80431750585308,0.015197896409978373,0.29182656485081826,0.3130775966962551,0.9424176073159016,0.6600784031884304,0.5438371388336933,0.5414782408388229,0.904765869119037,0.6306397808009755,0.5374464639327924,0.29891080815966986,0.0,0.0,0.0,0.0
0.0,14.471445945734262,14.471445945734262,3.6178614864335654,0.706930204005038,0.5001899510582201,0.3473664460300868,0.03168417580736205,0.8848876186796646,0.6902521954751062,0.7066328591552645,0.4425252052334987,0.12290605515452291,0.031736309053673084,0.901912947785201,0.1635184914518334,0.46241031943002076,0.17743585832575137,0.0,0.0,0.0,0.0
0.0,14.024282351879993,14.024282351879993,3.5060705879699983,0.986766469244812,0.13115030816901596,0.1772429057557241,0.22608683675573438,0.6781519476053443,0.4942153948139143,0.377696073536942,0.511039522051065,0.8968866520096673,0.25267650576870604,0.43616888199901116,0.7969619338131441,0.06628811370949006,0.6708190749567957,0.0,0.0,0.0,0.0
1.0,4.327081991638905,17.30832796655562,4.327081991638905,0.30583256234737477,0.4920995110134828,0.5688329852946598,0.3816896082373311,0.6639368121912774,0.08587888582595937,0.8023955095152151,0.3658411178862857,0.22923404895300636,0.6738199779323389,0.9089747923409489,0.7560866787741971,0.8401731379683575,0.2617687325747138,0.0,0.0,0.0,0.0
0.0,13.254062868147287,13.254062868147287,3.3135157170368217,0.7487733093504144,0.9818359448006962,0.035484131228626814,0.017547736189337915,0.039888012638880865,0.5098880820776378,0.251881989664674,0.9837967901214841,0.7666781442375123,0.5976429985130619,0.01429590129580105,0.5232814811508679,0.6191088328735066,0.22016187918138164,0.0,0.0,0.0,0.0
1.0,4.084774652840406,16.339098611361624,4.084774652840406,0.7718598082140149,0.0017042215747562484,0.8852228186589306,0.9936443982744463,0.5759440299820777,0.7131981116861703,0.020463760484149218,0.3297748723999824,0.4200758365381475,0.17210862883332467,0.37739096071633904,0.47315622059756435,0.6145992998310992,0.8928244507829275,0.0,0.0,0.0,0.0
1.0,4.322423901954254,17.289695607817016,4.322423901954254,0.8666341999008759,0.4094811510558307,0.3434938207217385,0.00968306202651703,0.9948127519388285,0.9004814760521042,0.8195898379466662,0.5226257712674357,0.48051876622544853,0.02131584899607042,0.8240954949226023,0.12254255215134036,0.5420401583666313,0.8561645118321278,0.0,0.0,0.0,0.0
1.0,4.008952497444117,16.035809989776467,4.008952497444117,0.2431073207247243,0.41627149909427896,0.8681793031638397,0.20592060397877054,0.32858655012422044,0.4269167199220567,0.9870347736862933,0.4061300590521244,0.34789537989372177,0.16697069150639132,0.8649340539449207,0.5725666364064508,0.22423584742255953,0.6891956542559151,0.0,0.0,0.0,0.0
