t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,5.5607571445020705,22.243028578008282,5.5607571445020705,0.15617982729284852,0.10871541725324796,0.8626869142916759,0.11673237193592256,0.4230566678614044,0.9479876874212521,0.07671702303116357,0.5712758700583481,0.7778538033420918,0.5037672437629515,0.5611702653093729,0.4637368741744763,0.8082705442193069,0.85371632783415,0.4381834687910099,0.6950765306481759,0.0,0.0,0.0,0.0
1.0,6.5139920723689695,26.055968289475878,6.5139920723689695,0.19045604420242424,0.9174841445288965,0.25228674505620907,0.04754307319976703,0.974014527467458,0.579559318825442,0.9883426710130955,0.8853160139502265,0.4407950528198912,0.32218355051358094,0.09111446335928919,0.319574808565677,0.13904539577109476,0.7107697021157452,0.8415522619826172,0.8880892333939012,0.0,0.0,0.0,0.0
1.0,6.453381642921038,25.813526571684154,6.453381642921038,0.2638182486575146,0.6830357415515813,0.8915155555427121,0.23602652381433686,0.529610904080678,0.5023471216771292,0.9135313474926511,0.6086460363805116,0.721136646910292,0.9669666667924346,0.5710952775334217,0.3736059688400889,0.5369636900706499,0.567016452060618,0.3667305103654803,0.22145599563020046,0.0,0.0,0.0,0.0
0.0,21.754363792897173,21.754363792897173,5.438590948224293,0.6821545477760492,0.12501229094417377,0.6587763856697958,0.8856498163760169,0.7694451986985652,0.7191006633539625,0.29081516519828743,0.5015051477445144,0.7936854582876247,0.5147225280717773,0.9343391929900975,0.8365168727448522,0.03651229965342517,0.21517458268502088,0.8382322149892923,0.20516232911378707,0.0,0.0,0.0,0.0
1.0,6.078744926948243,24.314979707792972,6.078744926948243,0.40091132440915744,0.35970110807879874,0.6757240010464128,0.9678844319555142,0.3945934446319841,0.5455321787182152,0.9075861678262767,0.819789745529315,0.26960750969649205,0.21459701404946463,0.6092352616123891,0.0886994828251686,0.24356943917192675,0.9034372302677284,0.3263212202252974,0.8528667536389227,0.0,0.0,0.0,0.0
0.0,19.69486709874652,19.69486709874652,4.92371677468663,0.8348409578686409,0.0254898528716484,0.15740205475938607,0.19685059675316274,0.6336625365537547,0.17822705402057393,0.6480628038438542,0.25076036477917873,0.32323869493253843,0.5764955057067382,0.75411126059975,0.09882161432126935,0.9789688525910768,0.2760474634297113,0.20879360930166913,0.9577296470610915,0.0,0.0,0.0,0.0
0.0,21.54232696538035,21.54232696538035,5.385581741345088,0.16502225963196182,0.10434161364834527,0.9943043413366185,0.06033276727943715,0.9679736558818287,0.868127842393595,0.6027053511727529,0.26962671334921706,0.2653941180598298,0.4884103609556202,0.8364584364509727,0.6780903402977627,0.22755082138836547,0.7295973535485584,0.3168674256670523,0.6169554097662435,0.0,0.0,0.0,0.0
0.0,17.66813857958359,17.66813857958359,4.417034644895898,0.08418586703674469,0.2274612972727481,0.21965082876471842,0.2301314016452055,0.07716711046691349,0.38481014366170796,0.6595770142878885,0.8690681278126341,0.30408954275421163,0.043224285754168146,0.1735506158258009,0.39710571584006127,0.9902281430579372,0.5676642209569163,0.16825716336021745,0.3564563560720575,0.0,0.0,0.0,0.0
0.0,17.832898027834556,17.832898027834556,4.458224506958639,0.2490834012475417,0.7265873888917593,0.6526617911823894,0.036471700304146926,0.6289618067760672,0.0054805964316235745,0.27403085960645923,0.3805423641885177,0.12188528287200784,0.06623791679380087,0.5646158108283768,0.4755140820696754,0.6746792881944458,0.02612311946453527,0.9148754631149797,0.3721537814493301,0.0,0.0,0.0,0.0
0.0,21.781528896001436,21.781528896001436,5.445382224000359,0.5481952454886908,0.5436629831046162,0.5416069973316925,0.22398170677584361,0.9021525581684772,0.46846970015426603,0.5137359926622272,0.08593702848347329,0.6025706131915165,0.6618401124546845,0.661479755077275,0.6429594296091792,0.8664905655111343,0.3700210757766581,0.11129744567869926,0.288250000183235,0.0,0.0,0.0,0.0
1.0,5.573959923833392,22.29583969533357,5.573959923833392,0.5637792753129369,0.5904923324952166,0.19196116219253334,0.11619052006929609,0.5401853206070331,0.7531684007034893,0.7396778495665041,0.7040214780545724,0.5616761365752241,0.18765754428707193,0.6320155400637352,0.8398884960680397,0.30895334516751494,0.7371615625433977,0.3370323568372712,0.36223079695077276,0.0,0.0,0.0,0.0
1.0,5.79209704236038,23.16838816944152,5.79209704236038,0.899741571092998,0.7932309634432062,0.18688997802390472,0.45283195515119,0.41095980392619336,0.9972809660713318,0.6997108565348307,0.25763285736606767,0.40356466289258097,0.5549494366670684,0.33858999600821604,0.060279368795900456,0.7322504588614581,0.6152333163478393,0.0329085770545956,0.21754936953419757,0.0,0.0,0.0,0.0
0.0,15.285689235949434,15.285689235949434,3.8214223089873585,0.7586085741419681,0.46818644288811917,0.22240194047283846,0.1441559032065196,0.05450453314670989,0.33038304653628836,0.12275898263311968,0.9616117722577637,0.7497810271660802,0.6932063717492829,0.09128565932731281,0.914512001359433,0.0002072327351925196,0.14108571402711179,0.056153089062981665,0.13085560610762348,0.0,0.0,0.0,0.0
0.0,20.91342708406804,20.91342708406804,5.22835677101701,0.3730921869603321,0.705728539993177,0.02931737892572872,0.5652220717617302,0.27976487983122744,0.47366827745852036,0.41514436904879426,0.44890769604192293,0.3643594283532826,0.7583570367709687,0.6715678973512516,0.8355814103878135,0.8207565182946462,0.48317646224023025,0.3574502255546248,0.04242318385658639,0.0,0.0,0.0,0.0
0.0,15.093325492806331,15.093325492806331,3.7733313732015827,0.15611727189465752,0.35293645101526294,0.5902286746332134,0.502491760697674,0.3604656713901675,0.4148799283304456,0.2161131332726579,0.4904382499398183,0.12371109522696644,0.10942040555187127,0.500352237883407,0.39376995220108035,0.34339675394683744,0.5472568354448653,0.18859390620567773,0.1790411265242643,0.0,0.0,0.0,0.0
0.0,21.192194690250602,21.192194690250602,5.2980486725626506,0.5538349481071667,0.08517398061476789,0.5261249512640249,0.062441638386506515,0.8104124628945684,0.23466999464553917,0.20695986950320766,0.3748457298369038,0.9893516314003071,0.9476516261565353,0.3500879751779399,0.09872741133593321,0.8454255531722161,0.12742500603784324,0.9064675905119276,0.6298820621011049,0.0,0.0,0.0,0.0
0.0,21.655177801264006,21.655177801264006,5.413794450316002,0.5067764743111117,0.6132465023150856,0.9184045250024533,0.9617030884748352,0.4400414565317389,0.15864929147956608,0.4486468134022965,0.24224406759803607,0.723551997173237,0.9829180246422303,0.3890317532820664,0.2308673095293221,0.0009657568533606442,0.3603117863764913,0.9277450667858831,0.14168406413308587,0.0,0.0,0.0,0.0
0.0,20.474736176702066,20.474736176702066,5.118684044175517,0.7352748444018551,0.373394515454041,0.9240859240401654,0.020044676548556573,0.09337765266079157,0.3559381472811213,0.2715675491474988,0.8151064540861623,0.7926649691397955,0.3459470372619352,0.7451461206150295,0.08332391369430137,0.03199588976743095,0.884901212888316,0.8154285172570246,0.19019708948083247,0.0,0.0,0.0,0.0
0.0,19.360704300389784,19.360704300389784,4.840176075097446,0.18821826132650277,0.1646404938249203,0.12524483065755498,0.5745700375124032,0.7472682026313352,0.2239558067041303,0.8247229509016502,0.9337986640145501,0.891376815435294,0.06745420603029029,0.500962648826294,0.23017221932173182,0.22578016232871734,0.6259454209196392,0.2325828786876123,0.6806373183155549,0.0,0.0,0.0,0.0
0.0,21.343982848833008,21.343982848833008,5.335995712208252,0.6755623347514343,0.5249618280093228,0.4636759126421095,0.4554849730200856,0.4720266966291452,0.5657479796572911,0.17979174267071285,0.4639020119264442,0.6796970562674448,0.6154772790988037,0.8625310662333499,0.08064236161291871,0.25824225776745835,0.5914517303668,0.590223869172426,0.5900268251146696,0.0,0.0,0.0,0.0
1.0,6.230647483817503,24.92258993527001,6.230647483817503,0.2165745216943905,0.19408293762448403,0.4990772191355566,0.9878424308065783,0.8760041848314489,0.5878300922880477,0.6569703654582894,0.5657394947888358,0.41743569208577724,0.5496248434128637,0.16298090866649073,0.8250364970550605,0.8772296515357701,0.7649012805500363,0.11497583147745727,0.7691991290253021,0.0,0.0,0.0,0.0
1.0,6.727531946067129,26.910127784268514,6.727531946067129,0.7916941108537175,0.41366873157720907,0.7612954437685678,0.7016258464146231,0.7984290908122944,0.541565369068417,0.4842593641654742,0.995669395815548,0.9001891365975074,0.6597489864968672,0.9474813141984285,0.8430538010550223,0.49371059847757126,0.4478870462599104,0.26619089426505615,0.23324332743530274,0.0,0.0,0.0,0.0
1.0,5.699854194412167,22.799416777648666,5.699854194412167,0.9421359408840522,0.3972589568967676,0.0721093352244877,0.4730923016796039,0.5122113052106351,0.46191900098916006,0.81397028299255,0.48027563786167893,0.43652867724704847,0.3135165575887022,0.8893153667677861,0.8667556713445485,0.6067500988021737,0.42674437968639267,0.18510472496188524,0.8631944095407248,0.0,0.0,0.0,0.0
1.0,5.709970388354376,22.839881553417506,5.709970388354376,0.5966188700271661,0.7847624536823221,0.37838082857172894,0.885426284521091,0.4198971143729856,0.09096442817496231,0.7869491124605247,0.6605953563036022,0.31713995774578385,0.3396469096393939,0.6176554695920657,0.9356658894453039,0.1549723506765296,0.5683873823853605,0.2603337673992583,0.8433813366938456,0.0,0.0,0.0,0.0
1.0,6.78698371834918,27.14793487339672,6.78698371834918,0.6971222093797174,0.9014208233465997,0.858635605160376,0.9108854663142943,0.3196415501000184,0.3350920171760777,0.46739776484208884,0.8137913673816811,0.8274018998152528,0.9952316136440695,0.3770040507450817,0.15425402832915136,0.6461607262539424,0.33126101624218474,0.19375377789490755,0.730103932894673,0.0,0.0,0.0,0.0
0.0,19.353468223485407,19.353468223485407,4.838367055871352,0.3001622419746003,0.4866953618462554,0.33434097248607897,0.8410608513544661,0.3172618177145551,0.07534198647571144,0.28498211540991136,0.4381341362551463,0.5613871605332226,0.0569764417616736,0.13030747362876316,0.6103291894694912,0.5305111175852958,0.8776937923004496,0.6127960879350884,0.8421558754070453,0.0,0.0,0.0,0.0
0.0,20.970640114681743,20.970640114681743,5.242660028670436,0.5093272952758402,0.8165234811175496,0.32894935182884133,0.6303403056974624,0.5427883974173996,0.2293108890898533,0.07318282954614497,0.24113080632051198,0.478275180737346,0.7484617707455707,0.7476491749591295,0.8222506604475526,0.5199704165670915,0.61572262216772,0.6167854141773965,0.14225856541486792,0.0,0.0,0.0,0.0
1.0,5.677573327085654,22.710293308342617,5.677573327085654,0.005317635238954566,0.5380403969325098,0.4016959991896091,0.016494992374100348,0.8156779401480836,0.5736061111450086,0.4805206616832206,0.9176431049036641,0.23889667944588333,0.25895077359531615,0.7321227041797972,0.804882232952663,0.8135034864320385,0.13984877136761265,0.772400265805233,0.5000393088704446,0.0,0.0,0.0,0.0
1.0,5.762360248800077,23.049440995200307,5.762360248800077,0.2964294146858828,0.6178308150677303,0.0941118965249167,0.028978089999133427,0.9522511128504575,0.47288867751525987,0.7693940281271443,0.18381730297041565,0.8003629391777192,0.93052414225387,0.5326395742929683,0.6558118730223145,0.509262935070773,0.24682366153412993,0.6216457656485357,0.9187130453628145,0.0,0.0,0.0,0.0
1.0,6.548525591932983,26.194102367731933,6.548525591932983,0.7755155317492715,0.8331939466498762,0.8462963746946243,0.9936859120388211,0.5617101830894011,0.5761216861707857,0.8560746145045034,0.09026652803019519,0.11295273603445555,0.11989772266110643,0.2768430251270818,0.5583426600889053,0.8380342336678428,0.39857344456802835,0.7406415140311384,0.3660227300505545,0.0,0.0,0.0,0.0
0.0,19.378012332098184,19.378012332098184,4.844503083024546,0.33711052267586017,0.686178737936584,0.3925965718102197,0.5118971621981511,0.02264980824176166,0.8120884693479514,0.30312793092590307,0.1115112442195546,0.7586119682884102,0.7734830303361708,0.21019076365961964,0.8434416651252219,0.5394156659426371,0.5283999747410011,0.43655717669266236,0.03619131649651752,0.0,0.0,0.0,0.0
0.0,19.66583639179973,19.66583639179973,4.916459097949932,0.3650932354546973,0.7799794051033531,0.9405391424585192,0.20806061173056223,0.10973243806690192,0.8791025882082243,0.2069924953109088,0.1963943677581651,0.6926072220625811,0.23374895683359542,0.6851151579878004,0.16068647076736964,0.5513125597110411,0.2850489386303444,0.17650550583908187,0.9016392947564432,0.0,0.0,0.0,0.0
1.0,5.522653471993941,22.090613887975763,5.522653471993941,0.7409001215458006,0.10544791616861948,0.8145439747917986,0.7169630078588519,0.0797391696763825,0.5768844795341597,0.8630015721721258,0.3279742980599444,0.513094272945404,0.2386471687710493,0.8315842038141127,0.9578172372799709,0.23893127097889744,0.773738065454811,0.3767618656358338,0.7045636962353594,0.0,0.0,0.0,0.0
1.0,6.470065395250666,25.880261581002664,6.470065395250666,0.6262257913868913,0.912649181825249,0.36727701783089084,0.47534039779395043,0.6128682370651551,0.637709708375862,0.7899097808780424,0.5069647721633641,0.7623129182927816,0.3269392961789499,0.16507305731320887,0.3936281913458669,0.40371615001713623,0.6969994704296255,0.6618380588657722,0.6830171692641475,0.0,0.0,0.0,0.0
0.0,18.354529758600464,18.354529758600464,4.588632439650116,0.11764666989135086,0.7909588978836812,0.5383653063748145,0.07086944097281489,0.9434365363884852,0.38807448329172733,0.5322807738827705,0.07375226816354175,0.7646420173792815,0.09183702797755067,0.36890225041360813,0.8682510937238552,0.1116448974156784,0.7599400766034619,0.3371314049506513,0.3235768246606363,0.0,0.0,0.0,0.0
1.0,5.776050778435026,23.104203113740105,5.776050778435026,0.24775060375172542,0.3550424791571216,0.5785066520275237,0.5283989213629153,0.2784388441196528,0.1509886216922549,0.5584645408910409,0.9235022858798329,0.668035672349892,0.5067206408380334,0.5028924692787584,0.5426197859724556,0.5512584780495935,0.7905359156201139,0.6458773258387043,0.5921651979193927,0.0,0.0,0.0,0.0
0.0,19.775450960679436,19.775450960679436,4.943862740169859,0.4988795245245181,0.1687803003730688,0.03911671518617521,0.9568080598859744,0.7899026749319257,0.33084858311791754,0.4818268781125128,0.9568145837433863,0.053605896192855496,0.7353982546411635,0.8615226533395831,0.3252945038935495,0.10841488364497065,0.008012912958847096,0.7858439163899212,0.097028729367169,0.0,0.0,0.0,0.0
1.0,5.615292010734339,22.461168042937356,5.615292010734339,0.8389608678658428,0.46979221170902075,0.9571481603602244,0.9761990167214512,0.19755925590285373,0.030987277432088622,0.8025485391397938,0.4881632027586943,0.023039373744106917,0.4999665896710517,0.45552287125672475,0.0430126534713009,0.368906161793923,0.7694284294007301,0.5159823753478792,0.01972789073729153,0.0,0.0,0.0,0.0
1.0,6.63335300394288,26.53341201577152,6.63335300394288,0.8053408907680522,0.8916300722976251,0.12819505478989268,0.5219167929149029,0.3292700768145371,0.9420891774186536,0.6999069804891448,0.6039151544742452,0.6566776082414482,0.9579096746648248,0.44580768573163365,0.6718535830508696,0.6752018168987818,0.3022812466100545,0.1315802005668617,0.721312245689973,0.0,0.0,0.0,0.0
