t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,9.41194408177914,9.41194408177914,3.13731469392638,0.2605878997202513,0.42676439628759766,0.7920573488080697,0.5766888256341886,0.2815204987876613,0.358761554405979,0.8385228697875398,0.7202607597062872,0.5793875886904414,0.02317586112368486,0.5656719566917443,0.0,0.0,0.0
0.0,8.140772910853475,8.140772910853475,2.7135909702844914,0.17904640728110788,0.13289459722967323,0.6911066316556795,0.2755262197818018,0.29977391386664054,0.587815109392858,0.8432309104164064,0.8509534067364446,0.7985818529961212,0.15032853396668988,0.3891638712637896,0.0,0.0,0.0
0.0,8.989287940924267,8.989287940924267,2.9964293136414226,0.1272688110677176,0.6809097439169951,0.6346773169758949,0.7640672715958704,0.008942571036098856,0.25614547533687293,0.35165045308568266,0.4439595292625944,0.006147690464600508,0.399674820527652,0.6342486739932078,0.0,0.0,0.0
0.0,7.292020438390841,7.292020438390841,2.430673479463614,0.5087458526662926,0.14049783332293608,0.39864817404949615,0.17517980104057806,0.38347124363061835,0.8101750862850677,0.5618636205360944,0.13756532886099238,0.016856858296746435,0.27090297661248997,0.47868384178169743,0.0,0.0,0.0
1.0,4.992558447945211,14.977675343835635,4.992558447945211,0.9349089189009078,0.8892299059605043,0.9479740419315923,0.7296014986281965,0.9674071826418723,0.5348940335999777,0.49836921154348734,0.09171096844999482,0.8064139242092302,0.28022898946063224,0.9425773553175005,0.0,0.0,0.0
0.0,8.094007218559684,8.094007218559684,2.698002406186561,0.07450155321881491,0.3350859737118286,0.6093847023198078,0.8603994269848847,0.09391925865915218,0.8936988649904978,0.6355453778752438,0.4347740698887016,0.15095812579974943,0.2666376631477263,0.290429770502024,0.0,0.0,0.0
1.0,3.84932760349658,11.54798281048974,3.84932760349658,0.4231727868293108,0.9506552927892263,0.6402409481051992,0.43122920377068763,0.2897343899747792,0.5292190768349443,0.6911105320875731,0.2274873506352818,0.5269259312689352,0.26012550614626206,0.7737577605047377,0.0,0.0,0.0
1.0,3.610294983210388,10.830884949631164,3.610294983210388,0.7101108893385053,0.6897167254766855,0.2793953678695109,0.44129276481737667,0.4400839292325094,0.12140929945788959,0.30944529994927694,0.861391604672038,0.3332229737346548,0.40627672199472964,0.7152065316024959,0.0,0.0,0.0
1.0,4.0213912890583785,12.064173867175136,4.0213912890583785,0.8221406427740325,0.9081815604781485,0.4377039868767847,0.06914989691504925,0.6561307704271212,0.32556886295786847,0.5871577964895497,0.4492291027559624,0.6356223501819288,0.681742198530849,0.39237335805469764,0.0,0.0,0.0
0.0,6.912841840559241,6.912841840559241,2.304280613519747,0.24330419488190536,0.2192525549302793,0.20982289542038768,0.2866478041751688,0.7922033631806438,0.8991704025976356,0.05730417058870718,0.030954300522424538,0.6351128882056338,0.5011290475894489,0.07257249353370832,0.0,0.0,0.0
