t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.0,20.375055584288212,20.375055584288212,5.093763896072053,0.742051712314593,0.6653222360807548,0.5918805553641114,0.2127717135523457,0.16241548913898107,0.5333112800927174,0.6898492987150611,0.8540870937448917,0.9372332757021499,0.021602698979118262,0.7965664979874476,0.33748704278035213,0.02122891692022766,0.5385225366381955,0.21499911695251883,0.0,0.0,0.0,0.0
1.0,5.473372145370407,21.893488581481627,5.473372145370407,0.3883168602155812,0.027752120313273787,0.5103667088057122,0.26787901065837505,0.6209146457135899,0.6302518117722876,0.804911411546108,0.8795036843939152,0.6837092890533147,0.6469349715081262,0.869667658871169,0.8052027460361111,0.696608763377588,0.3374518433908217,0.06744558378474375,0.0,0.0,0.0,0.0
1.0,5.217604453881925,20.8704178155277,5.217604453881925,0.8320309416164375,0.6375038511714161,0.30034348204978634,0.2259071416730304,0.10581166331565084,0.518203394705727,0.2503211043116307,0.9861894773289728,0.9373073797904772,0.7159613742176095,0.7941667718553032,0.2619530133928931,0.36400970385185694,0.2588044995526211,0.20774952431262195,0.0,0.0,0.0,0.0
0.0,19.131510477700168,19.131510477700168,4.782877619425042,0.0724270209030824,0.1636475014921024,0.7738168613576335,0.5840096842272325,0.14280746144708045,0.8600205634727225,0.6283147611636248,0.3128251851630739,0.8439332834502267,0.1481604643190646,0.5157033507009614,0.13155836270972165,0.7271311867916503,0.6420843521121729,0.6282244769705474,0.0,0.0,0.0,0.0
1.0,5.179873318162606,20.719493272650425,5.179873318162606,0.559330904521637,0.4170291776581051,0.4061978587553077,0.12189914554160819,0.37123443825620495,0.7729008162417491,0.7693643513128884,0.7475604899354537,0.7832337827531559,0.010441022130082134,0.413981050206225,0.5210237020478156,0.3294368903013073,0.9586857749296802,0.3801234577223781,0.0,0.0,0.0,0.0
1.0,5.461149768134724,21.844599072538895,5.461149768134724,0.3459255849297659,0.632366563167109,0.36082025807282725,0.9414970151893632,0.5179348024414209,0.6491079963863636,0.32672593182301934,0.43408840140423854,0.08581143217324505,0.8123678489726958,0.4195379367721953,0.5518687951687326,0.15713451013693547,0.5892703887231883,0.6599127083014804,0.0,0.0,0.0,0.0
1.0,5.745436263531558,22.981745054126232,5.745436263531558,0.15239311375538,0.9024121469597534,0.5550449504057374,0.7000316113346738,0.7821076954809838,0.2528156875559082,0.3018704990716362,0.44008594121165634,0.8147326474889321,0.7043273359897764,0.06578884031973609,0.9755885625978998,0.5499459162945027,0.7283341805166366,0.3688654055164253,0.0,0.0,0.0,0.0
1.0,5.726008895255815,22.90403558102326,5.726008895255815,0.5284610830837888,0.14169157925415432,0.3341954826829835,0.7259206574527459,0.8169652471232052,0.5475896687185547,0.6709097286910206,0.3060977401759657,0.4393059328436958,0.8128555181961113,0.2533721060383357,0.4556169793504745,0.9793306622333545,0.9619127054409147,0.4623435000023334,0.0,0.0,0.0,0.0
1.0,5.684083455238581,22.736333820954325,5.684083455238581,0.8484324957728089,0.21195656693635956,0.627508245809522,0.5243314418786027,0.9822230303039792,0.6262702747643248,0.4012966108026884,0.1973630280416938,0.9497825543538843,0.35737643917973594,0.05654687919559187,0.6739656548815052,0.8901414907269332,0.6913733602332615,0.06058273011699311,0.0,0.0,0.0,0.0
1.0,5.41045402203254,21.64181608813016,5.41045402203254,0.2830841738657066,0.006115575202409573,0.7625289547762866,0.8698507857691389,0.48270347638978084,0.9210665918059477,0.33838380701969806,0.943393765399084,0.08708846781422086,0.20367461669855247,0.5711222582835319,0.12127247141821662,0.8081589975698509,0.7799631859635205,0.6121732929819063,0.0,0.0,0.0,0.0
0.0,19.239883039447683,19.239883039447683,4.809970759861921,0.13303987768189263,0.2153884699494154,0.5168752422987741,0.520968385002368,0.8779505271570748,0.32433839774098105,0.29031324562247973,0.758541258521847,0.2008621314260285,0.5931612265977341,0.6038884726651127,0.8480409733641269,0.975170315281601,0.039631616454807284,0.950454620699363,0.0,0.0,0.0,0.0
0.0,14.752205527453704,14.752205527453704,3.688051381863426,0.36333601958240314,0.5199013975586293,0.37388803729991105,0.12808968907752805,0.53959849644682,0.1513505619447636,0.6556594580939916,0.2936500235806062,0.6298478034602634,0.5838669403846657,0.6577595848291292,0.23555799586822357,0.26044104281048297,0.2619937699283351,0.22150980738816806,0.0,0.0,0.0,0.0
1.0,5.565757987568174,22.263031950272698,5.565757987568174,0.16405971180736645,0.3953938296863463,0.9041909555363709,0.4724264277280118,0.4829949453495316,0.522823096971143,0.46443617680739935,0.7935938763487863,0.2866012201894097,0.045484175672391824,0.6623249354368717,0.8585573677076299,0.7962494517081218,0.7609378089547083,0.4253123899517487,0.0,0.0,0.0,0.0
1.0,5.32357047175165,21.2942818870066,5.32357047175165,0.49944742503095907,0.0873424453985272,0.19554318234863555,0.965058428082156,0.4442616106087284,0.770815542962195,0.17814557599459302,0.8962377986565504,0.06240669871566107,0.06325926340039933,0.38959272941019485,0.907501376723174,0.8158787557958095,0.5296069775257977,0.2258963310968395,0.0,0.0,0.0,0.0
0.0,16.255518392196997,16.255518392196997,4.063879598049249,0.16482482654494768,0.19107582817129165,0.8504058994383774,0.13779210366251704,0.9449758113679895,0.4628645381644477,0.058468224345511244,0.2879397420714227,0.9873584274294259,0.787020742941768,0.28905629388446563,0.2936757798963905,0.4558251148245841,0.28047567742789614,0.07861979174012657,0.0,0.0,0.0,0.0
0.0,19.65783822969771,19.65783822969771,4.914459557424427,0.17789132871453517,0.46824378538080325,0.412852212511594,0.5543129360022491,0.11124529363171876,0.014807569652383168,0.5975370800227132,0.7064960601505297,0.7156258978459342,0.7345516673041067,0.7347142931566276,0.9295697885294705,0.42812876884911677,0.34431376861353324,0.11388696124403752,0.0,0.0,0.0,0.0
1.0,5.30778802469528,21.23115209878112,5.30778802469528,0.16636239688545607,0.3864308773135967,0.1998174930467983,0.7901066243249372,0.5112289814472802,0.727390218824221,0.42777238800891504,0.6552475077953684,0.8837169309905423,0.006014447260641043,0.4648416681507048,0.8242259859593649,0.7310700534196756,0.6211424223292353,0.06385769430567367,0.0,0.0,0.0,0.0
0.0,20.340280372402503,20.340280372402503,5.085070093100626,0.8988715629205878,0.6140222121149462,0.5695110477090286,0.34593743423953804,0.5848410703455561,0.2355668468186678,0.7244166981151309,0.06652333485710304,0.4838521001433965,0.6535234310234176,0.6456780017298661,0.19162051794457668,0.9860123177144361,0.356534137070726,0.3959210248037853,0.0,0.0,0.0,0.0
1.0,5.669013062671109,22.676052250684435,5.669013062671109,0.03635554863397927,0.7899164169871341,0.258381540752897,0.33542108734450937,0.8207552542216101,0.7747052240713607,0.04346601734373412,0.4645261528256611,0.3624927867038029,0.9919219840023822,0.9041905224227993,0.9960347658649924,0.27346197556256024,0.547447499582753,0.01778125444902301,0.0,0.0,0.0,0.0
1.0,5.814132887096608,23.25653154838643,5.814132887096608,0.6744939805266613,0.5955576027980961,0.7305522381884113,0.17334712407719166,0.14409295453323534,0.9446117718345048,0.3116181858196906,0.00559257230596788,0.6508633697055173,0.5186753913837354,0.8775105687120612,0.15255670893936057,0.7095956214086978,0.9993860157200477,0.12424747355516397,0.0,0.0,0.0,0.0
1.0,5.323597177907722,21.294388711630887,5.323597177907722,0.34805714305837165,0.4986026680815945,0.8206942296990074,0.5320553213018795,0.7816036950127789,0.9421692616534568,0.42361072097988683,0.10324716338649709,0.22153347345708252,0.5181070253821685,0.5515956586720625,0.6019017212263302,0.03387316817486996,0.47547462716917244,0.6062356424599776,0.0,0.0,0.0,0.0
0.0,19.537562617665337,19.537562617665337,4.884390654416334,0.06621942787752022,0.1897429883357139,0.039174558295433815,0.26130297540242053,0.7232517064086412,0.9836752588642146,0.6864010269129641,0.1047362978703833,0.3354568417437661,0.9249046834815098,0.4528346490431433,0.4234780860047841,0.8253807436692274,0.9288338293562503,0.12275317028881827,0.0,0.0,0.0,0.0
1.0,6.262761808422555,25.05104723369022,6.262761808422555,0.7701343992414773,0.9872248026956509,0.8017206439036433,0.44824313888182266,0.6947645835228253,0.7179385114964612,0.3308702003059676,0.39570989285513514,0.727197948266166,0.364919557456709,0.07955973429709395,0.6829189840472496,0.3797773095655469,0.8221518674585727,0.5542203289261075,0.0,0.0,0.0,0.0
1.0,6.0416020049654735,24.166408019861894,6.0416020049654735,0.12550294617392732,0.48918002314201536,0.8659259315308968,0.8316713977673037,0.4947816273332297,0.5671917019656241,0.7467904462732259,0.5038905914031078,0.9411490860402838,0.883252784067784,0.12256006235927164,0.7446894425334118,0.6357506922700854,0.5354007764023819,0.46267374415798856,0.0,0.0,0.0,0.0
