t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0,10.179509091601403,10.179509091601403,3.393169697200468,0.5916708429265726,0.9882538481274863,0.10993348563975447,0.1685040873870033,0.11599002781698753,0.9120766222529418,0.03124206336810975,0.8273162549217279,0.1807534403747696,0.3087683660761976,0.668233444867328,0.46086810600048,0.11384301597784263,0.0,0.0,0.0
1.0,5.819836542002803,17.45950962600841,5.819836542002803,0.7315547757788352,0.18218926255453627,0.7483958821326767,0.6271893941836274,0.3085171475307541,0.9758166959276412,0.3817097015372526,0.974498154870024,0.31321907444941444,0.9963320218470497,0.791116496275288,0.5572331237416518,0.4630899768816815,0.0,0.0,0.0
0.0,11.12469786015237,11.12469786015237,3.70823262005079,0.8514482732678311,0.4577613147835047,0.18418719138478679,0.013562821777590384,0.39044244661208427,0.2628772534501638,0.7341036376733459,0.5253390156068324,0.48676890459002875,0.012579305626874815,0.44201131185260667,0.6529768920809458,0.3253328143851768,0.0,0.0,0.0
1.0,5.696727296345673,17.09018188903702,5.696727296345673,0.20034725249785912,0.6951784780069801,0.5322556352861842,0.04515710440289533,0.9146054526878752,0.852028978890064,0.8544381792458069,0.7350581727472786,0.714637000907131,0.7300791679797547,0.27030149637087486,0.9879387520910741,0.6733061338148253,0.0,0.0,0.0
1.0,5.5942576809908715,16.782773042972615,5.5942576809908715,0.7092155226101164,0.4698648125958109,0.9467868230962317,0.7177976708357658,0.8231099815930442,0.14873257560761743,0.6540405582628293,0.49516810133418254,0.6929360278219721,0.4982750128502218,0.6979959140620056,0.21852024312985874,0.59059197955121,0.0,0.0,0.0
1.0,5.00478947210624,15.01436841631872,5.00478947210624,0.2998874408215999,0.32284311191321413,0.26622651625616056,0.2766796807163855,0.9632373311715882,0.4909502604435766,0.46557490961780945,0.8937290563985784,0.8249004315144728,0.33482083976129595,0.9665767694911351,0.42679156838803034,0.6775992245316584,0.0,0.0,0.0
0.0,11.929856142768319,11.929856142768319,3.9766187142561065,0.14205352887756872,0.5998194102174376,0.1004111704748496,0.20808964378583505,0.5831243350230741,0.48565516349537896,0.05216755151099728,0.31380897961032406,0.913219539772015,0.24341272081445287,0.8934518647676493,0.6905184598174001,0.4373971677861813,0.0,0.0,0.0
0.0,12.727455744691806,12.727455744691806,4.242485248230602,0.3930559400546012,0.4215034688010414,0.7366155518917638,0.24018463641008103,0.17118084787305365,0.2931172307877138,0.8937431203129291,0.7784789631628127,0.5179726843850104,0.8169823840436036,0.33458726525530846,0.2682707453077192,0.23418492102550226,0.0,0.0,0.0
0.0,9.026814313113595,9.026814313113595,3.0089381043711985,0.31822054953254975,0.3590990020208674,0.41058073407955875,0.20951756360142204,0.04674637551019256,0.1925372039424006,0.5196032655492158,0.11859421967413708,0.5062496862107404,0.04333654137902376,0.9730183078320964,0.1838620792326039,0.6823848717907396,0.0,0.0,0.0
1.0,5.090819283349675,15.272457850049024,5.090819283349675,0.13724982424447663,0.9721792112452483,0.7147698569822112,0.15890538530432796,0.8735808910468953,0.6537400956484395,0.43127080934011686,0.6984455722697334,0.609516236821199,0.5216687115157281,0.712586812603861,0.8300448491172483,0.38564441986824594,0.0,0.0,0.0
0.0,13.575769743392799,13.575769743392799,4.525256581130933,0.43938001746792854,0.891504417324181,0.19171691560692905,0.9431765632095267,0.8163756045756069,0.8090533706973801,0.6342414718176316,0.23952618841310247,0.08546534887654245,0.02441217670846685,0.46986522736377667,0.639263146597956,0.6269253601390975,0.0,0.0,0.0
1.0,5.000636781966472,15.001910345899416,5.000636781966472,0.7395405962280899,0.8760066071449837,0.868081449831946,0.7309140086297689,0.19899571420698237,0.41335628289055604,0.4893991997512891,0.6899068171765884,0.3592878809304323,0.428592459683678,0.1426075469503214,0.4810279350075568,0.4494947017642189,0.0,0.0,0.0
1.0,5.053716576551299,15.161149729653896,5.053716576551299,0.8435251742011017,0.33573823993692675,0.8305192502374583,0.09260241420603643,0.18320594855176853,0.1845828023174132,0.4280204166554995,0.7522368726202504,0.811410085255811,0.4517731998664565,0.6654933212636728,0.5073608152853583,0.6317919134057124,0.0,0.0,0.0
1.0,5.12376124169162,15.371283725074859,5.12376124169162,0.8934607775618568,0.07459273946906786,0.4276819565533926,0.002221547418068348,0.745591818861197,0.3391890612651891,0.22559936534793812,0.9393139244228792,0.5862316495116262,0.5108961489088352,0.7248192948059329,0.7843514615237602,0.48347436991311743,0.0,0.0,0.0
