t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,10.862934822438017,10.862934822438017,2.7157337056095043,0.39172602446079396,0.2629391391061199,0.6158233877221824,0.032116181274784106,0.18814315573555906,0.6404646416394452,0.2950638582941041,0.5530823719834331,0.22230540330586657,0.20148898601716891,0.28851690035915023,0.571598010250335,0.03547321511344559,0.8710350492771745,0.5188201837410467,0.3763073529330936,0.0,0.0,0.0,0.0
1.0,4.4113093730341575,17.64523749213663,4.4113093730341575,0.13186179782557206,0.756307087230994,0.3774189997513786,0.7661306757209545,0.1586472186545984,0.12028396818213183,0.431418972676444,0.4697645725844555,0.9826575512305564,0.9895436614603627,0.780386007621962,0.03606221888338157,0.5064565183124844,0.5187125608685502,0.026495213484577063,0.8126794432313169,0.0,0.0,0.0,0.0
1.0,5.089861859064926,20.359447436259703,5.089861859064926,0.42025109067687916,0.561215904805259,0.6522559032016113,0.6213922683355201,0.997006392104488,0.8645389129842714,0.12570125966331913,0.545861115821795,0.7135772851847804,0.2623968453465967,0.9363070253271555,0.7330687472526147,0.9926585940546179,0.25712375242761765,0.5680810717180478,0.31481558779771934,0.0,0.0,0.0,0.0
1.0,4.4298050568608875,17.71922022744355,4.4298050568608875,0.3608339644363545,0.44833611447044364,0.8013737033993734,0.10095617327218986,0.9556971830422124,0.8066250893190307,0.9612137505437868,0.3034597121836494,0.5280148437999891,0.48443225446935045,0.6032275007701998,0.6690022226492511,0.30405166036099684,0.20428651195618786,0.5481520605146267,0.5080480749203491,0.0,0.0,0.0,0.0
0.0,14.803646775926598,14.803646775926598,3.7009116939816495,0.6732213602415494,0.48958204700330277,0.05395745896529536,0.64287616192131,0.5871748516273984,0.11661495697462865,0.4878212427636248,0.44528772496910207,0.007879251303484103,0.5718828796059128,0.1631442453825651,0.7902255408970186,0.46689565126655574,0.5324707297190039,0.3425408223945009,0.26736515193699695,0.0,0.0,0.0,0.0
1.0,5.133341296896901,20.533365187587606,5.133341296896901,0.600198542089994,0.6201962228790835,0.07950042918347033,0.668012645213758,0.06935404393499,0.5701707204735612,0.24578795184791635,0.6377732601291228,0.6203355025664831,0.7518996538735988,0.3055841622073271,0.9136267218918382,0.9934349936424022,0.17447840681970472,0.5481059009278852,0.6534745793274941,0.0,0.0,0.0,0.0
0.0,12.976096150595296,12.976096150595296,3.244024037648824,0.4600243138906923,0.5605238875329486,0.009089769774592416,0.40864465307388476,0.5925302560967929,0.19839988271237952,0.2036588088825354,0.4284716695774574,0.01466505065880197,0.1937643278956208,0.152414272373523,0.9895582383598328,0.31614046618165537,0.9106054867879727,0.6201464083374969,0.14183727689115755,0.0,0.0,0.0,0.0
1.0,5.675424323755258,22.70169729502103,5.675424323755258,0.35549396736936056,0.6622085556192057,0.6652334464059095,0.7880881866020655,0.3758238451180612,0.5629592922918093,0.5582995425640871,0.6884272071595965,0.818957515592337,0.5719322348814299,0.7018129911511733,0.6767648775072754,0.48171279502415953,0.923856945675279,0.9052805706423955,0.7020352840902273,0.0,0.0,0.0,0.0
1.0,4.536615251436756,18.146461005747025,4.536615251436756,0.2044285600239405,0.01564965025679843,0.08516560089379632,0.4610083571371624,0.22112091815887425,0.4101073483713664,0.41447946827789395,0.2888602467528171,0.9041093221449553,0.5206527963943716,0.0920276661131828,0.9860150836643401,0.47020024968179874,0.3746046910258748,0.9485164491560929,0.3081539834350858,0.0,0.0,0.0,0.0
1.0,5.196083268739898,20.78433307495959,5.196083268739898,0.6981781629711722,0.12108060291278666,0.47669306964205127,0.007088755553477211,0.9820520794945784,0.9067581232591908,0.37689806064263454,0.596610388957878,0.9868329708228037,0.9824710464020824,0.9345320664944364,0.3613818740695376,0.9023979572809377,0.8868481977844102,0.1324934740076108,0.9809934229207654,0.0,0.0,0.0,0.0
1.0,5.268069766122298,21.07227906448919,5.268069766122298,0.23881541814909202,0.23570943081833673,0.31290024973853636,0.8378196529107859,0.27812826080660236,0.8520599624673586,0.027356402973684024,0.8800946547537096,0.5270112928625046,0.7734278936986243,0.6995297580459576,0.9984531192716684,0.8493367524446769,0.4357178787063959,0.6204443837379645,0.29503616937625243,0.0,0.0,0.0,0.0
0.0,14.5982713716261,14.5982713716261,3.649567842906525,0.9008511465225283,0.13103953070603014,0.276701348270724,0.32786151737296243,0.5789850995529404,0.26777987332521647,0.7396140653926228,0.7112681352674656,0.2990893103721153,0.3243754048811668,0.20048066391669817,0.290407280616251,0.3641983602683012,0.5836127418543109,0.7179421965920616,0.15009180006551193,0.0,0.0,0.0,0.0
