t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.0,6.165654791598517,18.496964374795553,6.165654791598517,0.9151866627814329,0.3463845176583381,0.41965096178066086,0.7277306294871794,0.9561007274761514,0.8967332110845254,0.478490255547644,0.7995777053277837,0.705907948156224,0.8969589051313636,0.858347905981525,0.6390013990887797,0.0,0.0,0.0
1.0,4.958468365162319,14.875405095486956,4.958468365162319,0.1697518277274328,0.7382989589777398,0.8317924158616594,0.9918083393768878,0.7804203126771513,0.42320251313975676,0.3895549261350799,0.005165749321497604,0.058667688439766885,0.8633594655268617,0.7568067732847249,0.5011810742664198,0.0,0.0,0.0
1.0,4.600099220573492,13.800297661720476,4.600099220573492,0.1307202585756455,0.8331249830500256,0.49944611161745656,0.35624454182447785,0.6351525745951239,0.12559133974483994,0.46492956513225614,0.06245933259865877,0.8614786461658493,0.719058813214558,0.6637441229128839,0.8151124660247324,0.0,0.0,0.0
0.0,10.431364057338527,10.431364057338527,3.4771213524461757,0.7334687684761201,0.08531361726872355,0.27901417349568003,0.9097824386683346,0.7384746083179331,0.15940480198686346,0.22622559280644194,0.8889183802806437,0.5749608701865947,0.5722332271725951,0.07534263639307581,0.16311746671876182,0.0,0.0,0.0
0.0,11.79925352135449,11.79925352135449,3.9330845071181635,0.7173310923683557,0.4201585710212927,0.7290749354757632,0.12331244340232395,0.6350789432739721,0.4123249965408099,0.747804866789587,0.6969534325082049,0.5484187358044463,0.15566559377763556,0.4008991253279435,0.2946929280976869,0.0,0.0,0.0
0.0,10.687357714125753,10.687357714125753,3.562452571375251,0.5262119739965381,0.36846666557198715,0.6639881921879606,0.37685364868047533,0.19059390515303543,0.26955190345945856,0.20894425835582997,0.45416722336314685,0.01043504724541311,0.9636608757549099,0.5332896412778142,0.31501418477344667,0.0,0.0,0.0
0.0,11.41340537901019,11.41340537901019,3.8044684596700633,0.3129474712063913,0.6767414226801606,0.6033281457217224,0.495216194313281,0.6264227683378238,0.2107748236696948,0.18536649941896222,0.5435579550522492,0.3674914472270959,0.13206043955353586,0.3647541339328544,0.8183022185385002,0.0,0.0,0.0
0.0,12.583100501819192,12.583100501819192,4.194366833939731,0.11036224633690139,0.5745833964374635,0.6199200156082857,0.280782272189547,0.3783345782866405,0.5574086550689137,0.10500491380381416,0.25045680818334937,0.9863118946096289,0.47336133010718096,0.7841975903042484,0.7826296536948968,0.0,0.0,0.0
1.0,4.834148436188592,14.502445308565775,4.834148436188592,0.981144141125247,0.43601936738851377,0.4112959077809003,0.5663264912243197,0.1703690414068887,0.7699902825959812,0.627107323024707,0.8780237255747274,0.9243501003314167,0.07839901677285865,0.4413997539933353,0.7796230551944955,0.0,0.0,0.0
1.0,4.550375240081743,13.651125720245227,4.550375240081743,0.14081811559126822,0.7405778158949153,0.29580068079843536,0.12622309027471068,0.7231336393252553,0.6093913998181265,0.1275894162268335,0.5294659529541778,0.4314632207079949,0.48980099139918687,0.6054376993280206,0.9708146897886709,0.0,0.0,0.0
1.0,5.4655829246848455,16.396748774054537,5.4655829246848455,0.3247825777130874,0.14477961294087272,0.34588520716939963,0.8908789556123184,0.7218458829596733,0.7322026113747853,0.8941038302935542,0.5375397030005143,0.6793444315217816,0.8832621802400855,0.7838351357209667,0.4051641661718093,0.0,0.0,0.0
0.0,9.675107097909581,9.675107097909581,3.2250356993031937,0.31635134223108285,0.2074617995823843,0.6290341321528985,0.511732579719449,0.5547603966341673,0.1730671785953578,0.15371714919835466,0.06895732108754515,0.7294130379677668,0.5369816109631147,0.2800012138740545,0.6519074493032557,0.0,0.0,0.0
0.0,10.108671412114866,10.108671412114866,3.369557137371622,0.4181116894139445,0.32190151534244815,0.7966926099082668,0.0190681324534151,0.10186063246582688,0.6004549137842644,0.7156164341915319,0.1927688691358158,0.10116361415798736,0.6800734363816149,0.544699357120194,0.040590205728194606,0.0,0.0,0.0
0.0,11.814128466624751,11.814128466624751,3.9380428222082506,0.8864300400425242,0.5185502044160838,0.7401986920743298,0.3217444722021422,0.8803161246736559,0.3074385451392382,0.24790221666418,0.08981025178326718,0.41892575114459785,0.5507033242828008,0.3913256649724446,0.5094660281977907,0.0,0.0,0.0
1.0,4.8199290496667375,14.459787149000213,4.8199290496667375,0.9845025762756782,0.7015892129968636,0.38161709885677675,0.217233192037953,0.5904734061489944,0.3651827175657152,0.3310657691159069,0.4348204248555839,0.28045368391831094,0.8849630274246139,0.46485164076907215,0.8500180936723143,0.0,0.0,0.0
1.0,5.115338674980566,15.346016024941697,5.115338674980566,0.9306416171695412,0.5521950897434235,0.8728501107110637,0.1761072647073112,0.777952621618938,0.9753873193914524,0.2103072552864802,0.5159771276891355,0.40057864778314856,0.39274873075457717,0.9339444210963109,0.6473558645089182,0.0,0.0,0.0
0.0,11.384103465578416,11.384103465578416,3.7947011551928056,0.41637615024943475,0.21709173751508015,0.09390800850430114,0.8859340311571389,0.49609852954346956,0.9693982693137555,0.2937946860428773,0.9207564398823924,0.3620406626393261,0.0731204974672861,0.2779088769873552,0.2300557726758815,0.0,0.0,0.0
