t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,19.524093466000366,19.524093466000366,3.904818693200073,0.4280347593659579,0.10763560110730086,0.34092424111915476,0.676298176844252,0.11938594848389861,0.7441695126949937,0.5106825006564983,0.20082361633432333,0.01544259836516193,0.3210192702274707,0.024129589417249186,0.31303944680724205,0.784599574745966,0.38386070612189094,0.0642980168953724,0.1057934624978698,0.22218640361421027,0.0,0.0,0.0,0.0,0.0
0.0,24.689666301692295,24.689666301692295,4.937933260338459,0.3599071192871184,0.6766895718559135,0.8414361794192659,0.22235223657058145,0.9432053212781354,0.44932802765976954,0.40040141152794306,0.7161563576182237,0.8465681570105844,0.05706027620624843,0.6083977339204114,0.2815194418023397,0.3338838729499065,0.17907085141256018,0.4730645653190778,0.3448381019515836,0.24141295588677059,0.0,0.0,0.0,0.0,0.0
1.0,5.6930056492488355,28.465028246244177,5.6930056492488355,0.6132288015047278,0.25121453954564443,0.8222196357788751,0.7897782155522762,0.3773414887757077,0.7493618395773631,0.8627887508286021,0.7448511452982599,0.7436558204335749,0.3503136707426122,0.40201064460753966,0.012335513256004127,0.5523710304131594,0.057290750817658664,0.38930987744728984,0.2995409486571152,0.7746759789439528,0.0,0.0,0.0,0.0,0.0
1.0,6.578150601911064,32.89075300955532,6.578150601911064,0.17425163126182497,0.9305171005912922,0.24386146820916266,0.7863778323391937,0.5227548877841552,0.6315639544137469,0.14617709616695373,0.9439466759302954,0.6542075809291468,0.8339839181554265,0.23189162979944444,0.1357118415175953,0.8100215843030751,0.013237400985272818,0.15002634269153647,0.5649187350867071,0.970837530246513,0.0,0.0,0.0,0.0,0.0
1.0,5.674174409670909,28.370872048354542,5.674174409670909,0.9231443934070129,0.3465253425897217,0.8977130052602483,0.683028719219812,0.9487633881518391,0.29284942395001623,0.17583780563111195,0.45376196678396186,0.8229012866972422,0.012511127167571745,0.21563038269664192,0.5503899731773267,0.49284435517803604,0.5375444751288987,0.5064011324760636,0.4320008353015765,0.028498433443466364,0.0,0.0,0.0,0.0,0.0
1.0,6.138333841583984,30.69166920791992,6.138333841583984,0.4576417203436264,0.8029811603076872,0.6468390379203482,0.697449433128357,0.21773443132968007,0.21441250992295213,0.03864675531902895,0.49742614477892944,0.18377680404736396,0.8396274057083537,0.44260617455437734,0.7952467089637898,0.89584204332137,0.3252920292910143,0.9513448566350904,0.2992331448968062,0.7089651145137991,0.0,0.0,0.0,0.0,0.0
0.0,26.922599100352592,26.922599100352592,5.384519820070518,0.5497433208290391,0.941070768091885,0.0891665479248821,0.29808456503262426,0.4645162197623066,0.4172422890437324,0.17469380731357642,0.7588769995509257,0.5147531928575959,0.8323057859372376,0.039115802492804774,0.8910285591524347,0.16075554297170525,0.06804649650253125,0.5548131300875022,0.27800626859659894,0.9617429691022512,0.0,0.0,0.0,0.0,0.0
0.0,25.973130234697642,25.973130234697642,5.194626046939528,0.5429770202823102,0.707107124855293,0.41442066299458413,0.7650045387762971,0.476456236228882,0.09892158400370077,0.809606510901141,0.9033397859314017,0.14140298121292294,0.8351911209400709,0.3057106838543059,0.5254034883865416,0.4530726903779204,0.1829956925513314,0.03425954126507358,0.550747953893449,0.0594921963524927,0.0,0.0,0.0,0.0,0.0
0.0,19.74030129519144,19.74030129519144,3.948060259038288,0.3003010645004639,0.5801856812060234,0.2763035619437537,0.03901864905792618,0.13565598440372917,0.6544237444097268,0.4756916396109856,0.02676811984007954,0.8221557870686788,0.08507669534421436,0.2038660028876217,0.7767115603149458,0.3344886037010869,0.2900485357898267,0.21452719620336602,0.1499984323819069,0.5406268033982543,0.0,0.0,0.0,0.0,0.0
0.0,26.664729082470572,26.664729082470572,5.332945816494115,0.2868014322145632,0.4735223770513912,0.9858871312598615,0.6203154557417687,0.25080869003900363,0.5343785473637003,0.9874055900877641,0.28377652083233873,0.7842683804725813,0.06691921621805519,0.13611289816587868,0.1009376685937664,0.40939700976505755,0.3383797920104584,0.8893860011528634,0.5557956374462396,0.5004748092824647,0.0,0.0,0.0,0.0,0.0
