t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0,12.726958747148911,12.726958747148911,4.2423195823829705,0.052499710224716556,0.7627248774111938,0.38903205750597347,0.781087228768211,0.42271941220054277,0.8236963432361876,0.01853827594446067,0.12816704609101115,0.6231930332372895,0.4180847728135446,0.31802779078700905,0.8634860128128167,0.5143739822636602,0.0,0.0,0.0
1.0,4.789966368783812,14.369899106351436,4.789966368783812,0.27933900417030144,0.9847549933172957,0.5361310983309827,0.22915831737662629,0.844412147099497,0.526271869314943,0.3864195279204202,0.1418112487356783,0.32592998484778346,0.4832815024652465,0.6918591351904533,0.3080862761208769,0.7523910782115204,0.0,0.0,0.0
1.0,4.692380317129615,14.077140951388845,4.692380317129615,0.8175531299228611,0.26025269001460183,0.9133532350169709,0.8440047016834793,0.029295187884460727,0.658762915929407,0.454959996571595,0.3698354081226295,0.46716960893399095,0.3002862290781223,0.9036101579573392,0.09886176550318626,0.41998005893315693,0.0,0.0,0.0
0.0,12.457321623705294,12.457321623705294,4.152440541235098,0.36832330739471664,0.6319652940250019,0.3564762468919216,0.1167323306440925,0.3620036481356105,0.5727184839885864,0.7453562430254794,0.5510194328140013,0.09657972153967298,0.7567857846933852,0.5718371534498984,0.7464238118548118,0.33537088384780855,0.0,0.0,0.0
1.0,4.8662983925073995,14.598895177522198,4.8662983925073995,0.5147818008233758,0.553822304879163,0.519075700228246,0.9190937062485772,0.7732521560044585,0.6539487666156986,0.41283352113161353,0.27734998836308045,0.6151353592532246,0.0558337598282409,0.6068827190334734,0.29556637953838083,0.3930894165867419,0.0,0.0,0.0
0.0,13.011282407560719,13.011282407560719,4.337094135853573,0.5529796587667242,0.5475613354160364,0.569689588974979,0.06461402840461838,0.3283066280322575,0.12909307977535434,0.8695779996796335,0.9019537372494631,0.3009804946994119,0.36088378016574296,0.20059670045503908,0.2999731789307747,0.625447973757395,0.0,0.0,0.0
0.0,11.37900022818273,11.37900022818273,3.7930000760609097,0.2488000081814412,0.6452317927791059,0.10656763450258788,0.064194346065233,0.8091467933849501,0.42891823827763265,0.2548951996037846,0.6698588539989404,0.2207535307594959,0.800300273844238,0.7587502754539132,0.22046135522482113,0.057218532587541504,0.0,0.0,0.0
0.0,13.99715066630911,13.99715066630911,4.665716888769704,0.59423485657204,0.18161568984628573,0.9030525338148653,0.4794612815506568,0.2637095070343849,0.5551574179362772,0.28379926232592145,0.9918267894546671,0.08727332501676466,0.3384509310280901,0.86642579428434,0.7349237792059896,0.22785142400942604,0.0,0.0,0.0
0.0,12.22731238154143,12.22731238154143,4.075770793847144,0.7323730165778428,0.9917741195550946,0.14156508001554668,0.7836115685642927,0.3228236652206411,0.18762862551713622,0.6387631852708983,0.017668929488781848,0.22848558856188328,0.3933266210639482,0.7544651572962637,0.041377408423704076,0.4850987525529282,0.0,0.0,0.0
0.0,13.123315982222405,13.123315982222405,4.374438660740801,0.6210210306794584,0.7304938857988438,0.5031027538130377,0.4723132547057425,0.2754909667531561,0.7562202950814745,0.5928127250847662,0.4533079788412071,0.8593783710062345,0.37077581395549875,0.04685955653240148,0.2881681150022748,0.3815403247880921,0.0,0.0,0.0
1.0,5.1410090014573955,15.423027004372187,5.1410090014573955,0.8208615687064473,0.0652793684582822,0.39422901493279794,0.8703599795758326,0.6406332775393357,0.037360588577041054,0.13241925208414262,0.7429826135592018,0.7151582862635227,0.621899857741668,0.8102156552193494,0.5005093771799739,0.4765786578510979,0.0,0.0,0.0
1.0,5.988754775403699,17.966264326211096,5.988754775403699,0.37907942848276666,0.9968486862380728,0.6594409461185855,0.3785245569144108,0.5579149280814208,0.955059386414144,0.7967851053859798,0.7169114218828507,0.361413008914822,0.7622787907709333,0.8126201419181114,0.9316536565910905,0.4340682764251499,0.0,0.0,0.0
0.0,8.3817638794229,8.3817638794229,2.7939212931409667,0.4208145278671809,0.2672810769767384,0.8713508536388993,0.04123873916302778,0.01624642790619213,0.695115908000567,0.011491849426636835,0.15442831699827764,0.6910107189647321,0.2838212876733158,0.17857829230536915,0.04105686473064829,0.37020570500390915,0.0,0.0,0.0
1.0,5.8827370364954605,17.648211109486382,5.8827370364954605,0.6305523930779523,0.8440873312272986,0.8112729350479713,0.34024746807714323,0.7823187919379356,0.6535708295535662,0.759089727522738,0.40742571251268334,0.4836022279370994,0.6101595033235644,0.3687783790553484,0.5452809725872297,0.8878592844694453,0.0,0.0,0.0
0.0,10.844899215063673,10.844899215063673,3.6149664050212245,0.2880865619619287,0.19683266704270008,0.20217106713263122,0.7249254092691815,0.5794029674850153,0.6713480199642188,0.37183593604571363,0.07305546431739474,0.47062750715869783,0.18962818146080251,0.9339630502453476,0.25311084695487196,0.18930479255448684,0.0,0.0,0.0
0.0,11.369490316963336,11.369490316963336,3.7898301056544454,0.9470866247477467,0.8657348523694574,0.27754994366057095,0.5724233452047681,0.07335112711647618,0.17319651431033178,0.1821826921372699,0.7881300095145568,0.6758603238721005,0.495258872698481,0.06261291732238128,0.3902351379115524,0.053769815568403434,0.0,0.0,0.0
0.0,11.202994162980849,11.202994162980849,3.734331387660283,0.8161113127263048,0.3185713998316566,0.14844386434653867,0.26406961507462223,0.17954096740751002,0.8489807217368657,0.07850590070392693,0.8361431340770165,0.34152122359823145,0.03762618718145683,0.4899386332385993,0.06927730906995566,0.8839017958743061,0.0,0.0,0.0
1.0,5.626004687063407,16.87801406119022,5.626004687063407,0.820871832472,0.38965495494634406,0.31128476650778747,0.8021733940960272,0.7481570323076528,0.7501620054701733,0.4403641169628757,0.554297899717931,0.8334259559497091,0.7353994695821173,0.34053390742175393,0.01897982025189704,0.8538347717941192,0.0,0.0,0.0
0.0,12.242724140564995,12.242724140564995,4.080908046854998,0.3852115179477136,0.7155905230199364,0.10402391017276913,0.20562955772125646,0.3138276602136204,0.349132765562703,0.2712587545315339,0.877722533341477,0.6135849657092144,0.35124082598502215,0.20800963863403032,0.45284953046877563,0.7441833088263197,0.0,0.0,0.0
0.0,12.8759961755994,12.8759961755994,4.2919987251998,0.6913399109877496,0.32804884573376847,0.2658829288068473,0.14744557522248425,0.5649418751820091,0.7767153833338617,0.5724635520608068,0.16569632238225407,0.4955170861398699,0.733876400441236,0.0723099734020366,0.9187405833848143,0.8842894925189179,0.0,0.0,0.0
0.0,12.368910422701678,12.368910422701678,4.122970140900559,0.7119098941848795,0.7423857466672209,0.5994763006189561,0.09287652295468529,0.5980138852380839,0.8884003179579103,0.0873005981553624,0.7608115365707564,0.699025041552422,0.15528064918522422,0.26674262590377296,0.4987411569925254,0.07161833149697117,0.0,0.0,0.0
1.0,4.8088907489676815,14.426672246903044,4.8088907489676815,0.1892634759372548,0.5213349814958506,0.7698094240093319,0.9246153754043118,0.5534273605530278,0.8754915085764458,0.21482820910138245,0.09695761893101773,0.5282566941047248,0.46751523583992416,0.5300718580015559,0.1873834225907125,0.5386968486728962,0.0,0.0,0.0
0.0,12.663894287810118,12.663894287810118,4.221298095936706,0.18443517632602757,0.11560740142770165,0.21193983295384722,0.1720728439427346,0.08824683344307283,0.06663144044531855,0.07836050420869223,0.687971870460294,0.7884992425671111,0.8381102848889839,0.829659221029509,0.745876352095586,0.9619279560997813,0.0,0.0,0.0
1.0,4.689069648976756,14.067208946930268,4.689069648976756,0.9299357987728444,0.4790195547429016,0.17926213997025908,0.5177293670601207,0.1832821637233104,0.132591299309898,0.5238395845198764,0.36294586440069254,0.4705646248383799,0.6976529464478786,0.6651905479737226,0.8282746750482537,0.9247380170968686,0.0,0.0,0.0
1.0,4.899475032296338,14.698425096889014,4.899475032296338,0.7773808440011726,0.20711122189452147,0.9786488675056821,0.31272140018483774,0.7425821698569193,0.23088307024281451,0.3966808726480213,0.5631911964548731,0.5147633296060361,0.221790997215482,0.7719362130043728,0.44902454304306083,0.4083801562860544,0.0,0.0,0.0
0.0,12.33277058511894,12.33277058511894,4.11092352837298,0.702810567208237,0.42448601292305854,0.6518320928112342,0.04170550251889693,0.1846025844487198,0.2185274828306809,0.5301050877923131,0.5076085287640458,0.372087671555859,0.9418644310119759,0.9547473518677502,0.2138960602739799,0.19790307962514608,0.0,0.0,0.0
1.0,5.58363078835697,16.75089236507091,5.58363078835697,0.7676971042194395,0.3363839549375697,0.7943766003947805,0.8359646980366062,0.0096862749022526,0.4393149052934674,0.8817542888416149,0.6191493361261524,0.7271790067361129,0.3319617826245488,0.7962279947816462,0.1702888995181987,0.8163488906058147,0.0,0.0,0.0
0.0,11.322719380778754,11.322719380778754,3.7742397935929177,0.7027411606104303,0.9533756107605215,0.003610210919466339,0.5787163652776123,0.3846763646337561,0.9243378524237448,0.24575704352346306,0.1752020717322068,0.3204799424003648,0.5545509619467895,0.8630416597100362,0.09341967478567048,0.10039840619581042,0.0,0.0,0.0
1.0,5.116795778852445,15.350387336557336,5.116795778852445,0.703024591895586,0.6052686934521534,0.7956767582231501,0.6843193097278258,0.02799420190524149,0.17351584981875467,0.8369925882666029,0.811983467265786,0.669954053951918,0.2586667017686516,0.6690736021097953,0.6545681672374878,0.2598154123804183,0.0,0.0,0.0
0.0,13.014771585090458,13.014771585090458,4.3382571950301525,0.30144117517567326,0.7880634746434995,0.7233587193135254,0.3832447326044973,0.1291096185338615,0.3618770033985662,0.5837742713761106,0.43654773751720455,0.8279384866630821,0.33937683203871405,0.7236358046119711,0.3291219400995594,0.15999043461421214,0.0,0.0,0.0
1.0,5.25713419663601,15.771402589908032,5.25713419663601,0.15055899169162557,0.9481095497001716,0.9785640434342977,0.22714519212146855,0.8206330559508899,0.2751770702577143,0.5746950573757169,0.15329358057595044,0.39464744939454355,0.6447851744306319,0.4184714576506713,0.49186223554090935,0.7844930996888303,0.0,0.0,0.0
1.0,5.3147604476505625,15.944281342951687,5.3147604476505625,0.4248328800401039,0.22725958854425776,0.5447656211578624,0.2613520693214266,0.9804148457313993,0.9967106701576164,0.4695447429732611,0.8620399243558109,0.6201561498223701,0.6174255631904736,0.6768944461206109,0.286879161959932,0.35586008926419643,0.0,0.0,0.0
1.0,4.750835973473236,14.252507920419706,4.750835973473236,0.28088087899080405,0.5550230011714639,0.20048435288612576,0.9086565594646933,0.24534487957527107,0.4093786584629957,0.7533451276625488,0.6901557108562244,0.8087603932347035,0.6786346239605133,0.6417110307541215,0.2193415952746548,0.11134464192586846,0.0,0.0,0.0
1.0,5.593511646094502,16.780534938283505,5.593511646094502,0.2134667826983031,0.4951630945277774,0.29830159535706624,0.3334536177452806,0.9832330047661699,0.5927968889777508,0.7969201619372924,0.34690578716507314,0.5554062809683137,0.6194629328961323,0.924155104148611,0.35356374426658244,0.984270119427948,0.0,0.0,0.0
1.0,4.7449774088346315,14.234932226503894,4.7449774088346315,0.7989706137909057,0.6747600630418329,0.13065631433935743,0.8677362100858156,0.5163110546290226,0.7399969832241968,0.962283499236467,0.040999215647912646,0.6817892223528885,0.4142087973219093,0.12860460285227016,0.2813812178355589,0.6747275526453905,0.0,0.0,0.0
1.0,5.377242425525439,16.131727276576317,5.377242425525439,0.3516370875054622,0.8793655968601258,0.8353027834646571,0.8314794828143244,0.8638920339118148,0.329172448270733,0.378964244699627,0.10399078132637274,0.877288396280879,0.3009880644744819,0.7445138268687227,0.831089030770352,0.11786440237019624,0.0,0.0,0.0
1.0,5.316297400704103,15.94889220211231,5.316297400704103,0.4292575127721999,0.5152276920263902,0.8883499032958434,0.34974329888401623,0.6564043353580645,0.38919087107646133,0.6150535916670218,0.4090066164547932,0.7295297529427708,0.724661768792457,0.9535187145858863,0.25835127202021135,0.2951990147454109,0.0,0.0,0.0
0.0,10.673997971981997,10.673997971981997,3.557999323993999,0.08531722742312875,0.015203597903830635,0.24636443691256094,0.6039003792829952,0.7080544337018738,0.2862245978078296,0.21887448875363857,0.5426233826692357,0.017959982715122336,0.6573263317951472,0.0790794842396092,0.21229278681484176,0.6034825638071678,0.0,0.0,0.0
1.0,5.731247318324347,17.193741954973042,5.731247318324347,0.2742055174424821,0.5023485155976818,0.8989913112039641,0.8088029395074655,0.690624183781141,0.21248211761507507,0.5906413295948406,0.7610857335156143,0.6281690371285107,0.5816831540890316,0.500406486495493,0.6324844391979092,0.32985344362730196,0.0,0.0,0.0
0.0,11.488825877015039,11.488825877015039,3.8296086256716797,0.8349466958516302,0.920688506875538,0.0772765928028244,0.9223776173908217,0.3529905861787268,0.0764352684139592,0.12384449814330423,0.2927628647710484,0.27658913460807955,0.3696861538297007,0.949739025584124,0.3173038052846724,0.014274161984339173,0.0,0.0,0.0
0.0,13.2613072465983,13.2613072465983,4.4204357488661,0.6845515750886977,0.23421766052893334,0.7642605618590881,0.7396096502570632,0.4394919838899717,0.34940897644698,0.8029438029155773,0.22078990438531465,0.7056204438941361,0.36993526738003557,0.16617218209680973,0.8167742917665257,0.12011246283026622,0.0,0.0,0.0
1.0,5.199936786833995,15.599810360501985,5.199936786833995,0.28789119910713534,0.35731211465857304,0.09849925810221816,0.9252689112543728,0.05901211182488331,0.9728740947794552,0.9204369199686866,0.5683028203378152,0.861570137018376,0.023124330980276664,0.991272712754904,0.3156929801727223,0.9208901170410573,0.0,0.0,0.0
