t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.0,61.86970959009797,494.95767672078375,61.86970959009797,0.10032095932514506,0.5655137461824521,0.8432904138587304,0.5511862447737849,0.7400220851125312,0.8197217676649003,0.8060487617505914,0.21692079826654298,0.29651797701707183,0.7563474878644916,0.268887098778095,0.35253373148961076,0.29879293610411584,0.6768033511560579,0.600822181743459,4.857821889687295,5.1544485370916515,4.857821889687295,4.450887023365964,3.7151632783424984,3.1654252773983256,4.899586020114845,16.18929746879408,21.088883488908927,16.18929746879408,16.93462311294732,22.528168747658086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,67.44515030030358,539.5612024024286,67.44515030030358,0.8628691160547046,0.6806621169809431,0.7582479988826822,0.05760504936141897,0.6430038708090496,0.18214144967945145,0.799845548896098,0.5566367812171794,0.5061289875818765,0.8698705456057325,0.8419188575677329,0.5444109290445796,0.7339522809885943,0.14733631891831644,0.12343046959333537,5.067387439995036,4.906130699408246,5.067387439995036,5.864363288142238,4.172015674455322,3.8589354800458557,4.163890199873567,18.962701882638452,23.12659208251202,18.962701882638452,17.10097205378299,23.860707107464943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,369.57399102122406,369.57399102122406,46.19674887765301,0.41547145568416965,0.62350700451757,0.9961207641840462,0.7735784396193235,0.4975890566027069,0.3158959346978001,0.8594206058042211,0.04893997738312139,0.2889483315347734,0.19966958157273518,0.3494519439371764,0.4937884896683281,0.6770528469103341,0.8475864754088055,0.13468894212554694,3.1883928633264094,3.462447923906803,3.1883928633264094,3.421496560116692,3.095528475215159,2.793564603191739,3.3766057577219057,12.498982501850001,15.875588259571908,12.498982501850001,12.728146760035608,16.24250770826355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,418.91388950039124,418.91388950039124,52.364236187548904,0.7475459375368615,0.727591119391758,0.5612372849182827,0.6393349663651418,0.014739150864352846,0.5453563549266446,0.7944856406189579,0.11913664245814559,0.6648244834478569,0.17647157193342822,0.8664582492814589,0.6952533751016061,0.10974107512302389,0.026343651692454895,0.5645231065807853,4.441248575213236,4.302381445323535,4.441248575213236,4.504049947254164,2.361323665894773,2.389419717118415,4.147230771069719,13.696041905480588,17.843272676550306,13.696041905480588,13.200355599406441,19.784330455979067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,472.7800088059432,472.7800088059432,59.0975011007429,0.7084256234831977,0.10327404390077854,0.09266751733165457,0.9019369520456025,0.25488233777832336,0.43719270328528126,0.33482066273121247,0.9598294242866116,0.46607278910398064,0.344152915093921,0.8604501226778302,0.36769652039151957,0.842985907675283,0.056162874657900375,0.40195306686880117,4.427050542217481,3.6698744634404292,4.427050542217481,5.643641410644749,2.3540493776132427,3.814822237586175,4.23699075275482,16.239563568061648,20.47655432081647,16.239563568061648,14.075736831394668,21.792379406643654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,68.41920407938956,547.3536326351165,68.41920407938956,0.3675434413193506,0.1781845389393626,0.07050441878054114,0.12609668418264264,0.01310292624555709,0.8584999167741731,0.34863026533004104,0.3550489820058461,0.7879280223823456,0.9566447877672817,0.9921655601964563,0.5550077245271683,0.41701041535351124,0.6415023996788664,0.8417524780073012,5.708780663236171,4.894799641979077,5.708780663236171,6.144704254578992,2.2989391046564354,4.384177965281374,4.672266060831679,18.536601987752974,23.20886804858465,18.536601987752974,16.250182772748566,25.80472858590729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,79.45378988094667,635.6303190475734,79.45378988094667,0.9442414790293018,0.5990096889275528,0.6010017389771317,0.24003779456923857,0.5491095187099126,0.7732541667412385,0.7823631812708531,0.8752707174261248,0.3034675395513575,0.5634785103533787,0.8680763477952916,0.933291644117011,0.9263732603413455,0.6397425548283288,0.21162945927108134,5.859941085236249,5.59087442636851,5.859941085236249,6.948192643336043,4.304515310854412,5.025828228271076,5.048549039666896,22.13847726769778,27.187026307364675,22.13847726769778,19.969767005160893,28.47338542287877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,372.19557952099603,372.19557952099603,46.524447440124504,0.12057535093627714,0.07115261760599134,0.7381714778370976,0.2282593399738686,0.20041547936450466,0.1965037957649033,0.21657011990843966,0.11033144994628374,0.6253243866139899,0.3513822021604863,0.7756771643382074,0.7816707791152675,0.48503217139316257,0.1374677805160146,0.7573610257104557,4.015236402922538,3.3107118561903217,4.015236402922538,4.404273805343538,2.3985415083320794,2.0266171373311175,3.322401076255751,12.844668853929273,16.167069930185022,12.844668853929273,11.05827157810927,17.079240278043265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,345.1967558950048,345.1967558950048,43.1495944868756,0.002893176263205288,0.1413568103200843,0.5994180257723928,0.14587544134906172,0.6711622995005716,0.9965127762124558,0.2196028490123837,0.04375908480520352,0.1741272752046601,0.3050016144375288,0.4783240355419931,0.4045934975950791,0.15722704574535862,0.16200378841178253,0.45059652992230315,3.7436799622321786,3.4067127370102694,3.7436799622321786,3.684197335228359,2.243537371123159,1.841524761080195,3.332985329346948,11.512939429663891,14.845924759010838,11.512939429663891,10.824760198560572,16.009100124897948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,65.56873847743,524.54990781944,65.56873847743,0.8515013032627661,0.7636201622220005,0.031495953364982565,0.159582542037482,0.6392480183482669,0.6317125603429138,0.2303739032382799,0.43025511587029597,0.02637104010583513,0.549543673475864,0.4581428997072289,0.8112893252433041,0.8512918748521391,0.4556736110774059,0.9245002948707286,4.7014368312027175,5.006914093717489,4.7014368312027175,6.173856106079342,2.6922059895409935,3.79634917898722,4.936122732516691,17.363848105810273,22.299970838326963,17.363848105810273,16.431591994762393,24.61467894250346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
