t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0,242.49363598171513,242.49363598171513,40.41560599695252,0.38335577864920156,0.1646342736818338,0.13882885853490923,0.24746380090432485,0.28902282392879963,0.41293711121638677,0.8749518983554068,0.40161058470368527,0.8913686620402868,0.6504538191452263,2.872625540487289,4.315798752625152,3.752667676014874,10.941091969127314,10.941091969127314,2.872625540487289,10.941091969127314,3.752667676014874,6.625293216502163,6.625293216502163,0.0,0.0,0.0,0.0,0.0,0.0
0.0,169.7708807738728,169.7708807738728,28.295146795645465,0.9872076525945412,0.17222505444782255,0.2510266169388309,0.040619210924644156,0.2796127824958986,0.83984841539654,0.09834736337573313,0.16369936615700875,0.22641616804828646,0.18130557373504974,2.5705798874131616,2.989281587175524,2.120847006221917,7.680708480810603,7.680708480810603,2.5705798874131616,7.680708480810603,2.120847006221917,4.691426893635079,4.691426893635079,0.0,0.0,0.0,0.0,0.0,0.0
1.0,66.98243151152376,401.8945890691425,66.98243151152376,0.6326685140368374,0.7681482542505097,0.6432331978941159,0.8694972113396947,0.9571924588407575,0.9879500876083751,0.22813231215551855,0.8689727361359385,0.9346554278197933,0.9531427173720266,5.082772294657078,7.200359719559451,5.898450371004434,18.181582385220963,18.181582385220963,5.082772294657078,18.181582385220963,5.898450371004434,10.981222665661512,10.981222665661512,0.0,0.0,0.0,0.0,0.0,0.0
0.0,222.49779789579492,222.49779789579492,37.08296631596582,0.35850523975388604,0.4445938827989747,0.9161881295812466,0.30979024531104427,0.7960391825708075,0.011971889416410808,0.6567611769652533,0.10549156174184593,0.27354649755721183,0.3237448058753022,3.021555369702118,3.2804444819907363,3.388621539584765,9.69062139127762,9.69062139127762,3.021555369702118,9.69062139127762,3.388621539584765,6.410176909286883,6.410176909286883,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.989712733411636,365.9382764004698,60.989712733411636,0.9845813972620663,0.9429716623724471,0.4986675548577393,0.4133867834434348,0.3906085774473458,0.7181155423043761,0.6558861203126807,0.23712357860845323,0.8760098690969061,0.7344603456792376,4.948069406231982,5.953143876526948,5.3430873116329645,16.244300594391895,16.244300594391895,4.948069406231982,16.244300594391895,5.3430873116329645,10.291156717864947,10.291156717864947,0.0,0.0,0.0,0.0,0.0,0.0
1.0,48.96335118784731,293.78010712708385,48.96335118784731,0.8557974867359394,0.7879027685999083,0.839624941585083,0.9455826234787097,0.12401894242050604,0.28244694841926066,0.2092350504788708,0.05906543489111582,0.7305432862737578,0.10999540289726084,4.0305852221950325,4.1045879441953295,4.537746994940646,12.672920161331009,12.672920161331009,4.0305852221950325,12.672920161331009,4.537746994940646,8.568332217135678,8.568332217135678,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.142181960729424,312.85309176437653,52.142181960729424,0.5487201346979511,0.5656576019232594,0.9637501103112956,0.328382275367209,0.048441502025159955,0.36799851182792676,0.6620641429179152,0.9554747650182517,0.42126547583388585,0.5866296925097533,4.023202469555311,4.484634102121312,5.031944198579521,13.539780770256144,13.539780770256144,4.023202469555311,13.539780770256144,5.031944198579521,9.055146668134832,9.055146668134832,0.0,0.0,0.0,0.0,0.0,0.0
1.0,48.553601868666966,291.3216112120018,48.553601868666966,0.8941870279691153,0.2522407935413771,0.705522001248281,0.32886018269686657,0.998791189501235,0.7066459289974615,0.4930403331831891,0.2356552170396572,0.3551931410863375,0.7236517419919408,4.104148009628232,4.98826555600718,3.9883504387567648,13.080764004392176,13.080764004392176,4.104148009628232,13.080764004392176,3.9883504387567648,8.092498448384998,8.092498448384998,0.0,0.0,0.0,0.0,0.0,0.0
1.0,54.31763995297475,325.9058397178485,54.31763995297475,0.7784844709383846,0.006620675403494869,0.4046060469332873,0.6244004801917781,0.9922057254574695,0.9530788368611767,0.9160876350942103,0.37551807572070395,0.24684081048929019,0.9510299262470658,4.634308071669397,5.8442666364035745,4.303588121018215,14.782162829091188,14.782162829091188,4.634308071669397,14.782162829091188,4.303588121018215,8.937896192687614,8.937896192687614,0.0,0.0,0.0,0.0,0.0,0.0
0.0,189.3914490329064,189.3914490329064,31.565241505484398,0.5412710293245555,0.13675251970308622,0.6050855086588991,0.28501476773900847,0.009470478591602549,0.04200297633254957,0.36295371130168885,0.8697767488614746,0.15306195732600325,0.2789963721221126,2.2520768851819004,2.6793005613020813,3.232912615036829,8.164290061520811,8.164290061520811,2.2520768851819004,8.164290061520811,3.232912615036829,5.484989500218729,5.484989500218729,0.0,0.0,0.0,0.0,0.0,0.0
