t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,280.4038915508465,280.4038915508465,40.057698792978066,0.8145053465455212,0.6986708772630491,0.5700186935442337,0.11642823473614639,0.7754833285309691,0.2394148770375113,0.35131044439318715,0.01333336776736882,0.3335720770477838,0.3085981323986037,0.640368790055308,0.6759508772699324,0.9500346178676431,0.5764041691802444,4.7249321010558285,2.7667371981110414,3.6136800419377844,4.157785491235772,3.5813813220555275,14.119584053340125,7.49166929916687,6.924522689346813,6.348118520166569,18.844516154395954,15.263134832340427,10.538202731284597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,53.00010600249805,371.00074201748635,53.00010600249805,0.8964262552073483,0.780039254325487,0.18077116786461878,0.8976702447748771,0.4265622592123466,0.37729404903679076,0.9968899103482995,0.1547838563017111,0.4409743889543981,0.9861543685213792,0.5662938961359923,0.9003769748560505,0.7069506563226489,0.5223859536873349,6.722572881257499,3.0312094960709244,4.296480498170364,6.043913850137545,5.52152789645021,18.893131740829045,9.753782377328424,9.07512334620847,8.552737392521134,25.615704622086543,20.094176725636334,13.371603844378834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,47.71796607349218,334.02576251444526,47.71796607349218,0.39113337790444824,0.6336682615809782,0.22076739481925511,0.2464976213631732,0.12248219651672643,0.8552573526664892,0.3816424249285695,0.6892540345188495,0.060028854724852865,0.852858994596938,0.49376024724164136,0.173155129129687,0.8681320489913732,0.062474758114188345,4.623112605980912,3.430684052655034,4.349009890714446,4.8705817463046674,4.808106988190479,17.458382677864627,8.053796658635946,8.301265798959701,8.238791040845513,22.08149528384554,17.27338829565506,12.650275689674148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,51.793231222944264,362.55261856060986,51.793231222944264,0.007181891051986855,0.8989879328980762,0.32273929221132036,0.1763873864112131,0.24166010335540833,0.7088894284090187,0.9107142919350313,0.19269684111701457,0.7400448146130851,0.8458323845058322,0.2635029957097931,0.9871608471987106,0.8486797016196154,0.16941000774567305,5.706573156240805,3.6251287396438627,3.600388133339216,5.8143820814658795,5.644972073720207,18.684871028169166,9.331701895884667,9.439510821109742,9.27010081336407,24.39144418440997,18.746472110689762,13.039898954448958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,50.93128419823182,356.51898938762275,50.93128419823182,0.25119464939205893,0.7701982898920628,0.6086929910276363,0.20368773659932948,0.012611869083014926,0.8014003529750409,0.7873580758141461,0.4355715015808552,0.11093159789212725,0.6993180649259071,0.8791346971474081,0.147250285591075,0.6378953573774956,0.7580199765055374,4.906995803594753,3.5175050561981425,4.278312570716688,5.813073944590139,5.055053968084601,18.66394553958957,8.424500859792895,9.330579000788282,8.572559024282743,23.570941343184323,18.515887375099723,13.60889157150497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,290.0031344759679,290.0031344759679,41.42901921085256,0.3223415231712856,0.3901700549988981,0.3789597530488802,0.03633585092813796,0.733882824742036,0.10716117418233173,0.08954608523530305,0.7404665754079811,0.8508581541693904,0.847345910199342,0.730120616525092,0.02706445743343333,0.8118176424542826,0.5029954821158823,3.0107424516518946,2.5354545348837347,4.386090347488083,4.75565668274043,4.252661200624547,15.929862765736793,5.546196986535629,7.291111217624165,6.788115735508281,18.94060521738869,14.687944016764142,11.677201565112247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.808478375891276,348.6593486312389,49.808478375891276,0.5321599837127842,0.5364845560999122,0.7758180848042575,0.4051439584617059,0.08558204569497951,0.5445143430141746,0.8412076331412142,0.42487473826877453,0.38670697965009027,0.5332694894081026,0.5311504570385206,0.6414589025912523,0.7114442759542102,0.6303460950722508,5.5215012271876125,3.101530749280657,4.011797392644725,5.789810153874692,5.159464058802441,18.062602354602515,8.623031976468269,8.89134090315535,8.260994808083097,23.584103581790128,18.424639522987686,12.903138295800074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,47.73043265914855,334.1130286140398,47.73043265914855,0.12903200588523955,0.5557728330107126,0.9413917546763303,0.7342103465046776,0.2970346967330906,0.5442289864537448,0.6384104866752797,0.02536871475859792,0.525406177129436,0.6659676457054186,0.7073814061578976,0.6678996467633186,0.24935370145487679,0.5207799444017752,5.126267407129598,2.9567149213010833,4.164937252444634,5.400890590770849,4.880110646369073,17.402653410885637,8.082982328430681,8.357605512071931,7.836825567670156,22.528920818015237,17.648810171646165,12.522542764516565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,50.23570555604244,351.6499388922971,50.23570555604244,0.7310225972274339,0.9333930289228232,0.44611471586045115,0.09304840181441931,0.04683076562747268,0.8774313397642276,0.6751205243681951,0.9063910170978686,0.39830989720350185,0.22701954640364264,0.5970818199648456,0.7056574550556939,0.8374358588243763,0.07440934707474767,5.526243468241263,3.3213944897755208,4.031353465357304,5.4686736773342535,5.394264330259506,18.215685962726585,8.847637958016783,8.790068167109775,8.715658820035026,23.741929430967847,18.34766510070834,12.821421632467079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,299.01852126552353,299.01852126552353,42.71693160936051,0.7031490869108085,0.7381349760256882,0.5087377269197434,0.8990133763159092,0.22998104646328088,0.44698011415143646,0.7901121330385016,0.5947519883265214,0.954033660066159,0.05871357417158973,0.7642360456475233,0.5755120974187838,0.007459038894372272,0.772322011962372,4.7278121238468325,1.7600254301628302,3.509872910890377,5.770258599872293,4.997936587909921,16.03809352883542,6.487837554009663,7.530284030035124,6.757962018072751,20.765905652682257,15.767969064772334,11.0401569409255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.41286698244749,345.8900688771324,49.41286698244749,0.45940911175855326,0.6616308997405848,0.5110749859180721,0.5961067989153294,0.46585037502524396,0.7363211799200241,0.17323097446359614,0.8917278797744838,0.779704146448212,0.8212310649849738,0.6069530319486833,0.592623917534239,0.13821763774144302,0.27001073894540173,4.689846570976815,2.868475768305098,4.767482954228253,5.579256306852121,5.309245567906719,18.52446059729219,7.558322339281913,8.44773207515722,8.177721336211818,23.214307168269006,17.905061600362288,13.215215029385472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,51.19884436712443,358.391910569871,51.19884436712443,0.761492068256956,0.23702362677997013,0.7615320439155985,0.33282176718248624,0.6204221967545535,0.859723685390426,0.20552223264754244,0.803154527359098,0.456134224272276,0.8668428094380707,0.26170919905262824,0.7538117723689283,0.5298680363552586,0.31712643821759645,5.308638042335237,3.254990201879324,5.03607426544812,5.369749391558323,5.052622953340727,18.713436812226494,8.563628244214561,8.624739593437647,8.30761315522005,24.02207485456173,18.969451901221003,13.660813858885767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,293.4301292814212,293.4301292814212,41.91858989734589,0.5115385242319535,0.22290464439126112,0.04557765644942524,0.7419355488688971,0.6232968234134562,0.7402577784968977,0.8081583722043254,0.6837029133135373,0.7863326467774827,0.21381023210434513,0.3534648874110221,0.9933176599763331,0.5252929193790983,0.42047781871965073,4.802793336102536,1.7478432308210274,3.9273387594366787,5.188450530704921,4.76797271198527,15.631605232947898,6.550636566923564,6.936293761525949,6.515815942806298,20.434398569050433,15.666425857065164,10.863632520962629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
