t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.0,281.6308969494483,281.6308969494483,35.20386211868104,0.2651294879274466,0.7604290777366558,0.2064570203435998,0.5818181272215031,0.4230590897585794,0.5691853348564583,0.5094112039090478,0.9615748053235103,0.5153776117242144,0.6250060883801665,0.49799582532595554,0.1402115547248134,0.25385771412937586,0.47157075759828126,0.22865640255265618,0.21123725688284845,0.856781768456917,0.7084577211401863,5.162206814125886,2.8970200074567534,6.301749576393902,5.64585932291396,2.9934201392543383,4.018094480189239,13.31326419583748,18.95912351875144,27.01835034033408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,41.551809798494524,332.4144783879562,41.551809798494524,0.261515190497554,0.8859874005997048,0.45388888008490325,0.3011925327486945,0.9275898812848298,0.4618231781661526,0.1784301090993502,0.1493597162184268,0.9036476041642019,0.24554992282569277,0.5751846727667892,0.5008466220103069,0.4254495066343459,0.3844502574554287,0.7237272447569514,0.8537632526331476,0.6595066083736824,0.04028585409550034,6.8782061188151555,4.8819645102924785,7.883346946579621,5.328252124583002,3.4798582685362414,4.72130252248619,16.084507737602053,21.412759862185055,33.17293049129269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,265.88254149543974,265.88254149543974,33.23531768692997,0.11016710904562887,0.4375236670037538,0.6591846288540247,0.3887105170807472,0.33995373149225516,0.09305364298379293,0.8612886771502205,0.3390757534569647,0.3303195909005847,0.005580704936183789,0.05040080473412156,0.078028385952437,0.8804468528518037,0.2983196230421764,0.9411964978029617,0.6242693607454513,0.4564314716043364,0.12763143072041516,5.379413686594811,3.1455823336163613,6.4066061546367195,3.7373109957844655,3.0838067088250485,4.202417402777072,13.69283026623884,17.430141262023305,25.955137282234478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,46.58921979721166,372.7137583776933,46.58921979721166,0.042005672782006065,0.901757493708321,0.32029916384530344,0.938115663395376,0.628568957599264,0.997259735487918,0.3283257233263609,0.012728629487134602,0.3773508656164929,0.49886889171476023,0.7945316202344367,0.8116233631244537,0.0287012678698656,0.83036969694727,0.8650311788038272,0.9087316788552993,0.4741924488488911,0.6113921201866743,7.9560744442990865,5.4161798285343705,7.324217761048926,5.902392005862744,4.3287491649524785,6.365819922387022,18.018786848388427,23.92117885425117,37.293433127084626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,285.6311970131333,285.6311970131333,35.703899626641665,0.29535194048069,0.4211283242993946,0.9138325897085278,0.3134072229553201,0.8188671683549493,0.05018879885800143,0.4780269639051673,0.6632336091011317,0.16368413290296135,0.6810068170573712,0.4857729250522963,0.029734073672616823,0.3759681396043415,0.7462542760829362,0.9064607435599689,0.12286016506909025,0.21983028617742773,0.3420391510988703,6.325452925705352,3.7191107149022287,6.6410053379715,4.8442611590663365,3.027643058403807,3.9316580602058115,13.60030645658112,18.444567615647458,28.48913125625504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,39.27650560329329,314.2120448263463,39.27650560329329,0.665422625661452,0.28093421425994136,0.6643720137324892,0.8310050164597564,0.05214147570599248,0.7657324877042083,0.08382634787066212,0.7412082138448003,0.9315983840166421,0.08993123769727984,0.45028327060428963,0.709812072226962,0.7193192744918373,0.9206072748654937,0.29165774159059143,0.5305784712971665,0.10806512710514926,0.0649477004664194,6.224618507708366,3.0356996748946785,7.14982650727347,5.303797273720488,3.911473435391413,4.5988301906067,15.660130133271583,20.96392740699207,30.22424558959512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,282.4765957852689,282.4765957852689,35.30957447315861,0.7165303636421062,0.7129035369853108,0.18948153150469038,0.9263338027905469,0.1534286834246037,0.569656551739718,0.31508189593467917,0.27890188582980635,0.004595577671294926,0.7363132201801822,0.3202921536326033,0.8119166346839205,0.6256969725838263,0.7569801262663713,0.9536115891559672,0.1531785244844095,0.14822054323702705,0.03699258333782207,7.015071784218388,3.052552570927303,6.1408200190366165,4.107774524415627,3.4138125305572853,4.488147246214894,14.042779795808794,18.150554320224423,28.218178675370112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,242.9306230077623,242.9306230077623,30.36632787597029,0.26600537189307705,0.06201493269734104,0.24865787919759064,0.07210715065862272,0.41673729871477005,0.7694567116187103,0.3573705586976077,0.22741547660335493,0.34480221042951165,0.14936195709403055,0.5491274302944859,0.22121603931395095,0.9273145732775869,0.08829633581376028,0.7261282096987268,0.6168702424292356,0.07298055798349723,0.060322892435985986,5.398557540740874,3.3889927046508603,5.124937117044497,4.031128939678206,2.4086720323473227,4.032000022308286,11.565609171700107,15.596738111378311,24.384288356770043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,40.187543739267426,321.5003499141394,40.187543739267426,0.9183481897025157,0.23434095679814082,0.7337058217433408,0.21756303961923407,0.9897381382029067,0.66662915881871,0.5380745011585648,0.7185152607520167,0.1012831584786843,0.018500753477937226,0.2465674220712718,0.9412466044161861,0.8988396394369937,0.8860960430446441,0.3187361333469927,0.19269334706801933,0.42948545451037046,0.3420911349757404,7.583516709286223,3.3824109780493825,8.147670670730648,4.686555834945601,4.1698880183339355,3.851166653878444,16.168725342943027,20.855281177888628,31.821208865224236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,299.6919223903,299.6919223903,37.4614902987875,0.1910207488229817,0.6148415082366661,0.33422500094187757,0.8322283661165658,0.7884557291893737,0.16919955864200653,0.5502859579935012,0.2386582598062812,0.7811315912234815,0.7032203184412906,0.6971523347291742,0.6709926491817787,0.3313342182539767,0.9300956161478323,0.6140223895690226,0.05502561172828291,0.5402479329785359,0.7305173030150162,6.6498716418777635,3.2729221330364036,7.337489548802766,5.054421049897951,2.8446940025131484,4.378546291232588,14.560729842548502,19.615150892446454,29.53794466736062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
