t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0,76.46084460233654,76.46084460233654,12.743474100389422,0.15238341767142372,0.2999868137815086,0.6347357688335984,0.8260739358135172,0.27050395882875156,0.8341741518881955,0.4013854116000489,0.9107515710009554,0.31367687962524327,0.24429624124944893,0.5321556076548319,0.10036372324704079,1.3302206781757535,3.0280969720565105,3.8387959046279336,2.2949935021917396,1.1117419501461647,11.603849007198104,8.197113554860199,6.133789406819673,0.0,0.0,0.0,0.0,0.0,0.0
0.0,82.7277373482611,82.7277373482611,13.787956224710184,0.05797894690071692,0.8754716103024491,0.03166419391959363,0.23944507753585653,0.6372168557624059,0.4117597346865014,0.6537357222360126,0.22769083970199133,0.7675678295557149,0.6202952934299054,0.5938636590896543,0.13174983844677124,1.9258736216562893,3.127899519953112,3.365399599366014,3.2158933446141176,2.09957779212235,13.734643877711884,8.419172740975416,6.581292943980132,0.0,0.0,0.0,0.0,0.0,0.0
1.0,20.205323325022853,121.23193995013712,20.205323325022853,0.7760529844349686,0.6265238850382266,0.14423392457521433,0.4188053767106761,0.36509379908539086,0.5044748397126076,0.8327413206785624,0.5836123335142908,0.8971639700098113,0.6123694900242995,0.0023218395685090654,0.6835645202929466,2.2234856347063396,4.894832342615484,5.322939230392089,4.315151376265071,3.118327765147642,19.87473634912662,12.441257207713912,9.63809060665716,0.0,0.0,0.0,0.0,0.0,0.0
0.0,87.8487039509464,87.8487039509464,14.641450658491067,0.6826973354002476,0.17987087321071327,0.5284803904768837,0.851779761170285,0.03740766910404869,0.611744707744297,0.31694949062057687,0.46572866303004046,0.146239081060888,0.38429560636879423,0.45837781855372917,0.7426209680689749,1.8423202509433478,3.304419204130454,3.9976308803060228,3.1956217039436403,1.5301815134505068,13.870173552773974,9.144370335379826,7.193252584249663,0.0,0.0,0.0,0.0,0.0,0.0
0.0,77.60683222740668,77.60683222740668,12.934472037901115,0.38541551861898105,0.8445556954065062,0.46145147980437284,0.7339724467745381,0.5225979171153103,0.15851694439955577,0.1955419083355121,0.37441189818186915,0.8478522850739348,0.15905656835086668,0.020547175964748754,0.2627958974933232,0.7605611712701086,3.2091234729741704,3.8030625942842207,3.103935952095038,1.5878662803792947,12.464549471002833,7.7727472385285,6.906998546379258,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.295483888558934,115.7729033313536,19.295483888558934,0.8849983043488975,0.9813769620420787,0.8824511929763965,0.4209393799663157,0.3370922829470935,0.6711236666550169,0.5854096240220075,0.6549988108735842,0.028644298435386073,0.17826025671063384,0.7889400691868742,0.9446155267502592,2.437608254268413,4.496470297064258,5.172106573093546,4.332692336787286,1.6773124835169249,18.11618994473043,12.106185124426219,9.504798909880833,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.11457459640138,108.68744757840827,18.11457459640138,0.234574247230934,0.06451237497727325,0.5025330539369125,0.7832701690500179,0.6234993025004287,0.7524636429695267,0.8590509419921555,0.3313367885335756,0.7187247583149422,0.7552928295635519,0.0868223296359808,0.7425350180932984,1.9357403484226223,4.767546940165799,4.486467941161724,4.06273488340766,2.5676427771015837,17.820132890259387,11.189755229750144,8.549202824569385,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.272341860436963,139.63405116262177,23.272341860436963,0.7163334601018064,0.9129660322852242,0.5659754235120761,0.9108417407947764,0.7662665389076039,0.2955770847579514,0.996757438296088,0.4514444794462025,0.11923969801199874,0.9449331071750598,0.5840929078535932,0.9418610834910757,3.2421169134265475,5.502811228941911,5.345021017185124,6.189959401051635,2.777263703584953,23.057172264190168,14.089949159553582,11.534980418236758,0.0,0.0,0.0,0.0,0.0,0.0
0.0,95.6560675886942,95.6560675886942,15.942677931449033,0.3657999105339207,0.025498212648670693,0.3817815463844626,0.39237774778149914,0.6001567936240025,0.356104742556522,0.132485857410101,0.6663465868905196,0.9591051710550224,0.6272563348797887,0.7331203497669931,0.8845923489978976,1.8586624525908035,4.617524549775715,3.7823105778741533,3.0281672058758806,2.084647273878833,15.371312059995386,10.258497580240672,6.810477783750034,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.859743745554997,101.15846247332998,16.859743745554997,0.5901513196720561,0.20131162707241712,0.6723898875379062,0.4565521057537485,0.6196086180199711,0.015241243340643584,0.6232147272489267,0.5757690189231938,0.9911679162374877,0.5413500345240445,0.46294132907866614,0.23190532978765366,2.2176574105236933,4.8455568519512395,3.6853132880361272,3.2640937620788177,2.745883997682515,16.758505310272394,10.74852755051106,6.949407050114945,0.0,0.0,0.0,0.0,0.0,0.0
0.0,88.61118021872166,88.61118021872166,14.76853003645361,0.8511089570885617,0.6122696769487711,0.6227480591350647,0.7127134720507687,0.5821705320871455,0.7371135580177082,0.05397904753708349,0.5237395417295228,0.7862943082103264,0.11274725288429077,0.41260898616883646,0.0032687341097287215,1.4304442436787723,3.5360564327817245,4.280487295692471,2.9282576727063505,1.8041295657202625,13.979375210579583,9.246987972152969,7.208744968398822,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.909440434907175,119.45664260944305,19.909440434907175,0.9578050719378306,0.6657296237517052,0.5945725142788835,0.16889520157057059,0.5888684030109518,0.10889516301379387,0.4379187229729614,0.8342522695668975,0.09419434843498908,0.9769688176047456,0.3356263091120937,0.9789309113431981,2.7083189216276313,5.463511059150458,4.246621312591946,4.7751167521919635,2.466886960950527,19.660455006512528,12.418451293370035,9.02173806478391,0.0,0.0,0.0,0.0,0.0,0.0
