t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1.0,54.2477798533278,433.9822388266224,54.2477798533278,0.18083693314051819,0.5274993728349665,0.9024935008069089,0.42698681925090143,0.7963412672220103,0.9576159174918629,0.2335819164393771,0.9885879588307275,0.5594997398807079,0.9560031800467287,0.5447539488763161,0.1098498402943312,0.9722046346137019,0.5298879171426416,0.7115798504588094,0.2989843873495771,3.660418815874831,6.764647629960845,4.301896398837682,6.664245681262632,3.89835644892974,4.623185510746013,6.003676945572354,17.08931212709831,23.092989072670665,24.52859429047724,20.6302378415475,27.716174583416677,20.951526953455833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.02178758184268,480.17430065474144,60.02178758184268,0.9059727502901673,0.9848566250943044,0.8822821190178258,0.5009431079203744,0.2228648194446896,0.8042499349325899,0.75901145996945,0.9823885742457903,0.8586976578579537,0.31736584754816843,0.5847049314351709,0.2764325709754992,0.9820889169469025,0.8678935047288568,0.9236812628182117,0.17563402654633564,3.062801928964543,6.1965282517906815,4.633302263645847,8.286210755984095,4.712831210727251,5.9793042662276825,7.026256188094271,17.54554093673932,24.571797124833594,27.72140234741601,23.008571136688758,30.551101391061273,24.35457313927059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,304.20169689023146,304.20169689023146,38.02521211127893,0.05418180694581176,0.022364738944219975,0.21090463444801244,0.17054453172573802,0.4070604037809973,0.3178068134512667,0.2198268231763445,0.8991384506159844,0.43177064286137223,0.6391541317005588,0.5090961278231625,0.9331203724105718,0.0956572691475096,0.9574674171149143,0.1489921116053703,0.27679905916395786,2.958139365549206,3.049694680859469,3.5010525645090445,4.618207163383189,3.4160445844008374,4.087765885604069,4.227835808481107,10.626041209791865,14.853877018272971,18.721279486323382,15.305234901922546,18.94164290387704,15.891948223017572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.090618977241554,416.72495181793244,52.090618977241554,0.30128876044580544,0.7173869257439432,0.957642752111192,0.6659759998077167,0.8256625859420259,0.07066465771794628,0.5702637029617195,0.31077587230955894,0.6879654320244976,0.33274875186550823,0.6241824118147304,0.7932357502155611,0.49417436055332264,0.13913360999986257,0.7892513700400358,0.5205892971834826,4.479781722572969,4.602798408168877,4.58768843350738,6.66187128447885,3.8761771089016483,4.249001162519905,5.425631581709413,15.744451415220695,21.17008299693011,25.03115013117026,21.154973022268614,25.419084159450012,20.816285751281136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,311.91389340289095,311.91389340289095,38.98923667536137,0.8329028240242383,0.7162425003564015,0.8501637902362154,0.0554458411843316,0.9416656097430761,0.10561984265899926,0.07054897582225816,0.17207316922026927,0.5011257702453865,0.17143426354013547,0.8152389854200426,0.26761656082659635,0.22377352113825344,0.08090915142055011,0.5568919777781081,0.024756572498498608,2.9924003335690816,3.8792815708377946,3.885691272645712,4.674836815769542,2.524377888494975,3.212335206570887,4.548841998762953,11.546518720176419,16.09536071893937,18.62614830924226,16.101770420747286,19.30769592551026,15.428414354672462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,347.8030635392247,347.8030635392247,43.47538294240309,0.04786914119364849,0.00469848040251053,0.7858914047753973,0.2522654470490091,0.6693085126449165,0.44631993579898555,0.06980277872248519,0.07268810499105849,0.960585918422524,0.37349212094847717,0.30145464295139546,0.9289189217226921,0.3617569556377611,0.6247831506833467,0.5515916510927503,0.7981156674224935,3.328253793141494,4.1070334945054885,4.2330773997934825,5.252253196499294,4.251310869087701,3.662504693582137,4.930184970727799,12.687540484146275,17.617725454874076,21.995080229249773,17.74376936016207,21.280230148456212,17.173196653950725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,317.3170992459691,317.3170992459691,39.664637405746134,0.38934428914927066,0.04701402344654315,0.6814653690924206,0.45307576022457996,0.2866771976858694,0.6706699294067223,0.2866014914956527,0.9615758671387477,0.10268802867033433,0.7267966082999427,0.8722061450303036,0.18560649720249123,0.2694728072804765,0.6404708711276133,0.4185530223742735,0.08449253652454447,2.6558687684142743,4.489047626952268,3.041867392528695,5.105546854868729,2.5912670379629565,3.5524527031774547,4.3658696031484965,12.25046325023527,16.616332853383767,17.76041965692315,15.169152618960196,20.16878555656122,15.679737929608955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,291.6526597906808,291.6526597906808,36.4565824738351,0.0026978265799577628,0.044081141381554945,0.11291730693549895,0.05986845473234359,0.652642509863974,0.19262557095555477,0.6447200643813009,0.82344910710235,0.8635823176405255,0.7526568392893491,0.7016836373256817,0.20172031112339972,0.04171663546465576,0.31550159160572944,0.835773384259116,0.5137514043401582,2.9264042980564615,3.9282305847906147,2.5959689311196223,4.399748673260938,3.7065657498296005,3.39118952733398,3.695160154147294,11.254383556108014,14.949543710255307,17.32384780641392,13.617282056584317,18.340733237589287,14.412502652798674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,47.64339122301283,381.1471297841026,47.64339122301283,0.8369998840888196,0.990463039044353,0.38973978712009316,0.5531107724084073,0.4242434779100097,0.6305865219718763,0.12548922992745792,0.5198596892916295,0.06170944721733229,0.7340534791893646,0.4235273647112381,0.43103282496017126,0.6723564174236495,0.30661969160590397,0.27175242059163285,0.28512616193112317,3.8415571201546674,4.764717839518198,4.398278345849839,5.765023500851479,2.2514336141843843,4.550420520731345,5.086423498515613,14.371298460524345,19.457721959039958,21.342716079555984,19.0912824653716,24.0081424797713,19.243424640253103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,50.81487243194175,406.518979455534,50.81487243194175,0.16859499943429845,0.41194158174044027,0.7087322510611044,0.6357289968537484,0.03578234706892569,0.42364914653547925,0.8825223615133058,0.8637627696965444,0.053478508702422656,0.8007501639693712,0.07895971729339213,0.8113470931419279,0.8834578810168315,0.09032233784878185,0.937803959516763,0.8021157715554433,3.576625671623249,5.624649289854761,3.8295865458202933,6.772303615966763,3.234905754327606,4.490038408535147,5.254052257599708,15.973578577444773,21.22763083504448,22.667473845337618,19.432568091010012,25.71766924357963,20.09301995372487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,47.41963557696884,379.3570846157507,47.41963557696884,0.21884362500628463,0.17217403249109753,0.7744577350337711,0.06769979922494185,0.7547216100721685,0.5134410256411854,0.38943482523949846,0.32294339907680014,0.34162357891507955,0.7016408484940326,0.10535254481121992,0.9003379566291071,0.21662394441323296,0.8159730371533748,0.9266845499955645,0.20988288869378147,2.911809680416349,4.6392396264268205,4.548031733573618,6.066594484257576,4.642216583645978,4.297752400003298,5.609459859793135,13.617643791100745,19.22710365089388,23.778112341686654,19.135895758040675,23.524856050897178,18.885616424470356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,280.3659893535813,280.3659893535813,35.045748669197664,0.8149757191049448,0.1489476489139564,0.42967902799047997,0.36230099555979756,0.1470271151704644,0.02047871447454841,0.275177897601234,0.8421946317310194,0.6757469974358015,0.1884734581672668,0.620592835751058,0.8850841744858523,0.8782769718725831,0.008842666105850716,0.283597492688095,0.17486564148885742,2.527291869537253,3.7795687726882594,2.7978954514276726,4.393171725315101,2.295955057961846,3.317594209076728,3.755692832154069,10.700032367540613,14.455725199694683,15.77000693639594,13.474051878434096,17.77331940877141,13.99375063608315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,346.9924030027752,346.9924030027752,43.3740503753469,0.49023745679791986,0.39123234575070354,0.5189889324558742,0.8181988892444856,0.6678409386295721,0.5207054973880377,0.6926985144180287,0.09511387041666097,0.67556002716474,0.12282586874136969,0.7959608421558596,0.49349060460955296,0.3064455749239431,0.5354206203541678,0.19978006802937642,0.3608916347463397,3.650441123877883,3.2828298421290936,3.5809284020855,5.78459937284072,3.7854962705934754,4.247631483110983,4.273701969178206,12.717870338847696,16.9915723080259,21.075167138575786,17.28967086798231,21.239203791136884,17.95637394900779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,280.22474248127935,280.22474248127935,35.02809281015992,0.06846438079896966,0.6874513331637487,0.07564286452839308,0.6413573114696707,0.03362189008992045,0.2177253187399325,0.030653509811906732,0.0006733733013186693,0.26117997886873134,0.5992216911215141,0.10969558617261943,0.6091937294899061,0.4897147644521793,0.4654354963198969,0.7674501317493252,0.6798258470161136,3.3603673885234935,2.932340261797666,3.218857232528463,4.2774951864791015,2.3852600550696197,2.7930448787317133,3.6054843651975244,10.570202836800261,14.175687201997786,16.8474642277982,14.462204172728581,16.9687320807295,14.036391818931833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,59.62046847446844,476.9637477957475,59.62046847446844,0.6451641914252533,0.6758915601908609,0.8714921066593208,0.9159761720352528,0.7837263047667303,0.6273403382355259,0.32119960698929917,0.9294688234729604,0.013197038359420321,0.7112156296739702,0.6973263173093829,0.006079490882216376,0.46588177993217095,0.33798616751242816,0.3744763175241329,0.9789950876376899,4.769210562496103,6.387760579327755,5.01055053874847,7.46779616733167,2.4640052642697534,5.305851571112965,6.230620388307119,18.62476730915553,24.85538769746265,25.94218292115312,23.478177656883364,30.161239268575613,23.773478689247856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,59.600314478360964,476.8025158268877,59.600314478360964,0.09780194485384053,0.9781557186282169,0.966658813320892,0.7681425320220024,0.22057957459334332,0.9216648158441473,0.7981847307916753,0.9284612733011418,0.5615156348412786,0.14987003839316104,0.5946040005477132,0.3166930778973681,0.8386843361719729,0.7482789093209888,0.5230009226384583,0.8802309224518042,3.9082758645336093,5.526952641568761,4.358268999459615,8.14785323566388,4.08991766592726,5.890050967682527,6.581525972850202,17.58308174176625,24.16460771461645,27.085841738434567,22.995924072507307,30.054658682298978,24.527706040730216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.002176090533126,416.017408724265,52.002176090533126,0.6265007538645356,0.8167319349399366,0.5605944166764288,0.7922201850249849,0.10561599516053055,0.7076010454544553,0.9292618208352295,0.8476962004239007,0.4290210753412206,0.5869873446851043,0.09650266794659823,0.2793835745159565,0.7295314831719691,0.43029220285030856,0.7034361064132245,0.46129275028591965,3.1387344525590306,5.329256096136069,3.8673989729787213,7.260626986445413,3.584611820570925,5.204376278330773,5.539144980585197,15.728617535140511,21.267762515725707,23.390517213139283,19.805905392568363,26.472138794056484,21.142882697920413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.96697935449209,399.7358348359367,49.96697935449209,0.031520516752728045,0.7572020258002027,0.8368172820511915,0.6081689979562762,0.5189372336465804,0.9468428651587742,0.5614800308381985,0.6256972109708065,0.1100688796199385,0.5581478375665987,0.15820851643291434,0.09526750599007083,0.2289152954038004,0.3118148958161131,0.6388139657649446,0.715848982511618,3.4117810999042613,5.101541189827042,3.8255562801351033,6.648411513257504,3.18322537683462,4.564611267485092,5.478762484463029,15.161733802988806,20.640496287451835,22.547736754594517,19.364511377759897,25.205107554936927,20.103566365109888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,311.3453025190555,311.3453025190555,38.91816281488194,0.6389978634438788,0.25270708213919746,0.7393812005567412,0.29968911225970485,0.23346501564936883,0.1867948046300666,0.6119553872376439,0.3323595128269745,0.13347056561855863,0.34552504316251287,0.6587571314813575,0.8797816494067159,0.19675451924640786,0.1940762570158041,0.5490801550799155,0.21139242165935712,2.8813174557582144,3.4337505362552236,3.4953265330335763,5.129680461905368,2.7886238346380736,3.5415299940090073,4.2180359624080195,11.444748453918805,15.662784416326826,18.51298424774325,15.724360413105178,19.204314410335833,15.770563874080608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,56.62988612028043,453.03908896224345,56.62988612028043,0.3022196894392256,0.8456842124940378,0.6459094036186663,0.8388265846795983,0.5130597293768525,0.7179774610562261,0.0330139144062469,0.8994580980355228,0.07375794195521523,0.3424155530548526,0.8726765653690528,0.8521076792538905,0.6355050767723063,0.7255240774072527,0.8795833151640902,0.06794154447687839,4.332711868705162,5.004069870994621,4.294861889121656,7.321305709408489,3.795024118619774,4.956986405946133,6.449465210322644,16.658087449108272,23.107552659430915,26.193368796177726,22.39834467755795,28.064539065377048,23.060469194382428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
