t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.0,39.44975340541579,315.5980272433263,39.44975340541579,0.7686046182472653,0.6968740053196302,0.5075836034443676,0.9649364052015286,0.5319470396516315,0.3822876969937953,0.148937792811056,0.2748474886153377,0.8199440605797572,0.7626460562420202,0.4980679704703831,5.476321070112594,4.200132848420962,4.5018690319370815,4.436790427016596,3.0459060413441703,2.920610134893598,3.503258843101331,1.7756763816577825,8.199545359652712,11.984565500297848,13.398288396909425,14.95538914329267,4.69628651655138,2.920610134893598,9.133076943567975,9.021715271422915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,275.6056340422535,275.6056340422535,34.450704255281686,0.8243893888511574,0.4560742210051846,0.8030916719316243,0.45554136157693226,0.1434424932754539,0.792876113311265,0.11645154309059003,0.9608318775415738,0.5982265439050796,0.26866220430564636,0.7512758223930706,4.626711305483242,2.9992302447004606,4.119354094367757,3.6801771402761636,2.890706334049968,2.8804907754296085,2.5431560236952757,1.8189524578126974,7.242599256937582,10.690237568693888,11.818027572310523,11.988050031691676,4.699443233242306,2.8804907754296085,8.37962037351847,7.708889036563126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,245.36242943812408,245.36242943812408,30.67030367976551,0.7883962602825129,0.33324958217405676,0.5921645906201621,0.10122817786609395,0.9554090080104013,0.2534312482761979,0.16403021308552435,0.3890831896484914,0.2712346920404606,0.4446750612111824,0.8760568808868039,4.039470774938886,2.658909924036211,4.2221348873394335,2.4918971763083224,2.8165967546162225,2.4778634122722583,2.325660341862154,1.7797571027848775,6.5832808569192895,9.530628818263978,11.13866532643278,10.803798143622128,4.257620515057136,2.4778634122722583,6.749517691365458,7.255263781437311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,274.01637317001223,274.01637317001223,34.25204664625153,0.5012544736547195,0.1761666001128417,0.8356472741890623,0.371443436988101,0.07120832380186282,0.13491508918406936,0.7065562690618165,0.35623234556319994,0.5137040103180264,0.9064137754972543,0.7033706353437996,4.438626509186885,3.1017247613431023,3.934906433353521,3.5317709111959594,3.389761998431222,2.689029813426229,2.925558161230261,1.6477009487449055,7.262288923401395,10.856439342980703,11.373361956867758,12.113610380505154,4.336730762171134,2.689029813426229,7.868501673367094,8.13918770851923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,227.0945958016124,227.0945958016124,28.38682447520155,0.42389601426294965,0.5790392180027572,0.16170426562888918,0.02018283215270722,0.8240776357702589,0.4774737018214512,0.4104612742781799,0.6239900360695668,0.04347309240405617,0.0795431670661012,0.7967621970490844,3.1663675356354664,2.5807672557436274,3.781242634902954,2.180585634236318,2.143249471217052,2.459018907409614,2.00172803774087,1.902002038522062,6.362748983672546,8.105077740356323,10.723030836578257,9.650864867642026,4.361020945931676,2.459018907409614,6.5416065801679935,6.6260187654827405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.624012066381,340.992096531048,42.624012066381,0.7455159025122795,0.11214477310058846,0.4687941631070316,0.6746955129410067,0.6239647550278509,0.7458383649177893,0.24954366390221627,0.6086359132908473,0.6911472737376568,0.931871653379131,0.1879928921077838,5.106313610998609,3.8920035453792976,4.150816827058354,4.0135546928637265,3.573957422444734,3.851001624255492,3.7798587722787094,2.173291605958571,9.804152002492772,11.738328942366815,14.067113602651714,14.951467534615187,6.024293230214063,3.851001624255492,10.03784792307779,9.639252573782603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,39.14533445381439,313.16267563051514,39.14533445381439,0.7819212162700391,0.13483318787797027,0.5322440782194363,0.8843272160343171,0.9181144836056405,0.2269694126565358,0.6119190246679225,0.9855762681347782,0.07533827180477637,0.0487979724601727,0.0467907861644451,4.973071719075053,3.658906424585578,3.6032912109857453,3.5227131572499766,3.1719900988927265,2.866715433329826,3.5240732367076073,2.5909480482131175,8.98173671825055,10.297994467128449,12.719861117114267,14.746999428581356,5.4576634815429435,2.866715433329826,8.98037663879292,9.421844571691421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,38.83061217596789,310.64489740774314,38.83061217596789,0.30071794159496623,0.8115020288669279,0.223387318740783,0.08653069270798752,0.630220673723819,0.1345160554454765,0.8379718299197407,0.5617522123018238,0.08585366239437053,0.9125560115260404,0.6043229813778308,4.450492371776459,3.92638711144071,4.744897341705519,3.5968843793118577,3.251741708606578,3.1628704453112713,3.114885082573782,2.115798378339754,8.393553906224808,11.593523429623954,13.949953276797252,13.607562944130706,5.278668823651025,3.1628704453112713,8.875553202962884,9.293927198387042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.24479375195271,393.9583500156217,49.24479375195271,0.457985943397198,0.3740352989142779,0.1386174005606975,0.29319754338535853,0.8063219671643479,0.597396809497033,0.9494888885272349,0.5253357578425537,0.9391548896929611,0.5443293715087201,0.44300173944863996,5.02846706099335,4.431863717035454,5.039653856495933,4.083527693268304,3.903248275296515,4.362027684232851,4.057828418121177,3.2203015032270974,11.640157605581127,13.026429825060752,17.053846760991334,16.73846069937708,7.5823291874599485,4.362027684232851,11.665856880728253,11.555413495559065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,38.738452713107975,309.9076217048638,38.738452713107975,0.9197715105669723,0.5549368652696038,0.6384283820499577,0.7005274700382107,0.6195348770165764,0.9622914131621361,0.4153818023179334,0.3796748886910013,0.5641252342159429,0.3997633951371511,0.3614357534013958,5.192144425303351,3.6339445326864195,4.214624326616577,3.9341811662368156,3.016908579428563,3.3407716105407412,3.079007667416816,1.978716802241454,8.398496080199012,11.165714072281956,13.168057272085193,13.88381342764804,5.319488412782196,3.3407716105407412,9.25366957901901,8.629569914356436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
