t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.0,114.8833253445816,114.8833253445816,12.764813927175734,0.2659069166458584,0.2171311845558077,0.5601036889780208,0.7474826469857014,0.37773211883704993,0.8355034006610116,0.3483353298806371,0.45323282479115146,0.12693238291695053,0.7603726784734859,0.21094864971873528,0.39715391999245164,0.050808785137741674,0.301849508536133,0.2876403063320361,0.12478483643564664,0.5769751262735797,0.4167563449485512,0.5934395989377049,0.029982354830580205,4.2127107489119275,5.549845549859393,4.290207161991403,4.175601866139961,4.2127107489119275,14.052763460762723,0.9056084646013244,4.175601866139961,8.502917910903331,0.3534865858394691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.366953445503242,165.30258100952918,18.366953445503242,0.13289316815311925,0.15758113414935548,0.5056099869824361,0.7174171081962286,0.5092672073161434,0.17442204480809453,0.5167031199082504,0.7411247717444642,0.3834932373623233,0.8825535323284338,0.40908703212861985,0.951111390746855,0.9912550288173211,0.08744494785385037,0.7740996640781318,0.17023451521649513,0.6677184013479374,0.9957950802633082,0.3186243748467589,0.4557686307505777,5.947745031874535,7.839302785199118,6.042896135434754,6.8604881973849405,5.947745031874535,19.82994395250841,0.3095098774893045,6.8604881973849405,11.990641167309288,0.871820784024392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,110.52466289687172,110.52466289687172,12.280518099652413,0.8629752117752049,0.3072465077057177,0.3249847436977835,0.9374697208011814,0.11549560481976495,0.4357420450590388,0.22645468407321567,0.5675355047270421,0.07111373839684498,0.024838757928395072,0.7715803277370507,0.4599772072992454,0.013750165055256947,0.47172717937365116,0.07743862492415843,0.05402253155597947,0.38642622268083004,0.19926656389879893,0.7981985610730438,0.7090381770781784,3.9537565435440722,5.815565829645389,4.366897831290555,4.2281658412608865,3.9537565435440722,14.136220204480015,0.018073885939663414,4.2281658412608865,8.320654374834628,0.6235762989315294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.60453712243698,158.44083410193284,17.60453712243698,0.3622637367174333,0.6637114217013169,0.5497563125405938,0.7042133572671507,0.3140564930717229,0.15947182802683957,0.09014956282846676,0.3950679776973246,0.294425461601011,0.86737345876683,0.4152677486125762,0.14907501000329892,0.4191266318143513,0.6139725074457798,0.7564019984810626,0.9431549991093513,0.6958652795437403,0.7113867620369356,0.8392257404308926,0.6550205996505247,5.367437005872326,7.690663836495364,5.921148058197254,6.586660842325967,5.367437005872326,18.979248900564944,0.8392838777068233,6.586660842325967,11.28858506406958,0.7957377621121776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.32844599755308,155.9560139779777,17.32844599755308,0.05428527752907897,0.7744217920744542,0.9340994322057343,0.19913358473638443,0.6716174456593684,0.3893338567656234,0.19904429928784806,0.6119860003511481,0.8358530159633646,0.6241261774942458,0.7617547242295832,0.3581179491055927,0.5551957370466032,0.49308994761014546,0.49282679954830033,0.08562270706283537,0.2386555372075697,0.29524266260639076,0.84736831868305,0.31466664907120867,6.021792236600971,6.689642749648062,6.101459272305023,5.629590107275524,6.021792236600971,18.812894258554056,0.6201971992511751,5.629590107275524,12.123251508905994,0.4749552670552818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,137.40079577936203,137.40079577936203,15.266755086595781,0.5181134715578519,0.20488325355908354,0.19810876921812648,0.711102646507914,0.5279980499087841,0.09454903811019155,0.6691918072987203,0.7117809153219802,0.7544979771185785,0.44157334830959993,0.5763439630085828,0.7827066612241286,0.3874075653014626,0.025173608481052545,0.48500619507477927,0.2815333342634275,0.21212356647206265,0.20963401105947277,0.8086629809899925,0.46540422579421337,5.429277487937561,5.778527538979956,4.838656489890568,4.921955279555961,5.429277487937561,16.046461516808087,0.6752246550609704,4.921955279555961,10.267933977828129,0.6969824070174834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.036763442755618,162.33087098480055,18.036763442755618,0.22812633751709033,0.47838907293313226,0.38652462713616886,0.7485974645718382,0.8891426931490438,0.15627267256431887,0.6845751977875757,0.39945198721403474,0.9838173193912025,0.9140859049226853,0.5602078045734066,0.818853854728761,0.769624340402044,0.11600832337124845,0.25970582944082965,0.2763997757376092,0.17418170940682165,0.4667192559280573,0.3598695264090749,0.2667953503299846,6.3569211771505225,6.696216214552938,5.827188911700969,5.9168758803528325,6.3569211771505225,18.88032630340443,0.8638527536244798,5.9168758803528325,12.184110088851492,0.7047755144322909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,143.43690249750895,143.43690249750895,15.937433610834328,0.5955776338517439,0.8256632017094262,0.9841985703575802,0.3247686757772056,0.17720507544132946,0.12555509240274465,0.02528755296990992,0.41948174883042944,0.040940869881756825,0.48790737978523213,0.5408992177650436,0.5577058421161051,0.9735563707897733,0.10728605717866269,0.27183368858808965,0.7853135594840599,0.9021494757461807,0.2830559140533868,0.7065571782343674,0.45971065682632617,4.295322837613034,8.073348273866605,6.292565250215294,6.035221705071039,4.295322837613034,18.661236361694932,0.8093428212603696,6.035221705071039,10.587888087828327,0.3380364830020872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,150.09190256372383,150.09190256372383,16.676878062635982,0.43334009631488857,0.13067393893094725,0.9951233360332002,0.07898284777066256,0.23172906174057584,0.9877013078495955,0.18807272161324018,0.5343632619244427,0.7957165318928845,0.6031145421518731,0.30767564111084955,0.8966812661979499,0.12493001245725432,0.8347563331264234,0.5087774569906022,0.4505162891679936,0.9164924887976708,0.3217032701306576,0.6328449928363934,0.7223747704809661,4.308807783323663,8.447519276287954,6.775983421044736,6.622084558594727,4.308807783323663,19.532310480656353,0.8867663729982891,6.622084558594727,11.084791204368399,0.16295644195990522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.61225463581381,176.51029172232427,19.61225463581381,0.7217458160450744,0.3905075734394653,0.6203933349543516,0.09519275003102967,0.37239862070776064,0.8547115002789781,0.7265061693637755,0.21678950062005253,0.8671924528547302,0.20252551641856398,0.7465538498696321,0.4487734299131131,0.7956335461786586,0.6295456042516689,0.7574238228547074,0.9828785072581704,0.5544881004773384,0.18373778855777934,0.39657227131465034,0.35213885864204186,6.186430345451167,8.426929096268664,6.966957391188471,7.795297371793089,6.186430345451167,21.580316832908302,0.07099445866482612,7.795297371793089,13.153387736639637,0.44619980976843354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
