t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0,83.85252602231672,754.6727342008505,83.85252602231672,0.1575977864466227,0.875258851682428,0.3194546714304288,0.3220791969824921,0.6174097447208771,0.6482605645311338,0.7248630949719367,0.14717900570436782,0.40476802885559704,0.8758650687377246,0.38606221569272525,0.3607038825687975,0.7967464048118488,0.26687740335172383,0.8162587430987048,0.058885125894716506,0.23578056840321393,0.8525499753673537,0.06903655889607585,0.46816539335158613,6.359103281768357,7.791376743393209,7.765077136289853,6.9710726140308426,8.201481326708926,4.396720805071615,5.2286627859603385,30.746936230224364,30.746936230224364,30.746936230224364,28.192593470093314,41.48483190726281,30.746936230224364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,700.2050587727379,700.2050587727379,77.80056208585977,0.10628452246178466,0.41597929759283714,0.3581141547315666,0.9341429638258522,0.19771522113004758,0.3717836052553598,0.011089214474247822,0.3955963876678581,0.4414924423406268,0.7961120199529773,0.3842621775415157,0.677958694270088,0.04661849588820133,0.21584910816861824,0.7727728857421645,0.9580863272650693,0.3801883114022212,0.3871748505958017,0.15325747489877595,0.44072060864557383,5.297796594700726,7.018623350685452,7.302721274288994,6.055178235102448,7.288163700567507,5.4042890949372975,5.046444634409081,28.822331909835004,28.822331909835004,28.822331909835004,25.408409920764488,38.36677225028242,28.822331909835004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,85.33227529520425,767.9904776568383,85.33227529520425,0.16314270883143633,0.6983261868514252,0.8702065811347175,0.34013852344290973,0.9605483274069663,0.6202762119740479,0.4924677329739403,0.03311097858516976,0.3987957448637477,0.8913673309526973,0.2165551989541411,0.017394821801397065,0.7557239249465069,0.861557731503831,0.30289292479342034,0.13324562781125382,0.518478452569678,0.36274862479186454,0.4566046937746072,0.4746057197132413,5.829915947364611,8.33602584273978,7.6850000218260375,6.390336459340214,9.048739923929437,4.656788172959502,5.981927813363444,31.194994235767552,31.194994235767552,31.194994235767552,29.757030039372875,41.946806368159585,31.194994235767552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,674.2275999423676,674.2275999423676,74.91417777137418,0.36371826701977505,0.39584699711252935,0.4628979258502943,0.051557579758797156,0.03129289087099929,0.6606459181400659,0.2360296460515725,0.9920999277064094,0.36303015469406674,0.9591187825029066,0.2784728516388394,0.292917787311637,0.15538683927576424,0.11702743193462661,0.23022144666062594,0.6911258991919887,0.623792511242841,0.11836658495235308,0.07241638708246567,0.9768432244037493,5.553829204228542,6.2477350350024645,5.512344407914143,6.326329984076881,7.5641147551028425,4.987774404647235,5.000263098895559,28.115931726850683,28.115931726850683,28.115931726850683,25.138442873077746,36.19212779097211,28.115931726850683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,588.082661178222,588.082661178222,65.34251790869133,0.8259161240109151,0.20329393356020942,0.27619866071732335,0.29523519920981633,0.2818988880590577,0.061631694973751205,0.9744406473023501,0.13574138409719294,0.2807876140915455,0.6690285382269581,0.9516318914187945,0.5993788366945166,0.31344158592369864,0.49647534932954207,0.4583997260801367,0.3724882695319903,0.22670309231870056,0.10437392258605604,0.7503085078754946,0.02626935375336481,4.998036346125508,5.535671389772961,6.25196626410075,5.4136938445933405,6.893611602262484,3.3722971143719516,4.45105946678703,23.77075816165079,23.77075816165079,23.77075816165079,22.294036303415815,32.46527656122699,23.77075816165079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,715.9910225850568,715.9910225850568,79.55455806500632,0.489154099825037,0.8455990244293061,0.030162092715882105,0.9916484372937823,0.2111971101919231,0.4267567438732779,0.4627374442530914,0.8625413015153037,0.8501726457453016,0.07542147627646811,0.782000522385692,0.8010016888226104,0.8330928410229798,0.01983870699855317,0.0616778455039898,0.44817502153623434,0.021508583940241688,0.09953465291913344,0.26404756366531446,0.5823583225446589,5.831764316591599,6.6613479851483,6.127431996885486,6.220664253049734,8.314947757569099,5.75932311329811,5.133729347746547,29.606829015834286,29.606829015834286,29.606829015834286,26.330689343513676,38.915479422542326,29.606829015834286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,85.19845798503724,766.7861218653352,85.19845798503724,0.34423949885949023,0.10076233709180904,0.5671304962110443,0.4102310706706308,0.16525917628399422,0.929815658508114,0.9146753732356981,0.04683837075299513,0.6346851171999633,0.9037654573673679,0.5914535777650182,0.23024155612881436,0.6109727590896201,0.04829610657597705,0.035341467486008304,0.05826413428675248,0.7101485433045933,0.9282292127023922,0.006278430694618975,0.9805331767702584,7.2308617411533325,7.300122430210646,7.228299284818179,7.267789654445062,8.590366475734134,4.273039842103591,5.385535743529075,31.45734941144171,31.45734941144171,31.45734941144171,28.543814303918918,41.89047942846495,31.45734941144171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,684.1515244049909,684.1515244049909,76.016836044999,0.7766646462970181,0.01820123527321249,0.7132470055345127,0.500696933616162,0.27171998662573416,0.23276466497408788,0.7760773141483714,0.3153544278080407,0.15097403663984288,0.883472340594827,0.9783409542754475,0.5034754111245472,0.4443286406829765,0.3096209101039811,0.8031865430460209,0.34699526601918895,0.22802230659049028,0.18176387985107179,0.8325734118277764,0.4359543499241243,5.660852740658612,6.618736944898079,6.898558788417498,6.515040068827648,7.921906767635965,4.104767603883801,4.809442771813114,27.708840130081253,27.708840130081253,27.708840130081253,25.865126553174807,37.7198629143216,27.708840130081253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,687.2347697771503,687.2347697771503,76.3594188641278,0.5083400923125387,0.2019858215291891,0.7556113199337421,0.05292669188364585,0.2520797284321892,0.46902424519260155,0.6319615831329434,0.08101007441930108,0.02681172169227397,0.7812793645074873,0.20324544033630554,0.5871527396894708,0.344892768446561,0.9699386119500449,0.23567090649895828,0.5208274720703894,0.9391386912268797,0.30822394832523325,0.38662002178008104,0.10835796476852688,5.409488835659003,6.877659630954905,6.935878286401355,5.805960039025329,7.926182861293101,4.291636665398941,5.799908196574946,28.184653367613123,28.184653367613123,28.184653367613123,26.40971072784828,37.24680631873263,28.184653367613123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,105.2585268454576,947.3267416091184,105.2585268454576,0.46215411756700686,0.4488209512502377,0.9332603705057195,0.8752191254347301,0.14074478404700352,0.7840217013172167,0.7675551157425414,0.12055549001714116,0.744316160280182,0.8307448932752313,0.3937455661069684,0.8982061381953009,0.5520091823005596,0.8172057902708111,0.9495072117383486,0.4305048882304734,0.28777371641112937,0.8140210893492138,0.4374799326954172,0.2314819130119351,7.332439984659492,9.691371942011418,10.115647502155108,8.251947808365843,10.57607535990185,6.121410915900705,7.120609358143829,38.517780009081285,38.517780009081285,38.517780009081285,35.640004468422944,52.08889351299441,38.517780009081285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
