t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.0,387.6133362384892,387.6133362384892,55.3733337483556,0.6146719953801211,0.9461540363379276,0.037149960024519535,0.02890146588812692,0.963664013377115,0.32083548656720384,0.4324892168081057,0.5289474688756725,0.0506451249931843,0.935842210551439,0.4174104142635635,0.21072049767822953,0.34543540683914276,0.1864034143024712,0.22221633145356323,0.5778713736954278,4.94172690884534,4.966731950429552,5.870006431779997,10.811733340625338,15.77846529105489,15.77846529105489,9.908458859274893,15.77846529105489,10.811733340625338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.06358333080487,420.44508331563407,60.06358333080487,0.9462165465244113,0.9109910790943648,0.39772678354077706,0.5787519002399477,0.36958467836416165,0.8066400589889821,0.7203232664303013,0.6097846328397659,0.4382580003654324,0.28361491194696,0.18187836688846382,0.3088729459325338,0.6520891622114554,0.3653503884652918,0.315406782665119,0.08449983145216555,4.73791657804709,5.871731125739732,6.640591445143554,11.378508023190644,17.250239148930376,17.250239148930376,10.609647703786823,17.250239148930376,11.378508023190644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.55678955383376,423.8975268768363,60.55678955383376,0.2606098299288263,0.8313820183551319,0.3807459919262016,0.556730689678146,0.9163187032685804,0.3294978996325658,0.8118256230166727,0.6379760707291117,0.7154000990717017,0.087320898946182,0.9987776026048264,0.8788877700386712,0.20433505756088888,0.14302389665848292,0.28241462280272267,0.16491537691125324,4.458175435312419,6.012634471793758,6.990348775514445,11.448524210826864,17.46115868262062,17.46115868262062,10.470809907106176,17.46115868262062,11.448524210826864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,244.03345510313005,244.03345510313005,34.86192215759001,0.5039623604387165,0.02265199303065324,0.2723034103490046,0.6004039726114165,0.16451484582458276,0.3168973851624781,0.05088899813508674,0.4879982407748127,0.12302028101354334,0.7979949538052982,0.11055400533184045,0.4333668956876079,0.02025337054261389,0.10453987593319891,0.4518596406208524,0.962560496256584,3.592295815083669,2.2156279708615907,4.021292563085685,7.613588378169354,9.829216349030943,9.829216349030943,5.80792378594526,9.829216349030943,7.613588378169354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,364.6773959557514,364.6773959557514,52.096770850821635,0.5599828363534328,0.8748929434907141,0.3518593955372715,0.693780803079739,0.6212164143275495,0.002250644802536006,0.45105152195383935,0.37234043474110556,0.09711756835770091,0.6736546159347437,0.9464264093958533,0.2828183198726697,0.22676899008529372,0.09001090041913185,0.8798569079567213,0.02707897337468801,3.616847787792035,4.427759415442126,7.024660493148065,10.641508280940101,15.069267696382227,15.069267696382227,8.044607203234161,15.069267696382227,10.641508280940101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,324.12521634005157,324.12521634005157,46.30360233429308,0.23819137618222763,0.5750693740894297,0.7206621426643864,0.3019744933892424,0.20041569557095018,0.8370118382306678,0.809166163343961,0.5151237699587342,0.4705836572216724,0.24838941436802742,0.41257723771685784,0.6712358582114016,0.11482721626670567,0.14440494225071732,0.03742984352394252,0.5846506863338742,3.7661758341004345,4.518023471821653,4.989467527536584,8.755643361637018,13.27366683345867,13.27366683345867,8.284199305922087,13.27366683345867,8.755643361637018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,69.84672849983936,488.92709949887546,69.84672849983936,0.7614282496708912,0.08130032964198552,0.9252000712421176,0.8788283935517075,0.6831817132598659,0.7763702329438473,0.7701884065777989,0.44384117242731236,0.2696504099428434,0.9958883027919992,0.2843665305608136,0.6451396173237006,0.3667393993100603,0.8497436241027553,0.1098623004622078,0.9756807079826048,6.406890342992994,5.662299275819032,7.795708110923217,14.20259845391621,19.86489772973524,19.86489772973524,12.069189618812025,19.86489772973524,14.20259845391621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,79.76354371923028,558.344806034612,79.76354371923028,0.7527023287242401,0.808025262479942,0.2586893957036832,0.9717217648471383,0.8834246843025174,0.6707724535757974,0.9374582884568491,0.1653209896417357,0.038837300170268874,0.9337660141634337,0.6752366899244668,0.44274779543290366,0.9540625163198156,0.8962422125343821,0.07660999997238271,0.8753054986790858,6.845670688035743,7.18599322139265,8.75600794250349,15.601678630539233,22.787671851931883,22.787671851931883,14.031663909428392,22.787671851931883,15.601678630539233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,361.1593408037423,361.1593408037423,51.59419154339175,0.9881060843166408,0.4878656470317273,0.5772920012755988,0.5140918554410848,0.007114477145819809,0.7420417172512113,0.8023328258824289,0.4188332632932422,0.5384042036859445,0.2747077876264995,0.13184391207053303,0.20226324544826557,0.22789158999844772,0.480594617195647,0.8292929493789944,0.5205921753355749,4.330129827919561,4.4888873796339634,5.9422302561049305,10.272360084024491,14.761247463658457,14.761247463658457,8.819017207553525,14.761247463658457,10.272360084024491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,395.6044430322467,395.6044430322467,56.5149204331781,0.012857697782714173,0.4100838499312508,0.22665177477777032,0.16350456513937317,0.8259391629470936,0.2958695561571687,0.6740888825764213,0.9859579384402096,0.5291770719703214,0.7715646936535766,0.8628668186642522,0.07786997524783124,0.055680451482255755,0.43915377864256977,0.43713196823994016,0.6558932101210888,5.43496037986125,4.6403681118717675,5.94335155752526,11.37831193738651,16.01868004925828,16.01868004925828,10.075328491733018,16.01868004925828,11.37831193738651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
