t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,324.7146241205184,324.7146241205184,46.38780344578834,0.7079508078947945,0.23873123199529434,0.007519110735793144,0.055279541455787395,0.5204006797286373,0.4625312735756353,0.7181425356324879,0.9288065458812207,0.130870822044579,0.3449891703338671,0.10208022132990802,0.7511086115836695,0.639586809201666,0.03819157317484667,0.5251100038991304,0.4910841003255215,5.482749955528263,4.942116642431957,5.111164088456199,4.416213378667907,5.111164088456199,15.010127422652369,19.952244065084326,15.010127422652369,15.010127422652369,19.952244065084326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,50.4322207259881,353.02554508191673,50.4322207259881,0.47264917635547143,0.5051077743200438,0.9411299056104772,0.36567705397947214,0.9175739690588167,0.984635784175173,0.7284063392955529,0.6303603583791961,0.3521741890264518,0.5047802394013529,0.30668772039916714,0.5183768897049319,0.4693725551884126,0.30855264226147405,0.4483526863311087,0.16732589016377153,6.9845443135497405,5.105389850322592,5.641959889540191,3.836256168529548,5.641959889540191,16.46276037161948,21.568150221942073,16.46276037161948,16.46276037161948,21.568150221942073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,54.07404361825392,378.5183053277774,54.07404361825392,0.9368861348015451,0.34674670510055083,0.951483611791562,0.010428542285150222,0.18781865318543867,0.5459773388437383,0.09812271822352203,0.8516443065447815,0.46466147145763137,0.8262508324527724,0.7476771368967748,0.9415331105968011,0.9668593897384118,0.7514522728738631,0.7166868419741468,0.35432056518594235,7.202578183696129,7.3122027578454,5.217643673577323,4.25636892471244,5.217643673577323,16.676590781985894,23.988793539831292,16.676590781985894,16.676590781985894,23.988793539831292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,279.3984976059636,279.3984976059636,39.91407108656623,0.024962864385420613,0.31552895304995443,0.5914990566845217,0.14310695162223974,0.5835234803319547,0.9151338493426715,0.4024330229036547,0.22338378879333842,0.2929209194044442,0.6970659743423134,0.17645170871663396,0.6136845356890646,0.7655014185306723,0.2537261557840008,0.04579576651516626,0.7802286597570052,6.0150826602966045,3.6390331066869486,4.676444046572106,2.5491245427158438,4.676444046572106,13.240651249584555,16.879684356271504,13.240651249584555,13.240651249584555,16.879684356271504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,209.9850870859524,209.9850870859524,29.997869583707484,0.02557354823845215,0.9375962320788553,0.13180352454585975,0.49675687300935045,0.07874600322742464,0.7903012568316069,0.15992649439265627,0.7210192439511509,0.3529824714455827,0.06726878701442984,0.3560774054691398,0.03208570161344393,0.13119766007287526,0.6912445785298468,0.3982624078540987,0.1351926104732859,3.83380514151603,3.4323951715910272,2.8598529901973846,2.906413111611294,2.8598529901973846,9.60007124332471,13.032466414915735,9.60007124332471,9.60007124332471,13.032466414915735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,280.5056284188913,280.5056284188913,40.07223263127019,0.12788254805616361,0.5276983542119617,0.23653172975501835,0.19152917187399765,0.5423104734157584,0.012073124546453928,0.07607316954666887,0.9331006982039978,0.9937314002301331,0.5776556796403566,0.3693035577727093,0.8374771618069616,0.2962268696502215,0.9037894460183845,0.10493056199299,0.17557772933258664,4.887275815783396,5.411700264792584,4.467411156653078,2.9742693950253276,4.467411156653078,12.328956367461803,17.740656632254385,12.328956367461803,12.328956367461803,17.740656632254385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,313.8155629666876,313.8155629666876,44.8307947095268,0.5112992059501658,0.7260084561609753,0.6147518998043103,0.9325621402964595,0.593336230535128,0.03680987585641393,0.31956003663141974,0.6435122956185314,0.4226181034964207,0.6583675569004084,0.2559430288834875,0.11267224120110741,0.27649563052329296,0.38809957285316155,0.5339547227878318,0.4157501480408663,5.525872351048932,5.055084535142287,4.646487834526921,4.195319246687356,4.646487834526921,14.367679432263209,19.422763967405494,14.367679432263209,14.367679432263209,19.422763967405494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,51.320456732350976,359.24319712645683,51.320456732350976,0.9068392403636278,0.306329403650509,0.1073079360354996,0.8053777813332045,0.7067985588412656,0.23409047072646283,0.2261240939578696,0.8140243347955524,0.4462418898327809,0.2451181535227004,0.41748258599045407,0.8456287299342521,0.7274275000439592,0.9222277954681978,0.37641186021746675,0.13266595990343844,6.14320317477987,6.732903965460065,5.362909213211155,4.413401404155921,5.362909213211155,15.919513792146944,22.652417757607008,15.919513792146944,15.919513792146944,22.652417757607008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.09470742247357,364.662951957315,52.09470742247357,0.32988063323409056,0.8676374718689753,0.6489283202205173,0.37894425137563026,0.9937926343413229,0.5690091407538066,0.9902459534887287,0.03017297446205569,0.3378986260071325,0.7240577991587547,0.39764414503302103,0.8661907862916771,0.30789214492536776,0.2304393893512704,0.6250984025697702,0.4571213972918593,6.821893194230762,5.218465105897498,5.677314196405058,4.545291870582787,5.677314196405058,17.044499261218608,22.262964367116105,17.044499261218608,17.044499261218608,22.262964367116105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,279.26278808028064,279.26278808028064,39.89468401146866,0.2684269470645282,0.18696563432977265,0.2092452530886746,0.41174936975598975,0.42640212649373643,0.19076233045037072,0.17890129206134642,0.15893327120545253,0.8583316887890792,0.8720550570318439,0.09402554025705301,0.8784750188066541,0.2950931539349839,0.3266716950089822,0.15700322359440877,0.7164724128208306,4.821764204253274,4.499666257510322,4.960509514479831,2.956927169638983,4.960509514479831,12.739200888372089,17.23886714588241,12.739200888372089,12.739200888372089,17.23886714588241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,53.5474582604856,374.8322078233992,53.5474582604856,0.9875628814697037,0.5651528119014965,0.907311429294669,0.7334634150883637,0.9532441598227536,0.6595171756667302,0.8079437457111319,0.8341260134425571,0.4747768504929809,0.018818677536509676,0.3174752987720356,0.66905393444572,0.409270943310174,0.05156732665791108,0.09240597663281891,0.17018470171867672,6.306907499328016,5.396465063559907,6.308691555395128,4.859893480410468,6.308691555395128,17.47549253513361,22.87195759869352,17.47549253513361,17.47549253513361,22.87195759869352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
