t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1.0,27.357608384252636,191.50325868976844,27.357608384252636,0.8035456070760311,0.6155065974964523,0.19677859203153913,0.038674084074362236,0.9833616271718326,0.39457936224943657,0.46211881608683303,0.8910774093039762,0.9362361482738025,0.027443421674475776,0.15930635619604128,0.5351262757348823,0.9605474629676142,0.35718349660340143,4.340148015509647,4.782586825891442,4.286088778836902,2.733247484690826,4.570087373056522,4.606911828578135,4.846598506535747,7.073395500200473,25.825520797589576,11.865934770063475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,139.37185617096918,139.37185617096918,19.910265167281313,0.48633428618723606,0.10692195292218243,0.9162112671616943,0.40290971631171724,0.7696075766228025,0.5744778406929986,0.09179528935541315,0.8154916062825495,0.08565457935175291,0.12300319260979364,0.023949747502554297,0.4658806371604517,0.027338535978249534,0.4558789420549192,2.9704217908824533,2.6638029095241733,2.4227891439346223,2.714494684270017,3.827756977937401,3.5420401992360055,3.2070312625002897,5.68491647515247,18.37791517740251,8.344315090704928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,33.04412226514292,231.30885585600043,33.04412226514292,0.8231735438280163,0.7249632371154102,0.17271811981998908,0.2802133590467144,0.8283218725112582,0.7999255113243243,0.0878080556872971,0.8126240027626043,0.7135746335441648,0.9415802820165051,0.7628609504249071,0.4219629527883092,0.6035036277104696,0.9304992783955697,6.695041662373175,4.8937000110861915,4.881001519647911,3.447543440837663,5.251658067994572,4.569724869971696,5.635586104723704,10.142585103210838,28.67921401426174,13.964131065209276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,25.964785137875957,181.7534959651317,25.964785137875957,0.584052337021588,0.8246660338136189,0.9078054026511377,0.19805462389239037,0.03224079440233529,0.8341058419300091,0.7268315583160807,0.9994925704814461,0.8488165690501372,0.021531108054404835,0.6859309726106486,0.28232447755607437,0.388213952081932,0.5669755113039694,4.1357711751108965,3.8584600550258292,3.6930733264743925,3.046351587568453,4.932941885623355,3.318484597365775,4.5467571262339685,7.18212276267935,23.396068578291775,11.286182040276813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,136.2548980071028,136.2548980071028,19.464985429586115,0.26447484434578405,0.4319949300617517,0.4842196804961715,0.1898336453740369,0.7697635104961753,0.11324844871157858,0.7941697525410051,0.025064737506230617,0.17543849091611907,0.11100904275210266,0.36253386658198905,0.0693055744734894,0.4913725321247746,0.9849587172634648,3.719189537711658,3.068426563742553,3.156610274947901,2.4109716837847257,3.410676280063827,1.9230632930320695,2.6482865152023205,6.130161221496383,16.618034610773396,8.215868473934947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,148.594142874154,148.594142874154,21.227734696307714,0.29321405131508727,0.7010198899375568,0.10463027060242402,0.3818652898664562,0.23931735205421245,0.0467333854336307,0.9124745436109024,0.09904367233681077,0.3104388368139196,0.8948110398347335,0.9687414744375448,0.26844662308037726,0.8622413070806361,0.032199455806487864,4.420143245766345,2.62612580389608,2.5738155169929,2.603529079474904,4.242136750757362,2.1908616811672106,3.592176422461935,7.023672325241249,17.82864525475039,8.769521018929739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,133.65405166127687,133.65405166127687,19.09343595161098,0.11103440416279609,0.6220434594270742,0.6607485571332271,0.494293634544578,0.15184645847264355,0.26024615286119146,0.2946178316267195,0.7387862074117839,0.9193893074095056,0.15186956948792119,0.19601366887873517,0.6889300098568106,0.18173583183488418,0.7998977740371956,2.9689809537070198,3.9079926731376653,3.4294526185870726,1.9448843037252597,3.5561877028000235,2.626872699144688,2.7559998175936866,4.913865257432279,18.221389814988395,8.130336739906019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,27.261286593777218,190.82900615644053,27.261286593777218,0.2032362055320469,0.35281966105397644,0.35357296221727286,0.8993336708689851,0.2749671290598008,0.24183169318558717,0.9983455986322185,0.4850396335987339,0.1806833764152722,0.8863314622855423,0.7103422277764431,0.08190129105386001,0.9105551415019142,0.8585612931877636,5.337978484452059,3.9619599056864465,3.7187519652732997,3.3906028246100033,5.402796952404032,3.096864764800928,4.078125362577488,8.728581309062061,23.649101775352193,11.187480152460791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,152.10236203585188,152.10236203585188,21.728908862264554,0.1214682104991538,0.6710828275012737,0.0873634635101792,0.7134988159193336,0.011184090116653556,0.10816462440468977,0.7394186456510179,0.26744462895075727,0.7739156368637701,0.795660184309125,0.9637255200690577,0.16728100558600956,0.5071179481354591,0.604627431412705,4.496529652367451,3.548871378899952,3.3895913743538846,2.391054462155373,3.900935228498489,1.8961593236120566,3.3636866655963784,6.8875841145228245,18.490298433116134,9.144332502105637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,35.400361605310785,247.80253123717551,35.400361605310785,0.46581979266606355,0.570110786209181,0.5836123851199458,0.8297353880367133,0.6483966461919519,0.7196602858527767,0.894114881194296,0.7739850233802363,0.6062154203940013,0.6417143001825197,0.715079033432795,0.4731809001780434,0.9046330664394586,0.6446728001900087,6.139822099201469,4.977749130841551,4.923424393314091,4.401116805073642,6.56596276260708,4.815411102745244,5.6274200222091775,10.54093890427511,31.311084216790782,14.95196122059691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,26.32325140372691,184.26275982608837,26.32325140372691,0.8801802953054011,0.3849773045271965,0.687067706638711,0.31381069209997825,0.4855417440567662,0.5942065694783484,0.1789970569265109,0.5624276669982456,0.24359545331422305,0.8106989774098932,0.9716465621918186,0.1472717173664233,0.3523851243064262,0.6637080829881691,5.457155352363998,3.0064460682910044,3.0382249707711075,3.4046583987720487,4.370112842442077,3.335823809611589,4.545175958964181,8.861813751136047,21.70044204885201,10.988059328507337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,160.5994091593194,160.5994091593194,22.94277273704563,0.8621458322076613,0.4909401891924706,0.1110191170462631,0.12664243325872904,0.288183793843532,0.6520148453079148,0.9386308708111933,0.3554745739623629,0.8008442639401981,0.41609693745115817,0.9566934535532425,0.9900207838645375,0.1376398143447788,0.9737276947853636,4.90408499394485,3.173452763327435,3.4699930346729873,2.27219345735446,3.5166425752184027,3.4121220767895166,3.869734935670692,7.176278451299311,19.714138843033492,9.611921427698139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,145.70160775494045,145.70160775494045,20.81451539356292,0.7176663030079046,0.1356224637110669,0.11755450480464413,0.0361231881744305,0.44809889536747993,0.9115628382385317,0.9614996514626233,0.842280752950263,0.8232813206413087,0.8458115917089397,0.18502988335772352,0.022430948016395225,0.3147070533574362,0.2866001333257743,3.881222350249287,2.8867138075277596,2.9559958928160284,2.0130763633002458,4.613260939775415,3.2928699791124405,3.5910913781648364,5.894298713549533,19.353008360696723,8.56016363428111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,137.85928063937283,137.85928063937283,19.69418294848183,0.06875512169552711,0.38027199572453485,0.8983113211279012,0.11640149754138407,0.42440903288637677,0.1841183018535203,0.9005581741758151,0.16548839177511,0.8622866846431517,0.20945715946475174,0.41074798669834334,0.35900356047044457,0.848165075110914,0.10977126214045985,2.7520974331158117,2.906793939821931,2.9254238499003415,2.8821532152184393,4.127180949660308,2.166340981333277,2.5983574032857106,5.634250648334251,17.606250339220008,8.405934468404492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,36.48866659215445,255.42066614508116,36.48866659215445,0.8852826462642017,0.24333853815579132,0.35516785716771937,0.6610483348095096,0.9603811382689287,0.852639445807972,0.1820029087540872,0.9798895573237837,0.84764573290865,0.07882006974693434,0.9114773920977978,0.10248680421665846,0.963655825138947,0.34407011836725376,5.900713508657336,5.000029244972864,4.872779133457053,4.704369993290874,5.276943675173673,5.4053837518300005,6.457712877866931,10.605083501948211,31.717218676591397,16.034862004614858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,109.0699620628532,109.0699620628532,15.581423151836171,0.7020146980616927,0.22856087816490456,0.03859143280037258,0.3768949948945385,0.5188097699527311,0.023291767385164808,0.1537755470972041,0.9037301124358592,0.11544747220466067,0.05009510841403264,0.07034251521612711,0.09702085451278175,0.24913266866394734,0.6420318854735328,2.8611742862266714,3.034607781790174,2.1541694367394797,1.2770631489128812,2.5428822798087545,2.8708948659067155,3.072777404774965,4.138237435139553,14.95239491793297,6.504009990427326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.473905864297446,199.31734105008212,28.473905864297446,0.9942610213741586,0.5321640620736664,0.11705753566498645,0.916649610496397,0.2846692227454506,0.64806707847336,0.1621396165997755,0.38462153752486716,0.1317908687936753,0.23371843626955202,0.8068755085612367,0.9096304241683023,0.7131399924098194,0.21666167757319899,5.346206609976839,3.179696971617075,3.443142512565568,3.48645894835125,3.992227092257875,4.851038887192355,5.280448033658955,8.832665558328088,24.23301244564308,12.210049494575774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,151.6875766107073,151.6875766107073,21.669653801529616,0.7935726876576751,0.10959379600344366,0.4089810031586435,0.07966105806118418,0.31904729062206727,0.5616575719997325,0.6275213715930089,0.3611024061382724,0.7528175421573886,0.3837141362598937,0.21308315749511086,0.32872487755049873,0.785210547164355,0.8774225597174916,4.122962804980954,3.284855199864203,3.485410365725663,2.367640628501093,3.6364891810006013,3.228976439193785,3.2229285151418408,6.490603433482047,19.22630032942719,9.075979509368597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,30.583833217801327,214.0868325246093,30.583833217801327,0.17274563492473893,0.9048019361796286,0.7364027646713072,0.7373318401588951,0.728889568666096,0.9901530540405791,0.0935227497460156,0.7713829261361074,0.9568365778920103,0.2263623718122343,0.5737768783949309,0.9535187022928278,0.08351061632408263,0.16716620677860416,4.584738107279789,4.3499196721354245,4.568689800039896,3.8500647222558912,5.272357827734946,4.437532342543327,4.962592454825058,8.43480282953568,27.44115681953454,13.381346977120845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,144.7764031007797,144.7764031007797,20.682343300111388,0.6639874169532343,0.14718056157862502,0.29946368954829083,0.3967455921827181,0.21033475861230866,0.7171435240550676,0.48269244560857905,0.62031869500189,0.36223988348354463,0.4091971762526765,0.5094489872476626,0.17050039476978074,0.3485160640617465,0.43620378346084465,3.838757864404884,2.5215393383816775,2.6183641674348554,2.4816526157077945,3.6315925069019026,3.1275464456367463,3.613675599693253,6.320410480112678,17.99437067375623,8.713692382835902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,141.72459846934584,141.72459846934584,20.24637120990655,0.9785044469214043,0.5553860337966311,0.6127617890606043,0.023953024646520826,0.831188176490948,0.34246667870756264,0.731085833003543,0.4796746373779739,0.344594569331494,0.1742581390988902,0.46662971305749135,0.6659905812592244,0.10877070473485417,0.12132790250606917,3.602484819960372,2.4648950488844914,2.32768709021408,2.3857700866979816,3.859545016917528,3.4305482501384885,3.786573415733386,5.988254906658353,18.255018908585956,8.500030592645448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,138.4875910283053,138.4875910283053,19.783941575472188,0.014473225508514487,0.3121895271500166,0.5609108056906625,0.9999232122550452,0.1158719081505365,0.5035124682769102,0.20898414070245297,0.13613509876132646,0.5092470423262118,0.06088913325477219,0.43385969699400284,0.8035148432339541,0.23289428973581383,0.3195766127383227,2.993190074063935,2.6258376911172734,2.993215060632857,2.8469723811029715,3.1313105839775366,2.806325045922101,2.7488594268321664,5.840162455166906,17.152520189584905,8.589046868567994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,29.720498512344054,208.04348958640838,29.720498512344054,0.40368158896694706,0.7976505866338289,0.031520536735312854,0.9048116487281184,0.9161593548725812,0.3256110168494567,0.5374622039754068,0.760982570206632,0.23798468686881558,0.29687111441180436,0.026666866782213305,0.4097516789406771,0.6917867277299901,0.9950625983939468,5.358301503368887,5.304438173433913,4.869066620076738,2.8965561516976726,5.262855760143131,4.412784586294402,4.827350360769767,8.254857655066559,27.573051652415618,12.592973132544177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,173.53580558321653,173.53580558321653,24.790829369030934,0.47079666549697285,0.2736440947025667,0.4751665354189706,0.8320230562242642,0.8004337937387073,0.41781990054953755,0.585596544726186,0.728573538901617,0.271046887345741,0.9526606834517656,0.03698240864803681,0.04453753900087809,0.3119283211285835,0.42362765486554677,4.51991657880598,3.6412773469070268,3.330523708554947,2.8743540157081,5.377846468842198,3.60611281504056,3.872201779390285,7.39427059451408,22.702316134443116,10.077079503653334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,32.28934502784382,226.02541519490677,32.28934502784382,0.7988263513271782,0.4714390723523193,0.029136425444279634,0.60752412611362,0.9462918731781234,0.9929506381323301,0.48246635730159304,0.3612146994714157,0.14657443561916894,0.5277360367371815,0.48378971205316323,0.6497812862136728,0.6820491659841805,0.7343697788067534,6.244976754684849,3.949463151525581,4.581199090186495,3.7417419409056967,5.1008083947150435,5.038638140420521,5.34408563861233,9.986718695590547,27.755936356365666,13.667026669704523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,25.50225100192278,178.51575701345945,25.50225100192278,0.8297694520318845,0.5232028142167472,0.0023199379497189643,0.9861470941401236,0.6980286933968641,0.05673945864554819,0.361946615987343,0.23787672514686198,0.14357787230624208,0.3061258260421983,0.8905580553967583,0.1564401389710781,0.4345511936961346,0.3233478790121814,5.04847046657844,3.346732271915155,3.165595005413841,3.0683444332251475,3.60693835922154,3.3995527560284953,4.656873486670922,8.116814899803588,21.2440363124751,10.89081292530991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.786102952239965,201.50272066567976,28.786102952239965,0.3862874062683458,0.06482404022953747,0.8291725043447099,0.21113878260069618,0.9537457572581589,0.9139486790801677,0.1575825586939379,0.5286239761302142,0.054536883291035676,0.680397349912738,0.09296214487250809,0.3145666909745627,0.984083558858454,0.7135554976763384,5.000943216756945,3.510508496044434,3.895833198994388,3.985051427014695,5.3235172071086145,4.2923948511706,4.135614345298082,8.98599464377164,25.142919525630816,12.016498971307165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,144.16456842743673,144.16456842743673,20.594938346776676,0.3410249781540938,0.2989034294612821,0.9951365447594633,0.6494156142631352,0.3017676026648528,0.06909722180297595,0.443104728560652,0.7265908385209155,0.19800533232003015,0.7417777703220209,0.09514406531856423,0.09763733726983048,0.6191535486737773,0.3285807393739473,3.44486497003465,3.1224171052779406,2.464923488560001,2.729714597482769,4.844947299029076,2.8046871413495813,3.1010972988595973,6.174579567517419,19.067786930558963,8.295735384902368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
