t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0,396.7650050964757,396.7650050964757,44.08500056627508,0.029811895559340384,0.39007318472134367,0.5110190238622195,0.14975454399853805,0.20332288104308094,0.878220920505232,0.23879982045384684,0.2687224102443533,0.010192492843952405,0.3393277774955985,0.8968602720476142,0.47249147161838245,0.13061560441648223,0.06019558734294217,0.9761643080487912,0.28975345905025995,0.9562174803954486,0.17143097652146388,0.9223011644729711,5.2063086165220325,3.608087780527403,4.429733440762275,6.072676621111831,3.778504300546383,4.842235098527437,5.3634093479523814,24.316142288881327,14.887073018161267,24.159041557450976,24.68021580687592,28.094646589427715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,357.18620728696504,357.18620728696504,39.687356365218335,0.9547297937685361,0.685601471867716,0.4737786747165239,0.613249475166957,0.44588997515795337,0.17127242134724052,0.7090076340651951,0.31503120425249476,0.16206897553870125,0.7755869578084013,0.15948394050434778,0.05017994233067247,0.16215437166716196,0.7315590656404961,0.5534838797558773,0.16561709093460486,0.0792458871808488,0.07668575796229771,0.3499946774489374,3.899128211118966,4.09776731590789,4.190369632349667,5.306114258896062,4.408969315082015,4.3635977582380585,4.482852423577242,22.440701388968918,13.303009785922917,21.856977176510643,21.976231841849827,26.849670704050933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,437.82572388591103,437.82572388591103,48.64730265399012,0.6508378655687582,0.8821760467093426,0.5185346464754107,0.9049462317031192,0.7741934229197596,0.8499300403186719,0.7017452511606234,0.5636947022431684,0.35376659906214813,0.45924187969724295,0.023574921576633656,0.5740960151359429,0.03940718734060056,0.21133652483343957,0.48522966294431147,0.674031743270151,0.4475036078154022,0.3425030206739643,0.2963737886967269,4.798198541874211,4.451638499119424,4.719914993164313,6.8755924051738955,6.397165632313008,5.260574534550237,6.310545772244371,27.61826620425224,16.12542944616753,26.10591897388208,27.155890211576214,34.01543183656525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,62.65751045363239,563.9175940826915,62.65751045363239,0.6635558297268651,0.49091130371773595,0.15624274270250815,0.8897143575050125,0.9717101223989324,0.8025294619778455,0.22319366291834508,0.9433390032425483,0.31869092332389504,0.0043059540045886635,0.9159487895686891,0.6690851188681368,0.7009912171363192,0.8446733974258492,0.8242765607100865,0.33970810617754565,0.9319268219891467,0.8848422596764789,0.09390190103935714,7.415735234827443,5.467131524042293,6.412865408470852,7.521237761945651,7.810466476354984,7.446491491852655,8.306500893193013,35.15422707950446,20.404104520815388,34.26346142113889,35.12347082247925,42.96469355585944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.16439704403178,469.479573396286,52.16439704403178,0.8339523894666885,0.5475587772469579,0.7771005556169625,0.8482330638507392,0.7892469292014028,0.8682879646345019,0.7522050010907128,0.6218190440075619,0.017237696243537437,0.1391372548790134,0.7173413729250359,0.13016431352768298,0.32061802782051885,0.10493786306118125,0.7196899036881315,0.19463138936623536,0.6307441141979024,0.1651465801993136,0.167647810849601,5.234558515870109,5.052166265390242,5.78042426208413,6.53479079192572,6.90582001442321,6.481281847477295,6.270366545177362,30.119029712054747,16.82151557318607,29.083221682747492,28.87230638044756,37.02484972647796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,53.40484609156628,480.6436148240965,53.40484609156628,0.48497987752585214,0.6074022964603818,0.9077988467438911,0.6414329936927934,0.7917202344842991,0.6726195405338978,0.28095718990222507,0.21189002860396178,0.7508012079541267,0.7144978571480508,0.909433138683481,0.6392196060417886,0.4457150717869821,0.009361499950034435,0.3695534937940296,0.44271705337901124,0.6981423285075743,0.5841460484216268,0.15906371845704326,5.339033250710875,4.957487067628534,5.491848495552892,6.8394625404839715,7.124211231712149,6.555287231768915,7.157931203395318,31.002016538829633,17.135982858823382,29.183118586145188,29.78576255777159,38.12622777054178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,53.29426558160436,479.6483902344392,53.29426558160436,0.1962434126230268,0.013849400882273266,0.7502134927933927,0.33649388808390024,0.45439061555621296,0.7672914933356542,0.9978736331612517,0.31363776672380517,0.8484500242993345,0.295913698726174,0.08250597732398457,0.904679133932923,0.9382377038776183,0.9125496087447926,0.4961286507765702,0.6941813729852369,0.0533179065006516,0.3890821417234016,0.3354822453404268,5.940719953879141,5.563443856674917,5.4480351692712246,5.942392626324945,6.76860152248682,5.107795475246963,7.435977817912786,29.497644945430835,17.446556436879003,28.002387081397192,30.330569424063015,36.266246467917654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,395.72911708238115,395.72911708238115,43.96990189804235,0.8864414007069158,0.23529870311209344,0.5256468642976255,0.1318787505550727,0.4232503077897882,0.5693558598453943,0.27676594129365506,0.325173199925724,0.9598574353774862,0.8055761371163098,0.756876658313995,0.4998843488096062,0.2246701445248691,0.008644375997652332,0.4497186003269712,0.3676273204713639,0.7708894286518421,0.36310206560260594,0.4659258583433745,4.918399732070382,3.983584296901807,4.39547736052214,5.602761163526709,5.810645948704495,5.053548098398458,5.626091095405716,24.66146201475483,14.504745192498898,23.953770651419497,24.526313648426754,30.472107963459322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,55.76563371272513,501.8907034145262,55.76563371272513,0.19977942067943344,0.27982090747025923,0.5988114052876604,0.6807568987800148,0.8308880381792528,0.6668314127208221,0.4995999084869629,0.7074601561927181,0.5796203478927305,0.9864186330940621,0.9327045316547138,0.22223472898719165,0.7481422475361352,0.26379894790190406,0.8055671922654583,0.04753031795032958,0.1114451982304242,0.5453668553336041,0.7077838876534849,6.314865401367134,4.411723510725083,6.195969339885417,7.028329060756961,7.037491540694377,7.447161065041007,7.011101242156543,32.09428421856501,17.754917972849178,31.398048377775602,30.961988554891136,39.13177575925939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,366.4724939097164,366.4724939097164,40.71916598996849,0.7009728613649001,0.2963311149755915,0.46174403548380705,0.724154716694398,0.6007869989866769,0.10309364866730064,0.8352445729716708,0.28445697811365656,0.9075808036746834,0.04086287303973468,0.02747943014819254,0.7514572528847044,0.59058435019851,0.21222650122803166,0.6708251918900964,0.341772806135188,0.9319440197959525,0.06592362192263113,0.6137046083499472,4.104413994110965,3.979133767922709,4.211791126341255,4.938938927526102,5.643794824361615,5.234006789245327,5.370944807283778,23.73481541831917,13.022486689559777,22.46828460514636,22.605222623184808,29.378610242680786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
