t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0.0,1258.4345382804515,1258.4345382804515,125.84345382804516,0.4968247558225052,0.467272955452926,0.11789514380966526,0.03574262510455539,0.7045828650505264,0.6096585651947288,0.030824156520527835,0.01435772297939486,0.7033682690014339,0.9693307379316596,0.8863936333614146,0.22383551322210204,0.8297258228848315,0.5808703727192972,0.4889982007973096,0.5917058576644828,0.7446806649015796,0.7050010129123838,0.7313697052064994,0.21804263968015491,4.9779666534338425,5.636428212156584,5.523341978774557,7.181593456907984,6.52396830518832,6.881679458446953,36.72497806490824,36.72497806490824,25.223043106286077,26.110583199317812,24.564581547563336,29.543384608000256,36.72497806490824,24.564581547563336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1069.9911513880643,1069.9911513880643,106.99911513880643,0.13696761880216146,0.8561965753843649,0.6895547034657654,0.20625640178504423,0.1318580887985008,0.9305397413469855,0.012057685635088577,0.43561314698269393,0.638836084868062,0.19102712656435838,0.3144991658359694,0.006328831962472803,0.8559603672303944,0.7282866651578033,0.8584308759655734,0.3148724333626378,0.6925456265143274,0.31274535536039827,0.5169480874126153,0.27803364467127223,4.1319629423366155,5.93605378011388,3.5205567860230844,6.719903050341007,5.348132196944348,6.018887663079664,31.6754964188386,31.6754964188386,22.195401279557636,21.607479696388104,20.39131044178037,24.955593368497592,31.6754964188386,20.39131044178037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,148.4420892202552,1484.420892202552,148.4420892202552,0.4339515958102993,0.6993538971622759,0.7679931032181181,0.09829407065068474,0.42709478282618385,0.38638726967416814,0.7868624198701671,0.5910610231445215,0.8859293951073021,0.12644900290263617,0.7777999704363407,0.8881400509872701,0.626983716841896,0.37050242948677303,0.842098261861762,0.5167531076608901,0.4021787960393961,0.6887464732626316,0.24230312617139715,0.6573276750516854,6.584741035440198,5.963803364866581,6.727593314116168,8.91959754054945,7.087277246001142,7.64553491265542,42.928547413628955,42.928547413628955,29.25652913218762,30.38000301332218,29.877466802761237,34.00894987307951,42.928547413628955,29.877466802761237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,149.3564679544165,1493.564679544165,149.3564679544165,0.6875837434479256,0.2961510492767432,0.862016815168913,0.14968166588184262,0.0024114922486350165,0.5550001685230652,0.7003899939512432,0.5356207919087616,0.5172980348233023,0.9033417668653994,0.8880081672823699,0.10779652604821732,0.7191310163887676,0.14495198899877493,0.24487748161952305,0.010108897080737811,0.8368707334516022,0.9422363840241513,0.8669281315152426,0.9914147430126563,7.446193077230218,6.797239030577738,6.26701505568164,8.213500371591374,6.911723962322381,8.074914288836862,43.710585786240216,43.710585786240216,29.352668746687616,29.467153678432258,30.001622793340093,35.497085414648836,43.710585786240216,30.001622793340093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,177.14177295343174,1771.4177295343175,177.14177295343174,0.7763205187706926,0.0346976254832736,0.8062443236861575,0.6461160327566416,0.4118159639841086,0.9458396566261745,0.027047005857874562,0.3487840600931288,0.8867070970001402,0.8276958673583645,0.8547171700235001,0.9737189524395727,0.8746499609605194,0.810592446767425,0.5053934430366065,0.16324227588810103,0.5528694093322278,0.9748346553365527,0.5809031389388726,0.8999686470612736,7.8714917095411066,8.108986070788305,7.81090103750697,9.782140490888011,8.684574164542424,9.544451945957432,51.80254541922425,51.80254541922425,35.246479545140716,35.822067638894836,35.00898518389352,42.02040492833624,51.80254541922425,35.00898518389352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,157.41338783678594,1574.1338783678593,157.41338783678594,0.22293201063352075,0.7159363677313986,0.6436223863947402,0.8538333243089542,0.11873353186628144,0.7297830415753248,0.26242779365429647,0.8127565925168942,0.9411678859903498,0.20362747955553184,0.941914722474918,0.3446104835330438,0.8660022207419806,0.7710132145991067,0.684395183048327,0.6490830922817291,0.1238241423337868,0.8683053894109088,0.7878818634418184,0.11861494070713519,5.969639856072521,7.455510060457226,6.262094745200627,9.773770305364375,8.756684812872916,8.136076367223648,46.35377614719131,46.35377614719131,31.627451478245877,32.928626230661564,30.14158127386117,36.58000584182694,46.35377614719131,30.14158127386117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1089.8960907268156,1089.8960907268156,108.98960907268156,0.4277416360622932,0.1920658790585228,0.12842577320816784,0.4973844493857058,0.43353115451408186,0.30880605289235596,0.053997402197947686,0.21127832730821272,0.10122899059930934,0.9265782271163923,0.6184671459929778,0.19845745455471198,0.052767909644009015,0.8248697533289184,0.25264429620080187,0.7188100984742576,0.4452413010850592,0.4366102693197499,0.04870741876933715,0.804509453609787,4.901802301966294,5.5298478294083715,4.862895372786458,5.016632226131459,5.330625423178556,6.483207678148766,32.1250108316199,32.1250108316199,21.892583106475055,21.69336070024524,21.264537579032975,27.108378605488443,32.1250108316199,21.264537579032975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1299.840501928722,1299.840501928722,129.9840501928722,0.8826536292379914,0.17489519957086685,0.34009758372340904,0.4969668945854675,0.9321833598335634,0.5532760257998902,0.6757158230162634,0.586065825789673,0.34984086785407364,0.9859067965976586,0.4775748605385276,0.501516899654172,0.9549827412380986,0.16324065564729628,0.8917631471324119,0.19078216559724648,0.09199911989998455,0.24558165949325172,0.28061054282068043,0.10287233445038546,6.0551414732836015,5.677321511731235,6.905068997347846,7.129392416228548,5.675733581110315,6.195136366024029,37.637794345725574,37.637794345725574,25.90691929133166,25.90533136071074,26.284739252884023,30.508401929497026,37.637794345725574,26.284739252884023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,138.88862474260034,1388.8862474260034,138.88862474260034,0.5804085493772443,0.6915941995500584,0.5233123942192569,0.7419608664949721,0.27666891873405464,0.08649347167957044,0.15713611535258964,0.799021476805208,0.3918261303068643,0.547692673394348,0.8624330752053695,0.039552767836516955,0.5569453993377047,0.2943026860031125,0.7589286431052856,0.6747206699044465,0.7746152012050328,0.33761613104283417,0.7390708795124336,0.27519228165158094,6.008174526621735,6.109260799460336,5.378741980238364,8.23185098570887,7.223512499652664,7.699368372027685,40.65090916370965,40.65090916370965,27.419222137435256,28.533473837627582,27.318135864596655,32.41905817800078,40.65090916370965,27.318135864596655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1140.5842954465677,1140.5842954465677,114.05842954465678,0.34867072806876065,0.7179160905909107,0.3230028676398723,0.5383432754173498,0.029886355829590983,0.8459869643306341,0.6584824260672638,0.6897706303198663,0.6159331031561808,0.6110607414532533,0.3443525335400993,0.5410706820969312,0.21183068976644437,0.015644815893732344,0.16022745780530967,0.3039657817368723,0.854886455098196,0.1256604575212621,0.6246882588289289,0.26788770795386874,5.474632443139941,4.999740750692827,4.942562579387643,6.356530162957069,5.80007996626402,5.8940634570974195,33.46760935953892,33.46760935953892,22.192896950134962,22.993236165706154,22.667788642582074,27.11107919658185,33.46760935953892,22.667788642582074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,149.72180706119443,1497.2180706119443,149.72180706119443,0.15328848027482234,0.546004805854813,0.07780333103927839,0.9674367052321535,0.5284118542348092,0.7091905410566558,0.34273989973077534,0.7972508522320945,0.8782658080988363,0.7854249653762406,0.9560337711841798,0.4032892984263893,0.8483631915096298,0.354491559521798,0.43841338361506166,0.27942218130224017,0.17366851465993705,0.8516184303817758,0.7423151255065944,0.41343192843934284,6.09373777860468,6.783726972220844,7.248943595239108,8.264400532715566,7.792645314431216,7.607528015434696,43.79098220864611,43.79098220864611,29.904599115610214,30.913517457820586,29.21460992199405,35.526581675930544,43.79098220864611,29.21460992199405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1273.0912085333746,1273.0912085333746,127.30912085333746,0.47026409891296206,0.42748221598053515,0.48961110128962093,0.1357375463889119,0.727898523957642,0.5415624270282723,0.91826655375442,0.3789965147765799,0.6020969781537445,0.5379996311867057,0.36878082206924057,0.036329012848884124,0.1682435191096423,0.9158817989272612,0.20443827775026324,0.7037745991620594,0.2832280242209908,0.48251092384996375,0.8558917945693777,0.8939303425928853,5.498891868093626,6.145994719205401,6.056048244694402,7.014051565783924,6.405357038115848,6.292770151316244,37.413113587209445,37.413113587209445,25.50886468099997,25.768226999910418,24.861761829888195,30.39906202142552,37.413113587209445,24.861761829888195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,147.7048175503231,1477.048175503231,147.7048175503231,0.3415109955852056,0.29540300445452283,0.18934716293194076,0.9240080551682337,0.058735593729157265,0.5533227868416353,0.9272969496608855,0.11423020308904142,0.7022656297353292,0.4345432058476807,0.3781192305935933,0.5089355875074144,0.9022294770694924,0.40930706278642937,0.6236314020245816,0.8787578877577309,0.6785316502867174,0.9670168338890949,0.6518666139879101,0.02660392723272642,6.893011936026165,6.036280602653735,6.786134346271993,9.1970547420736,6.795311473334127,7.048544284199824,42.756337384559444,42.756337384559444,29.068013975199154,29.827044845879545,29.924745308571584,33.55928264248584,42.756337384559444,29.924745308571584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,157.74575210181814,1577.4575210181815,157.74575210181814,0.5025572552366047,0.5586608853158895,0.6775418650952109,0.3268990357879814,0.8903384336204326,0.630530717925932,0.14063488539570423,0.834786010746226,0.8500316393338965,0.9817627697165118,0.40883042393755264,0.8232247448333457,0.5965094833926166,0.1086750176931417,0.3536713876748805,0.09685394841674466,0.9685522975691796,0.9310378125174511,0.14722239619953215,0.7588767722204154,7.639236880927992,7.004691574064727,7.733512791217931,7.767028203830069,7.248083804830089,8.574768322478873,45.967321577349686,45.967321577349686,31.080000891591602,31.32339312235696,31.71454619845487,38.200293373519614,45.967321577349686,31.71454619845487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,173.04884201467058,1730.4884201467057,173.04884201467058,0.4600217600468933,0.527925549439603,0.8391586027385483,0.9988734332648227,0.1071271902999088,0.16190172378990897,0.4633119737120387,0.9515557890097516,0.4667535585513528,0.2869902709702502,0.791768593612416,0.5182966808408476,0.9225842135221538,0.9033271032362489,0.5878072113327573,0.5987482910723828,0.7210276344900083,0.6268240472009544,0.34091924568912235,0.4420481031524518,7.829440800021103,7.71995888744397,6.843135311643809,10.190978138320299,8.311162925673194,9.589150072597333,50.48382613569971,50.48382613569971,34.34322241000541,34.93442644823463,34.45270432258254,40.29284799737941,50.48382613569971,34.45270432258254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1093.5287122376253,1093.5287122376253,109.35287122376253,0.9308726381444771,0.06322184422428878,0.26357048994762944,0.44306609273800124,0.3365498908618769,0.5216021375046963,0.052022915281637605,0.47891139275958716,0.42319510009869465,0.6280895592126612,0.9566329689375239,0.2054925196122459,0.011213804004785444,0.34930527740063355,0.44926611099705593,0.17050962748731202,0.8715692588158032,0.448408957617229,0.876251966745053,0.009225721037110945,4.51295297665848,4.317997542078412,4.137558218855619,6.930289120587669,6.237528434925336,5.830090151939289,31.966416445044807,31.966416445044807,21.215935033460987,23.135465926307912,21.410890468041057,25.036127324457134,31.966416445044807,21.410890468041057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1094.1743801285281,1094.1743801285281,109.41743801285281,0.022204113735209807,0.985460988328117,0.165223894809583,0.31757418960099904,0.729765006022355,0.8855302725186908,0.16132732968124452,0.14953567903312637,0.8505017919062899,0.4590645964317487,0.0076164597811879675,0.8705754934225768,0.6465742682641493,0.2780254255579656,0.3293369667783853,0.7110974658326379,0.40005145783583596,0.3195239235422256,0.17948139296774368,0.3975763436832471,4.620328755872584,5.3373911613377,5.6353202011558094,5.4086498527491615,5.315885414949411,5.730104299858611,32.04767968592328,32.04767968592328,22.11146551510128,22.08995976871299,21.394403109636166,26.639029833174114,32.04767968592328,21.394403109636166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,140.06376905412043,1400.6376905412042,140.06376905412043,0.5784081362758402,0.985830986138319,0.5218751637234041,0.4286725205407864,0.47065278491487483,0.6024761750483301,0.17429412049705018,0.1986441610036649,0.16832164771031122,0.03596579561646529,0.17029451453923106,0.43048056046963634,0.9058680361424235,0.9271252875701517,0.756820868732062,0.5910578896473132,0.9169971800800117,0.8654410618136831,0.6739579695999695,0.3732447012298179,6.020949327040096,7.014609914750199,5.221051415861867,8.308259118345537,6.576075694648776,7.929905994790748,41.07085146543723,41.07085146543723,28.47382644374835,28.035292223646927,27.480165856038248,32.76259234709168,41.07085146543723,27.480165856038248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,157.53085541543476,1575.3085541543476,157.53085541543476,0.46435194115553824,0.07768541697153442,0.7812912978704334,0.6420830850770044,0.913933679140508,0.9921580551038558,0.511866706055432,0.450817275994972,0.5822585439646417,0.5991096166165037,0.7473595134022688,0.4167353186163196,0.788811588855934,0.7928757765865919,0.019716091345989617,0.9239970654699821,0.3917881322816201,0.7367991473505786,0.9543111187090481,0.012696541879375633,6.720347717223694,7.262676808932303,7.043460510176789,9.205062602736357,8.169675117785417,7.826401718128658,46.227624474983216,46.227624474983216,31.337601639974107,32.24459994882722,30.795272548265498,37.02256187224686,46.227624474983216,30.795272548265498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1247.2742040640899,1247.2742040640899,124.72742040640898,0.08419005861764839,0.4521340206607273,0.5131291603963777,0.42918481365987526,0.11244186387682165,0.19398642970036062,0.9771485388783859,0.2391318060081543,0.8754234092633418,0.03415742807295108,0.41965298049422217,0.4589172423490009,0.46139499478692214,0.6094534235063706,0.7363638876824568,0.5713792397407695,0.3317385340332315,0.6428504060624903,0.40516389423284205,0.8589779594458006,5.602200182051607,5.089969740658448,5.745197760762162,7.755122389712091,5.734767883064772,6.106292067834541,36.033550024083624,36.033550024083624,24.696581958967244,25.341380101373566,25.2088124003604,28.278427634371532,36.033550024083624,25.2088124003604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1274.061790720981,1274.061790720981,127.4061790720981,0.9454479236994706,0.5685949737852865,0.6139064473814169,0.2245939972911115,0.5461286014773723,0.7491515519228463,0.019519942200147966,0.5250594845798295,0.6237695092885389,0.18297822865201907,0.9569883439824141,0.9322088636237,0.2259839735642497,0.4653701029410243,0.34592878015883677,0.33113382974903327,0.45576075154727314,0.25752817748315016,0.6266279616126363,0.3060005991566739,5.020122218928076,5.395749290206112,5.120353130765297,7.549828089102834,7.254207844069632,6.991555697436652,37.331816270508604,37.331816270508604,25.057486207510895,26.915944761374416,24.68185913623286,29.78198818140577,37.331816270508604,24.68185913623286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1216.487671826445,1216.487671826445,121.64876718264449,0.35291168992023414,0.20887283032602122,0.09943276163602444,0.0832564535210557,0.18707992459203637,0.5978058168240199,0.9830583936195525,0.04600358653360348,0.2328477373379766,0.3803937096081882,0.4443847447034922,0.8477059870650183,0.6213801156451566,0.6380715088311105,0.8194097794601022,0.3372137170227829,0.49038711791836254,0.7675132461725848,0.9700723114142202,0.6473034834666358,5.656560262129199,4.780158919507417,5.4866680445048255,7.733649150801277,5.408680284092313,5.964830952370271,35.030547613405304,35.030547613405304,23.96530706718379,24.593828431768685,24.841708409805573,27.296898462604023,35.030547613405304,24.841708409805573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,152.2495801197619,1522.495801197619,152.2495801197619,0.42122670371250437,0.35895365582611083,0.6991012473436955,0.9578251048958634,0.8601055239431898,0.47176523011677274,0.4777174064580364,0.8885551623795579,0.8164672792792748,0.863249683330291,0.017421310699573644,0.7990899355777457,0.5672151818023587,0.3529116086066154,0.3816352909875723,0.06868080735282545,0.4819853900058647,0.5150275893301345,0.46940735014772716,0.5384755013727253,7.278149713561604,6.702987476069456,7.773635879434507,7.91426736857935,7.227917438481919,7.5297188822358665,44.4266767583627,44.4266767583627,29.92060960631918,30.445539568731643,30.495771843811326,36.51240938978336,44.4266767583627,30.495771843811326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,158.4778836376385,1584.7788363763852,158.4778836376385,0.3766936940151355,0.49794098096295103,0.9042314993505685,0.928834215014188,0.9744876652597276,0.831998913831832,0.05318541862765547,0.802372171460315,0.3822896498067917,0.3640670484905095,0.6507218663996938,0.16066941878668983,0.8261411021069828,0.046061530000892414,0.8295276426046836,0.8004146039743593,0.7910606805865432,0.7878751275574681,0.9466364439678031,0.2777904399330091,7.073335419903424,7.444421326698212,6.734820555032833,9.28671506425977,7.648808249787366,8.214874378639308,46.402974994320914,46.402974994320914,31.680831324630123,31.885218247719276,31.309745417835337,37.11625993006114,46.402974994320914,31.309745417835337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1193.5922214080501,1193.5922214080501,119.35922214080502,0.5967696682112623,0.8180653572304237,0.448026341732916,0.42474616319998826,0.10854046012317342,0.008764946671779184,0.2979404055139365,0.369827360614871,0.18893298886466392,0.42630265367887776,0.30486951639702287,0.14374648266646528,0.13695003633372205,0.882755833857092,0.019199641460825423,0.6589890938341938,0.5522362419659343,0.5279532820669754,0.3951080236382165,0.7972081111629215,5.380695840982064,6.096358848595022,4.677906706271051,5.948051080358085,6.186092765992968,7.088446142952666,35.377551385151854,35.377551385151854,23.810762778176823,23.90049669557477,23.095099770563866,29.42950030479377,35.377551385151854,23.095099770563866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,152.23456354989008,1522.345635498901,152.23456354989008,0.3672295082637632,0.5337427399328107,0.6264137578505276,0.8572037384689691,0.49673427246430624,0.2411613094002225,0.4451734994634192,0.8246797785922295,0.7701859383046222,0.8996568571254758,0.05221047147300972,0.11285840208771114,0.906298080186896,0.1457054682164146,0.8981850195066255,0.4435528828021993,0.8707913318319168,0.4426878124323419,0.5631045556627239,0.6578284091537987,7.454374058259248,6.946160342425648,7.224089179345732,8.32628024514337,6.639231911212799,7.740859238418064,44.33099497480487,44.33099497480487,30.237389005332812,29.930460574119966,30.745602721166414,36.004714729661494,44.33099497480487,30.745602721166414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1243.8797036390079,1243.8797036390079,124.38797036390079,0.25524897275547453,0.20344113555486687,0.7968350682979475,0.16969103303346877,0.7116001941553324,0.11976271404766237,0.44631347015598133,0.3697685548558016,0.326767183602651,0.14655629553313998,0.2597196607310043,0.7495368492373797,0.21380994097325,0.8336365639185349,0.668085749438275,0.5140708710240139,0.8556939159189677,0.3170678398728981,0.9584822245681255,0.9105075214814368,5.74510033313976,4.850396511348495,5.130938726680828,7.734727898383776,5.900822252985307,6.595584223188184,35.95756994572635,35.95756994572635,24.31164735960128,25.362073101238096,25.20635118139255,28.222842047342574,35.95756994572635,25.20635118139255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1237.7877446969221,1237.7877446969221,123.77877446969221,0.523758078611651,0.3522064827223709,0.6184247172242802,0.5662779152999462,0.3977019224982289,0.7875188901789291,0.8310514869417993,0.5759472335888816,0.328643164377566,0.02616084178286504,0.20991313686807678,0.28836520832160883,0.0668779520078836,0.060183722394938854,0.6295780107576952,0.7721865629716708,0.5526918403601135,0.871382350969384,0.4092175187505853,0.3983771351203076,6.091501323200392,5.619301882873109,5.646729852491794,7.304498899446081,5.6026669338838255,5.882753178243979,36.14745207013918,36.14745207013918,24.453283813054966,24.43664886406568,24.925483253382247,28.8429531706931,36.14745207013918,24.925483253382247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1218.7307380094655,1218.7307380094655,121.87307380094656,0.9949870669738887,0.32467848517444897,0.4765911008999294,0.7383595676338239,0.13218160504541898,0.8987483126783312,0.6094069674498618,0.185723103262447,0.09122606834288305,0.30857817673393984,0.5378784247017522,0.026927213893699786,0.30314899781434035,0.5040243843443478,0.3194757547825585,0.7297084902715409,0.6433405273019238,0.1847705946196303,0.9545843026795043,0.3704178405298336,5.57195964738486,6.019736120936503,4.675435692571308,7.300152564972133,6.0580369795318365,6.329133974155547,35.95445497955219,35.95445497955219,24.32445835263549,24.362759211230824,23.876681879083847,28.65430241458005,35.95445497955219,23.876681879083847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,135.28981936393177,1352.8981936393177,135.28981936393177,0.53540466603518,0.46422869928908206,0.4942678315515856,0.8916865828757843,0.24319426085383578,0.6663178462073128,0.8568713263913433,0.7877740077690145,0.7921689422354328,0.06454951244159113,0.8094332960969082,0.652392535737802,0.18765171772521838,0.07769183830429072,0.8734857344195839,0.24681753985948218,0.4147765699101591,0.0068922472386592215,0.8040271258813071,0.9145844409361003,6.05366897847192,5.337866930233303,6.179987780099444,8.431341962031754,6.62733482531612,6.548151485770858,39.1783519619234,39.1783519619234,26.49734815813536,27.786816053218175,27.213150206373975,30.747009999891645,39.1783519619234,27.213150206373975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
