t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1.0,54.62537104770835,382.3775973339584,54.62537104770835,0.5362352294832341,0.11324683864783669,0.810226769770804,0.976297912959832,0.2760514545629933,0.5425639198172424,0.7883407316690104,0.6033326013019844,0.012891929007922576,0.05737240342872174,0.6878417494716647,0.8199358525577725,0.4930970973360651,0.2566116694739762,3.2944911318065446,2.9993681806344163,2.6761340500365325,3.439768961460967,4.063023773658243,3.1812209037620933,4.237804985232155,17.152654162896177,9.475080216203054,20.892443805956535,11.482049662652491,17.775908975093454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,206.4429713181506,206.4429713181506,29.491853045450085,0.2729338297706365,0.355093953558712,0.00019682401839038466,0.09683575210660922,0.929405572486003,0.04526559204755343,0.2034571562219789,0.2599156384453768,0.09346280266930895,0.08739125347171517,0.7749861705013384,0.8529466537901358,0.06512429028260003,0.7012399315516785,2.1186630520357768,0.9710387058779723,1.7589866538069812,2.848383630489562,2.431762488550478,1.5874377834274016,1.6696774991571695,9.195200670987882,4.67713954134115,12.414911107467367,5.688877771135049,8.778579529048798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,320.0469291731499,320.0469291731499,45.72098988187856,0.15511147871423492,0.8462843800972293,0.179724899702697,0.7682600360890803,0.8694655897403845,0.2311313727671308,0.1927153963541457,0.0006331159554069377,0.730225482087979,0.12930732619292362,0.5481403681210357,0.6022063707776785,0.7871330339485637,0.5189002472079464,2.2045509555349603,3.596046636832708,2.658691983428133,2.521559950888865,3.986927772730354,2.6268284889172007,2.991459526917498,13.940445559091234,8.42742608128487,16.990018678417012,9.605215788565053,15.405813380932724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,56.80554143202577,397.63879002418037,56.80554143202577,0.7496866248303737,0.05666747016078344,0.3043696789918906,0.5635967014854075,0.9863768188511913,0.47999690826426844,0.1647130242939432,0.37352653560517257,0.6096829795080049,0.4696077908607804,0.847074118436937,0.8084290587906576,0.790008947523985,0.9321290784010108,3.2134932800527314,3.5436201933612255,3.0777579761068026,3.5805704902254,4.6744953510448894,2.9910023847661726,4.247562215552289,17.57624856395782,9.74811585818013,21.784881697748286,11.913059951363351,18.67017342477731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,69.64531678064404,487.5172174645083,69.64531678064404,0.9875072549782874,0.8419396404085513,0.946939086702833,0.5062283095515855,0.17825389981114137,0.20790934301541786,0.5379461341706467,0.5681217412452645,0.08603824378622649,0.9142877308822452,0.3059308076824405,0.9006511472871684,0.6249169122431394,0.30065505480677657,3.6859873418694526,4.907857178552868,4.212528480365311,3.7840088065364754,6.023125136860587,4.502832830205943,4.0198765475476685,20.900562704712407,13.096677350628264,26.228359143385436,14.5458345146142,23.13967903503652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,310.51713787784024,310.51713787784024,44.35959112540575,0.5862725800568439,0.11775764908677155,0.6527390415597777,0.06377110198119706,0.3708895037349641,0.05727346574383907,0.26373889370115644,0.043668139338019496,0.16725089160411932,0.7119203298766588,0.28373657875915215,0.16590961514403468,0.9534941429355253,0.9839399326918808,2.2224708497604304,3.2532057371008936,2.9169201744161084,2.448933962775744,4.23580439333269,2.416197281320401,2.7281079753501665,13.068915806307636,7.891873868181725,16.96843463695554,9.380109650003257,14.855786236864581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,57.12811451563299,399.8968016094309,57.12811451563299,0.518120018214612,0.9006940502313638,0.7058150179938366,0.44079611821986253,0.8067231145808593,0.10193225951377982,0.0756569896152185,0.2847940229109224,0.867864483945277,0.6651552944168335,0.6886553387810921,0.7139066601543586,0.09888975100788322,0.5905659289140164,3.0691893362748863,4.197334734029669,2.9471714422670034,3.6559124155421987,4.633942839152767,3.9192358378576007,2.957070302441756,17.79874262614611,11.185759908162156,21.182522173536213,11.510248979452125,18.776773049756677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,261.59983767770007,261.59983767770007,37.37140538252858,0.09312654115120489,0.6388522564318487,0.020985082802843502,0.08259129635683093,0.6728233155479286,0.8337141967185159,0.16966606857170285,0.9645449159309187,0.17164084083043984,0.018517499408352456,0.6503343506099702,0.9242468230172438,0.7000106182541503,0.2213596300764351,2.639952986066587,1.7257241352356707,2.2705073344272293,2.4565731399580413,2.6996897474989097,1.5044070267610508,3.367795966762393,11.694453254783742,5.870084148063309,14.93892620147421,7.571892741022354,11.937569862324612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.40186412695552,422.8130488886887,60.40186412695552,0.39347946497687547,0.9543013410814988,0.4561059046002184,0.6751112109815084,0.8524329459711486,0.9449477367290022,0.7175345096616397,0.8529649724457441,0.9503705969632981,0.7516088259966182,0.4339756347786363,0.0120978437451007,0.269474200482812,0.03730833630237973,3.734727766703728,4.45045154508283,3.5203739769780804,3.223755664753362,3.5494871281670117,3.6645823824153556,4.4445164361873095,19.518033795142586,11.849761694201913,22.137443355204848,11.658585946769676,19.843765258556235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,335.16126688278,335.16126688278,47.880180983254284,0.5413167622328036,0.40691976567960353,0.6467794507388767,0.6517042194350775,0.725477649955259,0.3049783530514716,0.8787621422462137,0.1200924417783511,0.5905182788886816,0.4550019299283298,0.020613141268360224,0.09113782684239169,0.1907151726706373,0.33324355719747223,3.102137352762542,3.4829555795740097,2.493328914025948,2.8177721409794305,3.316818684725192,2.722335269283051,3.1810640498624765,15.30626439246151,9.307428201619604,17.63345641163864,9.22021800387072,15.805310936207272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
