t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1.0,68.47989198523186,547.8391358818549,68.47989198523186,0.5813728871119352,0.8733940949318434,0.7910399425010887,0.4722924992484754,0.9010464095000307,0.6799679301735645,0.7968449596636429,0.37566985117224905,0.13076366759470714,0.3725947574311008,0.19665670705312988,0.4586718602932335,0.6614835244800177,0.7876588208878303,0.5646742947217216,0.9965040186769395,0.3655379945944056,4.465597254532524,5.782689761607734,5.282830185662279,4.71636139753951,4.807934024356027,7.78766688416968,5.820039148254784,20.78468756193455,22.594792491727496,26.06751774759683,23.318784085972215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,58.06364559568668,464.50916476549344,58.06364559568668,0.15205120760043023,0.6050947034146331,0.8377599358270126,0.1281310127367682,0.3042016099110524,0.9452002169597992,0.616167745261829,0.21677265039206572,0.3770566007388806,0.05905673416401169,0.7966719745171855,0.5267827210751603,0.015206222209062314,0.35560020866454367,0.7019290933757599,0.9984512630872692,0.5539349793885091,2.655273744119782,4.8866112152007295,4.403479534923103,4.889336430017351,4.012708795422776,7.45856710187482,4.398143520973419,16.82936491031128,20.76409186223805,21.232844445234385,19.403931596118433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,57.83172409273045,462.6537927418436,57.83172409273045,0.4552945250427246,0.1393396074180424,0.9489900107245797,0.9992806641384303,0.5777822787042544,0.8358743337580488,0.6421270995768891,0.6472980305398084,0.47745851945570916,0.13500744403235998,0.8771742808306993,0.9022361268760049,0.27425514874353174,0.1558449716321959,0.3159034954726492,0.32884093118656577,0.7983198194001809,2.912752480786728,4.628968542700002,4.975858377116296,3.8908498472602497,3.9819400171376333,7.1697309861199185,5.3399602492168485,16.772531119963826,20.018379227634096,21.748389497080122,19.687310386722945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,56.961610023560596,455.69288018848476,56.961610023560596,0.3851527026405013,0.10005139002715202,0.7330995626376111,0.48611204614956616,0.056918146440836814,0.7459591488644599,0.2904382163358272,0.5522341349546245,0.873521789789149,0.741314556914125,0.9737588099278024,0.26492865952315625,0.441510307853635,0.5828063654430705,0.18990469135975796,0.5410818472409008,0.8928916928698664,2.3160138386728244,4.661556331254556,5.024373589220233,4.546458591380068,4.619425164966018,5.924072665625065,5.497696439113277,17.021725200420725,20.114330011191385,22.046098789640958,17.92601642477268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,64.51398185250619,516.1118548200495,64.51398185250619,0.6933089411583714,0.39248901145258286,0.9031748206095928,0.46002801055006637,0.19985662614551825,0.3119772474336705,0.7290902034416656,0.7536456666198992,0.8793205194075262,0.13856932998415683,0.5944336717045057,0.43842783060911095,0.7406048843306137,0.500042575845788,0.5624302679976297,0.9125700112502905,0.5642979353228273,3.4693900467998238,5.293813173599046,4.586654865816214,5.498106544887814,4.608309374794882,6.862435868433081,6.248047057565295,20.509356822851977,21.55550665393199,25.09601168866819,20.212293954648164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,316.0282701932735,316.0282701932735,39.50353377415919,0.1743557270426357,0.4750086090263078,0.8128819140957341,0.9238675293112466,0.12403493435383495,0.44039007514882345,0.4691146802506475,0.07433911199874321,0.05678433119790516,0.601175506418693,0.7149139988915283,0.05652185256751163,0.5994613112895659,0.0049258474892323045,0.38655050946795166,0.11544217720775518,0.02910516757616788,2.304579078558814,3.30337868017412,3.7482442705329,2.640846499375157,2.934620075626086,3.703228878074238,3.7048438875139813,11.953648145622072,13.02693972360838,15.701892416154973,13.059430907340072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,438.39935562164084,438.39935562164084,54.799919452705105,0.29303849167544793,0.7565554118088768,0.43203961757077236,0.9637527668545656,0.09027816047120951,0.8741297715532222,0.7100519058920024,0.16687056953619184,0.9328336728266636,0.7273422198849999,0.001703023389407976,0.41056259624335967,0.15784593597298302,0.15152252954528866,0.7065260140429928,0.40983025198606526,0.7868060276173889,3.4506627733117208,3.3961642923189306,5.565544928414298,3.5578810907062595,4.751345698618017,5.496875879656779,5.329851433118164,15.734559589455074,19.371647597395352,21.300104517869375,17.90924787370173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,59.623506738395896,476.98805390716717,59.623506738395896,0.9706039920572894,0.41324159836812846,0.10257220335194805,0.0807895200512816,0.6493661872043082,0.2810620120120927,0.056271909473538106,0.25720596160347153,0.01105127423138208,0.9138304791805921,0.9417386121852175,0.8733499504762877,0.7553348458973408,0.8879776269718295,0.43063757429147964,0.9519277423979481,0.9990119634734187,3.691157702178807,5.191528296660333,4.366328939304243,3.996352593401405,2.923213065192982,6.844363341809668,6.398294397966166,19.27733299020671,18.130257939708297,23.64366192951095,20.09337827995305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,432.22471640569796,432.22471640569796,54.028089550712245,0.4698283552043667,0.0010355727856398156,0.18505851351467417,0.9170002127076979,0.5908265368693916,0.2780385176716502,0.9296609666619238,0.1004867177840364,0.5316589366173893,0.21806780247972968,0.6901815857941384,0.9728953397457233,0.28132379590350387,0.8263968246253877,0.8246051264441521,0.9370562475592831,0.07857296556052684,3.1345110782292402,5.302340321732717,3.429262253573495,4.0964795251247015,3.070403852140431,6.414814915016528,4.716248362104799,17.24957928719146,17.010960545855156,20.678841540764953,18.280928568551982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,70.93677418446927,567.4941934757542,70.93677418446927,0.2462927194240302,0.8146481595004764,0.02657469374424004,0.7581378003108136,0.6252584927500205,0.32672120159591933,0.654832236566986,0.8209658281920382,0.6001095743532757,0.6148345991191486,0.8579023503860757,0.7614606389046367,0.8827643751191038,0.6100411430122095,0.6934844806100804,0.8342268617588131,0.5476353371960228,4.4703165161627805,5.738120686139612,5.213043243280949,5.257953091557209,4.4687274360842935,7.573751424217518,7.358728153217258,22.825118447076857,22.513475195139968,28.038161690357807,22.99523186980086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.822319134032,486.578553072256,60.822319134032,0.3890565527316717,0.9013202932757509,0.849431416714629,0.7223106226821632,0.05572629236301163,0.7671243323148618,0.5961773932630791,0.6254625600938081,0.15560584587024406,0.6088051189968992,0.10629856564613893,0.5990707875757543,0.7858506966912613,0.25775930760583265,0.3271499850699847,0.7945524607861238,0.9045887079623933,3.503698195794205,4.221363100539507,5.963952344716323,4.017580435062512,4.761686268135104,6.784662102671367,5.456042011964243,17.198683743360466,21.52788115058531,23.16263608807679,20.4736757437214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,71.93271372442278,575.4617097953823,71.93271372442278,0.6875241469658028,0.8965386127107134,0.6881135701401533,0.185319097666369,0.41290073607185107,0.0118252932870333,0.749725760947593,0.4800503791817744,0.7248107712369527,0.7387639150228886,0.8376194473796359,0.49630994868350053,0.5135775062440711,0.571189211612322,0.934572523227648,0.4440917606652397,0.4886496728074228,4.900076074128272,5.8570273042491054,4.995022275656325,5.576986276154439,4.861017514139431,7.011586916714887,7.464733471796354,23.79882312632817,22.44461298266508,28.793845401984495,22.763712570748588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,366.4106772276114,366.4106772276114,45.80133465345143,0.9585398743008882,0.5387029481562564,0.20668798134458277,0.25848523880157614,0.12986999352139295,0.1323768951936175,0.5057251070626071,0.12097136838604572,0.07379815611000795,0.28423856886254817,0.24149703691451585,0.4081284018443012,0.5789252963537994,0.5406514415099904,0.9549595285966616,0.5413083021066355,0.39686470261156703,3.4930073888864004,3.52590932830498,3.433938673462846,3.2185767631246964,2.4031524666256563,4.717743707248174,4.7840925808762895,15.021586061192366,13.773411610461373,18.455524734655214,15.1705990979024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,58.90867036535052,471.26936292280413,58.90867036535052,0.1591881659050307,0.2824107986814529,0.05068535859518375,0.29598141441027404,0.6971091283811435,0.3653340313284855,0.5619921263828193,0.8364225157081807,0.43664471318841847,0.468274836445006,0.4669777964842202,0.9194813832745917,0.733916290510845,0.4145122030108158,0.6977093501178743,0.9407802072864601,0.6115131962042845,3.7031069216215076,5.1344635224117035,4.0228437045015575,4.126142943072606,3.416276583340362,6.844928095455511,5.9521589180092755,18.915872305115094,18.41019132637004,22.93871600961665,19.70534224399028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,57.6393983843834,461.1151870750672,57.6393983843834,0.5106888327073229,0.8786789395454802,0.49638693112176246,0.41794535886668005,0.8419073976070512,0.6509765638857674,0.09195889217533626,0.5403175004002277,0.7458490894961576,0.31369385275280026,0.2457105890720236,0.7719611677622231,0.6361737958313226,0.6866291676459765,0.5188243294587292,0.2815566119625992,0.16795909372196005,3.6960697446469477,4.016985272196506,4.671411737399383,4.393953158702956,4.404490937023509,6.172867184359136,5.491762312768412,17.59877048831482,19.642723017484983,22.270182225714205,18.55733393860197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,368.2770217673666,368.2770217673666,46.034627720920824,0.8294906666802548,0.18831297822708792,0.9461253383613741,0.03514133440118583,0.09794816213923918,0.21681371773493419,0.7199827035913233,0.5745539669710017,0.14262921357661973,0.8210105823190066,0.5241747139440623,0.4575094193058281,0.08734470227976665,0.1794151368509841,0.04174580931107641,0.17505293637765562,0.43716122529210555,3.27304486923899,4.0800093498657235,3.4402800894687564,2.772010093619862,3.788843637632332,4.558796108106673,4.464354724331544,14.58941903705612,14.559929928827623,18.029699126524875,15.352130416680144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,419.0032225717601,419.0032225717601,52.37540282147001,0.8001500232328169,0.027306974506378645,0.8016269117610633,0.7985538722207005,0.9236426606090908,0.6024811362814516,0.008191180490793037,0.2300788224008118,0.7122167392691818,0.9647436335386796,0.35716760298875794,0.4627310250859029,0.020023041736608405,0.040560188600125224,0.325472619501472,0.8975275635882225,0.6792740316693523,3.2795859142800428,4.549011183479016,4.4700981904800345,3.391957422616013,3.387205586848485,5.356060717483421,5.0482673299439424,16.268821850319014,16.605321917427954,20.738920040799048,17.654756005722515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,377.4471946583136,377.4471946583136,47.1808993322892,0.767584355079789,0.06246772864100181,0.6299587853936601,0.7742109345674162,0.2611205036738955,0.21135187607069306,0.81488162316462,0.26355268201650595,0.00989156630615795,0.011535892578397156,0.06216219079324925,0.24265938740628645,0.8857645255591992,0.7752133789094816,0.5760734706461714,0.711367040419191,0.7002529860236779,2.757216255800381,4.105865567595172,4.004617734847005,3.090686843125419,2.7788535330805177,5.3110616531584345,4.4152875244826655,14.369056191003637,15.185219764211377,18.373673925850643,16.178761211400996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,76.25687987681108,610.0550390144887,76.25687987681108,0.5663417555159928,0.6170604480083764,0.9665460094246592,0.46982912004418076,0.6338312301915378,0.7667977299517829,0.3820853345456803,0.9149500951663061,0.9873571421805375,0.7121181280302467,0.022333189760291527,0.3104860886975882,0.008625716417340223,0.8496109597872507,0.8449884580599272,0.7129423473950344,0.4837010920310797,4.6713754495180675,6.039405752360934,6.625602040503809,5.915788649782383,6.19652584709484,7.505332983019515,6.173392589907317,22.799962441568702,26.243249520400546,29.42556448207251,24.841716225402322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,371.6686214384065,371.6686214384065,46.45857767980081,0.0012602073227534483,0.9434832524962831,0.0966963578483424,0.2936856449435924,0.8267813793709741,0.38358989845828984,0.0698050254108733,0.3217033447569928,0.5583614933192034,0.28981525747392745,0.2150007005044665,0.03017069687850782,0.2558630392580905,0.7896690761157141,0.3793902830827337,0.33512244235858824,0.4463477362615522,2.832238749914538,3.3239838669226125,3.944380851437428,3.6394269504823242,3.4531237058796265,4.8377601935433185,4.307811719257851,14.103461286577325,15.874691701342698,18.04784213801475,14.938363661817895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
