t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1.0,35.99165763110876,251.94160341776129,35.99165763110876,0.9444245880320362,0.15863662905005738,0.7632703369505062,0.8565679014208685,0.031243451265106303,0.21904387040099482,0.8303716945539203,0.6905073596318543,0.47217844356119276,0.35537157658354845,0.49385718740692475,0.8057887969941331,2.418918076956884,3.9397971311426585,6.6212618358511435,4.46489776981469,4.441078231288541,3.4758894462107124,3.7431469589177295,14.538229513350398,12.381865447313942,12.381865447313942,20.896944721449938,11.683934174943133,11.856764808641913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,34.12409890961747,238.8686923673223,34.12409890961747,0.1710921720752957,0.808331104202352,0.3932571799855008,0.11919852861861535,0.908565958543979,0.5131310957804266,0.5820068767342438,0.24476356162694646,0.5813119217379193,0.13040260597266784,0.39700035176763426,0.6119150562955522,2.907946358001751,3.7347167963629415,5.460976413341133,5.040283106674554,3.197821010919892,3.6499451257379585,3.886953586503629,12.308742549998982,11.888049243332404,11.888049243332404,18.951405704363676,12.577181818916142,10.582482933020792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,39.507784762686,276.554493338802,39.507784762686,0.0983364368406876,0.5496629445794137,0.8865222412368446,0.48318430073772656,0.18131187290259776,0.593110982861645,0.2600755144392378,0.738777309158387,0.49295027922828205,0.47502584541709614,0.5523087396722965,0.8863128886204543,3.4085593365266393,4.407412160124265,6.1975793556946694,5.141032772699159,4.154464946796487,4.331294313680507,4.220943590638175,14.683338616171664,13.626792033176153,13.626792033176153,22.49931011282257,13.693270677017841,12.89317142060126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,169.54503028135537,169.54503028135537,24.220718611622196,0.3110604483931705,0.6737300538122042,0.1524397417896357,0.621907431509104,0.49650098191098846,0.2193201356459803,0.6584858102759769,0.2222007552476869,0.19057464933819013,0.5471209767824159,0.27895399510129504,0.5590427692669012,1.7951073498529113,2.675793915376575,4.93133774907355,3.451248892388859,2.680724532927083,2.1190330283006777,2.732547155230183,9.73109531030131,8.25100645361662,8.25100645361662,14.201996575530796,8.30282907591972,7.475551476604336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,192.56214647985985,192.56214647985985,27.508878068551407,0.8455623806465868,0.37762865277849755,0.6318848685857457,0.6079921904352582,0.21181742178063112,0.3464125512583771,0.5615664015227896,0.23584117169369556,0.3447456174618365,0.7071240661371251,0.6399853327266196,0.16446694201085665,1.8651386320953136,2.6625462053117985,5.675027597038021,3.514348959819049,3.2970539040014835,2.5751539055177624,3.066690366344723,11.547235406557267,9.386556769338295,9.386556769338295,16.074920243964378,9.156193231681534,8.534754014831044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,40.656329876722396,284.59430913705677,40.656329876722396,0.6762412117024676,0.48109173334838073,0.9630499288160886,0.46456802642025485,0.8772647629949414,0.31092091558404367,0.1473616868485037,0.9695526219958415,0.7895582776143191,0.029769048943394716,0.30750838694745086,0.7091532949902303,3.2537741503530624,4.370688459197408,6.726039896205917,5.555461609139799,3.6921205172208906,4.927008188942915,3.7086442241490167,15.345168602369723,14.174590315303606,14.174590315303606,22.969631211920195,14.191114022231732,12.989817165361213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,191.91867984643594,191.91867984643594,27.416954263776564,0.5168761433711232,0.26881658868219505,0.5761653769643861,0.24421143472334728,0.5002668161186381,0.21149280428628336,0.7533232230348111,0.1989600749479108,0.4250412508874605,0.9381789663466602,0.19255220176486776,0.5551541097970515,2.0366701306173765,2.988953428600098,5.3810389909247345,3.6817724464836044,2.957940401458207,2.6596326347665977,2.9825455554170555,10.998612027149541,9.299345482708409,9.299345482708409,16.024235586367013,9.323950636667258,8.606526464824903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,206.16612545177318,206.16612545177318,29.4523036359676,0.8007973796667002,0.33199013762810003,0.18069879833340663,0.09723478058071455,0.30100262533492717,0.41437222019534625,0.00011628232586080589,0.9585241645081518,0.7113826597244242,0.32217610758501125,0.017348608514305752,0.9885051057089522,2.6269489215902295,3.585589368424242,5.1241488701059,3.9039406022734746,2.4096584553830103,3.5718341823195137,2.644413812430396,11.105641507808423,9.885433239975999,9.885433239975999,17.318179797822896,10.120188597023384,9.567082006126766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,48.034488936014576,336.24142255210205,48.034488936014576,0.9443651969495097,0.30190318707011,0.8120801107279703,0.3731144468510976,0.3857184884488828,0.8287448398700532,0.7225152384214435,0.6394070674538649,0.6901288501840338,0.19030536562975187,0.8676145673941625,0.9932307469643498,3.626087734816517,4.988010040691825,7.74912810596523,6.24134309653487,5.287428800413111,5.2169246710433175,5.2162175406321225,18.25348157742166,16.7456965679913,16.7456965679913,26.86757935293,16.67448530821031,15.492363512148254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,35.51220991940288,248.58546943582013,35.51220991940288,0.24472977317835964,0.9872874505580062,0.31494661921003786,0.1168972194266612,0.6212854551422893,0.9758551399102868,0.3010293904156385,0.49155969860952275,0.7320711521833,0.9148592939750387,0.46021988705710104,0.20523561945899504,3.2153959813206265,4.0079850703457875,6.365976699125238,5.089490412545178,3.10625502766202,3.8011735715715327,3.976645258793366,13.273405298358789,11.99691901177873,11.99691901177873,20.496786350025204,12.867309242910075,10.91541366957934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,40.441877793361016,283.0931445535271,40.441877793361016,0.921703591197341,0.7323538095103167,0.878069666468396,0.4700140451274354,0.8573130551953893,0.2704355347261058,0.7139712390389769,0.6293723226630428,0.459168918709293,0.8631529191702347,0.8063490956779535,0.3679836251587285,2.70801155457284,4.05135511627486,7.969887822643214,5.715017267148202,3.9659921249068892,4.268692218598909,4.2283318892897706,16.204572166149013,13.949701610654001,13.949701610654001,22.96393883699671,14.212041375036883,12.286039459780659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,43.76117405493158,306.32821838452105,43.76117405493158,0.8067059418055796,0.46165552167380886,0.33053768641543446,0.5282295330902794,0.9642461228595849,0.5596970969402015,0.99074503932723,0.37175114039610846,0.5928495325534414,0.4758551055891377,0.8488747504867303,0.9195028177757114,2.8642426553585976,4.226738835081936,7.850650288913249,6.039859708428251,4.770436456589029,4.587459147427213,4.703862445172558,17.208545892929493,15.397755312444493,15.397755312444493,24.299527383370027,15.331181301028021,13.584634439098178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,43.56724748359486,304.970732385164,43.56724748359486,0.08685766826965347,0.13810896608884193,0.8762815651503237,0.9754855074555783,0.5218392459876982,0.8909418747981452,0.01221080330444102,0.8110887870931459,0.45013709687664805,0.4551111563860585,0.82036961905361,0.8627229088605116,3.2181924117744702,4.041492002172058,6.901155199324656,5.383700867213365,4.888149375499259,5.233381097820082,4.0507728341325215,17.022685672643995,15.505231340532706,15.505231340532706,24.282370086590525,14.66785479916597,14.163022475491399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,222.20266559892875,222.20266559892875,31.743237942704106,0.9030916378962058,0.5235675048740406,0.9811344394041682,0.15464811173787407,0.8043241841606207,0.7234208284945671,0.713192627331374,0.016597705049752443,0.16802039289270443,0.9213110200933529,0.13060354270443375,0.3009953730311169,2.6971385386965974,3.426928871077724,6.340907367670211,4.3618565979427775,3.1720153155962385,3.1250964657373634,3.5409347087324052,12.638019149003814,10.65896837927638,10.65896837927638,18.762086558778133,11.027887772412546,9.724040652411325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,227.61402166417426,227.61402166417426,32.516288809167754,0.9669788086606319,0.2779167974930511,0.7229147208595119,0.40178403534680096,0.1426321698719114,0.26023990131961383,0.36517741309352814,0.709201533493907,0.7079548260883095,0.5702483697854674,0.9110598802496104,0.10526846593178818,2.0742947116922745,3.1486736582797095,6.141376922194132,4.202365708401231,3.474399242889163,3.5592714978146525,3.3505320050354133,13.175047662897947,11.236036449105047,11.236036449105047,18.398016032869933,11.112169211251297,10.182344398983524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,44.71731196351685,313.02118374461793,44.71731196351685,0.020233190831773995,0.43181253580459256,0.9641339841427998,0.8995516646469794,0.24751976287948618,0.9836534443742353,0.3123968523994499,0.762108379660005,0.3629014948418994,0.8613074546148618,0.5265038636208533,0.9904983659807436,3.7329998251442706,4.807505057203725,7.3626209937976785,5.5815286837040645,5.039639670006961,4.8373192955000235,4.571900541164574,17.239579959304663,15.45848764921105,15.45848764921105,25.78008484165266,14.990748520368662,14.68446402271071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,34.646677520066746,242.52674264046723,34.646677520066746,0.7430038183887233,0.823061560060903,0.312113228384714,0.7011112929041451,0.7138215163712675,0.8144118001677744,0.44757678023314096,0.13239785613291533,0.2784885062732182,0.7063239205056768,0.41678279666686013,0.7320932604264843,2.960168355313094,3.5401429916791503,6.821186336515822,4.670747304717278,3.702577665056337,3.4001089644232336,3.824527932213095,13.923872965995393,11.773433934196849,11.773433934196849,20.424184312987634,11.895384201353608,10.642829621158722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,180.29739418212122,180.29739418212122,25.75677059744589,0.9015684849922159,0.7923691982574235,0.38601009328369107,0.14485361654640083,0.24496654029743992,0.2019286764899928,0.45798093035778487,0.45357609206334926,0.22380767696768544,0.15035349688244737,0.683675259058756,0.3252112946968474,1.92932693969564,2.840883962116774,4.966301359894034,3.7695257614729702,2.423467547401158,2.519175632857762,3.070983129112181,9.908944540152953,8.71216894173189,8.71216894173189,14.679155441965367,9.359684523442914,7.783527142375695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.71916467506362,299.0341527254453,42.71916467506362,0.28033611242784195,0.6130279342826396,0.5576659468691746,0.5634428575642088,0.5187939090912337,0.18547679497429537,0.5002957878831507,0.9552338153263109,0.9384629688106834,0.15767873343798777,0.97141628784741,0.6637921068755088,2.958425751812302,4.413955355021763,6.905623255390445,5.904165551960407,4.380552750824432,4.790841829794616,4.430137827542862,16.077017836009492,15.075560132579454,15.075560132579454,23.44939894284356,15.125145209297884,13.58534993564081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,165.07773817839742,165.07773817839742,23.582534025485348,0.8633205517694076,0.4799933307824513,0.457537119845308,0.5331174486691849,0.04578098681495757,0.3051386461081449,0.0435128373519591,0.2843468973550861,0.44186177125360104,0.3508241450609796,0.48903370780093747,0.35998999175499447,2.0445208597445,2.3723805944515446,4.6544574345670116,2.90719528906744,2.6301915227841297,2.3836891209330293,2.577067404897396,9.66833807828417,7.921075932784599,7.921075932784599,14.085239532480214,7.867951814897865,7.386261238168704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.98511182414136,300.89578276898953,42.98511182414136,0.5106651945887645,0.4447815198808984,0.9258755318756362,0.21764393636431323,0.45388449477006,0.3709009145570613,0.606325657135178,0.7933973348651291,0.5089341430409087,0.47568786977658983,0.8419388506690917,0.8893686609172468,3.1398607702717514,4.539583762272058,7.039404108440878,5.83540710771121,4.3609876945594355,4.784299930695133,4.588125278076021,16.18469173369545,14.98069473296578,14.98069473296578,23.864136266239257,15.207832316482364,13.684871387526627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,183.08138505144706,183.08138505144706,26.15448357877815,0.08621282547088582,0.32800415790112836,0.14349345565422156,0.9774348557711492,0.36738976773514764,0.8125953097906626,0.34868553700523286,0.39693422581006976,0.3472005756536849,0.25823797616596866,0.41848914237272106,0.18102368855710183,1.8123171875567992,2.5579369503721017,4.665701517887974,3.34381586047997,3.2289225648047735,2.6671261655736087,2.5794918669347533,10.561750248266357,9.239864590858353,9.239864590858353,14.932004386195256,8.590433892988333,8.453985680750485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,36.460075375341994,255.22052762739395,36.460075375341994,0.9392186581879673,0.8039274679082775,0.7095283618418016,0.8599678121131965,0.26081439010926577,0.45863972414424103,0.8075498619829231,0.480903949515042,0.7910579652162023,0.13961265804883705,0.590513414880139,0.0109596693148164,2.774113188425339,4.0625669999233045,6.85269393326271,4.913894804912709,4.22821680949332,3.3024174750215085,4.172176465288401,14.383328217777539,12.444529089427538,12.444529089427538,21.220008406126183,12.38848874522262,11.593201284438132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,221.82786147715595,221.82786147715595,31.689694496736564,0.28294226678198975,0.7255820017135326,0.36207983036511215,0.9528011261546923,0.3954102112826392,0.5296776365388005,0.07192940111712687,0.8514466893843553,0.7104876374666768,0.19313655956702425,0.19070152399238205,0.3871829150547176,2.7150100211388395,3.638386111640322,5.653377799419048,4.224497846915344,3.204860070689508,3.426986444084684,2.9776409462483486,12.28522431419324,10.856344361689537,10.856344361689537,18.638620446972403,10.629125237248376,10.270232626414515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,38.22597785272433,267.5818449690703,38.22597785272433,0.9759030132939785,0.5295191425450311,0.7971117244043042,0.12687273763960816,0.7126216807987388,0.9650529001854566,0.49976478986460493,0.42021224050366013,0.6733301156521199,0.258367643550109,0.15448608213555304,0.44027336338751744,3.4052872461744292,4.325264276542694,6.553515433960682,5.192372039476986,3.656891713269164,4.16308810706735,4.059538118174587,14.373495254297197,13.0123518598135,13.0123518598135,22.104046777014318,13.414998264718921,12.145244096879207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,35.448083529428196,248.1365847059974,35.448083529428196,0.7175321581853366,0.7345142182045232,0.20818053602229936,0.40631354339500847,0.6660709834553039,0.7042609788058638,0.25673733155667866,0.9878550962658516,0.5336567578138529,0.24859196688605278,0.5150429157985872,0.4579203631472679,2.6385328539938073,3.8831252818163375,6.436676849536626,5.06423918107023,3.0821124265395583,4.072987631309028,3.410313101349073,13.591776907385212,12.219339238918815,12.219339238918815,20.11343504319536,12.54753991372833,11.038225339664923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,213.9683862202911,213.9683862202911,30.566912317184443,0.9906997208432045,0.15423865306391837,0.1486267315925872,0.6349606778294954,0.597885520266545,0.9659962899541841,0.9036109520999657,0.2850549650889185,0.18935845872693335,0.42691486569237147,0.413813390817552,0.37114876511915884,1.829368898456782,3.018034815645666,6.082308991094834,4.029733726729763,3.627515266139876,2.971884121565879,3.1467932413742994,12.68170837880059,10.629133114435518,10.629133114435518,17.529112092903038,10.14841108966994,9.61743420335142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,210.4245402474273,210.4245402474273,30.060648606775327,0.7985332395837635,0.4223870992490302,0.06758709793515894,0.2672623842291951,0.47956961863334846,0.8935336019098379,0.4934907556051651,0.575067184251152,0.17132301832351804,0.08120176661424305,0.08390298351923953,0.9337013026501115,2.4885321200676565,3.557090059923974,5.267560052503764,4.120562662076561,2.9108011441722264,3.2046848072223666,3.0659258591920615,11.383046003898357,10.236048613471155,10.236048613471155,17.428668183889986,10.39117332849099,9.672576011318567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,204.0006600541713,204.0006600541713,29.142951436310188,0.019880190084286764,0.06153851967650159,0.9983588179576356,0.5272705777883397,0.04672947510907588,0.377175538367139,0.07153160107317313,0.4228511788712884,0.8737586710235187,0.7833918026573463,0.2861454528940699,0.25090148400883583,2.5617330310336306,3.0561158109780924,4.7195333095112115,3.388990738981238,3.3851421431127124,3.255920618231564,2.9194100850008735,11.360596070855488,10.030053500325515,10.030053500325515,16.97844491286721,9.564321442213675,9.697178572322368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,148.9863568966153,148.9863568966153,21.283765270945043,0.5728396417085582,0.5971890605399536,0.34218518723227387,0.19082156082118384,0.6935614360543311,0.18130583744635342,0.8036887916032335,0.03256054209786019,0.0454882472877719,0.9229803489826652,0.17611777541837736,0.33689549906846805,1.5030638315748206,2.339313165275914,4.895633928261029,3.2089923767486224,2.0765028988776617,1.808114524605436,2.482870398596431,8.780251351744127,7.09360980023172,7.09360980023172,12.622628348594862,7.499977299950489,6.223930588759012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,40.1818211121145,281.2727477848015,40.1818211121145,0.5385642627434817,0.6072597855309421,0.4472254994455178,0.4671656649114019,0.9523368482746222,0.9818169795383397,0.1772029987603393,0.8015398086916978,0.0019548530407683673,0.317662268022739,0.894454044123197,0.7638167793953332,2.802073896950901,3.7808167044029384,6.95099979247838,5.6276075968007575,3.7336368192148974,4.843144812509476,3.873730939834437,15.527781424202754,14.20438922852513,14.20438922852513,22.110672025556593,14.34448334914467,12.357598336127312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,44.03031156183811,308.2121809328668,44.03031156183811,0.5772683969392827,0.9024752857595731,0.5416204627235355,0.52414486850674,0.9735138398702761,0.7374113450336112,0.6640555214407223,0.24934241667925172,0.8979875839806597,0.6039680090079022,0.848535198638398,0.3461593527419832,3.4256540302393628,4.339051968359337,7.866482281321935,6.161101006868011,4.559914333065651,4.594570199667716,4.938244750318484,17.0209668140553,15.315585539601377,15.315585539601377,24.785672812654,15.69391595685421,13.493536501092704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
