t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0,522.8551285935957,522.8551285935957,58.0950142881773,0.036688367693753055,0.031450016579837925,0.4412610051984731,0.20836019859856325,0.7883774274428744,0.14347448868716717,0.8966999516978333,0.6718735918904682,0.07876752119683228,0.781998534188253,0.6797857571914647,0.8621815119017763,0.8627419186413854,0.42194540862844965,0.9373131366851223,0.9433959407126743,3.542780427983364,3.0228938680749518,3.89797129702031,3.7950648868555894,3.974843804695431,3.170847720207196,5.258411170746408,4.396229658844631,10.611599445210869,14.066556689997888,13.634493313285821,18.03072297213045,22.68796937088782,18.03072297213045,18.46278634884252,13.634493313285821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,81.51874193456311,733.668677411068,81.51874193456311,0.3974385051427546,0.6822167972365083,0.3086194323338619,0.0481264419491122,0.8054051402887951,0.8523374460872037,0.6009847238091721,0.26758433065242404,0.4406872887120876,0.6168500147921067,0.7165427649090272,0.28927521570112347,0.08425839431669602,0.7425625502663988,0.32134246355708507,0.6916340795951038,5.072837847590447,4.082129342511115,5.4967161527733825,4.978502011125525,4.610078939057251,5.302166949383994,5.286144746196939,4.9968695304958155,15.871720949747825,19.491091383725742,19.953850292258938,24.950719822754753,30.218497049581405,24.950719822754753,24.487960914221556,19.953850292258938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,81.70852481768127,735.3767233591313,81.70852481768127,0.8150029625530584,0.6039022601378196,0.22795100623894926,0.982423493118509,0.09063111874368235,0.45338450026966126,0.0473445144489727,0.554365521581617,0.5466726005570212,0.1866059827082195,0.37031126978264906,0.37590750207341306,0.8879568029328851,0.7591073852389635,0.9134448076829822,0.9762523737301033,5.370696072762328,4.667873715809699,4.985924705520145,5.553638112498769,4.338735841087617,4.808041573109583,5.974076329389804,5.598168827316391,15.164662351392057,18.800575835527045,19.832536067201755,25.430704894518144,31.360250509090328,25.430704894518144,24.398744662843434,19.832536067201755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,73.1585913677203,658.4273223094827,73.1585913677203,0.5610091937255048,0.2968894599110179,0.3564203520859931,0.7068497477599268,0.24741915066507458,0.03186271680732555,0.05921795334149871,0.7088484244779556,0.9014066871979759,0.810735406001619,0.05161914416281854,0.7201221021271995,0.06399653396307325,0.6307492440018401,0.10792729179504523,0.5220690583419869,4.5207894670886954,4.403080564134966,4.7109893411303005,4.607338492119351,4.225898683895707,4.238540750233104,5.323430576328717,4.603308474201518,13.4703195584521,17.578509339394078,17.873400122587064,22.476708596788583,27.804169191035133,22.476708596788583,22.181817813595597,17.873400122587064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,87.8800002104831,790.9200018943479,87.8800002104831,0.9805250470165034,0.47762242918525977,0.6768690491593841,0.4813628310984154,0.6315699281639834,0.5350102702106964,0.9526575053075708,0.3312265619375939,0.9686176375990359,0.8564579025481313,0.5868860515130568,0.9995206942910287,0.5288299910305467,0.22809855895657072,0.24056951023436324,0.16658244758786211,5.646934629510046,4.968184860880004,5.175710783205637,6.364963644968526,5.019175931163964,5.746150656291652,6.382241496733536,5.382720802442507,16.568796069007334,20.909222231541257,21.536980929887342,26.919701732329848,34.2841860715894,26.919701732329848,26.291943033983763,21.536980929887342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,610.903705767667,610.903705767667,67.87818952974078,0.5238309932846583,0.06040499797630572,0.5670250662951822,0.17593690331812084,0.36582472917106545,0.11426403328513435,0.48506672475911494,0.8232501699166335,0.5945537100691187,0.8713219389831707,0.33372996795572885,0.05182817506227333,0.09608816389365826,0.7131668552561414,0.25661578150037967,0.4128980097288455,3.95144416666061,4.150054572068707,4.479515437671074,4.082417391532556,4.5383524352828175,3.7530341292994445,4.562097599618189,4.510269424555916,12.183993733631127,16.92095657432204,16.334048305699834,20.84431773025575,24.97856329685058,20.84431773025575,21.431225998877956,16.334048305699834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,499.0285396675905,499.0285396675905,55.44761551862117,0.3764255339561544,0.248664350174697,0.1291236005229548,0.7427485722371939,0.6712101324392012,0.119059839995861,0.20214326152517248,0.14712932481267105,0.05420614724964212,0.02397431756855417,0.7981650951251132,0.4618235039886268,0.10271098914673027,0.812579960258233,0.37543978355942165,0.8547224385748626,3.4345244215403703,3.0742887912034225,3.307972045029876,3.2807034435492217,2.5902408239411505,3.8470339490046497,3.912914495492968,3.4510909915043415,10.589530415574895,12.819535609179098,13.663819206778317,17.114910198282658,20.857437145820505,17.114910198282658,16.27062660068344,13.663819206778317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,638.1999567062172,638.1999567062172,70.9111063006908,0.2771682770321132,0.7386564715590606,0.10825650496064376,0.8256570492673109,0.787576768214289,0.6220807401127979,0.8772355045825605,0.5343250733878068,0.0696621012611599,0.6231786829127678,0.18674525534835695,0.6393501795220357,0.1473631806325345,0.3880531979822498,0.2860745082209174,0.46155118037233833,4.883243205082358,3.5268703773045633,4.502252492834583,4.587652973934927,3.8532547576437945,4.518778543690106,5.022039764535107,4.382689585013071,13.904274241607046,16.401156171473048,17.43114461891161,21.81383420392468,27.040837357381648,21.81383420392468,20.78384575648612,17.43114461891161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,78.07650989156667,702.6885890241,78.07650989156667,0.9857777457315792,0.9358954785717206,0.24625458341595996,0.3687476712238832,0.6512572910358374,0.4558811200347098,0.26283633513079663,0.7571547571509554,0.3519617026131102,0.6559900555872611,0.2451567954092435,0.8942385276051581,0.2958055986483489,0.14534233289600262,0.7191853484720849,0.5968956298618131,4.759328071650876,3.966012180646745,5.536156113482989,5.092913579758413,4.2118396790062285,4.796010193103348,5.775808372980089,4.881569845374932,15.091494378237215,18.510018166239313,19.05750655888396,23.93907640425889,29.926228511622462,23.93907640425889,23.391588011614246,19.05750655888396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,85.78736351231095,772.0862716107986,85.78736351231095,0.9527007828281256,0.940742565274125,0.5336733761281398,0.464642513605796,0.24843752927436746,0.24102648471488697,0.03617961259269298,0.8111134531558746,0.593521180898293,0.835099362062255,0.1357068119285959,0.4612271273425761,0.6145572152949569,0.9125043971229736,0.27861563014221735,0.002805753862516691,4.979222652961665,4.946314986316801,5.537951509193419,6.336905407203919,4.384951027237618,5.324381627709419,6.207872902375733,5.7466457750331585,15.841555789864502,20.19359915045726,20.787870776181308,26.534516551214466,33.332649085760956,26.534516551214466,25.94024492549042,20.787870776181308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
