t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
1.0,97.199949226208,971.99949226208,97.199949226208,0.049640107631361396,0.05506678795088937,0.7058224555179841,0.5249542226957268,0.8852191654553411,0.11347013091963676,0.946948413783098,0.2041231534537823,0.33920196940513625,0.47321238611997163,0.323832266538438,0.2833877649447426,0.32148229513639026,0.30100953220111026,0.6248453687974886,0.9521708842373938,0.8630946795295134,0.7696987663636018,0.82481609579463,0.35171786495575263,6.29265908986965,6.77044580945081,4.811442189366396,5.6011379087813085,6.429434588718633,6.882579896372513,6.333874591787547,25.110251486811016,31.227777075695897,16.842014686866335,18.32323158736959,24.998117399889317,19.05596827037583,25.110251486811016,29.468548368523535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,769.6818039742396,769.6818039742396,76.96818039742396,0.1906157417116049,0.771327895523669,0.1408663201457756,0.3843946930026757,0.33049644144004575,0.05702343050581604,0.010945078728854973,0.45267487687517405,0.6546817365183722,0.8309666520518496,0.5625972853780997,0.2726685399375025,0.321421342171859,0.7812554044084095,0.13562606900833551,0.6441224146446037,0.2821583686604643,0.31040825577270525,0.8558992178395997,0.43970976067101153,4.3935870197270575,4.798526436996597,5.048848776950431,5.009602140359758,4.3213911313584905,6.105520431260977,4.79874159354106,20.30745118488885,25.073028370107558,14.37984204866868,13.724580291445305,19.00045719062447,13.513719744626608,20.30745118488885,23.572170661936795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,893.9054232280681,893.9054232280681,89.39054232280681,0.30708234979687965,0.7266567531361043,0.11265568950643734,0.5401370373995712,0.30542700941758527,0.641487539850182,0.9387036086165853,0.804212060192821,0.8979430218825689,0.24054730396274104,0.4087088006189574,0.36670713693680357,0.2487746096350899,0.6810656469467438,0.23376751932429096,0.8363798085365531,0.2881702156737357,0.06282176411146911,0.3921381354474355,0.6976008899165711,5.365770553623172,6.076366746353435,4.850106638503473,5.543073692242908,4.609384677103664,6.051538243597536,6.929227502700575,23.88960999216419,28.516623808258686,15.002565007850045,15.518228922969744,23.91443849492009,16.90438273342741,23.88960999216419,27.297563064173794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,860.9888824308379,860.9888824308379,86.09888824308379,0.23289758864719246,0.7689336027322553,0.7500639012384331,0.12341514687030608,0.499516581197604,0.5556478688046355,0.28972356085276607,0.9106189895596662,0.45194574913200336,0.3194857712155089,0.1317679380993817,0.4518004920402323,0.37411049889623427,0.394095833573068,0.9686520030706776,0.8193558458019687,0.6507865038524522,0.1946078239516068,0.12756383337091115,0.48684511350781035,5.890508387306279,5.540345846703675,4.020481445854809,5.671586129243013,4.774655956632356,5.558256776247422,5.836712300373194,22.957063593169906,25.730452325811456,14.466723531730178,16.33675047318165,22.93915266362616,16.501876644311828,22.957063593169906,26.19394421940965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,634.7204814766642,634.7204814766642,63.47204814766642,0.7214892785331735,0.008510857651143788,0.45082054301975016,0.5600554200356268,0.8347056803196703,0.31161931968170664,0.7793310098199154,0.037220328108648615,0.4313015096845647,0.38056863887356374,0.24040132019897797,0.9000615763332245,0.05067257256879765,0.28220168123361733,0.08266238330492504,0.10016470742744366,0.02789794202107354,0.44586414524690177,0.3950740305655914,0.401527049489659,3.617104492368796,3.313164860213226,3.318559232252607,3.673382072837681,4.444250829436168,4.432001917799771,4.792296269565403,16.51478475257165,20.300273109267174,11.436192134526456,11.734737394642645,15.395947694985106,12.853651591370367,16.51478475257165,19.845592896460655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,711.895032240745,711.895032240745,71.1895032240745,0.8916249729164145,0.7171531748249131,0.2551510466450061,0.7527104840232847,0.004681478729409605,0.482879561219018,0.395529568784715,0.7973866213301134,0.7540899228701375,0.2668828397588423,0.346842343610283,0.46651807735038286,0.6984595034087407,0.11119250322655738,0.4244777143160704,0.0641465530069869,0.4869814647353705,0.16873238202519358,0.23046700437712442,0.7157645596892188,3.986367034669852,4.959805704063458,4.412792875589527,5.088010335011217,3.961941994222896,4.056514011759893,4.794745036577386,17.925636418018346,22.185799622213157,13.462745204823639,13.036319363903964,18.82892811032191,12.743054065470133,17.925636418018346,22.243857276070877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,855.1495431909096,855.1495431909096,85.51495431909096,0.7659945608262195,0.2644595181033059,0.24802539679136193,0.25090383701958663,0.6081695289802074,0.768343832811408,0.09500153591697436,0.5758483610553372,0.04768008400518664,0.7648097308865727,0.8425224021350277,0.26625944610098895,0.12391064933970386,0.8440085561439851,0.6335028928248766,0.12565102657444072,0.10638076714273736,0.6263811590981271,0.9329125989739337,0.125694673789985,5.0255932594955,5.925367619036138,5.81831919028222,5.373342840540414,5.269420401678384,6.052404631111638,5.031941373754405,21.48328210490196,28.097453215862785,16.46108243250102,15.6683565017143,21.356245092826455,15.32695503492829,21.48328210490196,26.518617065750924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,897.6496687196545,897.6496687196545,89.76496687196546,0.05845441399693818,0.6912513392538706,0.6160839649855753,0.6832866656019404,0.5574720029632544,0.9479896286467486,0.48900227386678463,0.8955606001425391,0.8473188642445674,0.36271907317098406,0.505148700750951,0.6505305475813512,0.10828683437460218,0.4697920383092794,0.14979180972837147,0.26415707578317316,0.24251823809488338,0.5529086588482914,0.35066252063150694,0.46720105298575054,6.124811556507057,5.659105044779072,4.618017857066028,4.659796593001354,5.437966380549018,6.031723069396869,6.889599682217575,23.705930901122855,28.63641203400856,14.7157808306164,16.22257453005743,23.333312876505058,18.45237761927365,23.705930901122855,27.73019206934103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,841.4085176754937,841.4085176754937,84.14085176754938,0.23485514165759136,0.2338842863230236,0.8774114088975906,0.4277791431883976,0.05490244374750586,0.32888564507731943,0.6051288389676353,0.2407947951843047,0.43290458465378845,0.0979305145703433,0.9346135372377122,0.25480513857961407,0.3822026248291198,0.9220435453962827,0.8189846623102912,0.4959841410458474,0.7563846951392783,0.22063183079492754,0.3329710492654987,0.6314876279692003,4.846552136985489,6.466404508436614,4.579238234536598,5.00633680028114,5.58188990803947,5.1500748162519745,5.878566823793415,20.88153057731202,27.656174291058072,15.167464942857208,15.434778845306099,22.19786026949666,16.30700886881837,20.88153057731202,25.89258390363611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,847.4960428012494,847.4960428012494,84.74960428012494,0.7830153113810104,0.37277430589883775,0.25573507634788717,0.15392162309630109,0.31991738381203694,0.08672279752581513,0.7602193729446544,0.665538260424051,0.3700990205185922,0.18103373906695963,0.802405027108377,0.9779002972886819,0.032751766359026546,0.03367524527511001,0.40530913955486814,0.42915635753966486,0.5034161666795962,0.1079920346031118,0.5858940775093229,0.43848761910626943,4.484910521950992,4.567001868619899,4.795963540891031,6.466662055396023,5.045444708351856,5.739922268150404,5.495529582825961,22.187024428323383,25.643861968839154,16.30807030463891,15.99701728569887,21.014104028792875,15.02588481312881,22.187024428323383,26.288510409415863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
