t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.0,32.67623267443024,261.4098613954419,32.67623267443024,0.46453269821184906,0.5848707324919332,0.454080061471803,0.28852232713567694,0.6261988577841414,0.8240392851697574,0.7490281099918198,0.858586933635506,0.3534717981520056,0.7197281055471689,0.585135279346276,0.3200786256858853,0.5025055637500879,0.2929744832723209,0.3616588492675862,0.7807920486389552,0.02601260216720902,0.9928532116148012,0.47601996276371283,5.435898647368844,6.756383154761854,7.288575573062611,7.40132162718144,6.756383154761854,14.044958727824465,21.446280355005904,12.192281802130697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,219.30479975024556,219.30479975024556,27.413099968780696,0.5789199565357652,0.32613062660040737,0.9777398994079594,0.12240652776939853,0.8565214952096114,0.854079566026409,0.36256245061353687,0.37605984757774025,0.7826238273233643,0.6335567643344874,0.2943996395457531,0.7328699984218374,0.5892828364195634,0.010363164481254072,0.10528371932739466,0.5472155308556621,0.6053342973358943,0.6244638460002837,0.019829516481097098,3.3979080937579162,6.025849457645645,5.401713201077268,6.832288473192818,6.025849457645645,11.427562658722913,18.25985113191573,9.423757551403561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,30.249236967148146,241.99389573718517,30.249236967148146,0.2850113863491319,0.7734571178079689,0.5176396712749398,0.2408936547148528,0.21971182971637304,0.7259585198348678,0.37465968670376937,0.32674458636872394,0.9048704166213926,0.5686835203777484,0.49701563803844395,0.5155997437243951,0.985906239846891,0.27591119520088336,0.2257232821309042,0.8655105227587657,0.5582919960568538,0.8241850408150192,0.4142596247625139,4.561653722673234,6.569677042673724,5.841637902278836,7.436003750066177,6.569677042673724,12.41131494495256,19.847318695018735,11.131330765346958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,177.69493956872014,177.69493956872014,22.211867446090018,0.9010305409467385,0.7013647252442585,0.10766916476528321,0.33966851565200595,0.7347096331748981,0.04401515764299946,0.8687192436164066,0.06288640330273676,0.6309432318021579,0.35452003773113816,0.7975669683758,0.09042435386942882,0.9667085420321256,0.3819976346214028,0.6816051819718782,0.11053607780410124,0.060351544653141964,0.7092479081080642,0.16160425488629115,3.8292272468020396,4.495508489609533,4.925430926919462,5.203188489484346,4.495508489609533,9.420939416528995,14.624127906013342,8.324735736411572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,215.9987098529268,215.9987098529268,26.99983873161585,0.034485701879416686,0.4446989136272339,0.30439133396377616,0.8408627620034818,0.3550099856105221,0.8328748794530076,0.4313006560208208,0.5649557365530167,0.4641426228409562,0.9148375073400989,0.6375896664990885,0.0494341796820833,0.5310294408775358,0.505961764236788,0.5059217923765825,0.1220834895197015,0.2205953136200266,0.9435651720612044,0.1991834678271852,3.8700054094458114,5.506866332134713,6.568780428884737,5.972867088611353,5.506866332134713,12.07564676101945,18.0485138496308,9.376871741580524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,30.469279296716817,243.75423437373453,30.469279296716817,0.5437491807445101,0.20542820851980348,0.7534361283721788,0.19427883365940612,0.0010246978079168079,0.5224744717972731,0.5837539324959782,0.4012057568749191,0.6938290362858832,0.7637787564683254,0.3083243476566606,0.9260854940847504,0.8499064861199768,0.846985818469178,0.33909583022711387,0.7193925844873045,0.43513911367491354,0.5125211892313881,0.6714584611553226,4.918523371970179,6.27392679714589,5.452447975536522,8.543919194318125,6.27392679714589,11.726374772682412,20.270293967000537,11.192450169116068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,30.2068646472878,241.6549171783024,30.2068646472878,0.44946840784804143,0.02991289231754668,0.7635498993060795,0.5512188114185618,0.24469293016203575,0.8944634600352225,0.9037691740250366,0.8541926891590796,0.5645753810477193,0.6061514869400462,0.6367792194680538,0.598063219066074,0.630578684491096,0.9795036344317941,0.33680179093596796,0.03060977788804775,0.5185699574002826,0.9739120481928315,0.14727862695760718,4.14355887675746,6.009501709860636,6.698439972582774,7.829149106299607,6.009501709860636,12.70794168244341,20.537090788743015,10.153060586618096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,222.70283397695502,222.70283397695502,27.837854247119378,0.9358304042379197,0.2792041214009503,0.0981693680411948,0.7808301330348032,0.7716493493547132,0.6764788870026203,0.6103816745381461,0.1879953922968185,0.6220977611802974,0.3403757321957813,0.5186691371913723,0.40298982707524755,0.769702857313022,0.3565200755206871,0.5619955788839335,0.21877734496070178,0.044045532499574325,0.6338630585605117,0.7704217784613704,3.8908105870043213,5.85285263013375,6.115483598980346,6.575218065730107,5.85285263013375,11.968336229114097,18.543554294844206,9.74366321713807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,210.55519564879862,210.55519564879862,26.319399456099827,0.39587719354702045,0.15456177948409122,0.14616438719666625,0.5242839254414038,0.08577580457657141,0.08933445192590972,0.17100385435039622,0.5040876665977309,0.7365457697490888,0.17452851527920277,0.31244496589078063,0.9810846401135841,0.5384479374736935,0.09654422652382078,0.9818191095903884,0.9224700344786761,0.7855304100932846,0.013715371670390164,0.6365378585944732,4.838538424379324,5.567646878409017,5.201531968489208,6.217157162740645,5.567646878409017,10.769178846898225,16.98633600963887,10.40618530278834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,218.70239894086683,218.70239894086683,27.337799867608354,0.7018904021467903,0.21054892839239658,0.7578480842657449,0.19747992409481507,0.9724328339407009,0.04793334403424765,0.2950596701823036,0.3665512404220781,0.9801886202540757,0.5567222708733139,0.30660419369154035,0.4999587209545884,0.04907437132979642,0.6597170526386132,0.7726667766524553,0.28662791306208124,0.8046256212417175,0.855911311987984,0.8210508173248379,4.115790531555596,5.108065655852878,6.283665917508075,7.356140925946607,5.108065655852878,11.391731573360953,18.74787249930756,9.223856187408472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
