t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1.0,25.608851631688644,179.2619614218205,25.608851631688644,0.6835685919953247,0.6616511657573775,0.9800448442452757,0.09159820298103494,0.8325377857262966,0.8743567780004001,0.29665059187917475,0.5498445944250387,0.6134237415949279,0.7271101323635648,0.4459358043437862,0.9622758118374737,0.5528557147766743,0.8594426956253656,0.055586512142690836,5.072802600382241,5.460305271205093,5.9395716534976435,11.012374253879884,5.9395716534976435,11.012374253879884,16.472679525084978,16.472679525084978,5.072802600382241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,129.76362494485153,129.76362494485153,18.53766070640736,0.5689711742561975,0.26258572105610556,0.5781455387333558,0.5573649877084704,0.9816688782416585,0.014043215089170835,0.7378828914728777,0.012780835956945902,0.7160164101195037,0.16445699157513005,0.3409340789382507,0.24188573204358832,0.508747002563797,0.7247593899548019,0.44743516117394133,3.1205261560025708,2.5472794322822705,5.868320895919708,8.988847051922278,5.868320895919708,8.988847051922278,11.536126484204548,11.536126484204548,3.1205261560025708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,123.60495488863988,123.60495488863988,17.657850698377125,0.09406820177044495,0.19519623213886006,0.01665165388059009,0.6787866466172606,0.9883646712466758,0.582041442308531,0.7979069554133691,0.018508904272095505,0.549326590955158,0.455300244546865,0.12342838797221634,0.4903409652699813,0.6648706889379112,0.20054419307033833,0.9241576969575378,3.0595543732888566,2.986152679989341,5.157742621462012,8.21729699475087,5.157742621462012,8.21729699475087,11.20344967474021,11.20344967474021,3.0595543732888566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.3616499870025,170.5315499090175,24.3616499870025,0.9057228325228738,0.06829094267691893,0.06573877202787604,0.7782887654014069,0.4426991003873767,0.18813721268323402,0.9150358161624368,0.7085487772310558,0.5203087048375645,0.9821602318281719,0.9842739782620012,0.6263453355907712,0.9613150109984883,0.1474959363144127,0.329923517051806,5.110220307530671,3.9378187422769995,5.921919321351344,11.032139628882014,5.921919321351344,11.032139628882014,14.969958371159013,14.969958371159013,5.110220307530671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,22.904212644796957,160.3294885135787,22.904212644796957,0.2533661544460145,0.7003934435918351,0.4615679685112045,0.8783678562254306,0.4193283771012912,0.5817426734427193,0.9877863059983144,0.5741581535515832,0.05870485684133153,0.22180616782985074,0.898717918746239,0.8282576451937413,0.6298992186523098,0.7839440796228088,0.5112851966526903,3.659613049500444,4.304998765187696,6.904153375495038,10.563766424995482,6.904153375495038,10.563766424995482,14.868765190183177,14.868765190183177,3.659613049500444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.74605080133535,166.22235560934746,23.74605080133535,0.061313842027053256,0.46362957242008584,0.8195646465590986,0.6217920423441927,0.8044596462705886,0.670286648754306,0.6704511255976681,0.708678299140344,0.2321834453659316,0.7780135981313151,0.4809966099119193,0.7241542810077074,0.29182746466699416,0.4079688933571908,0.7869919466552384,4.183659986989236,5.018302533722982,6.288543692289252,10.472203679278488,6.288543692289252,10.472203679278488,15.49050621300147,15.49050621300147,4.183659986989236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,25.28470582171152,176.99294075198063,25.28470582171152,0.28045379153010797,0.12306788362512577,0.6412489315105212,0.6616443718594103,0.43063879134824745,0.37718603313726795,0.5003991515623842,0.9789503971200156,0.3100912824108062,0.7780844520790067,0.4907513832807142,0.9389171300501719,0.8612753534605871,0.815855688375808,0.5419716792193904,4.888934613107723,4.809190481792325,6.35589491377301,11.244829526880732,6.35589491377301,11.244829526880732,16.054020008673056,16.054020008673056,4.888934613107723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,135.0940001955061,135.0940001955061,19.299142885072303,0.6506572173318107,0.6677623517316977,0.13446882415897243,0.006741627428380692,0.5267006923973335,0.2031409489699807,0.33218821854928915,0.911671356334564,0.4180841871404287,0.7721934578054294,0.2949814755290794,0.7817468290748477,0.46842567356691844,0.4282817472322782,0.7809674837361988,3.565383292736485,3.8958095826443015,4.970273637805141,8.535656930541625,4.970273637805141,8.535656930541625,12.431466513185928,12.431466513185928,3.565383292736485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,140.75620644735778,140.75620644735778,20.108029492479684,0.9495519180011097,0.15420141823439304,0.5888859637336151,0.7846508317021529,0.3400740600538096,0.20814374656123713,0.06758367721958614,0.8886829320615581,0.10383951036663064,0.38968608980235775,0.19742017770578735,0.3785000724734062,0.7741443696383316,0.15150496442139672,0.019493664669450128,4.687585361866993,3.496590564935351,4.07048156980671,8.758066931673703,4.07048156980671,8.758066931673703,12.254657496609052,12.254657496609052,4.687585361866993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,139.92787687005477,139.92787687005477,19.98969669572211,0.28387166477212566,0.1164896689433359,0.6476898476068238,0.3336691027362765,0.29961468070763475,0.13498894450271637,0.2743334624377277,0.45237499355242916,0.5277939860861819,0.9950836624886953,0.8183718639635108,0.20545849854511145,0.9714983302896602,0.04333094547168603,0.05074731190716952,4.346970532034909,3.4135487044615704,4.535914193702436,8.882884725737345,4.535914193702436,8.882884725737345,12.296433430198917,12.296433430198917,4.346970532034909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
