t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0,69.11208735575516,622.0087862017965,69.11208735575516,0.7278208859880221,0.5660480586964401,0.8386890064690512,0.1820523082079395,0.8595773360610215,0.7576211360515381,0.11573920114304148,0.7722058909350741,0.2539706309304498,0.8589962901570704,0.7438312932667115,0.6209797219458122,0.09299184710130837,0.4002229306450982,0.8027500224683412,0.029344294626085232,0.7891710615083144,0.14994839768472468,0.22415932021456664,0.3487746506213877,6.351492080468863,6.4707352189579845,4.536245281886445,5.596559434453845,6.8338476856445185,5.7077650044813195,5.7983536440459895,4.832735183517363,24.81070155312981,41.294998349938965,32.94239376734295,28.471917014052302,29.643436736647175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,526.1495210080906,526.1495210080906,58.46105788978784,0.1857658638536449,0.34065003228352,0.7193808588831925,0.5730426009193065,0.11804844960222338,0.14856548259320534,0.9215610819696534,0.5473497868967565,0.38273148641717736,0.8735835560776791,0.992743836879578,0.690076091032396,0.503198796949067,0.0025870854131475607,0.07496984040512356,0.5460668541820476,0.46021587624490423,0.19313606909588554,0.36692219363972656,0.028309901731606746,6.7905048375721835,4.586834650901497,3.750231391129666,4.82869786262718,5.45138088520268,5.6820664615192005,5.487754687199566,4.028623353143417,21.208036684822943,36.577470776151976,28.364208406520525,23.304824967576824,25.23666003796636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,456.73214758318164,456.73214758318164,50.74801639813129,0.7832862525748212,0.3292596304203861,0.05814048555845941,0.20725581558702655,0.14855189277683445,0.03133226645873288,0.5988085714865014,0.10747603655341242,0.5065132041180683,0.13383520484761835,0.911716759008512,0.6914271000199218,0.28891699708845164,0.09261128005774366,0.6633175049909918,0.956555709094216,0.018544518063384308,0.07185889362384734,0.2547557519341207,0.3842150033967793,5.968296199123964,4.958943901743565,2.9339680464358366,3.3552822554408506,4.716388216856913,4.966977524705992,4.4886025642570395,2.75891771738463,19.13091220756351,31.388458708564162,23.462692009967913,19.856820446677983,21.889829924948142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,80.79318967147827,727.1387070433044,80.79318967147827,0.27614475850912423,0.48163607416093657,0.21240311172846538,0.5573836786386008,0.9904135382385685,0.6014729463879792,0.9891123772383571,0.3991993778835503,0.747693620518838,0.8952330701621942,0.6087068332091492,0.05533909573532381,0.8918958562703896,0.36980339820766917,0.7606008176299843,0.8909958219431233,0.32875275810330484,0.5112232533041854,0.21522804554793595,0.9419555567359416,8.171324509975241,7.488681469817451,5.19301901985532,6.433812263886764,7.601525871678817,8.018768893271949,7.192152252200877,4.0350047844994705,30.30112848696909,50.09928428068642,38.36143868353183,31.510383398051935,34.33613327146856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,599.4936384860482,599.4936384860482,66.61040427622758,0.024203534736771948,0.3852454028033929,0.6700657686374173,0.8260687404149349,0.046899499709710635,0.20117669157314844,0.4289876753184588,0.9385150312825804,0.05089298315808066,0.3983513573518582,0.5560457746054964,0.4127538892322211,0.05133568850262227,0.8765977407726455,0.8873434832983719,0.4971398662439075,0.629483076362471,0.4777652512064374,0.604710014666974,0.8332407950148644,6.635097007609127,6.809294767089216,5.369089514689554,5.320875302683535,5.8501402386292485,5.84469113156107,5.303442756980159,3.934316547435157,23.807568894259695,41.13263071924191,32.58171002043869,27.26628382482333,27.74188544169485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,535.5367534629358,535.5367534629358,59.504083718103985,0.7462733205453775,0.3251912754629738,0.12939979623117748,0.08237640765444865,0.32046530178674903,0.0562082281497146,0.48385108421654965,0.34363339746700394,0.6073811130135168,0.18138338421355038,0.6900870401882653,0.735389634909109,0.4466440207475276,0.24886225429286135,0.4591344323407467,0.8696738873866307,0.9896542533516568,0.6949999597428225,0.54162271857055,0.20500153931259069,6.563072990833103,5.555508834491346,3.047720008848883,4.5625767219579325,5.85515897640866,5.790476292454972,5.512308405568727,2.966775772251884,22.713452508923705,36.886822230563624,27.435366035573743,22.937471997569503,25.680228281175587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,69.01808991457372,621.1628092311635,69.01808991457372,0.2752160793934868,0.24188653728618192,0.5381679779142075,0.7222278400746602,0.2669031600932269,0.5162521544160426,0.41267708061767316,0.40924029239560156,0.9679690033671629,0.4773066221491794,0.6071093384283266,0.9137419277417768,0.8693761024231523,0.2767728085811525,0.3239341802528469,0.26380130833360305,0.07671411726689903,0.21385556484377022,0.8853392762358137,0.3396913468974917,7.246314372180771,5.9418956657329565,4.16092083787569,5.324520350100193,6.562074655160705,6.789271466244473,6.363325066797838,4.1345781403792925,25.65656685393597,42.38832241409263,32.71451152713044,27.162794365946482,29.791144994315264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,83.97895923811737,755.8106331430563,83.97895923811737,0.8356455232899369,0.8624722177076595,0.014772807817656664,0.8743383377245814,0.10245362263437463,0.9171354906941452,0.5589125025116266,0.22082649487618045,0.1880128946540215,0.5782061984123275,0.6665820953131787,0.20863545622464608,0.2335771165546553,0.948160882057265,0.9276715139801495,0.8473909748443152,0.49379766010271275,0.46749955845064683,0.8310318622970249,0.5870439015258615,8.643733508526152,8.463039444441737,6.044209954066981,6.947423083796079,7.110146482941236,8.109762666344535,6.387724918729951,5.786238220315035,30.07067351245746,51.706040058846675,41.73839828769432,33.79135902049494,35.856911732772495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,458.18293356751417,458.18293356751417,50.909214840834906,0.2677709329238125,0.23112989875501544,0.08007970054476965,0.0970942545850153,0.6119731245575123,0.15869132015763843,0.5321561645538796,0.10186608055653168,0.36661397929897976,0.5335483753616719,0.840243613426143,0.48723858063089465,0.20019584158368908,0.6012147684780138,0.11140006757849097,0.5556904247776919,0.20397700906189875,0.6176804940035515,0.11526430116704756,0.5132160724038772,5.418204492601751,4.643155249511185,3.27968977570635,3.1213283888253684,5.747477807519554,4.599005589000665,4.350861136205404,2.3456087769328757,19.34049978223681,31.159722439370277,22.33964891618185,20.366792745875372,21.68610855916969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,535.2426855287605,535.2426855287605,59.47140950319561,0.5375604792602785,0.912507127304495,0.9649250764686897,0.6567945343330319,0.2598603940984463,0.03380141015620608,0.6099603762214799,0.15835486605288995,0.26044680538761733,0.2753317291798062,0.008550191875383972,0.19841532541319074,0.5055280162459976,0.9712474635776955,0.22367770069977955,0.17302977558682942,0.3165689025207039,0.3856488693388417,0.9406475348896516,0.7688623443021608,5.919911369301864,5.555678430592822,4.148344575906306,5.470836109608321,5.408687789753649,5.61706368391319,5.012687098744353,3.523547873051743,21.594117003004015,37.1332090578205,29.328157771816738,23.648945768048872,25.11766487605576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
