t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.0,285.99079692868736,285.99079692868736,35.74884961608592,0.4197687402614996,0.08304582355337364,0.04365462914192497,0.3469285852715539,0.4219094883865724,0.8504589767837679,0.7985992679633976,0.3544961837062476,0.13338094564249758,0.21950962439935617,0.657130168974638,0.19952040642032542,0.07552221769942125,0.6864197575888461,0.744584080891881,0.6269824765986599,5.678071450857698,6.188282335317111,4.433418563276387,3.7525456615630532,5.200150242682288,13.386114467521729,15.140978239562454,17.066504028857096,21.499922592133483,11.3884325779994,21.499922592133483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.975211987300554,343.80169589840443,42.975211987300554,0.7100933544944416,0.24138780769843748,0.4888366908550861,0.46873995747575814,0.2561226792588488,0.608086304011314,0.08467676196037444,0.8835103437909968,0.39334531301067277,0.41882728590264917,0.6874263360012495,0.3177814518027853,0.7285223804842182,0.6004618924890821,0.7478097015326594,0.6456135661624666,7.279810209909053,7.082277370901759,5.8263539252374175,5.182579171228631,5.671344997568659,16.68027809403471,17.93620153969905,20.033432578379472,25.85978650361689,12.753622368470417,25.85978650361689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,41.07399632416834,328.59197059334673,41.07399632416834,0.06993237710851152,0.7847878597768586,0.05118913233918565,0.8243547438083629,0.6912272223696946,0.937711176240257,0.9320573390891259,0.5092849865129202,0.756807134034174,0.8623356041395452,0.09160530991034488,0.9941149690175267,0.008246762578746902,0.9540269724743977,0.13026893749233748,0.7336317107101458,7.637063927327703,7.6712505016777275,4.9508113117173425,3.4022750306873886,5.925811020566908,14.27889736297164,16.99933655293202,21.23412544957234,26.18493676128968,13.597061522244635,26.18493676128968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,277.3793801639081,277.3793801639081,34.67242252048851,0.2835914303136552,0.7787860642570149,0.24977965095276966,0.18345743137046455,0.035273567090741254,0.2939802288471921,0.35679430409769686,0.847218113474045,0.48157617947063536,0.06667820755756315,0.12938963490723732,0.9262445831393843,0.8360536061813489,0.4658114130962916,0.8629155534999328,0.11119042853033478,6.13318398846848,5.696717250206059,5.104643210240887,3.0165744323318293,4.875163559110004,12.99638120168272,13.588455241647893,16.705064797784544,21.809708008025428,10.571880809316063,21.809708008025428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,43.826548357186034,350.6123868574883,43.826548357186034,0.4075383813636455,0.9315052476660881,0.2386697378745961,0.08912000683744337,0.9328204820165511,0.3260470295970378,0.6815732653959946,0.5810337160525428,0.6414752360394628,0.9118595849275118,0.6768871281499471,0.27698545164317656,0.15830591509229308,0.6629296700195888,0.4205490152612864,0.7503881549269658,7.720165757227632,7.4283930304860055,5.462060521769534,4.649855388576084,6.2239976099478325,16.335913520293452,18.302246029009922,21.37255639766147,26.834616919431006,13.652390640433838,26.834616919431006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.59812410833434,340.7849928666747,42.59812410833434,0.8020903839701383,0.6671477799189794,0.24970077626845522,0.4503847125158772,0.46521903517672536,0.24969100763145013,0.5645514128506284,0.8118506698192659,0.1312438427788215,0.059622566526698395,0.913395111383989,0.8913961451102433,0.2082397350958738,0.5902777427899379,0.44326906060882143,0.32495415482515555,7.442099286860788,6.455800868567749,5.777253083540643,4.195160466192462,6.383265537563851,16.355679087296956,17.034226872324062,20.28116569299239,26.05841877653303,12.8390664061316,26.05841877653303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,241.28598731938317,241.28598731938317,30.160748414922896,0.3295942317955638,0.027783655198569845,0.4246158684042055,0.13847293309958875,0.426348498061499,0.046837866316777554,0.8365682498227567,0.05074854233760906,0.07954967804429336,0.19324934804241178,0.6202163227484965,0.8265014489852316,0.6927555430312424,0.9574370414733485,0.23878027500168242,0.24900092829076204,6.012072886292968,5.547587973951675,3.5085673117674347,3.0636425580940796,4.076995886963154,10.649205756824667,12.688226419008908,15.636656747207796,19.14522405897523,9.624583860914829,19.14522405897523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,243.88895091050478,243.88895091050478,30.486118863813097,0.5609838964498929,0.05532010411932997,0.44832213777261776,0.14599594277614814,0.7713582955155913,0.4257891824346288,0.26999112968045225,0.5244021592110892,0.8361674806693548,0.6528209026609412,0.6148548713226403,0.6284538413407202,0.0645566474585213,0.1398921448386894,0.0656402315251392,0.009285884992122795,4.951878189663896,5.5641966680997825,3.7206451143696757,3.0162022287731327,4.374401734364223,11.111249077507033,12.954800631237138,14.890476592127902,18.611121706497578,9.938598402464006,18.611121706497578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,233.34351168640106,233.34351168640106,29.167938960800132,0.265839262034413,0.15242834103411917,0.7833520496863341,0.22925951719638926,0.6090666531727256,0.15668309941203107,0.501142528990958,0.7897999740488149,0.3631342843418397,0.2098268504619587,0.3138514675337928,0.16325588010974057,0.38769782150417054,0.7247971314178665,0.33581520033073586,0.05795281045291578,5.524085487974935,4.878862963811963,3.232390509633459,3.481234745966831,4.12918726680658,10.84281252240687,12.489284976585376,14.532135718593478,17.764526228226938,9.008050230618544,17.764526228226938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,246.7352779074471,246.7352779074471,30.84190973843089,0.342268681334323,0.002926868120407433,0.13960319377485686,0.11125958568332439,0.3279871979941146,0.7115751682133786,0.06520523434141079,0.5476247391015134,0.6294834622951961,0.04103987839308609,0.32234514126976455,0.996005446140886,0.5356693268753957,0.7165321734512845,0.11893411813240407,0.5163918291336179,4.783793413746389,5.8710623966763755,4.421728516315805,2.7447397545908503,4.090867617556677,11.257335888463333,12.706669768823902,14.745723427979442,19.167451944295244,9.961930014233053,19.167451944295244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,46.07886966631826,368.6309573305461,46.07886966631826,0.9422908585700642,0.9229461654921444,0.1966579766678318,0.3547913126212875,0.5860389280304819,0.8276929356759757,0.28701371046108914,0.7412525485912526,0.6506655552726218,0.1789273798820431,0.8939651554137141,0.27717325732738407,0.7392448164975282,0.15767777666469407,0.11718930424879703,0.9010407592555163,7.296209949723829,7.3001729858911615,6.948834729102859,4.129001759293913,6.693261599734252,17.771098088131023,18.122436344919326,21.289644535349243,28.238479264452103,13.993434585625414,28.238479264452103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,43.40598462699279,347.2478770159423,43.40598462699279,0.0903216296422863,0.6774723280856852,0.6915958616728962,0.7973847969956626,0.2262462180013819,0.10461803998355901,0.46323864417329863,0.9598719324120528,0.5309657177774086,0.3057954749255507,0.4928614634556464,0.9740019344708034,0.9400524951337124,0.5342882482998318,0.4787030965862038,0.8613023510314916,8.493136474886505,6.962267245893227,5.805451488802821,4.414740058025959,6.020233499515306,16.240425046344086,17.397240803434492,21.475637220295038,27.281088709097858,12.982500745408533,27.281088709097858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,44.883167972538814,359.0653437803105,44.883167972538814,0.5241744143997059,0.4586686843544243,0.8218703967074963,0.34183397618230726,0.3452716610000558,0.5299853052807373,0.7180446064322549,0.16949777224537732,0.9501339492203023,0.5153011014721467,0.5537780092736736,0.7566200404459633,0.08676954309256968,0.4044129427521711,0.9550860312445169,0.9014474212903147,7.552776600892978,7.410522798149788,5.281298882627339,4.845568089385402,6.73444434267452,16.861311314687264,18.99053523020971,21.697743741717286,26.979042624344622,14.144967140824308,26.979042624344622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,259.0936867329653,259.0936867329653,32.38671084162066,0.03782682334365406,0.03242728211406176,0.48279782833082485,0.3970146622643136,0.14805054717160304,0.1997558045944644,0.7498775248992285,0.7198457388357087,0.9094925717089076,0.8572471713254329,0.18028987015654308,0.7867122813213195,0.1628060468239233,0.9950863923304285,0.018134148714376352,0.767291747787637,6.335408065419055,6.5324166690132275,3.0531402908632908,4.058519720824605,4.123009597269421,11.234669608957317,14.713945987107254,16.990834331701706,20.043974622564996,10.65542626628265,20.043974622564996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
