t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1.0,38.24954111148944,229.49724666893664,38.24954111148944,0.2622401802532056,0.8467933596519023,0.7438244800723199,0.18562547703637644,0.80291821953073,0.3684824620620156,0.413271797097,0.6775837117444498,0.5748431082206589,0.7028007778012596,0.6729264484083476,5.218891185189987,5.321860064769569,4.212826524864461,5.676466913657606,3.450932007604792,5.321860064769569,9.534686589634031,10.540751249959555,20.430044688481622,18.204509782428808,10.540751249959555,0.0,0.0,0.0,0.0,0.0,0.0
1.0,35.08232913791728,210.49397482750368,35.08232913791728,0.6048434649525944,0.16685863202048767,0.6657737634018767,0.03925008350007109,0.6348594070013928,0.7851128579615215,0.6595488638228582,0.7707421587015704,0.5204454276328615,0.34837300289566264,0.17183348519354147,5.161532431563879,4.662617300182491,3.890915203209409,4.847195719451578,3.5734565567142296,4.662617300182491,8.5535325033919,9.82414973174637,18.562260654407357,17.28852149167001,9.82414973174637,0.0,0.0,0.0,0.0,0.0,0.0
0.0,116.87256142383454,116.87256142383454,19.478760237305757,0.28179837263545815,0.6162521849049002,0.06849851297489074,0.16943580681013015,0.47836791520550426,0.6326381091994382,0.2001559795238076,0.4694376250342114,0.09237282626737875,0.05806450393586793,0.09473888003208208,2.3760727248086386,2.923826396738648,2.0257758391982907,3.0693878902562908,1.5578419330318087,2.923826396738648,4.949602235936939,5.299899121547287,10.395062851001867,8.883516893777387,5.299899121547287,0.0,0.0,0.0,0.0,0.0,0.0
0.0,181.73422179336353,181.73422179336353,30.289036965560587,0.09199630241142498,0.04399618332032296,0.7849649887985922,0.9875790534889433,0.4216257597357006,0.7200264669902855,0.4417111754857648,0.3206821297546164,0.9320659582393546,0.33827538082674125,0.42393305369192635,4.475281215934407,3.7343124104561376,3.5983199247243896,4.5747904945043185,3.62338377296054,3.7343124104561376,7.332632335180527,8.209593626390545,16.382704045619253,15.431297324075475,8.209593626390545,0.0,0.0,0.0,0.0,0.0,0.0
0.0,167.85309968998996,167.85309968998996,27.975516614998327,0.6125691131939828,0.8294174173877663,0.4934258345639386,0.12761305697704683,0.24389558313531456,0.8530792325690995,0.2260358567579247,0.27410657956836815,0.4892561746514389,0.30859211908193684,0.26093705851144655,3.7618975520334503,4.097889134857278,2.655902604275529,4.229671851746824,2.5968407366222164,4.097889134857278,6.753791739132806,7.859786686890728,14.745361142913081,13.112530027788473,7.859786686890728,0.0,0.0,0.0,0.0,0.0,0.0
0.0,173.06301745159297,173.06301745159297,28.843836241932163,0.8288587425188249,0.2557908960769585,0.371159434132704,0.07586688890669468,0.13469685419816313,0.1374802217903901,0.8254575236638705,0.1065077909733727,0.5704172964865928,0.6816986103943327,0.5164623069691753,4.172738781127427,4.057370243071681,2.972720604475897,3.9339792696244866,2.527484574016105,4.057370243071681,7.030090847547578,8.230109024199107,15.136808898299492,13.73031420269111,8.230109024199107,0.0,0.0,0.0,0.0,0.0,0.0
0.0,133.208044056957,133.208044056957,22.2013406761595,0.05601118072412681,0.22484812896680761,0.9852787340903666,0.26329849287936613,0.3505625111585665,0.16010065849600807,0.907107801594021,0.4424849447359316,0.24423096094939922,0.10725972668516204,0.17291288156101636,3.4259493999945985,2.665518794871039,2.384659485180105,3.6698650608913725,2.9121159814267426,2.665518794871039,5.050178280051144,6.091468194865637,12.145992740937114,11.388243661472485,6.091468194865637,0.0,0.0,0.0,0.0,0.0,0.0
1.0,34.12892945044518,204.77357670267108,34.12892945044518,0.5335724548574231,0.18232587541291467,0.29160953461209005,0.2882015130322899,0.6038363601635729,0.6308032836273657,0.8130954852290486,0.3596976097109491,0.7954634102857567,0.2999200028144634,0.45218304725475766,4.780181188555428,4.670897529356251,3.954999199085914,4.4552451667148745,3.3428523707199678,4.670897529356251,8.625896728442164,9.45107871791168,17.861323083712467,16.74893028771756,9.45107871791168,0.0,0.0,0.0,0.0,0.0,0.0
1.0,35.77526682359379,214.65160094156275,35.77526682359379,0.7761085052127433,0.032956705505890804,0.5488641261444559,0.7056156564915725,0.7350787525943694,0.1871457147974035,0.8957886310194186,0.6920858132086911,0.15971933225378343,0.8673544268204059,0.3813070577491222,5.2434523598003935,4.727544939161829,3.9184797284431943,5.8223053895440735,2.864910675172875,4.727544939161829,8.646024667605023,9.970997298962223,19.71178241694949,16.754387702578292,9.970997298962223,0.0,0.0,0.0,0.0,0.0,0.0
0.0,173.6503786245963,173.6503786245963,28.94172977076605,0.7453461478403611,0.5393378137734735,0.1019337869565855,0.2872759677052906,0.8197505584152951,0.11199966289910956,0.15159222423722984,0.8586549538475573,0.36065333628486207,0.3146989440792455,0.37756096584142906,3.842190580401675,4.279594607218563,2.9949106456047283,4.308151025595577,1.9623949300667736,4.279594607218563,7.274505252823291,8.121785187620238,15.424846858820544,13.07909076329174,8.121785187620238,0.0,0.0,0.0,0.0,0.0,0.0
1.0,35.199426263582325,211.19655758149395,35.199426263582325,0.4248309925786803,0.27613237196245977,0.773346282838392,0.08729203786794404,0.4549724963873817,0.8224114909634572,0.7742897796740723,0.14820542823259164,0.45665332811653236,0.4655432977828955,0.8066202382147296,5.1268733347887325,4.6296594239128,3.92869605937166,5.033644416502604,3.781526548039775,4.6296594239128,8.55835548328446,9.756532758701532,18.718873234575796,17.466755366112967,9.756532758701532,0.0,0.0,0.0,0.0,0.0,0.0
1.0,33.516413860345686,201.09848316207413,33.516413860345686,0.0014007373437683324,0.7131584286722966,0.24889921467976972,0.1995868725972174,0.27339744676981015,0.9275904117820143,0.306474899111439,0.13218682386358926,0.6031028312683867,0.9976846985596471,0.7942441634138175,4.284981226792242,4.749240440784769,4.034681274768704,4.59462369679337,3.0124983441190163,4.749240440784769,8.783921715553472,9.034221667577011,17.663526639139086,16.081401286464732,9.034221667577011,0.0,0.0,0.0,0.0,0.0,0.0
0.0,158.61667846805312,158.61667846805312,26.436113078008855,0.8094546196151591,0.39417145894043626,0.4252644923182296,0.1279748995760478,0.9510621250462798,0.06138478933371139,0.4224723111441424,0.42632543119839483,0.31560582977125207,0.15088963796379506,0.2468445710552638,3.809303807446228,3.7782107740684348,2.574584695512839,4.01584433619146,1.897897424820994,3.7782107740684348,6.352795469581274,7.587514581514663,14.177943613218961,12.059996701848496,7.587514581514663,0.0,0.0,0.0,0.0,0.0,0.0
0.0,191.9620645398056,191.9620645398056,31.993677423300934,0.85525562957625,0.6074228816682553,0.2635014699708713,0.6368359679140791,0.43532703015501373,0.01906463800353775,0.5629083468775246,0.15609768943040836,0.6179496127463232,0.8529492609016842,0.5722013316434781,4.335255009305091,4.679176421002475,3.2164979097579702,4.961564246141102,2.1917230886721435,4.679176421002475,7.8956743307604444,9.014431430307566,17.192493586206638,14.42265242873768,9.014431430307566,0.0,0.0,0.0,0.0,0.0,0.0
0.0,162.00436429557067,162.00436429557067,27.000727382595112,0.6705880696708952,0.7403110304749222,0.5719515981503717,0.3071966825505459,0.3962081173880748,0.19985703249652664,0.5085212029144243,0.4364316321936115,0.519115546891917,0.40299391579811905,0.039641443970683365,3.7453085594746236,3.913667991799174,2.5027688916533566,4.273700725608174,2.2755184566175344,3.913667991799174,6.416436883452531,7.658976551273797,14.435446168535329,12.43726389954469,7.658976551273797,0.0,0.0,0.0,0.0,0.0,0.0
0.0,176.44413678701864,176.44413678701864,29.407356131169774,0.8890133606008442,0.12835223984769628,0.25437154267146866,0.5950256001261007,0.9670308706918191,0.20776499050923214,0.07392572104446882,0.20101997467315413,0.9114736613755908,0.506392736840901,0.2709345733344557,4.281927431741935,4.1559081289181625,3.138542528469622,4.093831610340141,1.9194904636083703,4.1559081289181625,7.2944506573877845,8.437835560660098,15.67020969946986,13.49586855273809,8.437835560660098,0.0,0.0,0.0,0.0,0.0,0.0
