t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
1.0,98.25697055714362,884.3127350142926,98.25697055714362,0.9337680713276402,0.47996007600170054,0.3551364966372905,0.7564778233256829,0.8610441504587992,0.5951742883935232,0.49771330510810996,0.7502845808731907,0.5771450517905141,0.23428051678146666,0.5335151650128542,0.041603658638382335,0.09882925347738092,0.05069145893076188,0.8276277287668948,0.3793541161869268,0.8206721427704081,6.469728037834083,4.6080072921695665,5.160313156657393,5.006713188628648,6.492565120640499,5.51000439174912,4.575300675202653,5.895026810453766,33.59964698941704,33.59964698941704,23.632610706881096,33.59964698941704,43.71765867333573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,97.11685598954523,874.0517039059071,97.11685598954523,0.3183985176463865,0.41340676246871455,0.43221989277818484,0.0645844217645245,0.7233085442652685,0.9223848125319778,0.27241285901092605,0.8955561807298503,0.849945041467598,0.7797688727914202,0.4800255343703643,0.8720844711138597,0.6090792879639092,0.6217295103624022,0.11166012839059247,0.13919368407097266,0.4947355005946875,6.120312462798427,4.805026459496082,4.004752015006314,4.391285538572884,7.425938046159875,5.179752171753036,6.240579079311599,5.144623402095947,33.327490543945046,33.327490543945046,22.730754695717653,33.327490543945046,43.31226917519416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,742.9379950576471,742.9379950576471,82.54866611751635,0.15124833192710274,0.048643985579628346,0.6724610566107031,0.8650477865883732,0.2648373154594711,0.24205096533436066,0.9915493708445253,0.6230462821507261,0.9217780162420967,0.08476642833154724,0.9736157357098162,0.40329953453921097,0.1204273073638995,0.6285819627851806,0.5212604686027414,0.7275887496167387,0.6902398253808029,4.51556794419065,3.1882528112018327,4.140106564945114,3.2261348823214733,6.863085417153344,4.448570612526604,4.010711387196314,5.648237248908657,28.40384344471555,28.40384344471555,19.96733053881571,28.40384344471555,36.04066686844399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,659.2047973759234,659.2047973759234,73.24497748621371,0.61405292752662,0.6750633190840593,0.027354728886669233,0.45791744281906865,0.22766503836392737,0.5141599285887807,0.5271770203907654,0.1076229461903202,0.23814845848510657,0.8868099739010606,0.3830370909420996,0.25377206476237657,0.9384566377747133,0.09013453623206835,0.182648996194115,0.48096187177357497,0.39686251968407127,4.869900397814441,2.6504490758835617,2.7938671762405405,3.865725662534435,5.42419449272552,3.7007569325125997,3.973203290715438,4.541013131640995,25.46790415167137,25.46790415167137,16.788718999293103,25.46790415167137,31.819110160067535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,624.4395804441921,624.4395804441921,69.38217560491023,0.46809824659341714,0.3426573126357859,0.1435438869243023,0.3586311817878627,0.5262822702515371,0.9584720703775512,0.254775147849722,0.6140190949209613,0.6505461473600167,0.20744656949526719,0.18728739867049427,0.688967812405636,0.1785345092088142,0.399667088411374,0.0601257022806132,0.2395743641201855,0.29621683246011576,4.508356991836129,3.3776549292550238,2.999781039327524,3.4684034668439105,5.102878726624269,3.5035855084911254,4.281684303308529,3.528666798893506,23.88977132683387,23.88977132683387,16.114602266279046,23.88977132683387,30.771011764580013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,105.16635027637852,946.4971524874068,105.16635027637852,0.22135200644203423,0.8383390763153088,0.96373469233289,0.8234578316142931,0.9222025978211588,0.04051595742169378,0.8306772256898263,0.08547468350216159,0.7182171526032471,0.8167423610120264,0.30259159884682907,0.2363431799937924,0.8964445075220913,0.12578749753984197,0.29585562118442765,0.7401679023742751,0.5155318502748971,6.622336487771333,3.4716654172562347,4.926739093022304,4.683901998489723,7.7892077091807135,5.91227164599355,5.237195573873204,7.0394940207211825,36.29887488305846,36.29887488305846,25.250554935967898,36.29887488305846,45.68281194630825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,107.2629378246989,965.3664404222901,107.2629378246989,0.9873892120721373,0.6200646706060802,0.9759566506133023,0.2780139912223185,0.6285092985463145,0.531000139776503,0.6497213640006302,0.8297982215361739,0.130090787552261,0.711664107931935,0.4902346657649763,0.7935792782957233,0.4945549489061406,0.887349665051477,0.7510017187096023,0.15553258749148335,0.04985629453581164,6.9380437474727685,6.302669014237446,5.07531482915825,5.009441299195464,6.782626029534778,5.583050607394646,6.891095807455397,6.049919262632784,36.746440975449445,36.746440975449445,24.379035213560442,36.746440975449445,48.63216059708154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,104.0131682598687,936.1185143388184,104.0131682598687,0.41366547384134345,0.5667314578914348,0.8358338940651987,0.33124571099897937,0.6423074840818758,0.8481945547604685,0.5908098185820408,0.8690924006026092,0.4342236781504898,0.6492024327339809,0.6107176881716758,0.14247676819192323,0.6197988516362519,0.6319727563029565,0.4507389119623776,0.3875207775003344,0.5974517467096595,6.66103485072501,5.341007908350811,4.5969064053391255,4.595873812004013,8.024293433605914,5.599318386658633,5.668414805726867,5.993961717983449,35.540485025384385,35.540485025384385,24.881553076328682,35.540485025384385,46.480811320393826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,101.05986823487684,909.5388141138916,101.05986823487684,0.3936920740270238,0.7739110566182984,0.647455483303317,0.6939329805310518,0.9693862312503835,0.28460261760464334,0.35820562306534975,0.2171426855418256,0.9535954892682086,0.9246330621186601,0.14625648404382552,0.32510606689825805,0.21705085560920434,0.4690208585392378,0.03283288338958901,0.6471203072048413,0.8287113029478625,6.108235419262206,3.9387658957746803,4.1250886829206035,4.690859037342157,7.77281941458136,6.06673300814093,5.217375622008526,6.777431528189379,34.691809704304234,34.691809704304234,24.072876524905098,34.691809704304234,44.69730860821984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,723.8483981118932,723.8483981118932,80.42759979021035,0.16336496076883522,0.387822950622861,0.33646627031071663,0.32124283692266553,0.820269120738067,0.0019278711514107982,0.48959221676475306,0.6880226985247704,0.9052447746276469,0.6961266497831501,0.11086438293632062,0.8000583973042242,0.7134736320230335,0.372862852242031,0.012379039305995265,0.0022101904118759785,0.28818252458735705,5.0463408047791525,3.091419462824976,3.96046333322173,3.4767275837627194,5.644716754881907,4.775092166728157,4.822173568255111,4.631822851721374,27.582244896621994,27.582244896621994,19.426613059610947,27.582244896621994,35.448756526175124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
