t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.0,984.832796386218,984.832796386218,98.4832796386218,0.5458779103525667,0.9170562431259607,0.7404604327375073,0.6840022392461655,0.03468985502308397,0.010664781026928583,0.3355223948017395,0.12778493784808198,0.10333565243016218,0.6931436171906251,0.42902601627123493,0.7787872812898325,0.048491318514207515,0.7207022697201309,0.007586089417069064,0.2553060725657812,0.7243533819418326,4.929127171912526,5.322162157672125,4.657520352769957,4.929127171912526,4.929127171912526,5.322162157672125,9.586647524682483,4.657520352769957,0.4876418727707449,4.657520352769957,4.657520352769957,20.05397190789531,10.467324383212826,9.802682578310659,24.711492260665267,38.73962508448953,15.124844735982784,24.711492260665267,28.975977627675626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1038.7522545652305,1038.7522545652305,103.87522545652305,0.26588378447901206,0.8221643971746898,0.913370392999795,0.22227857784660232,0.14987261989731082,0.47858042189645866,0.9576652672958912,0.7158398296176278,0.23977459870465223,0.12294529757785322,0.5355114606630904,0.2254250511378849,0.26370523489855247,0.38378010454931855,0.5556938230698217,0.36058161805894606,0.124991763902497,4.15915842868004,5.140143582037954,5.499475910278385,4.15915842868004,4.15915842868004,5.140143582037954,9.658634338958425,5.499475910278385,0.17118317748734846,5.499475910278385,5.499475910278385,20.469437008762114,10.810802669803687,11.170134998044118,25.9689129190405,39.615522509191614,16.31027858008207,25.9689129190405,30.48740367596097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,125.92376164453576,1259.2376164453576,125.92376164453576,0.8310849831093831,0.954395466361813,0.8108567601949721,0.1973140815375959,0.7389575401464521,0.12782930672153492,0.738827746665516,0.1723314874376174,0.7325349467938173,0.5106812416582506,0.3647182960637634,0.1929792211727004,0.4452288563200282,0.16682990337226655,0.6374760482165804,0.45253125760391366,0.7524867686736796,6.3992928708793695,6.0689663285488615,6.232647871654375,6.3992928708793695,6.3992928708793695,6.0689663285488615,12.631940742533745,6.232647871654375,0.06585827840170344,6.232647871654375,6.232647871654375,24.999413221138685,12.36747247860494,12.531154021710455,31.23206109279306,50.197436427804476,18.600120350259317,31.23206109279306,37.79503550677794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1060.9804965710855,1060.9804965710855,106.09804965710855,0.18583985552148374,0.9485130364681789,0.6372030448128712,0.8762961246981016,0.14719612795167603,0.19575465663167757,0.3685043653506047,0.4662424922166156,0.4505130774613051,0.6572547724608092,0.31767402246002885,0.7060673201314823,0.2942113013244537,0.3904337941694863,0.25238495125272076,0.05632483742235439,0.588331819271997,5.298662887293954,5.728272458883001,5.1679833681639815,5.298662887293954,5.298662887293954,5.728272458883001,10.466646255457935,5.1679833681639815,0.04964090727977433,5.1679833681639815,5.1679833681639815,21.41254298978469,10.945896734326757,10.385607643607738,26.58052635794867,42.296194593420786,16.11388010249074,26.58052635794867,31.318900154523604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,897.7866183070762,897.7866183070762,89.77866183070762,0.6513296472717419,0.5169783576567104,0.22805412944768022,0.5898362452520604,0.10068757569799003,0.5143609459835131,0.7203325920872079,0.06181302502955788,0.4249728279122388,0.04282364674501349,0.8016199807262155,0.3529624576826268,0.057613750942680175,0.4055160704056394,0.8600205008676923,0.12267695163821579,0.28586306531995986,3.6350431218858805,4.076815551451577,4.635226221903887,3.6350431218858805,3.6350431218858805,4.076815551451577,8.270269343789767,4.635226221903887,0.7198770068350553,4.635226221903887,4.635226221903887,17.702188123980285,9.431918780190518,9.990329450642829,22.33741434588417,33.522849804724764,14.067145002094405,22.33741434588417,26.53086813822236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1107.6787761076348,1107.6787761076348,110.76787761076348,0.6350652618844793,0.5119011314467365,0.025731533401201045,0.6512828831356656,0.4098053810858554,0.4506441057095524,0.8206997235266288,0.06097461043406871,0.16921875937423791,0.7797431821068315,0.6418332643706193,0.2303641240820432,0.8237011825427245,0.8576466538537578,0.5843042939666343,0.30103352263653116,0.47841109950449556,5.592779623054671,6.031772182901765,5.214514971955659,5.592779623054671,5.592779623054671,6.031772182901765,10.80729459501033,5.214514971955659,0.5377726466190278,5.214514971955659,5.214514971955659,22.591354396486782,11.784059801476452,10.966802590530346,27.80586936844244,43.66817093988841,16.99857477343211,27.80586936844244,32.58139178055101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1029.3368568999304,1029.3368568999304,102.93368568999304,0.34424067388960355,0.6121486610631084,0.013227267641713558,0.6861998516047679,0.6534131614758989,0.21064645128229564,0.5897430995831537,0.718178600321144,0.29720157094819,0.4064791515642435,0.6799017207113791,0.8137574388885414,0.5493820962549871,0.6976199346946421,0.46156207239599567,0.07975202646306156,0.07333499462096715,4.530320788727576,5.6095707114646025,5.186477731424263,4.530320788727576,4.530320788727576,5.6095707114646025,9.71679852015184,5.186477731424263,0.1993087597970732,5.186477731424263,5.186477731424263,20.712155722837778,10.99535720268594,10.5722642226456,25.89863345426204,39.94644400334438,16.181834934110203,25.89863345426204,30.00586126294928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,994.5095435443951,994.5095435443951,99.45095435443952,0.3077797763995489,0.1037046612709277,0.4642321214879398,0.4541565256656651,0.8310674449901649,0.33700759337428476,0.24130058538108856,0.3490108859914737,0.7134051803278763,0.7004206304041073,0.03814810443763317,0.9448113155209944,0.01175892400560008,0.6722246810419832,0.48226894876955284,0.19194185909483796,0.7393582613708537,5.364539238429509,5.66603152256547,4.644490001084777,5.364539238429509,5.364539238429509,5.66603152256547,10.009029239514286,4.644490001084777,0.022209022994630567,4.644490001084777,4.644490001084777,20.341759786159162,10.332730546644878,9.311189025164184,24.98624978724394,40.3376092421931,14.977220547729654,24.98624978724394,29.329247504192754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,900.5338560815309,900.5338560815309,90.05338560815309,0.393401572527737,0.29621498514482725,0.06821532489428261,0.06912319814579815,0.31951098017936896,0.987987985473265,0.8679078156457184,0.19169858443924526,0.002118194975296528,0.266801866589341,0.7391169172498194,0.49323700153234507,0.8365493108431822,0.06350287413548017,0.06074105819531572,0.4724744863356205,0.8387159677689255,3.2939682472074385,4.743644023894526,4.808557288200277,3.2939682472074385,3.2939682472074385,4.743644023894526,8.102525535407716,4.808557288200277,0.21376786483525811,4.808557288200277,4.808557288200277,17.868494712337778,9.765969176930062,9.830882441235813,22.677052000538055,33.85977791831795,14.57452646513034,22.677052000538055,26.035933512051244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,150.454503461005,1504.54503461005,150.454503461005,0.7462045751852421,0.7617256760025067,0.37936682409571965,0.2654822349330702,0.6505245146629336,0.733493189052076,0.8984670428953422,0.6422771876863742,0.23264603540690232,0.8751093944455993,0.9653280266095922,0.6327784924970246,0.44012361471320904,0.05249631734361204,0.6398570723632758,0.9294844966751233,0.8914201237174156,6.118236304359368,6.8516978327231195,7.978394584732645,6.118236304359368,6.118236304359368,6.8516978327231195,14.096630889092014,7.978394584732645,0.4703266496652223,7.978394584732645,7.978394584732645,29.397049956213,15.300419067120988,16.427115819130513,37.375444540945644,57.119985084731816,23.278813651853632,37.375444540945644,44.620377597314544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
