t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.0,2325.7019247265243,2325.7019247265243,258.4113249696138,0.09645328940145237,0.7187770162141479,0.22753571903985303,0.11165756250677561,0.9586298844871842,0.48365141529707123,0.6496381535389669,0.3407318449974144,0.6094709679728803,0.6126765752544389,0.6463779884342575,0.8904800636551509,0.2184767671965454,3.2093340240363624,5.951880672741699,3.6035338320942563,4.319876856503405,2.825779169437123,10.354990049976891,9.638647025567742,3.2093340240363624,10.749189858034784,19.910404554812846,13.958523882071146,16.701070530776484,13.097536698682227,60.541434163038126,64.61175537046341,63.75076818707449,36.300507798263226,29.54905158038059,97.6196966239585,50.653231488392265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1949.964144178588,1949.964144178588,216.66268268650978,0.19287503817837603,0.4632917276198395,0.21963251520494642,0.31893313643012977,0.2885978054463011,0.46034534836271457,0.0018630544866595766,0.8017433514414034,0.3393212967673712,0.9507658931585646,0.5749430170581297,0.1476561943724375,0.06887943636889271,2.8049255968955507,3.878081921737201,3.6868120536852222,3.37415479494853,2.426485786253581,8.60556617809766,8.918223436834353,2.8049255968955507,9.487452634887333,16.170460153520082,12.292378231782884,13.365534556624533,9.678722502939312,50.055499309383194,55.47408063512231,52.86042490627874,30.007437714766876,25.088683590354435,81.32326329158171,43.18170240333943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,324.24108816390503,2918.1697934751455,324.24108816390503,0.7491537833767159,0.4891681462221411,0.8647023454902204,0.6185086588760758,0.4502565864006569,0.042530103930728536,0.6803896268797855,0.8131251251677296,0.4701263095786211,0.9670528691452966,0.4878752660306863,0.8983516221557506,0.17838750044728557,4.632135575367991,6.742575074556397,5.420800944066003,4.588025736846305,3.4089360905881927,12.62909740280249,13.461872610022187,4.632135575367991,13.417762771500499,24.792473421424887,18.049898346868492,20.160337846056898,14.739536901990896,74.40860753237297,82.35110455261855,79.04074310774095,45.46264249018356,38.25434603144708,121.88311487603434,64.30120620575006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,296.46648640018765,2668.1983776016887,296.46648640018765,0.36689026583514917,0.5058491095242436,0.8876345394489218,0.8486738743112064,0.2944100876759502,0.6575561336653586,0.1699401843123487,0.7841888619166777,0.49868822324152295,0.44373648937058696,0.44872803127199534,0.2585058135056335,0.43659294493950496,4.565806828640929,6.157658069648514,4.57295037307201,3.7477297064331045,3.4965289980663012,11.810065533140333,12.63528619977924,4.565806828640929,11.817209077571416,22.540673975860862,16.383015906212343,17.974867147219932,13.401916774147919,67.63934473185884,75.18625069256419,72.20515156049976,42.41307533570842,35.1759601756401,111.12884144257298,58.803234786351844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2428.1382589209015,2428.1382589209015,269.79313988010017,0.5885095921524696,0.7804927443047558,0.18180300016599638,0.5068126003736216,0.9184791297957291,0.13969424116924656,0.8323018556654683,0.45624103380736303,0.1927745307580283,0.5648471921650379,0.8353087060503197,0.18776215964632736,0.11533162493500393,3.7952602180385315,5.73551121882433,4.2447757852685655,3.7513577179759334,3.0652197413955604,10.611837677410026,11.105255744702658,3.7952602180385315,11.06135324464006,20.59212468150292,14.856613462678592,16.796864463464388,12.552088678195824,62.12739980841295,68.22718481093426,65.9226600264515,38.06444231834704,31.697380426205576,101.37139817063301,53.370571348255666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,308.9133611282768,2780.220250154491,308.9133611282768,0.8806967547898455,0.5958972344637566,0.7423844735689742,0.020015768815072388,0.6109124932754189,0.28212239214047474,0.9789055496479745,0.09540189479707883,0.9631090449459061,0.9169054105802548,0.9364074216310612,0.7394807135969143,0.10505389298001055,4.3539817448033675,6.950387634652488,5.165833262403613,4.2264707866237545,3.207415243035549,11.787867774462672,12.727230250242528,4.3539817448033675,12.599719292062915,23.90408867151877,16.95370103686628,19.550106926715404,14.384273664311792,71.0491979077953,77.97260702515317,75.40317965259868,43.25335343382036,36.6313189217613,116.26096936098372,61.01890598828689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,319.03590628064904,2871.3231565258416,319.03590628064904,0.7710563696191697,0.575209367665622,0.1885214666344891,0.14545615554004954,0.9971757831063356,0.7767494565556009,0.6888387920643408,0.3501325000381025,0.9461933872509888,0.19600079630605804,0.792416042242211,0.2854172646602122,0.5893016071441164,4.780253311575462,7.1064681925212385,4.386952500737404,4.541043145095218,3.65884494361932,12.98014140029,12.826050755932187,4.780253311575462,12.586840589451942,24.473562093548644,17.367093901027403,19.69330878197318,15.306356281235777,73.39269780888309,80.23368874025019,78.17295112045855,45.89280174903343,37.29961284948083,120.01360711503459,62.86659483922278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1798.7389835412646,1798.7389835412646,199.85988706014052,0.2088364392446973,0.10202623248295462,0.4313220557486599,0.2506407897863926,0.34492534326753854,0.03254760998327255,0.17808794431996067,0.4571462324282559,0.48417370450789476,0.12739200081818314,0.9192547367972753,0.2855790996050954,0.8662048220616231,3.9625041238423373,4.560745010233621,3.2236913025988976,2.4246577798916205,1.5768039131553788,7.963965816889337,8.762999339596615,3.9625041238423373,7.225152995645897,15.748402129721855,11.187657119488234,11.785898005879519,8.56220670328062,44.300222861291985,50.888177401341935,48.26272698513432,29.25167598360891,24.51140146931847,75.19878623434442,39.700520281853706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,361.80528582186594,3256.2475723967937,361.80528582186594,0.8266074773127572,0.35369233789270405,0.8193657370123708,0.24294208705474452,0.5339493015645275,0.9228767469119211,0.8851265232441203,0.9317836312283496,0.3160800501537324,0.9724198814353773,0.0930136083651607,0.497552626740696,0.9621877922152089,4.725929684906852,7.385177919696293,4.73616177412702,6.001069795301541,4.388275231922631,15.115274712131024,13.850366690956502,4.725929684906852,15.125506801351193,27.236614405954338,19.851436486258045,22.510684721047486,17.774522946920463,84.37635587240666,91.1791990966511,89.10228555731351,51.46609403491484,41.08698109691084,136.1903364495259,71.32776261039305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,334.9866579431972,3014.879921488775,334.9866579431972,0.47155778113717717,0.5522107883609562,0.7587808286777863,0.3001595359888083,0.9162710606063826,0.8179080403213282,0.8459594372860312,0.3001934876703426,0.5795180429025075,0.7892494480555224,0.7803886906169576,0.7534844810646566,0.3984309105166607,4.505300338116623,7.474863085149595,4.8961188756554845,4.9993059977330265,3.816921986773973,13.321528322623623,13.218341200546082,4.505300338116623,13.712346860162484,25.6925102834287,18.217647198279106,21.18720994531208,16.291091069656595,77.73051739830086,84.16237386504,82.23581773641749,47.33626093094293,38.91085148397478,126.1459752181253,65.94472666676089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
