t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,149.27133436517659,149.27133436517659,21.32447633788237,0.9990373156365275,0.24016622584574832,0.5766877654158538,0.045630918320824776,0.30664580015637,0.04751344310913219,0.524569133534087,0.2931709577014032,0.5595333354320142,0.08336771825140377,0.5675448505390233,0.6682309942093043,0.8299843846981637,3.6848010145962498,3.3292848120005276,1.8622573897254362,3.5325996229908876,2.3786510127174765,2.5464041364063013,7.5701932144434405,11.786939584115192,11.25499422903969,5.911250635708364,36.52337766330668,18.82518744348313,0.897410776690455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,205.3579186319717,205.3579186319717,29.3368455188531,0.6813155982120305,0.07367116623010517,0.36790659331352626,0.9758062799343747,0.5716828207667992,0.1556637744977305,0.3914408232210206,0.7602433071523166,0.6302496197099972,0.41889072345320333,0.5728913309831195,0.6530237288797048,0.1490986516303403,4.076971546672531,4.217747670033201,3.191299587677351,4.098537145625918,3.7165139987853966,3.7710006103281395,11.12556125649595,15.803799424772654,15.202532803168479,7.815051144411314,49.9469446288484,26.32809405966443,0.9070909568694485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,41.457142087508764,290.19999461256134,41.457142087508764,0.8117625007356266,0.5901781161099342,0.5834454105125003,0.7549331997247551,0.919699094543061,0.9593460873956839,0.9180735144720781,0.8328299711300438,0.8549806282959866,0.05637908870574748,0.42494794219270604,0.5446136459418843,0.629696552983869,6.548431422817558,5.8124238560972366,4.1068489624950075,6.732815592813809,5.1201333302434495,5.45413993478836,15.039406148835694,23.119512713942854,21.587837571653253,11.852948923057259,71.59970535748906,36.62724372048895,0.5867552216175633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,170.77419085347617,170.77419085347617,24.396312979068025,0.10686636612291045,0.059295905714587094,0.570256127739359,0.23219021563640962,0.6617246200486566,0.7029579811174748,0.8492902092887288,0.2051885815232365,0.16822320688264325,0.9557560495573642,0.40266722586614756,0.6019473765389388,0.3173448085401288,3.5074142623087154,2.4476456106027684,2.2042472863967943,4.20019582614752,3.9776022964433073,2.746168866833621,8.629495193442871,13.371612600027216,12.136909455751585,8.177798122590827,42.315815371812505,20.766404649194456,0.6288757926585187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,31.5069103389723,220.5483723728061,31.5069103389723,0.841434158497136,0.3228214486161217,0.7131020385865484,0.39134132912873487,0.3865573287509493,0.2813888607195193,0.332968411076802,0.7342269925125201,0.3090606978353716,0.6585421814739736,0.9093838373990859,0.609656953614893,0.6562051487130465,4.65049876458775,4.502759363295039,3.2488194219908753,4.428268511719136,4.343775099513306,3.1900782465070483,12.09535388479922,16.464881221034528,16.745852649386972,8.77204361123244,54.07813136645316,28.841206534186192,0.06506844583881544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,204.59160020393253,204.59160020393253,29.227371457704646,0.3774909210977102,0.13518177124502762,0.01108446625383519,0.30823732739529475,0.8077312090897879,0.6645338571643532,0.7760627007921108,0.7916906912203636,0.5709129142514378,0.6815658788463864,0.8984361825304383,0.04840424632515661,0.41273788927762445,4.568877800130486,3.75756813115846,2.8464840758806336,3.9556641587635535,4.26679287544781,3.4009010802478574,10.870845082486904,15.380926245617681,15.439722882617389,8.222457034211363,49.91395124493333,26.31056796510429,0.6364307234192189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,97.67385912558112,97.67385912558112,13.953408446511588,0.7860740948095343,0.16094713838386066,0.11744888991360314,0.006356482063558988,0.5633287619812956,0.20622282596527508,0.07046123294256557,0.18571301928364425,0.1533853425119075,0.8136968849302175,0.3108019152873611,0.4606508882630629,0.5567907007794857,1.768127547131262,1.926949708218745,1.330692269246763,2.3279199395763515,1.8716483887700863,1.2576408670804358,5.129290366235594,7.38415890364562,6.897417913366857,4.199568328346437,23.61043551159451,12.02670827960245,0.8621984074239756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,172.9147640147979,172.9147640147979,24.70210914497113,0.3596778425091207,0.9377463523372113,0.6700160926597267,0.5852148613444699,0.9251656751057779,0.13528790647717193,0.18664993798232654,0.11817243253662035,0.1277487175563976,0.01468609634583573,0.445398597614712,0.4121730281719239,0.07249830229771792,3.278733200806354,3.3792628030354304,2.6339931784821093,4.042924588912946,3.0931722772980748,3.55071406952253,9.106428258815615,14.066073738768981,12.385161459621969,7.136096866211021,42.693760323417585,21.491589718437584,0.7075621657737465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,32.758351332050914,229.30845932435642,32.758351332050914,0.1216283287845461,0.9724583826102559,0.5624440513710217,0.9205988298201374,0.031078817172802475,0.3700720258992678,0.595536757772973,0.18055323821529246,0.3703637744160392,0.8698857970467234,0.5998220486551881,0.4050599544670086,0.025038893274049512,4.596888002034225,4.097940679771749,3.44856447966715,4.062840950602809,5.071371131390859,3.633033851378522,12.61787629082976,16.865186613143937,17.214764292863983,9.134212081993669,55.832039278831346,29.832640583693742,0.6381522273171097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,195.56218317213336,195.56218317213336,27.937454738876195,0.6911722539880105,0.38678764751839145,0.7839573580203006,0.7759257896888266,0.0815792393477699,0.11867818724770751,0.13488316568068504,0.7624284573088377,0.37159061466052934,0.34870766166732425,0.15362973708515393,0.6487470349770925,0.6899043707653127,4.177785327975745,4.044170045517758,2.84619685382601,4.382891250554924,3.464998004217227,3.2971522722253406,10.355364903560995,15.189211572515251,14.533150231536741,7.847889254772151,47.92561596238513,24.888515135097734,0.45568208913532404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
