t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0,717.8387514574687,717.8387514574687,79.75986127305208,0.2519088246593749,0.5130716869230948,0.3301734914106932,0.00419206042399578,0.171529083771774,0.24383954473766545,0.33985612931310916,0.21743112574486656,0.8940259814229458,0.8613571408311227,0.27800235212071056,0.6488589392523434,0.9215427853230376,0.39640102776643626,0.9727809438874646,3.7957911449223465,4.667537453476751,4.496008369704977,3.6961359514847674,3.8810410567408704,3.4120073221502256,5.067964809165704,16.672116452505673,7.577177008225638,12.176108082800697,4.667537453476751,0.23304342866070415,12.344369655139968,17.055900275277796,41.53823716466981,21.723437728754547,58.248494465724136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,527.2395653677986,527.2395653677986,58.5821739297554,0.42535371079787965,0.8264363524718037,0.16937402799535917,0.0904361799631409,0.20061129176304848,0.5568460441112492,0.8696885739218713,0.6161642152303127,0.8568505298862648,0.48096229270422275,0.3526096811090478,0.10348144674897952,0.368632237347425,0.10050349955694593,0.2832181297997639,2.0251012466319116,3.6506209558227676,3.450009664059719,2.6795042622753193,2.4107866234405892,2.416689540864224,4.256754995623374,12.802958462822637,5.090290885715909,9.352948798762917,3.6506209558227676,0.6169316751378247,8.086508825895269,12.411370168590324,30.921551192266694,16.06199112441309,42.65378625607114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,489.3582305916064,489.3582305916064,54.37313673240071,0.6547702303231313,0.29532747830233896,0.00861268436958107,0.8450314599125138,0.9207729295145385,0.30571765337162937,0.14065238517097878,0.0013805650661573576,0.9280875252248464,0.5118189942785277,0.6810346554023031,0.12770755663805555,0.34238891936795457,0.002668969178979741,0.22796939615756373,2.541131294398581,2.8873163822899297,1.9665434527753918,2.562540124614862,3.6050698737445206,3.0919527908067197,3.7076228577970545,11.328659225994027,6.167609998359382,9.362115773218637,2.8873163822899297,0.9088723414520437,9.033517550433032,10.77783772958589,29.18297929539134,13.66515411187582,40.50213027923159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,88.71481925397839,798.4333732858055,88.71481925397839,0.605992395666438,0.5413867863543337,0.8394972984871159,0.9114849661787074,0.489616564968285,0.07451870380238468,0.6153959492403684,0.07023808910891016,0.412994559704183,0.7792236583600874,0.4314358064068814,0.7082035398407538,0.3045504454475034,0.50205271974016,0.9077880657250483,4.6795315456285556,5.043844609140933,4.554228044172648,3.232398304825548,5.81837791276898,4.123034950657675,6.020438275679273,17.93009957533514,9.050776217594528,13.375871531162495,5.043844609140933,0.24392376736189403,15.54175406753847,18.486596170306022,45.71139573059759,23.530440779446955,65.33432134434213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,592.8745846157178,592.8745846157178,65.87495384619086,0.06474307546976765,0.29508867268019034,0.2597246679744606,0.20027246360643336,0.709785930513732,0.6453746531085751,0.61019797218579,0.07079749173553973,0.8406448267293152,0.2608313443449487,0.9073497355184217,0.048896588744310354,0.4711352266915285,0.4982878343868168,0.30602036819631706,3.337061538226864,3.369854509501238,2.6600685789875063,3.4360721587035,2.9939369263453615,2.604239810241536,4.816604725469911,13.516985273402454,6.430009085048861,10.856916694414945,3.369854509501238,0.4190951901478265,9.700852974073463,14.24980700138778,34.61589654998692,17.619661510889017,48.32456194327864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,658.5704968654352,658.5704968654352,73.17449965171502,0.341356544937252,0.39560432823012404,0.13016560413177003,0.019999613070503908,0.9938430163650692,0.9376741069147674,0.383369198057947,0.026824788658562304,0.316804728770401,0.34778976252879124,0.7156746705869813,0.0634410091201214,0.9916079796824596,0.5129473361735226,0.10781706857666729,3.479327388256794,4.501281782790315,3.507438766425247,3.3063893276260665,3.455034061818465,2.3000404075632352,5.573500862776681,14.68736936439123,6.7614233894445315,11.179930597965983,4.501281782790315,0.15308500862086116,11.435643232865573,15.866656345084788,37.46853410754141,20.367938127875103,53.16959954030757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,708.6039395299749,708.6039395299749,78.7337710588861,0.743600559544488,0.02926506365750592,0.47499815435286485,0.07585329148942077,0.9825319539821358,0.4228657091634128,0.15780626533621356,0.6653908460985514,0.3014847305064179,0.9500789625113375,0.1353403151081436,0.09237367612701286,0.36617764364176086,0.8672862793193421,0.7316751058212542,3.166570175023212,5.376164991708329,4.393633037726193,3.406961978607124,5.341263692311268,3.2351393519713483,5.003920726054134,16.0396550943588,8.748225670918393,11.646022056632606,5.376164991708329,0.5473591364502297,13.883998859042809,15.971085917410662,41.30632581913808,21.34725090911899,57.540761927444876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,90.87099570422274,817.8389613380047,90.87099570422274,0.35284804388432667,0.7663865864564209,0.8768280227061789,0.2937274574348282,0.8281870519749166,0.6592731277947291,0.744133371538269,0.6471053230526211,0.30890862722400025,0.2291827312386533,0.8489586436045534,0.11202036387208025,0.35908734266859454,0.5424390863938121,0.692905313537405,4.385239358012182,5.837080262341086,5.008893210366169,3.4756607933369974,4.58741119883693,2.9621220201411815,6.783066954431286,18.229742978275635,8.063071992173928,13.220849767909465,5.837080262341086,0.24504706829693157,14.809730819190198,19.652860316146636,46.190722354893126,25.489940578487722,65.91318388152195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,728.3889154089072,728.3889154089072,80.9321017121008,0.07959441894400066,0.915354350267953,0.2648956255839712,0.06450601468887496,0.6929431457172335,0.5432018704800251,0.6116867112541139,0.6850322985139122,0.36676075241601236,0.11177836517885487,0.6272395327143951,0.44386242559931677,0.7617069799534942,0.12464328966522298,0.8653399065932824,3.6953956452785826,5.376574311318413,4.683631165601179,3.423080785599359,3.1907650624507826,2.4879086783867352,5.930468256773009,16.52508888636028,6.613845848050142,11.841457720759104,5.376574311318413,0.49663635447735854,12.262735019047778,17.73257585325213,41.36814694213991,23.109150164570543,58.361857479419285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,601.3773984666827,601.3773984666827,66.81971094074252,0.48460193241075655,0.8076198940309375,0.21902955674231162,0.9984310134420706,0.47715613210619445,0.5998239227743096,0.904194128159556,0.9463184627701878,0.2023463946551517,0.8604553064058041,0.011746894113420892,0.05521663565920454,0.21305916081920862,0.4492681902541453,0.20422518720723992,2.7508005610119115,4.456319074774496,3.9791629426683013,2.450249193201496,4.348207877002037,2.9939132764028784,4.425941634277286,13.849267046549961,6.798457070203533,9.87010410388166,4.456319074774496,0.7585292278242026,11.555327512788445,13.606154331158994,35.01240767573669,18.06247340593349,48.880852994379055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
