t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,1792.751018121694,1792.751018121694,162.97736528379036,0.3612485996777999,0.556065782830136,0.5438102704255451,0.043145830916486494,0.13239590592034167,0.7473487146915134,0.4090542501082818,0.7174985671843236,0.6491919141734349,0.043314083474457976,0.5719672219550114,0.9733988804621708,0.09797831784868771,0.5196518624176831,0.49123017181113526,0.6102779006554884,0.6984884450520426,0.3065951703099776,0.4636173022261123,4.856315623736371,5.210433716128717,3.7344023376660878,5.405614681337175,6.242579307519268,5.665239029967756,5.844617203787825,28.368483938740745,30.716622592623935,25.311007911286758,21.771786538829126,21.771786538829126,59.08510653136468,28.368483938740745,30.716622592623935,47.082794450115884,0.4537977664969993,52.48840913145306,56.02763050391069,30.716622592623935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,208.48140398717263,2293.295443858899,208.48140398717263,0.4565587106270562,0.8403911753409288,0.9810921974881136,0.971268928759236,0.9597349101938061,0.5228665811439597,0.8905588765117601,0.45087552487185134,0.7504023024870454,0.10992176535781051,0.1391063939965942,0.0746307437566841,0.8691848055811455,0.000548046732127605,0.5729396213207476,0.9247628671776013,0.9340229738664853,0.6158233226501377,0.685266019348706,6.166951683991105,7.336735345992593,5.786643250191369,6.102073197492873,6.625679509813251,7.815171908756828,6.909843472780913,34.789503434836455,40.117418859205685,34.01534566171281,26.99404026302172,26.99404026302172,74.90692229404215,34.789503434836455,40.117418859205685,61.00938592473453,0.07873791464960067,67.1114591222274,74.1327645209185,40.117418859205685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,187.42632833036606,2061.6896116340267,187.42632833036606,0.9569508407469229,0.4772652938472468,0.6553416150993774,0.6092013380410015,0.8792538773776772,0.7068237510080843,0.7586983104720243,0.1303885079853807,0.9936269428424708,0.9518144541858583,0.6417208266657973,0.5839388635384931,0.45239763038481007,0.6465897005140185,0.4900567433497137,0.43594812467891497,0.1663989491447493,0.8125193587318321,0.48819068870882354,4.275993707607907,6.649841381046574,5.248942212673549,5.7837259150562135,7.177822003450807,6.711666269754143,6.571526230543055,32.89458179985079,35.24169571668144,29.457969801625225,23.342912122961316,23.342912122961316,68.13627751653223,32.89458179985079,35.24169571668144,52.80088192458654,0.9504180700704791,58.58460783964276,64.69966551830666,35.24169571668144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,188.04126355914852,2068.453899150634,188.04126355914852,0.9141566008778207,0.46669172054613395,0.758121226903483,0.057300661528301156,0.13138559246498582,0.12261137114030374,0.7780831463053467,0.7176539120040157,0.8885590624992178,0.7993607926909112,0.9805046274168402,0.5368243583574065,0.994100689424939,0.7290305544119425,0.7505513446277825,0.647311558878656,0.5288810576028119,0.17658222036340876,0.19104306158515194,6.165297034585548,6.9941414290278185,5.243246524010477,5.7949527737351385,7.1128968361731415,5.430188345734748,6.441074853375062,31.773254238045908,36.068900960468795,30.273948186733655,23.831513007430495,23.831513007430495,67.8421551985147,31.773254238045908,36.068900960468795,54.10546119416415,0.3309329048980727,59.90041396789929,66.34284914720246,36.068900960468795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,201.24236494170455,2213.66601435875,201.24236494170455,0.7235304240075351,0.9898980360891374,0.6189256087181075,0.5262242906807383,0.45317073757753024,0.6349527212151107,0.5794148377990149,0.617416019700195,0.5316590691865806,0.7494349757132036,0.23240723926404727,0.8051317876512071,0.2294447746867957,0.6578988595009765,0.9482671523311132,0.825106786768961,0.5950616117854832,0.6216997776064757,0.5348796763456731,5.504140366157986,6.2833588284282635,5.71225012158683,6.027793260154002,7.165324611374281,7.245193130638337,7.473041500776304,34.19471133137119,38.245777207741725,32.217983947587726,26.25016825772663,26.25016825772663,72.44048853911292,34.19471133137119,38.245777207741725,58.468152205314354,0.7376094963537662,64.49594546546835,70.46376115532945,38.245777207741725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1275.809344242636,1275.809344242636,115.98266765842145,0.34881415070250255,0.1810923543705033,0.12551890230758656,0.015163356791520144,0.323485053820328,0.06376465940059761,0.7679985631183491,0.25451953292352425,0.12607711676805022,0.38700917544532754,0.27150376930657827,0.7653418393700242,0.6804700075325242,0.573435482565912,0.8028453933727272,0.41823016639445143,0.28705860835844677,0.6651031244960418,0.1325724673892874,3.154369416416093,4.021524353062351,2.486876168113182,2.923196016582474,4.232344002586225,4.710005050137058,4.402834295859326,20.289903718227436,21.69880530017048,18.77560928358801,15.19040477899495,15.19040477899495,41.98870901839791,20.289903718227436,21.69880530017048,33.96601406258296,0.09129076651090884,36.88921007916543,40.47441458375849,21.69880530017048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,185.3736386942003,2039.1100256362033,185.3736386942003,0.7888887402939778,0.9056859858064098,0.3476212984752771,0.49902204563113106,0.3675947947446804,0.14610885330379952,0.741980239972419,0.8685579505999012,0.5290482260854319,0.027275858968859423,0.012548390838395429,0.38436164968416076,0.8762591653578224,0.39934140964450304,0.23309278141284073,0.8586530338395697,0.3601657351316292,0.5670100192210386,0.9377400258579921,5.581751294929991,6.334112924145959,4.688392535854554,4.67394748664152,6.3369981715982,7.053827874955487,6.902715035910171,31.30160149325134,35.234747152437684,30.56079966579616,24.212241692437168,24.212241692437168,66.53634864568903,31.30160149325134,35.234747152437684,54.77304135823333,0.22512826969460842,59.44698884487485,65.79554681823384,35.234747152437684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,170.84030536073269,1879.2433589680595,170.84030536073269,0.6074840134015034,0.5082251991773751,0.09506051958276884,0.9623386575454693,0.03044478444096599,0.5556298776842585,0.46114503941386287,0.6984082984409794,0.5543983828587389,0.2829296619178717,0.8075067046495126,0.39014919031461526,0.31765514207963275,0.5911406116032979,0.4054063453444764,0.5527336486313528,0.2271958641446904,0.6958756023700601,0.6214891994168337,4.693018784743591,5.564951276467345,4.67726683234972,4.864868212758414,6.916007544270133,6.059697466632041,6.249094507901946,29.654619008029883,32.108897080853055,27.244028868094645,21.86667897203599,21.86667897203599,61.76351608888294,29.654619008029883,32.108897080853055,49.11070784013064,0.8251248825685399,53.975576052889046,59.3529259489477,32.108897080853055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,169.87025150902588,1868.5727665992847,169.87025150902588,0.3225271001382122,0.8552981626781561,0.2188930948747454,0.5281485351965561,0.3544347438624629,0.3119511356001742,0.20542746850721838,0.3391106026943832,0.6657816772282623,0.519901943593051,0.0926427845300487,0.6676179331055235,0.6883021527758633,0.8152359769882761,0.22927988156089407,0.672558379628385,0.6966219210180195,0.16174347508185527,0.6537156060492165,4.893311168163228,5.415913081734706,4.381244173339274,5.233785432176434,6.144981457035331,6.277607713557705,5.930071232264848,29.002358916769023,32.131932801236196,26.89814736905976,22.334775546162216,22.334775546162216,61.134291718005215,29.002358916769023,32.131932801236196,49.23292291522198,0.9609916346312289,54.46670834739841,59.03008017029596,32.131932801236196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,170.76103315852714,1878.3713647437985,170.76103315852714,0.6460372111699089,0.10828982038491419,0.904221568884007,0.690656205065121,0.9368673202070655,0.11880918124478823,0.7156163873350059,0.8455268594471894,0.9462567771877078,0.19525510725249384,0.707039211652528,0.09107388596955635,0.43922801639259357,0.5388126469480831,0.741817851344507,0.09706553699046461,0.19968877061936208,0.7430193097241978,0.26866125981134337,4.35357410383061,6.326280465430954,4.426426042789048,5.9684330663655345,6.074437895805951,5.696249663149221,5.622043410841511,29.68744450159317,32.393006752406876,26.424573686041345,21.640300244186875,21.640300244186875,62.080451254000046,29.68744450159317,32.393006752406876,48.06487393022822,0.7249758754235419,54.03330699659375,58.81758043844822,32.393006752406876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
