t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.0,388.833189998888,388.833189998888,48.604148749861,0.13541063141493648,0.5238565378528566,0.07389890252393183,0.22568222528425164,0.17491851478712261,0.12478390345203538,0.526943080901576,0.7929336073472184,0.2506139279397117,0.08612444514779194,0.14175377568767356,0.08332978725704387,0.060809381297674214,0.7270234727819858,0.3023018576857758,0.7265278211951212,0.17002295265760659,0.6893563506373453,4.590905199635974,4.0470578765899035,4.252152473077781,3.9763087704711166,12.890115549303658,8.56721397010709,8.843057672713755,30.300387192124504,30.300387192124504,21.45732951941075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,522.2215403169628,522.2215403169628,65.27769253962035,0.6428376796283173,0.3577395778355381,0.7027051871735797,0.29648164715472813,0.3263380326519606,0.8249799647082204,0.6880758664355976,0.780203166594732,0.02893501003778476,0.9026226246723609,0.9242692697380862,0.8794465901254643,0.08546847964103532,0.39441510354364107,0.2883220123592345,0.16544806832271663,0.18145056146541905,0.3826638197152834,5.10338933556523,5.721578989733627,6.9876392345004446,5.749092720085899,17.8126075597993,10.85248205565113,12.091028570065674,40.7561181855161,40.7561181855161,28.66508961545043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,526.3297886272842,526.3297886272842,65.79122357841052,0.9488946016489829,0.8253429456097688,0.4280948217403593,0.0026741995970965826,0.8426219483332008,0.24321688586870027,0.15239282713161229,0.772249746156047,0.04842176844058721,0.4546317200375184,0.6920113502158491,0.940357263825702,0.3129700347217146,0.5619675360318652,0.15105893876836363,0.7136219891050388,0.4076121311519769,0.16768882215159686,5.525594725855223,6.5670094649376365,6.214787598270207,5.37601101265528,18.307391789063065,10.901605738510503,11.74038232412543,40.94937985169899,40.94937985169899,29.208997527573565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,441.9590983836397,441.9590983836397,55.24488729795496,0.7180959725800358,0.6830971972912009,0.7734563042094456,0.6490573479246842,0.35876708259761714,0.1502637217109244,0.08643197089711163,0.6141896997532073,0.3935950539670646,0.7990701458356707,0.29520875212451114,0.5445901334517298,0.10743491664517058,0.062096387737946235,0.00839055648611009,0.4033967443214278,0.3553839453237335,0.9261679965681152,4.659514633584905,4.593606231050886,5.6281909772412515,4.679319401350775,14.881311841877043,9.33883403493568,10.287705610826157,34.50785148763888,34.50785148763888,24.220145876812722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,69.2776745288805,554.221396231044,69.2776745288805,0.4304911140798896,0.013748870820341375,0.9451231581841711,0.9357946692211715,0.6303575897646223,0.8154122754671254,0.26031937100223435,0.3159605406560635,0.1771961042602237,0.9818718732129544,0.32708553924285644,0.8757324703917057,0.864773494060065,0.9889486954226983,0.005395875019424179,0.8595209999185155,0.04914343409902722,0.42378432128007304,6.433004769087608,6.410762971924779,5.659694609935192,6.013133054308807,18.50346235094758,12.446137823396416,12.0926993790228,43.042299553366796,43.042299553366796,30.949600174343995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,434.88889171654876,434.88889171654876,54.361111464568594,0.623811784903844,0.17916559137339128,0.45397800406707056,0.06268766711522367,0.8501634380935055,0.1599210347077662,0.325847219700772,0.16927065870104474,0.1477941483257137,0.8963489280201149,0.6303784157737372,0.25423214799331206,0.24000863367084524,0.8189948073945769,0.07098981098769475,0.40577349936720397,0.16251188947250728,0.6642296033642064,5.006164785091498,5.1926207513194385,5.032506229730987,3.655556417932579,15.231291766141922,8.661721203024076,10.038671014822484,33.93168398398848,33.93168398398848,23.893012969165998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,73.61698202525626,588.9358562020501,73.61698202525626,0.7493052757512336,0.034790936279574636,0.34401198268797795,0.05200850237366528,0.16287216968838558,0.6879007508885069,0.32278367110307804,0.579957648404909,0.6095992035115688,0.896284853801136,0.37298005499510334,0.9429448868408352,0.7638935536398391,0.8261511569164541,0.37260397373969933,0.6422852126105096,0.04679495581749926,0.7325625978886566,6.898733883962571,6.698624790226921,6.8020559921985555,4.982419838252154,20.399414666388047,11.881153722214725,13.700789876161126,45.9813582647639,45.9813582647639,32.280568388602774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,74.76621542622136,598.1297234097709,74.76621542622136,0.2525814200021814,0.07722501438528173,0.8611421367599394,0.2536506140226147,0.7553996415997651,0.5547947058316158,0.9360296727339603,0.4737167458425653,0.9136278359041449,0.5770215843586075,0.6181029311861428,0.6544714309748937,0.5427760066560312,0.3297750368155362,0.7415817625971853,0.7039961508724499,0.24800363508397838,0.2389984355449829,7.1153979389841,6.540598836051507,5.87434844866389,6.799418232551481,19.5303452236995,13.91481617153558,12.98974638764799,46.434907782883066,46.434907782883066,33.445161395235075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,417.363780661703,417.363780661703,52.170472582712875,0.824202673802708,0.008561258727899479,0.9498033123552765,0.33832942055958337,0.08132878625248752,0.8024020047145588,0.42461888124533287,0.7131441207712692,0.5257207633459251,0.10486711623265288,0.8842262584740492,0.35573830991099165,0.8227934345317992,0.07978378446837553,0.18482392003315773,0.7911006925299431,0.03647238465559244,0.03263921427771588,4.153031408255244,5.8229548138848255,4.7923767706270715,4.500726947040451,14.768362992767141,8.653758355295695,8.945408178882316,32.367529526945155,32.367529526945155,23.422121348062838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,79.10499691016753,632.8399752813402,79.10499691016753,0.9025423704538079,0.8750831471640446,0.9400283063284235,0.41409580039257343,0.8680782124801657,0.3186911824054436,0.1891394657086295,0.7664340024863795,0.4616888879402049,0.8204832446506152,0.17211375493321923,0.6048746494783065,0.3301439327648068,0.7300554993997644,0.5154672684807972,0.6668998496934061,0.18259695731913772,0.886992552667668,7.022854523069881,7.427681352852654,6.910695714607221,6.8662333795838695,21.36123159052976,13.88908790265375,13.933550237677103,49.183869730860614,49.183869730860614,35.25031949318351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,508.84262210933434,508.84262210933434,63.60532776366679,0.6450506518471028,0.4625506142814436,0.11762461443719574,0.23535438768741923,0.3278348809193473,0.08830412869580284,0.17375840954757482,0.4808788537363621,0.8877157463337629,0.19299284083377222,0.9355519608818361,0.5420264799450195,0.8623369132855067,0.5877070124050586,0.46592736473425367,0.2444511412553343,0.09345865206391257,0.8550834343126467,5.714171729372552,6.181302109209582,5.945078784884294,4.463141144787153,17.84055262346643,10.177312874159705,11.659250514256847,39.67711601188298,39.67711601188298,28.017865497626133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,74.70998380532728,597.6798704426183,74.70998380532728,0.40085930291623295,0.2618146390128193,0.3182603146799712,0.5538512690299899,0.9065921667422864,0.3369791630727076,0.7616806475298008,0.7472874442433197,0.8427135860350001,0.7995122136258449,0.8545843821660642,0.5819236340029292,0.15742389512892063,0.458254031023268,0.09337213958362445,0.9144147169621578,0.09557517286346373,0.490474132194198,6.849223779934812,6.773807680512245,6.631658348685647,5.958304207819179,20.254689809132707,12.807527987753991,13.48088212862046,46.54309992550716,46.54309992550716,33.0622177968867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,467.06665474081575,467.06665474081575,58.38333184260197,0.25569629892891166,0.21940169709670432,0.12349270468838691,0.901039106022409,0.678271689684262,0.06222824259238857,0.7642124673499762,0.4462332071389308,0.20251991351131027,0.3826044367233685,0.31858044182960754,0.014860746907434108,0.34520964587739633,0.7898628277550162,0.8908887061520475,0.6618609874408065,0.2084238202917047,0.43097629269811566,5.8159247415303685,5.25335809473075,4.095600392823468,5.30143512919057,15.164883229084587,11.11735987072094,9.911525134353838,36.193768234159364,36.193768234159364,26.282243099805527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,70.99422156036334,567.9537724829067,70.99422156036334,0.40227678580028603,0.9475313462374465,0.9675466922466307,0.5719808793952351,0.8970941611419908,0.1152959943529972,0.6671381529153411,0.2937537612971395,0.377966746352136,0.6198422524257352,0.6897563383457684,0.35690337697235985,0.45240869433518216,0.7417132593904127,0.5207991023603006,0.7086860708749279,0.5042552104397757,0.0840422643028117,6.2246030528081135,6.767124512914323,5.80047548883221,6.961978683101767,18.792203054554648,13.186581735909881,12.025078541640323,44.00386333210486,44.00386333210486,31.97878479046453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,73.2559336092896,586.0474688743168,73.2559336092896,0.6554756623905432,0.4022020458550598,0.315322206219362,0.7575834099590378,0.7935786208805448,0.9660099925214228,0.5484293261855212,0.5376736155195719,0.04863319358318441,0.8270568716796237,0.2008557571134999,0.18074151998706267,0.3997062930966644,0.7766830484935003,0.568704355902451,0.11265924388028004,0.8197873335514009,0.7667621746818117,6.380415597441617,6.289238700916346,6.730310541562202,6.71534866865812,19.399964839920166,13.095764266099737,13.11072613900382,45.606455245023724,45.606455245023724,32.4957291060199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,501.29261858194695,501.29261858194695,62.66157732274337,0.4403603576364822,0.013932955290507865,0.8371899390795818,0.7921605506479048,0.27577271289404603,0.3891987558328034,0.628192752949293,0.16658185088263433,0.22111422622934873,0.3261447908541534,0.27550625220123903,0.520302633256542,0.9175188723435918,0.2195705776427238,0.7449048028675386,0.8702434058291154,0.9581511104024438,0.4909909724710114,6.339488708622442,4.860849560504184,4.650047235649183,5.767072867975368,15.850385504775808,12.106561576597809,10.989535944271625,38.94648302564524,38.94648302564524,27.956947081373617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,82.37598213942992,659.0078571154394,82.37598213942992,0.7959629212029522,0.6051749087342917,0.6930845721952266,0.44588414209777505,0.4560191822335363,0.9367131866848152,0.37964714422420065,0.4835096184695552,0.9041400020041701,0.3117099954141781,0.2329763171704411,0.26650033060237566,0.9633319393261283,0.72087290508415,0.840964681488407,0.7137323196667921,0.4855604813074823,0.83079604845484,7.356784648275815,7.965107977479416,6.9535638593534514,7.218071155125985,22.275456485108684,14.5748558034018,14.310348507629266,51.160660796139744,51.160660796139744,36.85031228851048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,76.86489031748526,614.9191225398821,76.86489031748526,0.5981328769539511,0.5304405614546778,0.1147215035754301,0.4833732550421648,0.6535904372767256,0.841215813685278,0.3849783458103979,0.5749710335743653,0.09315350939843747,0.5374771119519918,0.4829453547254775,0.32406435627374697,0.6189305398147905,0.9076337516320618,0.8487962589022258,0.08506248222069468,0.8970651761739504,0.8652068829690216,6.790929885998411,6.772349731590678,7.037284774603357,6.6540040027994625,20.600564392192446,13.444933888797873,13.828214660601768,47.87371294159208,47.87371294159208,34.045498280990316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,507.55713144841627,507.55713144841627,63.444641431052034,0.5535743054364161,0.28183477579630356,0.8100572483376526,0.5573953162064708,0.004854915429701068,0.09070899839254376,0.7960292462457271,0.03662104923075382,0.9290053352757376,0.6700150075480464,0.8790244486416398,0.6829432590450317,0.4144374767879143,0.49474969675308356,0.27405768473306935,0.7843352584734498,0.12589794467451743,0.4763259790855535,5.689272853282586,5.413218952498658,6.016730046125353,5.084155470120592,17.119221851906598,10.773428323403177,11.706002899407938,39.59865307471772,39.59865307471772,27.892650175309775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,399.8147154461297,399.8147154461297,49.97683943076621,0.13268633694130816,0.3061099360082349,0.5993520541462298,0.42800963885812815,0.044895249778247104,0.2295215068509876,0.15618550269561793,0.888524524147929,0.16718306931808846,0.21165897836503988,0.022210393945977014,0.41055023410882907,0.48055673269041477,0.2263946315839832,0.580670550446258,0.9165690303117805,0.5228828600423848,0.37852520129255607,4.984596564781128,4.206980940388249,3.6524331753009363,4.560279757984918,12.844010680470314,9.544876322766047,8.637029740082065,31.025916743318426,31.025916743318426,22.388887003236363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,72.27977373495025,578.238189879602,72.27977373495025,0.9662332413901648,0.8413330690737069,0.13066699376012936,0.38397824967724525,0.40991560560436135,0.10993828106887227,0.922217186274604,0.8697101441881165,0.7147526958872867,0.05866945310532379,0.8600708507518359,0.06545291306455836,0.8576599505793869,0.550081558106846,0.48010463695930894,0.03934548737452315,0.7459826595031434,0.2976836779909806,6.011575968638439,6.757814974089732,7.00212573040544,6.224133993168179,19.77151667313361,12.235709961806618,13.013701699043878,45.02092833398411,45.02092833398411,32.00722663494023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
