t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
1.0,269.09164210847746,2690.9164210847744,269.09164210847746,0.6318819282482261,0.3178573915342343,0.06726812334185883,0.6780418142183008,0.8891345440281361,0.30679261127908763,0.29182851542012833,0.27409596121536284,0.6000983481695611,0.5530322239744365,0.8854731023201067,0.9151626756186064,0.5845003129635353,0.590934586315581,0.6519565504961152,0.9742071280048535,0.8569604904298179,0.9223012356017262,6.993132908405578,6.87462029143785,5.5907818126935105,6.569093659551455,7.221295456370006,19.686697560501365,19.686697560501365,14.095915747807856,33.2489241284584,19.686697560501365,19.686697560501365,19.686697560501365,19.686697560501365,165.4650252392744,78.74679024200546,145.77832767877305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,238.40889698404754,2384.0889698404753,238.40889698404754,0.7387304314756086,0.19846254297092347,0.44700332743866056,0.6765943940425899,0.11422001579172159,0.443129392472431,0.6125929644745997,0.8234277958082431,0.496067142856609,0.47238738363970434,0.5158040409570508,0.9251463798136561,0.5134858155487471,0.03502601901592728,0.8909847826712476,0.4104697763814972,0.8224956204003118,0.5684999785197563,6.631733012853658,6.253672699565776,4.62395748541892,6.600629464400041,6.396793134104536,17.27442331908923,17.27442331908923,12.650465833670312,30.506785796342932,17.27442331908923,17.27442331908923,17.27442331908923,17.27442331908923,146.80379154454866,69.09769327635692,129.52936822545942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,246.95121675597056,2469.5121675597056,246.95121675597056,0.24358159346592412,0.3728346928983004,0.6312059895418038,0.23158634526608968,0.7425296802235869,0.3684531438625006,0.03348031891442804,0.6316677588068556,0.8453096734091087,0.9044486733364803,0.6309650581166886,0.4363186476091667,0.6655459595027206,0.8765093475709674,0.606081528058194,0.6777481863847565,0.6060923001608177,0.38699497390000315,7.318069043419701,6.003986251290387,5.154323129766269,6.877960013333261,6.72508697022744,17.883396351284095,17.883396351284095,12.729073221517826,32.07942540803706,17.883396351284095,17.883396351284095,17.883396351284095,17.883396351284095,152.10887673725944,71.53358540513638,134.22548038597535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,279.2270068612216,2792.2700686122157,279.2270068612216,0.17015971446367317,0.8891342497019423,0.6144361198692938,0.18762394018400763,0.948013928795801,0.5562609682111335,0.9123173952131451,0.033228143825273615,0.6422866956000828,0.9837500590491128,0.2086380293387019,0.9777113085018897,0.27363341935215,0.45753323279477254,0.8423430762039252,0.6561013982108608,0.7710714605457826,0.8055674714313733,7.375190734132033,7.206510224168815,6.194007433501215,6.933899828255821,7.046099925716222,20.44661758338625,20.44661758338625,14.252610149885037,34.75570814577411,20.44661758338625,20.44661758338625,20.44661758338625,20.44661758338625,171.68802379597668,81.786470333545,151.24140621259042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2066.008258466024,2066.008258466024,206.6008258466024,0.07387080807479507,0.6324015956293221,0.23324327717147375,0.8902342909052958,0.9398397366277116,0.9617263433002935,0.05715980133883547,0.24485706953119424,0.12515751567345634,0.5393350684084303,0.8600203167083674,0.6654219414565502,0.47355805680763685,0.9387088630186256,0.6716510497856433,0.3379373353772185,0.4054030287288952,0.11964573579087379,6.143397992496199,4.669341726297525,3.9238198684370866,5.249137342547583,6.378639144430572,14.971800739165184,14.971800739165184,11.047980870728097,26.364336074208968,14.971800739165184,14.971800739165184,14.971800739165184,14.971800739165184,127.24312137992818,59.88720295666074,112.271320640763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,248.7268592209266,2487.268592209266,248.7268592209266,0.9593245717454636,0.36156771964648327,0.5801527224391642,0.5890750768783253,0.877159479818152,0.9534586403645935,0.8461846670849715,0.24124887712202514,0.24339367228893938,0.8073249731152922,0.27308225381388596,0.766004794025652,0.3003356199442646,0.7820755250487214,0.35290081822428276,0.10504722812244693,0.9762594046291712,0.03677449187076354,7.219201264761903,5.9752209293594305,4.662995539389685,7.136954800904034,7.3095970394157135,17.947813508164828,17.947813508164828,13.284817968775144,32.30396957383077,17.947813508164828,17.947813508164828,17.947813508164828,17.947813508164828,153.27566859159487,71.79125403265931,135.32785508343005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1988.8789509913433,1988.8789509913433,198.88789509913434,0.15004584277030564,0.9936025514934286,0.14642856476989974,0.4046278519626225,0.9739048832030338,0.19233724478344527,0.35350064266637715,0.6548173362932991,0.1575434326655949,0.061607823299147824,0.038926797788223944,0.47608724700175586,0.641077186541664,0.14452125379686998,0.8459752973770357,0.888784630357479,0.7638321217143741,0.028646439667410872,4.8992805542274915,5.022403168938232,4.0263820287908905,4.581990800800941,5.5429058350303135,14.591691032759435,14.591691032759435,10.565309003968546,24.07296238778787,14.591691032759435,14.591691032759435,14.591691032759435,14.591691032759435,122.188417588313,58.36676413103774,107.59672655555357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,274.37343047952737,2743.7343047952736,274.37343047952737,0.6069983360152911,0.7039740568418478,0.8954938560889238,0.12733326529191202,0.8496874756753545,0.4921210694410829,0.8982974650564705,0.07635029478042044,0.9125214894587913,0.7603569646711336,0.23710156310513464,0.3024288730331568,0.20189913625407152,0.8646630345506146,0.8334925107988395,0.9238986807352468,0.8780028807417388,0.03030885369506453,7.876104820032188,6.787091890840087,5.346601044025956,7.338087950597596,7.748779336987549,19.882472271853594,19.882472271853594,14.535871227827636,35.09666504248337,19.882472271853594,19.882472271853594,19.882472271853594,19.882472271853594,168.9273699014326,79.52988908741438,149.044897629579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2003.6611079111522,2003.6611079111522,200.3661107911152,0.38134538714256305,0.18771639948806862,0.2993951950823286,0.7213240418555302,0.05461571957638678,0.3636126903094522,0.04129720914906487,0.7233966805799769,0.9273893283330508,0.22034572196077384,0.961717983344017,0.3352297918458448,0.2544771786568619,0.3575442698294258,0.3056732855324634,0.39939615917487914,0.7723122050957216,0.22264715264869972,5.452863994896308,4.798457072850786,4.111438400175761,5.462167350507698,5.654678231887043,14.56457370491359,14.56457370491359,10.45313530473783,25.4796050503176,14.56457370491359,14.56457370491359,14.56457370491359,14.56457370491359,123.32018258453695,58.25829481965436,108.75560887962337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2086.2062651086803,2086.2062651086803,208.62062651086802,0.06675531769690168,0.33312566972423874,0.16792077032188624,0.6839275833519693,0.7507824491253275,0.757683851471529,0.29885259050579915,0.08960771381128685,0.985709663581561,0.9048930298680193,0.18497393419039354,0.10158559613676321,0.12686111573569414,0.1828355497848182,0.43161116561483825,0.12588097329336767,0.5651591971635846,0.6694150418481188,4.326685776122259,5.28088577313007,4.78251928981833,4.008280148520947,5.478233864418739,15.541638927367138,15.541638927367138,10.759119637548809,23.876604852010345,15.541638927367138,15.541638927367138,15.541638927367138,15.541638927367138,127.88555805376197,62.166555709468554,112.34391912639484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
