t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.0,839.0611026060817,839.0611026060817,93.22901140067574,0.7855254603433074,0.6221482399093792,0.18428332968946104,0.6372206893782878,0.6965876964402841,0.36701475249087545,0.6013783395447846,0.25042970360547756,0.42652702946538323,0.49091720167812614,0.518908029575096,0.4601989559227392,0.6595040293578965,3.7909182974620963,4.200674215925501,4.7779623080641915,1.5825104785062556,3.7160214966470058,3.428508125959141,11.707614010034604,18.06808679660505,9.574102991893852,4.200674215925501,11.345203838531647,25.119981046351,41.1209046451713,25.119981046351,33.6139648510622,36.827595056385604,25.119981046351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,847.4992688816105,847.4992688816105,94.16658543129006,0.6898063168030768,0.5171286047130386,0.41682336141103404,0.8119644117706918,0.6065861321476775,0.24601829458745816,0.4104619190666946,0.7963890887729859,0.19726024326809088,0.12161779948828644,0.17838967316609822,0.6855936880361018,0.5965751654598553,3.360050108952731,4.535600058619994,3.9055653618108344,1.030994099901234,4.152226568958742,3.3458265134979337,12.047876736531467,16.984436198243536,8.926644267473959,4.535600058619994,12.03365314107667,25.49589746717062,41.06596607585168,25.49589746717062,33.553689397940204,37.543774203702085,25.49589746717062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,104.77434919641506,942.9691427677355,104.77434919641506,0.6213325972933501,0.9672112065509697,0.008719504189262706,0.8057132689285048,0.035441693415930176,0.9183424001567576,0.6168196832595588,0.6849546424933034,0.4551173726320179,0.9287146894130401,0.312342952968403,0.8855377778261168,0.8863992905495162,3.318712100211767,4.992568903159812,5.4797046894319426,1.2661270465410908,4.267871923237837,4.43387487787812,12.579152926609417,19.324984662582448,9.57740804991267,4.992568903159812,13.694315704275768,28.26429265734825,45.598453293467635,28.26429265734825,38.011869270018025,40.84344558395767,28.26429265734825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,782.8023663291618,782.8023663291618,86.9780407032402,0.49950191446699443,0.925588180927583,0.04832014781657601,0.6794006539997562,0.8889267614286024,0.09938532494692798,0.07345490680739186,0.3159300291417414,0.05611254120861686,0.5261765258348371,0.86660330388256,0.6299550496500661,0.41100689392647927,3.155593013348809,3.9956407060013257,4.518862699570714,1.8549153902580904,3.6019761776736217,2.8081262810297574,10.753209897023757,17.126987986852562,9.006149109608225,3.9956407060013257,10.405743164704704,23.407532980314258,38.28594104858102,23.407532980314258,31.52837185755859,34.16074287733801,23.407532980314258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,832.9967042795994,832.9967042795994,92.55518936439994,0.9812683001730657,0.22198899049412546,0.3702706024198624,0.0674113204588439,0.44489766388164775,0.8059537438805296,0.604521594249219,0.5269015454093661,0.03013174102546634,0.0580089293397722,0.9491668340745072,0.10370153606870358,0.4871538210484455,4.223490059137675,3.7855888082673723,4.009373499846953,2.2000182418366845,3.87282484044268,3.3881794522001116,11.881903707847728,18.091295449531366,10.209097109241732,3.7855888082673723,11.046593100910163,25.041279018419267,41.01979225828926,25.041279018419267,32.9234773587089,36.923182726266994,25.041279018419267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,104.76645225875932,942.8980703288338,104.76645225875932,0.28658221514907123,0.6297490633385237,0.21588145157711824,0.10975616092312113,0.6827558272545698,0.840577086319363,0.9866031649672238,0.15625916585352428,0.8158547399016677,0.15594096701186289,0.5189470660678809,0.8534029394919823,0.5655385952621096,3.6411029722583477,4.758973032651337,4.705749382721773,2.0422799796418136,4.364182862454783,4.0907064646087985,12.764258867364468,19.512288229728057,10.442355984551499,4.758973032651337,13.213862359714918,28.415191376917754,45.49040945680744,28.415191376917754,37.485123622094314,41.17945024428222,28.415191376917754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,824.8032921940046,824.8032921940046,91.6448102437783,0.616554814777554,0.8927638848962541,0.07207132518702097,0.1596759286985776,0.6889768813890583,0.9333347069715159,0.03333155619078476,0.7504223414526151,0.4460972199229202,0.6200799146071256,0.5457214446008969,0.42078298070269116,0.45375284004326144,3.0496666578154086,4.470835668968558,4.399708482584495,2.168033032961471,3.6043171651931605,2.618670782394749,11.124819491977128,17.692561007523096,9.688535359745437,4.470835668968558,10.693823616556468,24.853194645270463,39.51120411605669,24.853194645270463,32.85722029304812,35.97801413724759,24.853194645270463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,108.70368842195012,978.3331957975511,108.70368842195012,0.7723540211173152,0.1910469640377489,0.7442443878422076,0.7244868921248009,0.2552980643260988,0.6706034423596018,0.30428280904797866,0.5342254256501957,0.13462341762551533,0.666540565276688,0.9271143400399134,0.5634049165136464,0.20440951116834605,4.398383956857916,4.758410397650326,4.688026976223384,1.8530158467256141,4.723660277904443,4.138546299096495,13.880454632412686,20.421497455361685,11.009810201233858,4.758410397650326,13.620616974651265,29.388837573535447,47.92256906242563,29.388837573535447,38.800524827663274,43.26929220594813,29.388837573535447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,855.5127215803695,855.5127215803695,95.0569690644855,0.3988889010662704,0.8253399322890853,0.4683190531433693,0.617677249591245,0.2793288923933043,0.8139745908083902,0.4992576786105588,0.1804982105198646,0.5844987872714904,0.14462732022875135,0.708057805408286,0.38769077670234,0.12908308223472342,3.785504171021424,4.169128448073013,4.485665604707714,1.8013612886099803,3.9548042571773583,3.624060236498913,11.909436876271796,18.196463769589492,9.755993907704418,4.169128448073013,11.747992941749285,25.673115297526717,41.85389358761057,25.673115297526717,34.11358515941179,37.58255217379851,25.673115297526717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,100.89630777888644,908.066770009978,100.89630777888644,0.15635069010119573,0.5902903510393661,0.43146412916491694,0.3438578174059769,0.7793081432625688,0.8148347296613223,0.06735530842145165,0.745504332550988,0.9421412105384221,0.29920018776031354,0.4104764631864418,0.42084800017362944,0.3482138168466925,3.003647281203874,5.23664864279096,4.085000946749051,2.004619336110333,4.013648923827295,2.8370502648604314,12.25394484782213,18.34356513068151,10.244915260105167,5.23664864279096,12.087347831478686,27.568911734374815,42.684857809982326,27.568911734374815,35.66756160495116,39.82285658219694,27.568911734374815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
