t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1.0,44.837869571622065,358.7029565729765,44.837869571622065,0.8191671039378597,0.6946899022660837,0.2808732637187533,0.42020540339049683,0.9533979172412916,0.302539522724955,0.4082899206612446,0.4940954171339592,0.4666542840481456,0.4974709598921486,0.6413895870411527,0.3746692551348706,0.6826298643963373,0.39489016665907173,0.04401273152367968,0.9159240507306898,0.6824405277552043,6.012550763069475,5.726068149600133,5.229576926983837,5.505416997253871,11.738618912669608,17.24403590992348,10.734993924237708,5.505416997253871,11.738618912669608,23.477237825339216,23.477237825339216,56.96168465675427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,46.95149380247048,375.61195041976384,46.95149380247048,0.9759604468782029,0.19930316114054092,0.5492303485471285,0.38108813978018097,0.8840973327835774,0.982635405360369,0.2665908079577426,0.5858620046330317,0.3311261527229685,0.531624385924031,0.7325797044593375,0.3081153230055802,0.7706784901191465,0.61510379535225,0.6892856285031856,0.25980216439805515,0.8928377582758683,5.654195811947496,6.759725216915043,5.8378560298213875,5.305595178748463,12.41392102886254,17.719516207611,11.14345120856985,5.305595178748463,12.41392102886254,24.82784205772508,24.82784205772508,58.99640465265439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,298.26743790255205,298.26743790255205,37.283429737819006,0.47663509623172284,0.9129304505188757,0.17963316806061436,0.5518620657754293,0.19321842636918019,0.9085977061347299,0.11821346216874618,0.8218130772271403,0.6737897946922667,0.18720070103537967,0.2926427861127564,0.30166609367909836,0.6658278573057062,0.6943463654474281,0.6322445296558131,0.23094516684473454,0.5353770200059831,4.80131142988586,4.860314608147618,4.274475188758897,4.878151265048711,9.661626038033479,14.53977730308219,9.152626453807608,4.878151265048711,9.661626038033479,19.323252076066957,19.323252076066957,47.89380709800547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,291.71219334399507,291.71219334399507,36.46402416799938,0.12035922728575277,0.9253942153467313,0.8514811524824057,0.758427963751238,0.8304127132514569,0.7718202164961278,0.29340548883881834,0.2883378894781593,0.25380037302343883,0.42483240373479947,0.21415205678447635,0.051207540533673046,0.07634386573648844,0.07851635230697285,0.4071707954140994,0.7461020149873837,0.9640226094252848,5.271049509803534,3.6540404436824905,5.711780829343343,5.716622446534943,8.925089953486024,14.641712400020968,11.428403275878287,5.716622446534943,8.925089953486024,17.85017990697205,17.85017990697205,49.636918029406246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,297.3939970317916,297.3939970317916,37.17424962897395,0.6309860790526156,0.6167935639019109,0.6382273702864724,0.5209103118733456,0.3657404479012967,0.01769844818181754,0.5767980589125417,0.9201095017616758,0.6717028934556376,0.4826669277787292,0.5310794735581026,0.36704769705870566,0.6949756195739348,0.9624690758949457,0.34512842625687057,0.3600870278963906,0.1344689858519269,4.543944906806803,4.9529667794415255,4.13488464110559,5.285172328029634,9.496911686248328,14.782084014277963,9.420056969135224,5.285172328029634,9.496911686248328,18.993823372496657,18.993823372496657,48.48113668393947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,48.50552084506984,388.0441667605587,48.50552084506984,0.5595130528315542,0.07173640154574745,0.4927643103777153,0.2257623865304612,0.8694473050533386,0.6598443644596579,0.5482214668780938,0.7658553846806029,0.8347507757576165,0.17646248725169067,0.8864177098623788,0.6874392556035023,0.9795272036382106,0.6518658739034834,0.5191072365376507,0.1797777975064352,0.8249555282687715,5.658907449497457,7.501982536256607,5.1743967677668845,4.833191868156275,13.160889985754064,17.994081853910338,10.00758863592316,4.833191868156275,13.160889985754064,26.32177997150813,26.32177997150813,59.1566423294979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.11363113672676,336.9090490938141,42.11363113672676,0.8811256084197892,0.7891124379582773,0.3552980520083192,0.44688269456825136,0.2804212506512057,0.9891608897396172,0.2586589539300632,0.5260818766864855,0.3730183033174488,0.8654043346638567,0.030084518937527838,0.6560522037174326,0.9108172574782133,0.7298414820046818,0.22809275433045695,0.37745478065035853,0.8524404044647458,4.914684957015494,5.961620872660725,5.603961540911054,5.354390969908383,10.87630582967622,16.230696799584603,10.958352510819438,5.354390969908383,10.87630582967622,21.75261165935244,21.75261165935244,54.296051939664856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,282.05320717722816,282.05320717722816,35.25665089715352,0.09438090130909216,0.32968334911776176,0.0656551107417973,0.6604282753842762,0.21197891506671718,0.5713336479093815,0.41238863394746383,0.2063325045245854,0.6114472039734791,0.4961466267172888,0.22608078600782355,0.4164186824716348,0.07633743305113982,0.4846530223131814,0.7293364199538246,0.7133788877388785,0.9257367271631473,4.9188701481866355,4.030755953213061,3.9273281282972117,5.170063361927125,8.949626101399696,14.119689463326822,9.097391490224336,5.170063361927125,8.949626101399696,17.899252202799392,17.899252202799392,46.28639651827767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,44.780785519305354,358.24628415444283,44.780785519305354,0.13512750792385586,0.7602772747014621,0.2950961801452463,0.7728139414555288,0.34581961693678565,0.2344530449423673,0.8668505468652589,0.6555010376140198,0.9420895267047645,0.7255830623714588,0.8739491430982792,0.35322444114131923,0.48252853594509926,0.23186075804439465,0.38153100154714914,0.9307373084200937,0.7232756927590581,6.218845454688296,5.189178814361182,5.1658084205896575,6.394250240715209,11.408024269049477,17.802274509764686,11.560058661304867,6.394250240715209,11.408024269049477,22.816048538098954,22.816048538098954,58.572631949883714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,39.71629902420178,317.73039219361425,39.71629902420178,0.4935322237299544,0.5160851801287237,0.016844825035199906,0.3320542487833762,0.6479143642966847,0.09835822871876077,0.5239686092576139,0.5847809862941298,0.3211611294276464,0.3750522404874779,0.32988530857225107,0.5929257355293489,0.5396148478251862,0.4281681588489915,0.7731650923272577,0.7180448320231744,0.7450302747673228,5.46979838958574,4.720558880973761,4.057694848231312,5.644263987214753,10.1903572705595,15.834621257774254,9.701958835446066,5.644263987214753,10.1903572705595,20.380714541119,20.380714541119,51.56155862155407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
