t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0,140.37875754609757,1263.4088179148782,140.37875754609757,0.5260843313348004,0.5277466230592713,0.5028430035489474,0.047683894352961276,0.6581054688611567,0.7391780501583626,0.8730839549808062,0.8808522390736038,0.23813634260259053,0.7784798722222158,0.17461036735763769,0.4344031827570308,0.7162717120827959,0.21888463702855399,0.9948082023335963,0.9111152883565243,0.7554563294581459,0.9992303066271769,0.9607907946416381,5.757568795255841,7.160081921753288,9.348736802307034,6.98477899065902,12.74234778591486,22.26638751931616,5.757568795255841,35.00873530523102,28.023956314572004,28.023956314572004,28.023956314572004,40.76630410048686,28.023956314572004,35.00873530523102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,801.7268137315406,801.7268137315406,89.08075708128229,0.4503441308328554,0.3608841838389445,0.8547858913817249,0.039544740494114716,0.1446806894334537,0.5769028901021469,0.5203238056879309,0.5524955819723909,0.3491290497141315,0.6672975748086393,0.6684674036340468,0.7719806910661351,0.21684510609458574,0.4525295648493066,0.6307526340374746,0.41978206941363205,0.4857852880917459,0.5786807314643406,0.26978704947100374,2.864722077123782,5.1052897101387265,6.782565160709936,5.070807242084284,7.935529319208065,14.752576947972445,2.864722077123782,22.68810626718051,17.617299025096226,17.617299025096226,17.617299025096226,25.55282834430429,17.617299025096226,22.68810626718051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,791.0895581423619,791.0895581423619,87.89883979359576,0.1347778952052585,0.5971472714417649,0.8395838554124125,0.017616230808073396,0.02276141759969663,0.5578693686200167,0.4130515516988831,0.5303932149691052,0.6408082792386502,0.8442743518945728,0.8935902698584451,0.34304260292438205,0.29549404116126154,0.7844818871024635,0.11239648139351044,0.24507216333454096,0.7149493163533566,0.6746435960462285,0.07640242900345529,2.890129614561194,4.545114716484604,7.132534857884197,4.841802718030753,7.7319323325919465,14.567779188929995,2.890129614561194,22.299711521521942,17.45790880349119,17.45790880349119,17.45790880349119,25.189841136083135,17.45790880349119,22.299711521521942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,755.2300397189935,755.2300397189935,83.91444885766595,0.740411721209398,0.5786602602553917,0.536008279203348,0.42258629527640224,0.1454185908614588,0.00905338288989288,0.24163682539852027,0.2799415380603645,0.0031554360224611555,0.37179206847938373,0.07256627439464369,0.9207498251522169,0.3899798042685426,0.2408607466617192,0.6734249026925185,0.19207247678145156,0.6008212290315444,0.6399904113207222,0.6941982742281594,3.181989525937087,4.688868974786221,5.24970874139646,5.0997607999713885,8.281750325908476,13.120567242119769,3.181989525937087,21.402317568028245,16.302556768056856,16.302556768056856,16.302556768056856,24.584307093965332,16.302556768056856,21.402317568028245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,121.89566760128734,1097.061008411586,121.89566760128734,0.8600282348327296,0.0872649044822269,0.7008891688715817,0.7917552037830989,0.5523851035436481,0.9570794149589247,0.8327476584049353,0.0008885146033279501,0.15725796096558953,0.20278726407225045,0.27115966893787835,0.13309883196143457,0.8706596671827703,0.7855333391305445,0.9819743515307839,0.7495673952506386,0.39007514875909144,0.7840851685040471,0.878557746194309,5.225485967529218,4.669590350257754,8.77184487201162,6.767626796446016,11.993112763975233,18.666921189798593,5.225485967529218,30.660033953773826,23.89240715732781,23.89240715732781,23.89240715732781,35.88551992130304,23.89240715732781,30.660033953773826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,103.84448398790879,934.6003558911791,103.84448398790879,0.31219963049278143,0.6878813650388794,0.7100208448315932,0.07226540530597347,0.3997561910231283,0.02450426066114031,0.26064934547220786,0.9408618145520182,0.6779775682996825,0.5361966200167976,0.5814020951548619,0.2948248470852962,0.3954399194346745,0.602083864273183,0.9440076662458025,0.05399157113740494,0.4864203978084236,0.7464579629200436,0.46630257787272866,3.5320085295781305,5.449401237174019,7.839149726767912,6.1626044879640345,9.694613017542165,16.82055949352006,3.5320085295781305,26.515172511062225,20.352568023098193,20.352568023098193,20.352568023098193,30.047181040640357,20.352568023098193,26.515172511062225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,814.6216173028267,814.6216173028267,90.51351303364741,0.3142080359457261,0.4872897153473208,0.9848975245894335,0.0909833348111102,0.19689653996895495,0.13384179149705233,0.5223567478483895,0.3064493076993017,0.3715960412867083,0.612785723507657,0.03251053995513453,0.27141900367369365,0.5000265095042977,0.580928889727425,0.08714702713080646,0.7809846896513257,0.690790702130608,0.6512746152981674,0.6909938718236606,3.261256672733153,4.918686743203399,6.508606121798357,4.913222440497243,8.174479113230397,14.68854953773491,3.261256672733153,22.863028650965305,17.94980621046806,17.94980621046806,17.94980621046806,26.12428532369846,17.94980621046806,22.863028650965305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,901.4696978499932,901.4696978499932,100.16329976111035,0.013053496988294055,0.4328295140224826,0.015732509553270102,0.05263410476981312,0.7215579075355129,0.9062779188860735,0.37624667959908265,0.6254121917075421,0.8705050538725537,0.6245846355696865,0.044081672473650024,0.11904900468209523,0.8501162396056827,0.03710677943696028,0.9032283171270232,0.039051614846561944,0.675765446347538,0.3022501506608496,0.23060085022926124,4.364614809742274,5.007327380997395,6.655969460296924,4.155817097748369,8.520431907490643,16.027911651036593,4.364614809742274,24.548343558527236,20.392526460778868,20.392526460778868,20.392526460778868,28.91295836826951,20.392526460778868,24.548343558527236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,109.4723788105169,985.2514092946521,109.4723788105169,0.15491553415986492,0.6633183410020894,0.7741126439597635,0.30348654329678737,0.15536001427382906,0.7333297512489305,0.5277860752561967,0.6052052786671894,0.3962493950651207,0.7197059095618785,0.7598111754828826,0.40437445306503417,0.8924845918244334,0.7254093353702519,0.21716423016691988,0.4616845961779291,0.5156085790401943,0.6143208288456663,0.3236847198060101,4.143480307003041,5.40901863773926,8.345327354749681,5.256687404038753,9.400167711041794,17.89782629949198,4.143480307003041,27.297994010533777,22.041306606495024,22.041306606495024,22.041306606495024,31.44147431753682,22.041306606495024,27.297994010533777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,103.62081894622267,932.5873705160041,103.62081894622267,0.4396177771437475,0.4021234461250063,0.40984388750246736,0.4095845011124776,0.4346674613722302,0.5999058799469997,0.32869790782565766,0.24320629486738055,0.027165909452445458,0.8481875211103198,0.04593039948459676,0.05257035660225884,0.7925360600816506,0.9200541081273377,0.5853378084100166,0.087679284009899,0.3880593031609916,0.6555433423434496,0.9488702263397943,4.472373069224974,4.244211423242221,7.410636130286071,5.216735837990762,9.689108907215736,16.127220622753267,4.472373069224974,25.816329529969003,20.599593691978242,20.599593691978242,20.599593691978242,30.28870259919398,20.599593691978242,25.816329529969003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
